window,quantile,barrier,horizon,entry_timestamp,exit_timestamp,pnl_points,pnl_R,exit_reason,holding_bars
1,0.7,0.50R,5,2025-01-14 10:51:00-05:00,2025-01-14 10:52:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 10:53:00-05:00,2025-01-14 10:54:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-14 10:56:00-05:00,2025-01-14 10:57:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 10:58:00-05:00,2025-01-14 11:01:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-14 11:02:00-05:00,2025-01-14 11:03:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 11:04:00-05:00,2025-01-14 11:05:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 11:06:00-05:00,2025-01-14 11:08:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-14 11:09:00-05:00,2025-01-14 11:13:00-05:00,10.0,0.5,target,4
1,0.7,0.50R,5,2025-01-14 11:14:00-05:00,2025-01-14 11:17:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-01-14 11:18:00-05:00,2025-01-14 11:19:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 11:20:00-05:00,2025-01-14 11:22:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-14 11:39:00-05:00,2025-01-14 11:41:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-14 11:44:00-05:00,2025-01-14 11:49:00-05:00,-3.0,-0.15,timeout,5
1,0.7,0.50R,5,2025-01-14 11:50:00-05:00,2025-01-14 11:55:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-14 11:56:00-05:00,2025-01-14 11:57:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 11:58:00-05:00,2025-01-14 12:01:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-14 15:10:00-05:00,2025-01-14 15:11:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-14 15:12:00-05:00,2025-01-14 15:16:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-14 15:21:00-05:00,2025-01-14 15:23:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-14 15:24:00-05:00,2025-01-14 15:25:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-15 10:48:00-05:00,2025-01-15 10:50:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-15 10:51:00-05:00,2025-01-15 10:52:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-15 10:57:00-05:00,2025-01-15 10:59:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-15 11:00:00-05:00,2025-01-15 11:01:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-15 11:09:00-05:00,2025-01-15 11:11:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-15 11:31:00-05:00,2025-01-15 11:32:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-15 11:37:00-05:00,2025-01-15 11:38:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-15 11:39:00-05:00,2025-01-15 11:44:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-15 11:45:00-05:00,2025-01-15 11:50:00-05:00,-13.0,-0.65,timeout,5
1,0.7,0.50R,5,2025-01-15 11:51:00-05:00,2025-01-15 11:53:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-15 11:58:00-05:00,2025-01-15 12:03:00-05:00,-20.0,-1.0,stop,5
1,0.7,0.50R,5,2025-01-15 16:00:00-05:00,2025-01-15 16:01:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-15 16:02:00-05:00,2025-01-15 16:03:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-15 16:08:00-05:00,2025-01-15 16:13:00-05:00,-6.25,-0.3125,timeout,5
1,0.7,0.50R,5,2025-01-15 16:14:00-05:00,2025-01-15 16:19:00-05:00,0.5,0.025,timeout,5
1,0.7,0.50R,5,2025-01-15 16:20:00-05:00,2025-01-15 16:25:00-05:00,-4.5,-0.225,timeout,5
1,0.7,0.50R,5,2025-01-16 09:53:00-05:00,2025-01-16 09:54:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-16 09:55:00-05:00,2025-01-16 09:56:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-16 09:57:00-05:00,2025-01-16 09:58:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-16 09:59:00-05:00,2025-01-16 10:00:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-16 10:15:00-05:00,2025-01-16 10:16:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-16 10:37:00-05:00,2025-01-16 10:39:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-16 10:49:00-05:00,2025-01-16 10:51:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-16 11:33:00-05:00,2025-01-16 11:35:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-16 11:41:00-05:00,2025-01-16 11:42:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-16 13:58:00-05:00,2025-01-16 14:01:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-16 14:02:00-05:00,2025-01-16 14:05:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-01-16 16:06:00-05:00,2025-01-16 16:11:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-16 16:20:00-05:00,2025-01-16 16:21:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-16 16:22:00-05:00,2025-01-16 16:24:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-16 16:25:00-05:00,2025-01-16 16:30:00-05:00,-14.75,-0.7375,timeout,5
1,0.7,0.50R,5,2025-01-17 09:59:00-05:00,2025-01-17 10:00:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-17 10:23:00-05:00,2025-01-17 10:24:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-17 10:27:00-05:00,2025-01-17 10:28:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-17 15:18:00-05:00,2025-01-17 15:22:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-17 16:06:00-05:00,2025-01-17 16:11:00-05:00,-3.5,-0.175,timeout,5
1,0.7,0.50R,5,2025-01-17 16:16:00-05:00,2025-01-17 16:21:00-05:00,-5.5,-0.275,timeout,5
1,0.7,0.50R,5,2025-01-17 16:24:00-05:00,2025-01-17 16:29:00-05:00,-1.5,-0.075,timeout,5
1,0.7,0.50R,5,2025-01-20 10:26:00-05:00,2025-01-20 10:31:00-05:00,-6.25,-0.3125,timeout,5
1,0.7,0.50R,5,2025-01-21 10:01:00-05:00,2025-01-21 10:02:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-21 10:03:00-05:00,2025-01-21 10:06:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-21 10:07:00-05:00,2025-01-21 10:08:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-21 10:15:00-05:00,2025-01-21 10:16:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-21 10:17:00-05:00,2025-01-21 10:18:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-21 14:36:00-05:00,2025-01-21 14:39:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-21 14:40:00-05:00,2025-01-21 14:45:00-05:00,-2.25,-0.1125,timeout,5
1,0.7,0.50R,5,2025-01-22 16:07:00-05:00,2025-01-22 16:12:00-05:00,5.75,0.2875,timeout,5
1,0.7,0.50R,5,2025-01-22 16:13:00-05:00,2025-01-22 16:18:00-05:00,-2.0,-0.1,timeout,5
1,0.7,0.50R,5,2025-01-22 16:19:00-05:00,2025-01-22 16:21:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-22 16:25:00-05:00,2025-01-22 16:30:00-05:00,3.5,0.175,timeout,5
1,0.7,0.50R,5,2025-01-22 16:31:00-05:00,2025-01-22 16:36:00-05:00,1.75,0.0875,timeout,5
1,0.7,0.50R,5,2025-01-23 12:04:00-05:00,2025-01-23 12:05:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-23 12:28:00-05:00,2025-01-23 12:32:00-05:00,10.0,0.5,target,4
1,0.7,0.50R,5,2025-01-23 12:43:00-05:00,2025-01-23 12:48:00-05:00,-16.75,-0.8375,timeout,5
1,0.7,0.50R,5,2025-01-23 16:30:00-05:00,2025-01-23 16:35:00-05:00,-3.5,-0.175,timeout,5
1,0.7,0.50R,5,2025-01-24 12:04:00-05:00,2025-01-24 12:09:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-24 12:17:00-05:00,2025-01-24 12:22:00-05:00,-6.75,-0.3375,timeout,5
1,0.7,0.50R,5,2025-01-27 10:18:00-05:00,2025-01-27 10:19:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-27 10:20:00-05:00,2025-01-27 10:21:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-27 10:22:00-05:00,2025-01-27 10:23:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-27 11:00:00-05:00,2025-01-27 11:01:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 11:02:00-05:00,2025-01-27 11:04:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 11:05:00-05:00,2025-01-27 11:06:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 11:07:00-05:00,2025-01-27 11:08:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-27 11:12:00-05:00,2025-01-27 11:13:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 11:14:00-05:00,2025-01-27 11:15:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 11:16:00-05:00,2025-01-27 11:18:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-27 11:19:00-05:00,2025-01-27 11:21:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 11:22:00-05:00,2025-01-27 11:23:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 11:24:00-05:00,2025-01-27 11:25:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 11:26:00-05:00,2025-01-27 11:28:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 11:29:00-05:00,2025-01-27 11:30:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-27 11:31:00-05:00,2025-01-27 11:33:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 11:34:00-05:00,2025-01-27 11:36:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 11:37:00-05:00,2025-01-27 11:38:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-27 12:18:00-05:00,2025-01-27 12:20:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 12:21:00-05:00,2025-01-27 12:22:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-27 12:23:00-05:00,2025-01-27 12:27:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-27 12:54:00-05:00,2025-01-27 12:57:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-27 12:58:00-05:00,2025-01-27 13:03:00-05:00,-20.0,-1.0,stop,5
1,0.7,0.50R,5,2025-01-27 14:47:00-05:00,2025-01-27 14:49:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-27 14:54:00-05:00,2025-01-27 14:58:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-28 09:41:00-05:00,2025-01-28 09:42:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-28 09:43:00-05:00,2025-01-28 09:44:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-28 09:45:00-05:00,2025-01-28 09:46:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-28 11:31:00-05:00,2025-01-28 11:36:00-05:00,5.5,0.275,timeout,5
1,0.7,0.50R,5,2025-01-28 12:53:00-05:00,2025-01-28 12:56:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-01-28 16:13:00-05:00,2025-01-28 16:18:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-29 09:47:00-05:00,2025-01-29 09:48:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-29 09:49:00-05:00,2025-01-29 09:50:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-29 10:27:00-05:00,2025-01-29 10:28:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-29 10:32:00-05:00,2025-01-29 10:34:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-29 10:40:00-05:00,2025-01-29 10:44:00-05:00,10.0,0.5,target,4
1,0.7,0.50R,5,2025-01-29 11:32:00-05:00,2025-01-29 11:36:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-29 12:52:00-05:00,2025-01-29 12:56:00-05:00,10.0,0.5,target,4
1,0.7,0.50R,5,2025-01-29 14:00:00-05:00,2025-01-29 14:01:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-29 14:12:00-05:00,2025-01-29 14:13:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-29 14:17:00-05:00,2025-01-29 14:18:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-29 14:19:00-05:00,2025-01-29 14:21:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-29 14:23:00-05:00,2025-01-29 14:24:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-29 14:26:00-05:00,2025-01-29 14:30:00-05:00,10.0,0.5,target,4
1,0.7,0.50R,5,2025-01-29 15:17:00-05:00,2025-01-29 15:18:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-29 15:19:00-05:00,2025-01-29 15:21:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-29 15:53:00-05:00,2025-01-29 15:54:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 10:09:00-05:00,2025-01-30 10:11:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-30 10:14:00-05:00,2025-01-30 10:19:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-30 10:20:00-05:00,2025-01-30 10:21:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 10:22:00-05:00,2025-01-30 10:23:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 10:24:00-05:00,2025-01-30 10:27:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-30 10:28:00-05:00,2025-01-30 10:30:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-30 10:31:00-05:00,2025-01-30 10:32:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 10:33:00-05:00,2025-01-30 10:36:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-01-30 10:53:00-05:00,2025-01-30 10:55:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-30 10:56:00-05:00,2025-01-30 10:57:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 10:58:00-05:00,2025-01-30 10:59:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 11:00:00-05:00,2025-01-30 11:01:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-30 11:07:00-05:00,2025-01-30 11:08:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-30 11:09:00-05:00,2025-01-30 11:14:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-30 11:15:00-05:00,2025-01-30 11:16:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-30 12:39:00-05:00,2025-01-30 12:43:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-30 16:41:00-05:00,2025-01-30 16:46:00-05:00,-12.75,-0.6375,timeout,5
1,0.7,0.50R,5,2025-01-31 11:48:00-05:00,2025-01-31 11:53:00-05:00,10.0,0.5,target,5
1,0.7,0.50R,5,2025-01-31 13:25:00-05:00,2025-01-31 13:26:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 13:42:00-05:00,2025-01-31 13:44:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-31 13:45:00-05:00,2025-01-31 13:46:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 13:47:00-05:00,2025-01-31 13:48:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 13:50:00-05:00,2025-01-31 13:52:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-01-31 13:53:00-05:00,2025-01-31 13:54:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 13:55:00-05:00,2025-01-31 13:57:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-31 13:58:00-05:00,2025-01-31 13:59:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:00:00-05:00,2025-01-31 14:01:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:03:00-05:00,2025-01-31 14:04:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:06:00-05:00,2025-01-31 14:07:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:08:00-05:00,2025-01-31 14:09:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:10:00-05:00,2025-01-31 14:11:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 14:19:00-05:00,2025-01-31 14:22:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-31 14:23:00-05:00,2025-01-31 14:26:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-01-31 14:28:00-05:00,2025-01-31 14:32:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-01-31 14:42:00-05:00,2025-01-31 14:43:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:44:00-05:00,2025-01-31 14:45:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 14:50:00-05:00,2025-01-31 14:51:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 14:54:00-05:00,2025-01-31 14:55:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 15:10:00-05:00,2025-01-31 15:13:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-31 15:14:00-05:00,2025-01-31 15:17:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-31 15:20:00-05:00,2025-01-31 15:21:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 15:22:00-05:00,2025-01-31 15:23:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-01-31 15:24:00-05:00,2025-01-31 15:25:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 15:26:00-05:00,2025-01-31 15:29:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-01-31 15:30:00-05:00,2025-01-31 15:31:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 15:32:00-05:00,2025-01-31 15:33:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 15:41:00-05:00,2025-01-31 15:43:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-01-31 16:04:00-05:00,2025-01-31 16:05:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-01-31 16:35:00-05:00,2025-01-31 16:40:00-05:00,-2.25,-0.1125,timeout,5
1,0.7,0.50R,5,2025-01-31 16:41:00-05:00,2025-01-31 16:46:00-05:00,-7.0,-0.35,timeout,5
1,0.7,0.50R,5,2025-02-03 10:03:00-05:00,2025-02-03 10:04:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-03 10:05:00-05:00,2025-02-03 10:06:00-05:00,-20.0,-1.0,both_hit,1
1,0.7,0.50R,5,2025-02-03 10:07:00-05:00,2025-02-03 10:08:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-03 10:09:00-05:00,2025-02-03 10:10:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-03 10:14:00-05:00,2025-02-03 10:15:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-03 10:16:00-05:00,2025-02-03 10:19:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-02-03 10:20:00-05:00,2025-02-03 10:22:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-03 12:04:00-05:00,2025-02-03 12:06:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-03 12:17:00-05:00,2025-02-03 12:21:00-05:00,-20.0,-1.0,stop,4
1,0.7,0.50R,5,2025-02-03 12:40:00-05:00,2025-02-03 12:41:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-03 12:43:00-05:00,2025-02-03 12:46:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-02-04 12:22:00-05:00,2025-02-04 12:27:00-05:00,-1.0,-0.05,timeout,5
1,0.7,0.50R,5,2025-02-04 12:28:00-05:00,2025-02-04 12:29:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-04 12:34:00-05:00,2025-02-04 12:37:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-02-04 12:41:00-05:00,2025-02-04 12:44:00-05:00,-20.0,-1.0,stop,3
1,0.7,0.50R,5,2025-02-04 16:11:00-05:00,2025-02-04 16:16:00-05:00,-12.25,-0.6125,timeout,5
1,0.7,0.50R,5,2025-02-04 16:21:00-05:00,2025-02-04 16:22:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-04 16:23:00-05:00,2025-02-04 16:28:00-05:00,-7.5,-0.375,timeout,5
1,0.7,0.50R,5,2025-02-04 16:29:00-05:00,2025-02-04 16:34:00-05:00,-5.5,-0.275,timeout,5
1,0.7,0.50R,5,2025-02-04 16:45:00-05:00,2025-02-04 16:50:00-05:00,-14.5,-0.725,timeout,5
1,0.7,0.50R,5,2025-02-05 10:09:00-05:00,2025-02-05 10:11:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-05 10:12:00-05:00,2025-02-05 10:13:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-05 10:19:00-05:00,2025-02-05 10:20:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-05 10:21:00-05:00,2025-02-05 10:22:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-06 10:45:00-05:00,2025-02-06 10:46:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-06 10:47:00-05:00,2025-02-06 10:48:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-06 10:49:00-05:00,2025-02-06 10:54:00-05:00,-8.5,-0.425,timeout,5
1,0.7,0.50R,5,2025-02-06 11:43:00-05:00,2025-02-06 11:46:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-02-06 11:47:00-05:00,2025-02-06 11:52:00-05:00,-13.25,-0.6625,timeout,5
1,0.7,0.50R,5,2025-02-06 14:43:00-05:00,2025-02-06 14:48:00-05:00,-15.75,-0.7875,timeout,5
1,0.7,0.50R,5,2025-02-07 10:08:00-05:00,2025-02-07 10:09:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 10:10:00-05:00,2025-02-07 10:11:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 10:12:00-05:00,2025-02-07 10:13:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 10:16:00-05:00,2025-02-07 10:17:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 10:18:00-05:00,2025-02-07 10:19:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-07 10:20:00-05:00,2025-02-07 10:21:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 10:22:00-05:00,2025-02-07 10:23:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-07 10:26:00-05:00,2025-02-07 10:28:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-07 11:04:00-05:00,2025-02-07 11:06:00-05:00,10.0,0.5,target,2
1,0.7,0.50R,5,2025-02-07 11:15:00-05:00,2025-02-07 11:16:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 11:17:00-05:00,2025-02-07 11:18:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-07 11:30:00-05:00,2025-02-07 11:31:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-07 11:39:00-05:00,2025-02-07 11:41:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-07 11:43:00-05:00,2025-02-07 11:44:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 11:47:00-05:00,2025-02-07 11:48:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-07 11:49:00-05:00,2025-02-07 11:50:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 11:51:00-05:00,2025-02-07 11:52:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 11:53:00-05:00,2025-02-07 11:55:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-07 11:56:00-05:00,2025-02-07 11:57:00-05:00,-20.0,-1.0,stop,1
1,0.7,0.50R,5,2025-02-07 12:01:00-05:00,2025-02-07 12:04:00-05:00,10.0,0.5,target,3
1,0.7,0.50R,5,2025-02-07 12:05:00-05:00,2025-02-07 12:06:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 12:28:00-05:00,2025-02-07 12:30:00-05:00,-20.0,-1.0,stop,2
1,0.7,0.50R,5,2025-02-07 13:54:00-05:00,2025-02-07 13:58:00-05:00,10.0,0.5,target,4
1,0.7,0.50R,5,2025-02-07 13:59:00-05:00,2025-02-07 14:00:00-05:00,10.0,0.5,target,1
1,0.7,0.50R,5,2025-02-07 14:01:00-05:00,2025-02-07 14:06:00-05:00,-6.0,-0.3,timeout,5
1,0.7,0.50R,5,2025-02-07 14:07:00-05:00,2025-02-07 14:11:00-05:00,10.0,0.5,target,4
