dataset,mae_threshold,horizon,recovery_level,trades,reached_trades,reached_pct,reached_win_rate,not_reached_win_rate,win_rate_difference,reached_mean_final_R,not_reached_mean_final_R
HOLDOUT,0.85,1,0.2,96,5,0.052083333333333336,0.4,,,-0.21000000000000002,
HOLDOUT,0.85,1,0.3,96,2,0.020833333333333332,1.0,,,1.78,
HOLDOUT,0.85,1,0.4,96,1,0.010416666666666666,1.0,,,3.2,
HOLDOUT,0.85,2,-0.5,96,41,0.4270833333333333,0.3902439024390244,,,-0.1868292682926829,
HOLDOUT,0.85,2,-0.4,96,36,0.375,0.4444444444444444,,,-0.10416666666666659,
HOLDOUT,0.85,2,-0.3,96,33,0.34375,0.42424242424242425,,,-0.1521212121212121,
HOLDOUT,0.85,2,-0.2,96,25,0.2604166666666667,0.48,,,0.14360000000000003,
HOLDOUT,0.85,2,-0.1,96,18,0.1875,0.5,,,0.2711111111111111,
HOLDOUT,0.85,2,0.0,96,15,0.15625,0.4666666666666667,,,-0.008666666666666763,
HOLDOUT,0.85,2,0.1,96,9,0.09375,0.3333333333333333,,,-0.29666666666666663,
HOLDOUT,0.85,2,0.2,96,8,0.08333333333333333,0.375,,,-0.27625,
HOLDOUT,0.85,2,0.3,96,4,0.041666666666666664,0.5,,,0.43500000000000005,
HOLDOUT,0.85,2,0.4,96,3,0.03125,0.3333333333333333,,,0.46000000000000013,
HOLDOUT,0.85,3,-0.5,96,50,0.5208333333333334,0.38,,,-0.1934,
HOLDOUT,0.85,3,-0.4,96,42,0.4375,0.42857142857142855,,,-0.12309523809523812,
HOLDOUT,0.85,3,-0.3,96,37,0.3854166666666667,0.43243243243243246,,,-0.10729729729729727,
HOLDOUT,0.85,3,-0.2,96,29,0.3020833333333333,0.4827586206896552,,,0.16000000000000003,
HOLDOUT,0.85,3,-0.1,96,24,0.25,0.5416666666666666,,,0.35624999999999996,
HOLDOUT,0.85,3,0.0,96,17,0.17708333333333334,0.5294117647058824,,,0.10823529411764707,
HOLDOUT,0.85,3,0.1,96,13,0.13541666666666666,0.46153846153846156,,,0.05384615384615381,
HOLDOUT,0.85,3,0.2,96,11,0.11458333333333333,0.5454545454545454,,,0.20090909090909082,
HOLDOUT,0.85,3,0.3,96,7,0.07291666666666667,0.7142857142857143,,,0.9228571428571429,
HOLDOUT,0.85,3,0.4,96,5,0.052083333333333336,0.6,,,0.664,
HOLDOUT,0.85,4,-0.5,96,53,0.5520833333333334,0.3584905660377358,,,-0.2839622641509434,
HOLDOUT,0.85,4,-0.4,96,44,0.4583333333333333,0.4090909090909091,,,-0.17204545454545453,
HOLDOUT,0.85,4,-0.3,96,39,0.40625,0.41025641025641024,,,-0.1633333333333333,
HOLDOUT,0.85,4,-0.2,96,34,0.3541666666666667,0.4411764705882353,,,-0.08941176470588233,
HOLDOUT,0.85,4,-0.1,96,28,0.2916666666666667,0.4642857142857143,,,0.022142857142857186,
HOLDOUT,0.85,4,0.0,96,20,0.20833333333333334,0.5,,,0.23399999999999993,
HOLDOUT,0.85,4,0.1,96,15,0.15625,0.4666666666666667,,,0.2873333333333333,
HOLDOUT,0.85,4,0.2,96,13,0.13541666666666666,0.5384615384615384,,,0.3923076923076923,
HOLDOUT,0.85,4,0.3,96,9,0.09375,0.6666666666666666,,,1.0388888888888888,
HOLDOUT,0.85,4,0.4,96,7,0.07291666666666667,0.5714285714285714,,,0.8871428571428572,
HOLDOUT,0.85,5,-0.5,96,56,0.5833333333333334,0.3392857142857143,,,-0.34089285714285705,
HOLDOUT,0.85,5,-0.4,96,47,0.4895833333333333,0.3829787234042553,,,-0.238936170212766,
HOLDOUT,0.85,5,-0.3,96,39,0.40625,0.41025641025641024,,,-0.1633333333333333,
HOLDOUT,0.85,5,-0.2,96,35,0.3645833333333333,0.45714285714285713,,,-0.04742857142857142,
HOLDOUT,0.85,5,-0.1,96,29,0.3020833333333333,0.4827586206896552,,,0.06896551724137934,
HOLDOUT,0.85,5,0.0,96,25,0.2604166666666667,0.52,,,0.08960000000000001,
HOLDOUT,0.85,5,0.1,96,19,0.19791666666666666,0.47368421052631576,,,0.2821052631578947,
HOLDOUT,0.85,5,0.2,96,18,0.1875,0.5,,,0.31611111111111106,
HOLDOUT,0.85,5,0.3,96,12,0.125,0.5833333333333334,,,0.8366666666666666,
HOLDOUT,0.85,5,0.4,96,10,0.10416666666666667,0.6,,,0.984,
HOLDOUT,0.85,6,-0.5,96,61,0.6354166666666666,0.3442622950819672,,,-0.310655737704918,
HOLDOUT,0.85,6,-0.4,96,52,0.5416666666666666,0.40384615384615385,,,-0.20576923076923073,
HOLDOUT,0.85,6,-0.3,96,45,0.46875,0.4222222222222222,,,-0.15733333333333333,
HOLDOUT,0.85,6,-0.2,96,40,0.4166666666666667,0.475,,,-0.01875,
HOLDOUT,0.85,6,-0.1,96,33,0.34375,0.48484848484848486,,,0.006363636363636342,
HOLDOUT,0.85,6,0.0,96,29,0.3020833333333333,0.5172413793103449,,,0.039999999999999966,
HOLDOUT,0.85,6,0.1,96,25,0.2604166666666667,0.48,,,0.02799999999999998,
HOLDOUT,0.85,6,0.2,96,24,0.25,0.5,,,0.04291666666666668,
HOLDOUT,0.85,6,0.3,96,15,0.15625,0.6,,,0.478,
HOLDOUT,0.85,6,0.4,96,14,0.14583333333333334,0.5714285714285714,,,0.46499999999999997,
HOLDOUT,0.85,8,-0.5,96,65,0.6770833333333334,0.3384615384615385,,,-0.2927692307692308,
HOLDOUT,0.85,8,-0.4,96,55,0.5729166666666666,0.4,,,-0.17090909090909087,
HOLDOUT,0.85,8,-0.3,96,50,0.5208333333333334,0.42,,,-0.14340000000000003,
HOLDOUT,0.85,8,-0.2,96,44,0.4583333333333333,0.4772727272727273,,,-0.01795454545454542,
HOLDOUT,0.85,8,-0.1,96,38,0.3958333333333333,0.5,,,0.04368421052631583,
HOLDOUT,0.85,8,0.0,96,31,0.3229166666666667,0.4838709677419355,,,-0.06548387096774194,
HOLDOUT,0.85,8,0.1,96,27,0.28125,0.48148148148148145,,,-0.024814814814814793,
HOLDOUT,0.85,8,0.2,96,25,0.2604166666666667,0.52,,,0.05120000000000004,
HOLDOUT,0.85,8,0.3,96,17,0.17708333333333334,0.6470588235294118,,,0.5305882352941176,
HOLDOUT,0.85,8,0.4,96,16,0.16666666666666666,0.625,,,0.5225000000000001,
HOLDOUT,0.85,10,-0.5,96,67,0.6979166666666666,0.3283582089552239,,,-0.3077611940298507,
HOLDOUT,0.85,10,-0.4,96,59,0.6145833333333334,0.3728813559322034,,,-0.2045762711864407,
HOLDOUT,0.85,10,-0.3,96,54,0.5625,0.3888888888888889,,,-0.1787037037037037,
HOLDOUT,0.85,10,-0.2,96,46,0.4791666666666667,0.45652173913043476,,,-0.0428260869565217,
HOLDOUT,0.85,10,-0.1,96,40,0.4166666666666667,0.475,,,0.012000000000000056,
HOLDOUT,0.85,10,0.0,96,35,0.3645833333333333,0.5142857142857142,,,0.08485714285714285,
HOLDOUT,0.85,10,0.1,96,31,0.3229166666666667,0.5161290322580645,,,0.1361290322580645,
HOLDOUT,0.85,10,0.2,96,29,0.3020833333333333,0.5517241379310345,,,0.2127586206896552,
HOLDOUT,0.85,10,0.3,96,23,0.23958333333333334,0.6521739130434783,,,0.5986956521739131,
HOLDOUT,0.85,10,0.4,96,19,0.19791666666666666,0.5789473684210527,,,0.39263157894736844,
HOLDOUT,0.85,12,-0.5,96,68,0.7083333333333334,0.3382352941176471,,,-0.2982352941176471,
HOLDOUT,0.85,12,-0.4,96,60,0.625,0.38333333333333336,,,-0.19549999999999998,
HOLDOUT,0.85,12,-0.3,96,56,0.5833333333333334,0.39285714285714285,,,-0.1789285714285714,
HOLDOUT,0.85,12,-0.2,96,48,0.5,0.4583333333333333,,,-0.047708333333333325,
HOLDOUT,0.85,12,-0.1,96,42,0.4375,0.47619047619047616,,,0.0038095238095238286,
HOLDOUT,0.85,12,0.0,96,38,0.3958333333333333,0.5,,,0.058684210526315825,
HOLDOUT,0.85,12,0.1,96,36,0.375,0.5277777777777778,,,0.16083333333333338,
HOLDOUT,0.85,12,0.2,96,32,0.3333333333333333,0.59375,,,0.275625,
HOLDOUT,0.85,12,0.3,96,26,0.2708333333333333,0.6923076923076923,,,0.6315384615384616,
HOLDOUT,0.85,12,0.4,96,22,0.22916666666666666,0.6363636363636364,,,0.6009090909090908,
HOLDOUT,0.9,1,-0.5,92,28,0.30434782608695654,0.42857142857142855,,,-0.07142857142857142,
HOLDOUT,0.9,1,-0.4,92,21,0.22826086956521738,0.42857142857142855,,,-0.053809523809523814,
HOLDOUT,0.9,1,-0.3,92,16,0.17391304347826086,0.375,,,-0.300625,
HOLDOUT,0.9,1,-0.2,92,11,0.11956521739130435,0.36363636363636365,,,-0.3190909090909091,
HOLDOUT,0.9,1,-0.1,92,9,0.09782608695652174,0.4444444444444444,,,-0.23222222222222222,
HOLDOUT,0.9,1,0.0,92,8,0.08695652173913043,0.5,,,-0.19000000000000003,
HOLDOUT,0.9,1,0.1,92,5,0.05434782608695652,0.6,,,0.18000000000000002,
HOLDOUT,0.9,1,0.2,92,4,0.043478260869565216,0.5,,,0.06,
HOLDOUT,0.9,1,0.3,92,2,0.021739130434782608,1.0,,,1.78,
HOLDOUT,0.9,1,0.4,92,1,0.010869565217391304,1.0,,,3.2,
HOLDOUT,0.9,2,-0.5,92,35,0.3804347826086957,0.42857142857142855,,,-0.13599999999999998,
HOLDOUT,0.9,2,-0.4,92,29,0.31521739130434784,0.5172413793103449,,,0.08000000000000002,
HOLDOUT,0.9,2,-0.3,92,25,0.2717391304347826,0.52,,,0.1152,
HOLDOUT,0.9,2,-0.2,92,20,0.21739130434782608,0.6,,,0.4265,
HOLDOUT,0.9,2,-0.1,92,16,0.17391304347826086,0.5625,,,0.41875,
HOLDOUT,0.9,2,0.0,92,14,0.15217391304347827,0.5,,,0.08285714285714288,
HOLDOUT,0.9,2,0.1,92,8,0.08695652173913043,0.375,,,-0.1725,
HOLDOUT,0.9,2,0.2,92,7,0.07608695652173914,0.42857142857142855,,,-0.1314285714285714,
HOLDOUT,0.9,2,0.3,92,4,0.043478260869565216,0.5,,,0.43500000000000005,
HOLDOUT,0.9,2,0.4,92,3,0.03260869565217391,0.3333333333333333,,,0.46000000000000013,
HOLDOUT,0.9,3,-0.5,92,41,0.44565217391304346,0.4146341463414634,,,-0.12585365853658534,
HOLDOUT,0.9,3,-0.4,92,33,0.358695652173913,0.48484848484848486,,,0.036666666666666646,
HOLDOUT,0.9,3,-0.3,92,29,0.31521739130434784,0.4827586206896552,,,0.06103448275862068,
HOLDOUT,0.9,3,-0.2,92,24,0.2608695652173913,0.5416666666666666,,,0.30916666666666665,
HOLDOUT,0.9,3,-0.1,92,22,0.2391304347826087,0.5454545454545454,,,0.3731818181818182,
HOLDOUT,0.9,3,0.0,92,16,0.17391304347826086,0.5625,,,0.195625,
HOLDOUT,0.9,3,0.1,92,12,0.13043478260869565,0.5,,,0.16583333333333336,
HOLDOUT,0.9,3,0.2,92,10,0.10869565217391304,0.6,,,0.35,
HOLDOUT,0.9,3,0.3,92,7,0.07608695652173914,0.7142857142857143,,,0.9228571428571429,
HOLDOUT,0.9,3,0.4,92,5,0.05434782608695652,0.6,,,0.664,
HOLDOUT,0.9,4,-0.5,92,45,0.4891304347826087,0.37777777777777777,,,-0.24955555555555553,
HOLDOUT,0.9,4,-0.4,92,36,0.391304347826087,0.4444444444444444,,,-0.06722222222222218,
HOLDOUT,0.9,4,-0.3,92,30,0.32608695652173914,0.4666666666666667,,,0.00233333333333335,
HOLDOUT,0.9,4,-0.2,92,27,0.29347826086956524,0.48148148148148145,,,0.0070370370370370925,
HOLDOUT,0.9,4,-0.1,92,25,0.2717391304347826,0.48,,,0.03920000000000006,
HOLDOUT,0.9,4,0.0,92,19,0.20652173913043478,0.5263157894736842,,,0.31421052631578944,
HOLDOUT,0.9,4,0.1,92,14,0.15217391304347827,0.5,,,0.39999999999999997,
HOLDOUT,0.9,4,0.2,92,12,0.13043478260869565,0.5833333333333334,,,0.5325000000000001,
HOLDOUT,0.9,4,0.3,92,9,0.09782608695652174,0.6666666666666666,,,1.0388888888888888,
HOLDOUT,0.9,4,0.4,92,7,0.07608695652173914,0.5714285714285714,,,0.8871428571428572,
HOLDOUT,0.9,5,-0.5,92,49,0.532608695652174,0.3469387755102041,,,-0.3426530612244898,
HOLDOUT,0.9,5,-0.4,92,38,0.41304347826086957,0.42105263157894735,,,-0.12736842105263155,
HOLDOUT,0.9,5,-0.3,92,31,0.33695652173913043,0.45161290322580644,,,-0.03774193548387094,
HOLDOUT,0.9,5,-0.2,92,29,0.31521739130434784,0.4827586206896552,,,0.011379310344827582,
HOLDOUT,0.9,5,-0.1,92,27,0.29347826086956524,0.48148148148148145,,,0.04148148148148151,
HOLDOUT,0.9,5,0.0,92,24,0.2608695652173913,0.5416666666666666,,,0.14708333333333337,
HOLDOUT,0.9,5,0.1,92,18,0.1956521739130435,0.5,,,0.36944444444444435,
HOLDOUT,0.9,5,0.2,92,17,0.18478260869565216,0.5294117647058824,,,0.4105882352941176,
HOLDOUT,0.9,5,0.3,92,12,0.13043478260869565,0.5833333333333334,,,0.8366666666666666,
HOLDOUT,0.9,5,0.4,92,10,0.10869565217391304,0.6,,,0.984,
HOLDOUT,0.9,6,-0.5,92,54,0.5869565217391305,0.37037037037037035,,,-0.22814814814814818,
HOLDOUT,0.9,6,-0.4,92,44,0.4782608695652174,0.45454545454545453,,,-0.0340909090909091,
HOLDOUT,0.9,6,-0.3,92,38,0.41304347826086957,0.5,,,0.06605263157894734,
HOLDOUT,0.9,6,-0.2,92,34,0.3695652173913043,0.5294117647058824,,,0.15558823529411764,
HOLDOUT,0.9,6,-0.1,92,30,0.32608695652173914,0.5,,,0.10433333333333333,
HOLDOUT,0.9,6,0.0,92,26,0.2826086956521739,0.5384615384615384,,,0.10500000000000001,
HOLDOUT,0.9,6,0.1,92,23,0.25,0.5217391304347826,,,0.10956521739130429,
HOLDOUT,0.9,6,0.2,92,22,0.2391304347826087,0.5454545454545454,,,0.1295454545454545,
HOLDOUT,0.9,6,0.3,92,15,0.16304347826086957,0.6,,,0.478,
HOLDOUT,0.9,6,0.4,92,14,0.15217391304347827,0.5714285714285714,,,0.46499999999999997,
HOLDOUT,0.9,8,-0.5,92,57,0.6195652173913043,0.3508771929824561,,,-0.2668421052631579,
HOLDOUT,0.9,8,-0.4,92,46,0.5,0.43478260869565216,,,-0.06543478260869563,
HOLDOUT,0.9,8,-0.3,92,42,0.45652173913043476,0.4523809523809524,,,-0.033809523809523845,
HOLDOUT,0.9,8,-0.2,92,38,0.41304347826086957,0.5,,,0.04605263157894737,
HOLDOUT,0.9,8,-0.1,92,35,0.3804347826086957,0.4857142857142857,,,0.030857142857142854,
HOLDOUT,0.9,8,0.0,92,30,0.32608695652173914,0.5,,,0.05533333333333336,
HOLDOUT,0.9,8,0.1,92,25,0.2717391304347826,0.52,,,0.1484,
HOLDOUT,0.9,8,0.2,92,22,0.2391304347826087,0.5454545454545454,,,0.1295454545454545,
HOLDOUT,0.9,8,0.3,92,16,0.17391304347826086,0.625,,,0.5481250000000001,
HOLDOUT,0.9,8,0.4,92,15,0.16304347826086957,0.6,,,0.5406666666666666,
HOLDOUT,0.9,10,-0.5,92,59,0.6413043478260869,0.3389830508474576,,,-0.2847457627118644,
HOLDOUT,0.9,10,-0.4,92,50,0.5434782608695652,0.4,,,-0.11359999999999999,
HOLDOUT,0.9,10,-0.3,92,46,0.5,0.41304347826086957,,,-0.08630434782608694,
HOLDOUT,0.9,10,-0.2,92,40,0.43478260869565216,0.475,,,0.014250000000000007,
HOLDOUT,0.9,10,-0.1,92,37,0.40217391304347827,0.4594594594594595,,,-0.002702702702702699,
HOLDOUT,0.9,10,0.0,92,32,0.34782608695652173,0.5,,,0.07468750000000002,
HOLDOUT,0.9,10,0.1,92,27,0.29347826086956524,0.5185185185185185,,,0.16037037037037033,
HOLDOUT,0.9,10,0.2,92,25,0.2717391304347826,0.56,,,0.25120000000000003,
HOLDOUT,0.9,10,0.3,92,20,0.21739130434782608,0.65,,,0.6295,
HOLDOUT,0.9,10,0.4,92,18,0.1956521739130435,0.6111111111111112,,,0.5861111111111111,
HOLDOUT,0.9,12,-0.5,92,60,0.6521739130434783,0.35,,,-0.2743333333333334,
HOLDOUT,0.9,12,-0.4,92,51,0.5543478260869565,0.4117647058823529,,,-0.10470588235294116,
HOLDOUT,0.9,12,-0.3,92,47,0.5108695652173914,0.425531914893617,,,-0.07723404255319148,
HOLDOUT,0.9,12,-0.2,92,42,0.45652173913043476,0.47619047619047616,,,0.0059523809523809364,
HOLDOUT,0.9,12,-0.1,92,39,0.42391304347826086,0.46153846153846156,,,-0.010769230769230762,
HOLDOUT,0.9,12,0.0,92,35,0.3804347826086957,0.4857142857142857,,,0.04714285714285713,
HOLDOUT,0.9,12,0.1,92,32,0.34782608695652173,0.53125,,,0.184375,
HOLDOUT,0.9,12,0.2,92,28,0.30434782608695654,0.6071428571428571,,,0.3189285714285714,
HOLDOUT,0.9,12,0.3,92,23,0.25,0.6956521739130435,,,0.662608695652174,
HOLDOUT,0.9,12,0.4,92,19,0.20652173913043478,0.631578947368421,,,0.633684210526316,
HOLDOUT,0.95,1,-0.5,87,23,0.26436781609195403,0.34782608695652173,,,-0.13043478260869565,
HOLDOUT,0.95,1,-0.4,87,16,0.1839080459770115,0.375,,,0.009375000000000022,
HOLDOUT,0.95,1,-0.3,87,11,0.12643678160919541,0.36363636363636365,,,0.07090909090909095,
HOLDOUT,0.95,1,-0.2,87,8,0.09195402298850575,0.25,,,-0.43124999999999997,
HOLDOUT,0.95,1,-0.1,87,7,0.08045977011494253,0.2857142857142857,,,-0.3557142857142857,
HOLDOUT,0.95,1,0.0,87,6,0.06896551724137931,0.3333333333333333,,,-0.32,
HOLDOUT,0.95,1,0.1,87,3,0.034482758620689655,0.6666666666666666,,,0.79,
HOLDOUT,0.95,1,0.2,87,2,0.022988505747126436,0.5,,,0.8550000000000001,
HOLDOUT,0.95,1,0.3,87,1,0.011494252873563218,1.0,,,3.2,
HOLDOUT,0.95,1,0.4,87,1,0.011494252873563218,1.0,,,3.2,
HOLDOUT,0.95,2,-0.5,87,28,0.3218390804597701,0.42857142857142855,,,-0.0682142857142857,
HOLDOUT,0.95,2,-0.4,87,21,0.2413793103448276,0.5238095238095238,,,0.20571428571428566,
HOLDOUT,0.95,2,-0.3,87,17,0.19540229885057472,0.5294117647058824,,,0.35294117647058826,
HOLDOUT,0.95,2,-0.2,87,14,0.16091954022988506,0.5714285714285714,,,0.43714285714285717,
HOLDOUT,0.95,2,-0.1,87,11,0.12643678160919541,0.5454545454545454,,,0.48454545454545456,
HOLDOUT,0.95,2,0.0,87,9,0.10344827586206896,0.4444444444444444,,,-0.023333333333333303,
HOLDOUT,0.95,2,0.1,87,6,0.06896551724137931,0.3333333333333333,,,-0.0833333333333333,
HOLDOUT,0.95,2,0.2,87,5,0.05747126436781609,0.4,,,0.1100000000000001,
HOLDOUT,0.95,2,0.3,87,3,0.034482758620689655,0.3333333333333333,,,0.46000000000000013,
HOLDOUT,0.95,2,0.4,87,3,0.034482758620689655,0.3333333333333333,,,0.46000000000000013,
HOLDOUT,0.95,3,-0.5,87,32,0.367816091954023,0.40625,,,-0.0740625,
HOLDOUT,0.95,3,-0.4,87,26,0.2988505747126437,0.46153846153846156,,,0.07576923076923077,
HOLDOUT,0.95,3,-0.3,87,22,0.25287356321839083,0.45454545454545453,,,0.13909090909090907,
HOLDOUT,0.95,3,-0.2,87,19,0.21839080459770116,0.47368421052631576,,,0.1673684210526316,
HOLDOUT,0.95,3,-0.1,87,16,0.1839080459770115,0.5,,,0.36250000000000004,
HOLDOUT,0.95,3,0.0,87,11,0.12643678160919541,0.5454545454545454,,,0.16000000000000003,
HOLDOUT,0.95,3,0.1,87,8,0.09195402298850575,0.5,,,0.18,
HOLDOUT,0.95,3,0.2,87,8,0.09195402298850575,0.5,,,0.18,
HOLDOUT,0.95,3,0.3,87,6,0.06896551724137931,0.5,,,0.4283333333333335,
HOLDOUT,0.95,3,0.4,87,5,0.05747126436781609,0.4,,,0.38200000000000023,
HOLDOUT,0.95,4,-0.5,87,37,0.42528735632183906,0.3783783783783784,,,-0.20594594594594592,
HOLDOUT,0.95,4,-0.4,87,29,0.3333333333333333,0.4482758620689655,,,0.013793103448275867,
HOLDOUT,0.95,4,-0.3,87,24,0.27586206896551724,0.4166666666666667,,,0.0050000000000000044,
HOLDOUT,0.95,4,-0.2,87,21,0.2413793103448276,0.42857142857142855,,,0.011428571428571429,
HOLDOUT,0.95,4,-0.1,87,18,0.20689655172413793,0.4444444444444444,,,0.1588888888888889,
HOLDOUT,0.95,4,0.0,87,13,0.14942528735632185,0.5384615384615384,,,0.41307692307692306,
HOLDOUT,0.95,4,0.1,87,10,0.11494252873563218,0.5,,,0.5050000000000001,
HOLDOUT,0.95,4,0.2,87,9,0.10344827586206896,0.5555555555555556,,,0.5977777777777777,
HOLDOUT,0.95,4,0.3,87,7,0.08045977011494253,0.5714285714285714,,,0.9300000000000003,
HOLDOUT,0.95,4,0.4,87,6,0.06896551724137931,0.5,,,0.9750000000000002,
HOLDOUT,0.95,5,-0.5,87,44,0.5057471264367817,0.3409090909090909,,,-0.2922727272727273,
HOLDOUT,0.95,5,-0.4,87,34,0.39080459770114945,0.4411764705882353,,,-0.011470588235294102,
HOLDOUT,0.95,5,-0.3,87,27,0.3103448275862069,0.4444444444444444,,,0.06481481481481478,
HOLDOUT,0.95,5,-0.2,87,24,0.27586206896551724,0.5,,,0.165,
HOLDOUT,0.95,5,-0.1,87,20,0.22988505747126436,0.5,,,0.25450000000000006,
HOLDOUT,0.95,5,0.0,87,17,0.19540229885057472,0.5882352941176471,,,0.4411764705882354,
HOLDOUT,0.95,5,0.1,87,14,0.16091954022988506,0.5714285714285714,,,0.5514285714285715,
HOLDOUT,0.95,5,0.2,87,13,0.14942528735632185,0.6153846153846154,,,0.6192307692307693,
HOLDOUT,0.95,5,0.3,87,9,0.10344827586206896,0.6666666666666666,,,1.0311111111111113,
HOLDOUT,0.95,5,0.4,87,8,0.09195402298850575,0.625,,,1.0775000000000001,
HOLDOUT,0.95,6,-0.5,87,49,0.5632183908045977,0.3469387755102041,,,-0.23142857142857143,
HOLDOUT,0.95,6,-0.4,87,39,0.4482758620689655,0.4358974358974359,,,-0.02179487179487179,
HOLDOUT,0.95,6,-0.3,87,34,0.39080459770114945,0.47058823529411764,,,0.07205882352941172,
HOLDOUT,0.95,6,-0.2,87,28,0.3218390804597701,0.5357142857142857,,,0.2642857142857143,
HOLDOUT,0.95,6,-0.1,87,23,0.26436781609195403,0.5217391304347826,,,0.33652173913043487,
HOLDOUT,0.95,6,0.0,87,18,0.20689655172413793,0.5555555555555556,,,0.325,
HOLDOUT,0.95,6,0.1,87,16,0.1839080459770115,0.5625,,,0.40375000000000005,
HOLDOUT,0.95,6,0.2,87,15,0.1724137931034483,0.6,,,0.4526666666666667,
HOLDOUT,0.95,6,0.3,87,9,0.10344827586206896,0.6666666666666666,,,1.0311111111111113,
HOLDOUT,0.95,6,0.4,87,8,0.09195402298850575,0.625,,,1.0775000000000001,
HOLDOUT,0.95,8,-0.5,87,51,0.5862068965517241,0.3333333333333333,,,-0.25039215686274513,
HOLDOUT,0.95,8,-0.4,87,40,0.45977011494252873,0.425,,,-0.02250000000000001,
HOLDOUT,0.95,8,-0.3,87,37,0.42528735632183906,0.43243243243243246,,,-0.000540540540540559,
HOLDOUT,0.95,8,-0.2,87,32,0.367816091954023,0.5,,,0.12062500000000001,
HOLDOUT,0.95,8,-0.1,87,28,0.3218390804597701,0.5,,,0.17928571428571427,
HOLDOUT,0.95,8,0.0,87,23,0.26436781609195403,0.5217391304347826,,,0.24347826086956523,
HOLDOUT,0.95,8,0.1,87,19,0.21839080459770116,0.5789473684210527,,,0.44578947368421057,
HOLDOUT,0.95,8,0.2,87,15,0.1724137931034483,0.6,,,0.4526666666666667,
HOLDOUT,0.95,8,0.3,87,10,0.11494252873563218,0.7,,,1.088,
HOLDOUT,0.95,8,0.4,87,9,0.10344827586206896,0.6666666666666666,,,1.1355555555555557,
HOLDOUT,0.95,10,-0.5,87,53,0.6091954022988506,0.32075471698113206,,,-0.2709433962264151,
HOLDOUT,0.95,10,-0.4,87,44,0.5057471264367817,0.38636363636363635,,,-0.08113636363636365,
HOLDOUT,0.95,10,-0.3,87,40,0.45977011494252873,0.4,,,-0.046499999999999986,
HOLDOUT,0.95,10,-0.2,87,34,0.39080459770114945,0.47058823529411764,,,0.07882352941176472,
HOLDOUT,0.95,10,-0.1,87,30,0.3448275862068966,0.4666666666666667,,,0.12799999999999997,
HOLDOUT,0.95,10,0.0,87,25,0.28735632183908044,0.52,,,0.25320000000000004,
HOLDOUT,0.95,10,0.1,87,22,0.25287356321839083,0.5909090909090909,,,0.4809090909090909,
HOLDOUT,0.95,10,0.2,87,20,0.22988505747126436,0.65,,,0.6265000000000001,
HOLDOUT,0.95,10,0.3,87,16,0.1839080459770115,0.75,,,1.063125,
HOLDOUT,0.95,10,0.4,87,14,0.16091954022988506,0.7142857142857143,,,1.0692857142857144,
HOLDOUT,0.95,12,-0.5,87,54,0.6206896551724138,0.3333333333333333,,,-0.2596296296296296,
HOLDOUT,0.95,12,-0.4,87,45,0.5172413793103449,0.4,,,-0.07177777777777777,
HOLDOUT,0.95,12,-0.3,87,41,0.47126436781609193,0.4146341463414634,,,-0.03707317073170732,
HOLDOUT,0.95,12,-0.2,87,36,0.41379310344827586,0.4722222222222222,,,0.06555555555555553,
HOLDOUT,0.95,12,-0.1,87,32,0.367816091954023,0.46875,,,0.10999999999999999,
HOLDOUT,0.95,12,0.0,87,28,0.3218390804597701,0.5,,,0.19964285714285718,
HOLDOUT,0.95,12,0.1,87,25,0.28735632183908044,0.56,,,0.3936,
HOLDOUT,0.95,12,0.2,87,21,0.2413793103448276,0.6666666666666666,,,0.6128571428571429,
HOLDOUT,0.95,12,0.3,87,17,0.19540229885057472,0.7647058823529411,,,1.0205882352941178,
HOLDOUT,0.95,12,0.4,87,14,0.16091954022988506,0.7142857142857143,,,1.0692857142857144,
HOLDOUT,1.0,1,-0.5,81,17,0.20987654320987653,0.29411764705882354,,,-0.3405882352941177,
HOLDOUT,1.0,1,-0.4,81,10,0.12345679012345678,0.3,,,-0.30900000000000005,
HOLDOUT,1.0,1,-0.3,81,8,0.09876543209876543,0.25,,,-0.36250000000000004,
HOLDOUT,1.0,1,-0.2,81,4,0.04938271604938271,0.0,,,-1.2750000000000001,
HOLDOUT,1.0,1,-0.1,81,4,0.04938271604938271,0.0,,,-1.2750000000000001,
HOLDOUT,1.0,1,0.0,81,3,0.037037037037037035,0.0,,,-1.51,
HOLDOUT,1.0,1,0.1,81,1,0.012345679012345678,0.0,,,-1.49,
HOLDOUT,1.0,1,0.2,81,1,0.012345679012345678,0.0,,,-1.49,
HOLDOUT,1.0,2,-0.5,81,20,0.24691358024691357,0.35,,,-0.31249999999999994,
HOLDOUT,1.0,2,-0.4,81,14,0.1728395061728395,0.42857142857142855,,,-0.0485714285714286,
HOLDOUT,1.0,2,-0.3,81,12,0.14814814814814814,0.3333333333333333,,,-0.08666666666666668,
HOLDOUT,1.0,2,-0.2,81,7,0.08641975308641975,0.42857142857142855,,,0.15999999999999998,
HOLDOUT,1.0,2,-0.1,81,7,0.08641975308641975,0.42857142857142855,,,0.15999999999999998,
HOLDOUT,1.0,2,0.0,81,6,0.07407407407407407,0.3333333333333333,,,-0.47000000000000003,
HOLDOUT,1.0,2,0.1,81,3,0.037037037037037035,0.0,,,-1.0366666666666668,
