mae_threshold,horizon,recovery_level,development_reached_trades,development_reached_pct,development_reached_WR,development_not_reached_trades,development_not_reached_WR,development_WR_difference,development_reached_mean_R,development_not_reached_mean_R,development_mean_R_difference,holdout_reached_trades,holdout_reached_pct,holdout_reached_WR,holdout_not_reached_trades,holdout_not_reached_WR,holdout_WR_difference,holdout_reached_mean_R,holdout_not_reached_mean_R,holdout_mean_R_difference
0.8,1.0,0.3,0,0.0,,87,0.1839080459770115,,,-0.7786206896551724,,2,0.020618556701030927,1.0,95,0.23157894736842105,0.7684210526315789,1.78,-0.7702105263157892,2.550210526315789
0.8,1.0,0.4,0,0.0,,87,0.1839080459770115,,,-0.7786206896551724,,1,0.010309278350515464,1.0,96,0.23958333333333334,0.7604166666666666,3.2,-0.7584375,3.9584375
0.8,2.0,-0.5,33,0.3793103448275862,0.30303030303030304,54,0.1111111111111111,0.19191919191919193,-0.27242424242424246,-1.087962962962963,0.8155387205387206,42,0.4329896907216495,0.35714285714285715,55,0.16363636363636364,0.19350649350649352,-0.19761904761904758,-1.1147272727272728,0.9171082251082252
0.8,2.0,-0.4,28,0.3218390804597701,0.32142857142857145,59,0.11864406779661017,0.20278450363196127,-0.3057142857142857,-1.0030508474576272,0.6973365617433415,36,0.3711340206185567,0.4166666666666667,61,0.14754098360655737,0.2691256830601093,-0.10138888888888882,-1.0813114754098363,0.9799225865209474
0.8,2.0,-0.3,21,0.2413793103448276,0.3333333333333333,66,0.13636363636363635,0.19696969696969696,-0.35000000000000003,-0.915,0.565,34,0.35051546391752575,0.4117647058823529,63,0.15873015873015872,0.2530345471521942,-0.1441176470588235,-1.0271428571428574,0.8830252100840339
0.8,2.0,-0.2,16,0.1839080459770115,0.375,71,0.14084507042253522,0.23415492957746478,-0.166875,-0.9164788732394366,0.7496038732394366,26,0.26804123711340205,0.46153846153846156,71,0.16901408450704225,0.2925243770314193,0.13615384615384615,-1.030281690140845,1.166435536294691
0.8,2.0,-0.1,9,0.10344827586206896,0.6666666666666666,78,0.1282051282051282,0.5384615384615384,0.4799999999999999,-0.9238461538461537,1.4038461538461535,20,0.20618556701030927,0.55,77,0.16883116883116883,0.3811688311688312,0.36050000000000004,-0.9976623376623376,1.3581623376623377
0.8,2.0,0.0,8,0.09195402298850575,0.625,79,0.13924050632911392,0.4857594936708861,0.5275,-0.9108860759493672,1.4383860759493672,17,0.17525773195876287,0.47058823529411764,80,0.2,0.27058823529411763,0.0052941176470588285,-0.8712499999999999,0.8765441176470586
0.8,2.0,0.1,6,0.06896551724137931,0.5,81,0.16049382716049382,0.3395061728395062,0.2683333333333333,-0.8561728395061727,1.124506172839506,11,0.1134020618556701,0.36363636363636365,86,0.23255813953488372,0.13107822410147993,-0.22272727272727275,-0.7809302325581395,0.5582029598308668
0.8,2.0,0.2,4,0.04597701149425287,0.5,83,0.1686746987951807,0.3313253012048193,0.355,-0.8332530120481927,1.1882530120481927,8,0.08247422680412371,0.375,89,0.23595505617977527,0.13904494382022473,-0.22375,-0.7620224719101124,0.5382724719101124
0.8,2.0,0.3,1,0.011494252873563218,0.0,86,0.18604651162790697,-0.18604651162790697,-2.71,-0.7561627906976742,-1.9538372093023257,4,0.041237113402061855,0.5,93,0.23655913978494625,0.26344086021505375,0.43500000000000005,-0.7672043010752686,1.2022043010752688
0.8,2.0,0.4,1,0.011494252873563218,0.0,86,0.18604651162790697,-0.18604651162790697,-2.71,-0.7561627906976742,-1.9538372093023257,3,0.030927835051546393,0.3333333333333333,94,0.24468085106382978,0.08865248226950354,0.46000000000000013,-0.7552127659574466,1.2152127659574468
0.8,3.0,-0.5,38,0.4367816091954023,0.34210526315789475,49,0.061224489795918366,0.28088077336197637,-0.25736842105263164,-1.1828571428571428,0.9254887218045111,52,0.5360824742268041,0.36538461538461536,45,0.1111111111111111,0.25427350427350426,-0.19826923076923078,-1.317777777777778,1.119508547008547
0.8,3.0,-0.4,36,0.41379310344827586,0.3611111111111111,51,0.058823529411764705,0.3022875816993464,-0.2430555555555556,-1.1566666666666665,0.9136111111111109,42,0.4329896907216495,0.42857142857142855,55,0.10909090909090909,0.3194805194805195,-0.10285714285714287,-1.1870909090909092,1.0842337662337664
0.8,3.0,-0.3,30,0.3448275862068966,0.36666666666666664,57,0.08771929824561403,0.2789473684210526,-0.2703333333333333,-1.046140350877193,0.7758070175438596,39,0.4020618556701031,0.4358974358974359,58,0.1206896551724138,0.3152077807250221,-0.09589743589743585,-1.1356896551724138,1.039792219274978
0.8,3.0,-0.2,23,0.26436781609195403,0.43478260869565216,64,0.09375,0.34103260869565216,-0.12347826086956523,-1.0140624999999999,0.8905842391304346,31,0.31958762886597936,0.4838709677419355,66,0.13636363636363635,0.34750733137829914,0.15161290322580642,-1.125909090909091,1.2775219941348974
0.8,3.0,-0.1,14,0.16091954022988506,0.5,73,0.1232876712328767,0.3767123287671233,-0.018571428571428572,-0.9243835616438355,0.9058121330724069,25,0.25773195876288657,0.56,72,0.1388888888888889,0.42111111111111116,0.3696,-1.0951388888888889,1.4647388888888888
0.8,3.0,0.0,13,0.14942528735632185,0.5384615384615384,74,0.12162162162162163,0.41683991683991684,-0.02,-0.9118918918918918,0.8918918918918918,18,0.18556701030927836,0.5,79,0.189873417721519,0.310126582278481,0.02666666666666668,-0.8872151898734176,0.9138818565400844
0.8,3.0,0.1,8,0.09195402298850575,0.5,79,0.1518987341772152,0.3481012658227848,0.39874999999999994,-0.8978481012658228,1.2965981012658228,14,0.14432989690721648,0.42857142857142855,83,0.21686746987951808,0.21170395869191047,-0.04714285714285714,-0.8307228915662649,0.7835800344234077
0.8,3.0,0.2,8,0.09195402298850575,0.5,79,0.1518987341772152,0.3481012658227848,0.39874999999999994,-0.8978481012658228,1.2965981012658228,11,0.1134020618556701,0.5454545454545454,86,0.20930232558139536,0.33615221987315,0.1554545454545454,-0.829302325581395,0.9847568710359405
0.8,3.0,0.3,4,0.04597701149425287,0.25,83,0.18072289156626506,0.06927710843373494,-0.30250000000000005,-0.801566265060241,0.49906626506024093,6,0.061855670103092786,0.6666666666666666,91,0.21978021978021978,0.44688644688644685,0.8833333333333334,-0.8231868131868132,1.7065201465201465
0.8,3.0,0.4,3,0.034482758620689655,0.0,84,0.19047619047619047,-0.19047619047619047,-1.08,-0.7678571428571429,-0.31214285714285717,5,0.05154639175257732,0.6,92,0.22826086956521738,0.37173913043478257,0.5640000000000001,-0.7872826086956521,1.3512826086956522
0.8,4.0,-0.5,42,0.4827586206896552,0.3333333333333333,45,0.044444444444444446,0.28888888888888886,-0.27738095238095245,-1.2464444444444445,0.969063492063492,55,0.5670103092783505,0.34545454545454546,42,0.11904761904761904,0.22640692640692642,-0.2852727272727273,-1.283809523809524,0.9985367965367966
0.8,4.0,-0.4,38,0.4367816091954023,0.34210526315789475,49,0.061224489795918366,0.28088077336197637,-0.24973684210526317,-1.1887755102040816,0.9390386680988184,45,0.4639175257731959,0.4,52,0.11538461538461539,0.2846153846153846,-0.1635555555555555,-1.1971153846153846,1.0335598290598291
0.8,4.0,-0.3,32,0.367816091954023,0.34375,55,0.09090909090909091,0.25284090909090906,-0.29031250000000003,-1.062727272727273,0.772414772727273,41,0.422680412371134,0.4146341463414634,56,0.125,0.2896341463414634,-0.14975609756097563,-1.133392857142857,0.9836367595818815
0.8,4.0,-0.2,27,0.3103448275862069,0.4074074074074074,60,0.08333333333333333,0.32407407407407407,-0.15666666666666665,-1.0585,0.9018333333333334,36,0.3711340206185567,0.4444444444444444,61,0.13114754098360656,0.31329690346083783,-0.08277777777777781,-1.092295081967213,1.0095173041894352
0.8,4.0,-0.1,21,0.2413793103448276,0.47619047619047616,66,0.09090909090909091,0.3852813852813852,-0.038095238095238106,-1.0142424242424242,0.9761471861471861,29,0.29896907216494845,0.4827586206896552,68,0.14705882352941177,0.33569979716024345,0.04517241379310346,-1.042941176470588,1.0881135902636916
0.8,4.0,0.0,19,0.21839080459770116,0.5263157894736842,68,0.08823529411764706,0.4380804953560371,-0.031052631578947398,-0.9875,0.9564473684210526,21,0.21649484536082475,0.47619047619047616,76,0.18421052631578946,0.2919799498746867,0.15809523809523807,-0.9596052631578946,1.1177005012531327
0.8,4.0,0.1,13,0.14942528735632185,0.6153846153846154,74,0.10810810810810811,0.5072765072765073,0.17846153846153842,-0.9467567567567567,1.1252182952182952,16,0.16494845360824742,0.4375,81,0.20987654320987653,0.22762345679012347,0.18437499999999998,-0.8958024691358023,1.0801774691358024
0.8,4.0,0.2,13,0.14942528735632185,0.6153846153846154,74,0.10810810810810811,0.5072765072765073,0.17846153846153842,-0.9467567567567567,1.1252182952182952,14,0.14432989690721648,0.5,83,0.20481927710843373,0.29518072289156627,0.2671428571428572,-0.883734939759036,1.1508777969018933
0.8,4.0,0.3,10,0.11494252873563218,0.6,77,0.12987012987012986,0.4701298701298701,0.23899999999999996,-0.9107792207792207,1.1497792207792206,9,0.09278350515463918,0.6666666666666666,88,0.20454545454545456,0.46212121212121204,0.9833333333333333,-0.891590909090909,1.8749242424242423
0.8,4.0,0.4,7,0.08045977011494253,0.42857142857142855,80,0.1625,0.2660714285714285,-0.42857142857142855,-0.8092499999999999,0.38067857142857137,7,0.07216494845360824,0.5714285714285714,90,0.2222222222222222,0.3492063492063492,0.8157142857142858,-0.8368888888888888,1.6526031746031746
0.8,5.0,-0.5,45,0.5172413793103449,0.3111111111111111,42,0.047619047619047616,0.2634920634920635,-0.30333333333333334,-1.2878571428571428,0.9845238095238095,57,0.5876288659793815,0.3333333333333333,40,0.125,0.20833333333333331,-0.33122807017543865,-1.26825,0.9370219298245615
0.8,5.0,-0.4,39,0.4482758620689655,0.358974358974359,48,0.041666666666666664,0.3173076923076923,-0.23717948717948723,-1.2185416666666666,0.9813621794871794,47,0.4845360824742268,0.3829787234042553,50,0.12,0.2629787234042553,-0.21638297872340426,-1.1887999999999999,0.9724170212765956
0.8,5.0,-0.3,36,0.41379310344827586,0.3888888888888889,51,0.0392156862745098,0.34967320261437906,-0.2119444444444445,-1.1786274509803922,0.9666830065359477,41,0.422680412371134,0.4146341463414634,56,0.125,0.2896341463414634,-0.14975609756097563,-1.133392857142857,0.9836367595818815
0.8,5.0,-0.2,31,0.3563218390804598,0.45161290322580644,56,0.03571428571428571,0.41589861751152074,-0.08290322580645161,-1.16375,1.0808467741935484,37,0.38144329896907214,0.4594594594594595,60,0.11666666666666667,0.34279279279279284,-0.04324324324324326,-1.1335,1.0902567567567567
0.8,5.0,-0.1,27,0.3103448275862069,0.5185185185185185,60,0.03333333333333333,0.48518518518518516,-0.010740740740740775,-1.1241666666666665,1.1134259259259258,31,0.31958762886597936,0.4838709677419355,66,0.13636363636363635,0.34750733137829914,0.06645161290322579,-1.085909090909091,1.1523607038123167
0.8,5.0,0.0,24,0.27586206896551724,0.5,63,0.06349206349206349,0.4365079365079365,-0.030416666666666647,-1.0636507936507935,1.033234126984127,28,0.28865979381443296,0.5,69,0.14492753623188406,0.35507246376811596,0.06535714285714288,-1.0353623188405794,1.1007194616977223
0.8,5.0,0.1,19,0.21839080459770116,0.5263157894736842,68,0.08823529411764706,0.4380804953560371,0.054210526315789466,-1.0113235294117646,1.065534055727554,22,0.2268041237113402,0.45454545454545453,75,0.18666666666666668,0.2678787878787878,0.22499999999999998,-0.9941333333333333,1.2191333333333332
0.8,5.0,0.2,16,0.1839080459770115,0.5625,71,0.09859154929577464,0.4639084507042254,0.09374999999999997,-0.9752112676056337,1.0689612676056337,21,0.21649484536082475,0.47619047619047616,76,0.18421052631578946,0.2919799498746867,0.2514285714285714,-0.9853947368421053,1.2368233082706768
0.8,5.0,0.3,12,0.13793103448275862,0.5833333333333334,75,0.12,0.4633333333333334,0.27249999999999996,-0.9467999999999999,1.2192999999999998,15,0.15463917525773196,0.5333333333333333,82,0.1951219512195122,0.3382113821138211,0.642,-0.9663414634146341,1.608341463414634
0.8,5.0,0.4,9,0.10344827586206896,0.4444444444444444,78,0.15384615384615385,0.29059829059829057,-0.18666666666666668,-0.846923076923077,0.6602564102564104,13,0.13402061855670103,0.5384615384615384,84,0.20238095238095238,0.33608058608058605,0.7253846153846155,-0.9409523809523809,1.6663369963369963
0.8,6.0,-0.5,47,0.5402298850574713,0.3191489361702128,40,0.025,0.29414893617021276,-0.2870212765957447,-1.35625,1.0692287234042552,62,0.6391752577319587,0.3387096774193548,35,0.08571428571428572,0.25299539170506913,-0.3022580645161291,-1.4534285714285713,1.1511705069124423
0.8,6.0,-0.4,45,0.5172413793103449,0.3333333333333333,42,0.023809523809523808,0.30952380952380953,-0.2724444444444445,-1.3209523809523809,1.0485079365079364,52,0.5360824742268041,0.40384615384615385,45,0.06666666666666667,0.3371794871794872,-0.18538461538461537,-1.3326666666666667,1.1472820512820512
0.8,6.0,-0.3,39,0.4482758620689655,0.38461538461538464,48,0.020833333333333332,0.3637820512820513,-0.22512820512820517,-1.2283333333333333,1.0032051282051282,47,0.4845360824742268,0.425531914893617,50,0.08,0.345531914893617,-0.1457446808510638,-1.2551999999999999,1.109455319148936
0.8,6.0,-0.2,33,0.3793103448275862,0.45454545454545453,54,0.018518518518518517,0.436026936026936,-0.11393939393939395,-1.184814814814815,1.070875420875421,42,0.4329896907216495,0.47619047619047616,55,0.07272727272727272,0.4034632034632034,-0.01642857142857143,-1.2530909090909088,1.2366623376623374
0.8,6.0,-0.1,28,0.3218390804597701,0.5,59,0.03389830508474576,0.4661016949152542,-0.08071428571428572,-1.1098305084745763,1.0291162227602906,35,0.36082474226804123,0.4857142857142857,62,0.11290322580645161,0.3728110599078341,0.007714285714285708,-1.127096774193548,1.1348110599078338
0.8,6.0,0.0,24,0.27586206896551724,0.5,63,0.06349206349206349,0.4365079365079365,-0.030416666666666647,-1.0636507936507935,1.033234126984127,31,0.31958762886597936,0.5161290322580645,66,0.12121212121212122,0.3949169110459433,0.04129032258064516,-1.0740909090909092,1.1153812316715543
0.8,6.0,0.1,19,0.21839080459770116,0.5263157894736842,68,0.08823529411764706,0.4380804953560371,0.054210526315789466,-1.0113235294117646,1.065534055727554,27,0.27835051546391754,0.48148148148148145,70,0.15714285714285714,0.3243386243386243,0.030370370370370388,-1.006142857142857,1.0365132275132274
0.8,6.0,0.2,19,0.21839080459770116,0.5263157894736842,68,0.08823529411764706,0.4380804953560371,0.054210526315789466,-1.0113235294117646,1.065534055727554,26,0.26804123711340205,0.5,71,0.15492957746478872,0.34507042253521125,0.04423076923076927,-0.9966197183098591,1.0408504875406284
0.8,6.0,0.3,13,0.14942528735632185,0.6153846153846154,74,0.10810810810810811,0.5072765072765073,0.2592307692307692,-0.960945945945946,1.220176715176715,18,0.18556701030927836,0.5555555555555556,79,0.17721518987341772,0.37834036568213786,0.37555555555555553,-0.9667088607594936,1.3422644163150492
0.8,6.0,0.4,11,0.12643678160919541,0.5454545454545454,76,0.13157894736842105,0.4138755980861244,0.1836363636363636,-0.9178947368421053,1.101531100478469,17,0.17525773195876287,0.5294117647058824,80,0.1875,0.34191176470588236,0.3588235294117647,-0.9463750000000001,1.3051985294117647
0.8,8.0,-0.5,50,0.5813953488372093,0.32,36,0.0,0.32,-0.2932,-1.448611111111111,1.155411111111111,65,0.6770833333333334,0.3230769230769231,31,0.0967741935483871,0.226302729528536,-0.33276923076923076,-1.4832258064516128,1.1504565756823821
0.8,8.0,-0.4,48,0.5581395348837209,0.3333333333333333,38,0.0,0.3333333333333333,-0.27979166666666666,-1.4047368421052635,1.1249451754385968,54,0.5625,0.3888888888888889,42,0.07142857142857142,0.31746031746031744,-0.2064814814814815,-1.3442857142857143,1.1378042328042328
0.8,8.0,-0.3,42,0.4883720930232558,0.35714285714285715,44,0.022727272727272728,0.33441558441558444,-0.23523809523809525,-1.2938636363636364,1.0586255411255412,51,0.53125,0.4117647058823529,45,0.06666666666666667,0.34509803921568627,-0.19117647058823525,-1.2857777777777777,1.0946013071895424
0.8,8.0,-0.2,35,0.4069767441860465,0.42857142857142855,51,0.0196078431372549,0.40896358543417366,-0.12085714285714282,-1.227058823529412,1.1062016806722692,46,0.4791666666666667,0.45652173913043476,50,0.06,0.39652173913043476,-0.08717391304347825,-1.2719999999999998,1.1848260869565215
0.8,8.0,-0.1,33,0.38372093023255816,0.45454545454545453,53,0.018867924528301886,0.43567753001715265,-0.08212121212121215,-1.209433962264151,1.1273127501429387,40,0.4166666666666667,0.475,56,0.08928571428571429,0.3857142857142857,-0.039,-1.1794642857142859,1.140464285714286
0.8,8.0,0.0,28,0.32558139534883723,0.4642857142857143,58,0.05172413793103448,0.4125615763546798,-0.09892857142857144,-1.1041379310344825,1.005209359605911,34,0.3541666666666667,0.47058823529411764,62,0.12903225806451613,0.3415559772296015,-0.07176470588235294,-1.0511290322580646,0.9793643263757117
0.8,8.0,0.1,25,0.29069767441860467,0.48,61,0.06557377049180328,0.4144262295081967,-0.017199999999999993,-1.0881967213114754,1.0709967213114755,30,0.3125,0.4666666666666667,66,0.15151515151515152,0.3151515151515152,-0.03599999999999997,-1.008030303030303,0.9720303030303031
0.8,8.0,0.2,25,0.29069767441860467,0.48,61,0.06557377049180328,0.4144262295081967,-0.017199999999999993,-1.0881967213114754,1.0709967213114755,28,0.2916666666666667,0.5,68,0.14705882352941177,0.3529411764705882,0.0310714285714286,-1.0070588235294116,1.0381302521008402
0.8,8.0,0.3,19,0.22093023255813954,0.5263157894736842,67,0.08955223880597014,0.43676355066771405,0.09210526315789473,-1.0232835820895523,1.115388845247447,20,0.20833333333333334,0.6,76,0.15789473684210525,0.4421052631578947,0.43050000000000005,-1.002894736842105,1.4333947368421052
0.8,8.0,0.4,16,0.18604651162790697,0.5625,70,0.1,0.4625,0.19562500000000005,-0.9991428571428571,1.1947678571428573,19,0.19791666666666666,0.5789473684210527,77,0.16883116883116883,0.4101161995898838,0.418421052631579,-0.981298701298701,1.3997197539302801
0.8,10.0,-0.5,50,0.6024096385542169,0.3,33,0.0,0.3,-0.3263999999999999,-1.4772727272727273,1.1508727272727275,66,0.6947368421052632,0.3333333333333333,29,0.06896551724137931,0.26436781609195403,-0.29348484848484846,-1.6562068965517243,1.3627220480668758
0.8,10.0,-0.4,47,0.5662650602409639,0.3191489361702128,36,0.0,0.3191489361702128,-0.29702127659574473,-1.4197222222222223,1.1227009456264776,58,0.6105263157894737,0.3793103448275862,37,0.05405405405405406,0.32525629077353213,-0.18655172413793106,-1.5291891891891891,1.342637465051258
0.8,10.0,-0.3,42,0.5060240963855421,0.35714285714285715,41,0.0,0.35714285714285715,-0.26166666666666666,-1.3190243902439025,1.0573577235772358,54,0.5684210526315789,0.4074074074074074,41,0.04878048780487805,0.35862691960252935,-0.1587037037037037,-1.4348780487804877,1.276174345076784
0.8,10.0,-0.2,37,0.4457831325301205,0.40540540540540543,46,0.0,0.40540540540540543,-0.14297297297297298,-1.2995652173913044,1.1565922444183314,49,0.5157894736842106,0.4489795918367347,46,0.043478260869565216,0.40550133096716945,-0.04857142857142855,-1.413478260869565,1.3649068322981366
