entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R
2022-10-07 15:26:00-04:00,2022-10-07 15:46:00-04:00,2022-10-06,0.7573865022929754,0.5315265781025523,25.0,1.75,20,-3.25,-4.359999999999999,-0.1743999999999999,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,177,11077.25,21,0.97,1.36,-0.13,8,18,LOSS,timeout,-0.1743999999999999,6,0.0,0.57,0.53,0.0,0.58,0.58,0.0,0.61,0.24,0.0,0.66,0.63,0.0,0.79,0.59,0.0,0.85,0.73,0.0,1.28,1.21,0.0,1.36,1.1,0.0,1.36,1.18,0.0,1.36,1.0,0.0,1.36,0.24,0.0,1.36,0.26,0.38,1.36,-0.35,0.38,1.36,0.05,0.71,1.36,-0.61,0.79,1.36,-0.46,0.79,1.36,-0.52,0.97,1.36,-0.47,0.97,1.36,-0.14,0.97,1.36,-0.13
2022-10-10 13:01:00-04:00,2022-10-10 13:12:00-04:00,2022-10-09,0.9105082748030766,0.4561155353753924,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,178,10897.0,21,1.46,0.81,-1.09,9,19,LOSS,stop,-1.0444,6,0.07,0.11,0.08,0.07,0.37,0.34,0.07,0.37,0.28,0.07,0.37,0.16,0.07,0.46,0.4,0.07,0.56,0.41,0.07,0.56,0.43,0.07,0.56,0.33,0.07,0.81,0.79,0.64,0.81,-0.46,1.09,0.81,-0.87,1.09,0.81,-0.71,1.09,0.81,-0.78,1.18,0.81,-1.11,1.32,0.81,-0.84,1.32,0.81,-0.86,1.32,0.81,-0.47,1.32,0.81,-0.93,1.46,0.81,-1.43,1.46,0.81,-1.09
2022-10-12 13:36:00-04:00,2022-10-12 13:56:00-04:00,2022-10-11,1.0,0.5137812383604405,25.0,1.75,20,-5.0,-6.109999999999999,-0.2443999999999999,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,179,10843.0,21,0.73,0.21,-0.2,1,13,LOSS,timeout,-0.2443999999999999,6,0.19,0.21,-0.17,0.22,0.21,-0.09,0.37,0.21,-0.33,0.5,0.21,-0.41,0.5,0.21,-0.16,0.5,0.21,-0.16,0.5,0.21,-0.11,0.5,0.21,-0.29,0.5,0.21,-0.08,0.5,0.21,-0.37,0.57,0.21,-0.55,0.66,0.21,-0.42,0.73,0.21,-0.51,0.73,0.21,-0.63,0.73,0.21,-0.35,0.73,0.21,-0.12,0.73,0.21,-0.14,0.73,0.21,-0.33,0.73,0.21,-0.12,0.73,0.21,-0.2
2022-10-12 16:03:00-04:00,2022-10-12 16:23:00-04:00,2022-10-11,0.803396633208831,0.451149323353612,25.0,1.75,20,-9.25,-10.36,-0.4144,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,180,10839.5,21,0.49,0.22,-0.37,2,9,LOSS,timeout,-0.4144,6,0.07,0.0,0.0,0.07,0.22,0.13,0.07,0.22,0.06,0.11,0.22,-0.08,0.34,0.22,-0.25,0.34,0.22,-0.29,0.36,0.22,-0.28,0.36,0.22,-0.3,0.49,0.22,-0.39,0.49,0.22,-0.38,0.49,0.22,-0.23,0.49,0.22,-0.3,0.49,0.22,-0.21,0.49,0.22,-0.21,0.49,0.22,-0.2,0.49,0.22,-0.27,0.49,0.22,-0.35,0.49,0.22,-0.33,0.49,0.22,-0.37,0.49,0.22,-0.37
2022-10-17 15:11:00-04:00,2022-10-17 15:23:00-04:00,2022-10-16,0.8406449611370778,0.5986103474574768,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,181,11089.75,21,1.32,0.03,-1.25,1,20,LOSS,stop,-1.0444,6,0.41,0.03,-0.31,0.71,0.03,-0.59,0.83,0.03,-0.66,0.89,0.03,-0.75,0.89,0.03,-0.65,0.89,0.03,-0.61,0.89,0.03,-0.42,0.89,0.03,-0.67,0.89,0.03,-0.29,0.89,0.03,-0.72,0.97,0.03,-0.88,1.13,0.03,-0.94,1.21,0.03,-1.18,1.24,0.03,-0.95,1.24,0.03,-1.2,1.3,0.03,-0.94,1.3,0.03,-1.1,1.31,0.03,-1.23,1.31,0.03,-1.01,1.32,0.03,-1.25
2022-10-24 09:30:00-04:00,2022-10-24 09:32:00-04:00,2022-10-23,0.9992927907378704,0.5518215356237031,25.0,1.75,20,43.75,42.64,1.7056,target,2,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,182,11351.5,21,3.04,2.05,-0.45,3,15,WIN,target,1.7056,6,0.11,1.16,1.09,0.11,1.98,1.42,0.11,2.05,1.7,0.11,2.05,1.23,0.6,2.05,-0.38,0.6,2.05,-0.2,1.4,2.05,-1.17,1.88,2.05,-1.23,1.88,2.05,-0.65,1.88,2.05,0.9,1.88,2.05,0.6,1.88,2.05,1.06,1.88,2.05,1.55,1.88,2.05,0.76,3.04,2.05,-2.38,3.04,2.05,-2.12,3.04,2.05,-1.29,3.04,2.05,-0.82,3.04,2.05,0.18,3.04,2.05,-0.45
2022-10-24 15:49:00-04:00,2022-10-24 16:09:00-04:00,2022-10-23,1.0,0.4037308667813625,25.0,1.75,20,4.5,3.39,0.1356,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,183,11477.25,21,0.36,0.91,0.18,6,11,WIN,timeout,0.1356,6,0.34,0.04,-0.07,0.34,0.17,0.12,0.34,0.23,0.19,0.34,0.49,0.44,0.34,0.87,0.82,0.34,0.91,0.47,0.34,0.91,0.59,0.34,0.91,0.23,0.34,0.91,0.36,0.34,0.91,-0.11,0.36,0.91,-0.19,0.36,0.91,-0.24,0.36,0.91,-0.28,0.36,0.91,-0.17,0.36,0.91,-0.08,0.36,0.91,0.05,0.36,0.91,0.09,0.36,0.91,-0.02,0.36,0.91,0.0,0.36,0.91,0.18
2022-10-26 12:08:00-04:00,2022-10-26 12:28:00-04:00,2022-10-25,0.8821374365223216,0.5997410475160072,25.0,1.75,20,4.0,2.89,0.1156,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,184,11648.75,21,0.82,0.61,0.16,19,13,WIN,timeout,0.1156,6,0.39,0.17,0.02,0.51,0.17,-0.34,0.63,0.17,-0.56,0.63,0.17,-0.15,0.63,0.17,-0.38,0.63,0.17,-0.16,0.63,0.33,0.09,0.63,0.33,0.11,0.63,0.33,0.03,0.74,0.33,-0.62,0.78,0.33,-0.56,0.78,0.33,-0.5,0.82,0.33,-0.68,0.82,0.33,-0.38,0.82,0.33,-0.4,0.82,0.33,-0.47,0.82,0.33,0.05,0.82,0.33,0.1,0.82,0.61,0.26,0.82,0.61,0.16
2022-10-27 13:58:00-04:00,2022-10-27 14:18:00-04:00,2022-10-26,0.9051341552089808,0.4306326599386318,25.0,1.75,20,22.5,21.39,0.8556,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,185,11263.25,21,0.42,1.34,0.9,14,2,WIN,timeout,0.8556,6,0.19,0.09,-0.01,0.42,0.09,-0.38,0.42,0.09,-0.11,0.42,0.09,0.03,0.42,0.24,-0.01,0.42,0.24,-0.16,0.42,0.24,0.09,0.42,0.24,-0.02,0.42,0.24,0.13,0.42,0.3,0.28,0.42,0.56,0.51,0.42,0.93,0.89,0.42,1.25,1.24,0.42,1.34,0.91,0.42,1.34,0.92,0.42,1.34,0.9,0.42,1.34,1.11,0.42,1.34,0.98,0.42,1.34,1.03,0.42,1.34,0.9
2022-11-01 15:38:00-04:00,2022-11-01 15:58:00-04:00,2022-10-31,0.9438687258705688,0.4989225093559887,25.0,1.75,20,3.75,2.64,0.1056,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,186,11338.25,21,0.88,0.31,0.15,2,12,WIN,timeout,0.1056,6,0.15,0.24,0.21,0.15,0.31,-0.14,0.35,0.31,-0.07,0.35,0.31,0.01,0.35,0.31,-0.07,0.35,0.31,-0.29,0.35,0.31,-0.11,0.35,0.31,-0.05,0.35,0.31,-0.14,0.43,0.31,-0.23,0.67,0.31,-0.6,0.88,0.31,-0.3,0.88,0.31,-0.2,0.88,0.31,-0.29,0.88,0.31,-0.19,0.88,0.31,-0.18,0.88,0.31,-0.09,0.88,0.31,-0.05,0.88,0.31,0.12,0.88,0.31,0.15
2022-11-01 16:05:00-04:00,2022-11-01 16:25:00-04:00,2022-10-31,0.8680535145233488,0.463715613415867,25.0,1.75,20,4.25,3.14,0.1256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,187,11312.5,21,0.33,0.95,0.17,11,15,WIN,timeout,0.1256,6,0.25,-0.01,-0.12,0.25,0.06,-0.12,0.25,0.06,-0.16,0.27,0.07,0.07,0.27,0.13,0.1,0.27,0.38,0.33,0.27,0.75,0.58,0.27,0.75,0.38,0.27,0.75,0.49,0.27,0.75,0.71,0.27,0.95,0.61,0.27,0.95,0.47,0.27,0.95,0.13,0.27,0.95,0.0,0.33,0.95,-0.26,0.33,0.95,-0.19,0.33,0.95,-0.01,0.33,0.95,0.04,0.33,0.95,0.14,0.33,0.95,0.17
2022-11-01 16:26:00-04:00,2022-11-01 16:46:00-04:00,2022-10-31,0.8360339506172839,0.4641501569677728,25.0,1.75,20,-19.5,-20.61,-0.8244,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,188,11299.0,21,0.96,0.02,-0.78,1,18,LOSS,timeout,-0.8244,6,0.35,0.02,-0.33,0.53,0.02,-0.53,0.64,0.02,-0.6,0.69,0.02,-0.63,0.69,0.02,-0.62,0.69,0.02,-0.59,0.69,0.02,-0.5,0.69,0.02,-0.52,0.69,0.02,-0.64,0.82,0.02,-0.78,0.87,0.02,-0.82,0.87,0.02,-0.81,0.87,0.02,-0.76,0.87,0.02,-0.74,0.87,0.02,-0.74,0.93,0.02,-0.84,0.93,0.02,-0.85,0.96,0.02,-0.87,0.96,0.02,-0.85,0.96,0.02,-0.78
2022-11-02 11:13:00-04:00,2022-11-02 11:33:00-04:00,2022-11-01,0.8181155326333116,0.5677976623330555,25.0,1.75,20,4.25,3.14,0.1256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,189,11239.5,21,0.15,0.62,0.17,16,2,WIN,timeout,0.1256,6,0.1,0.07,0.04,0.15,0.22,0.2,0.15,0.41,0.36,0.15,0.46,0.23,0.15,0.46,0.31,0.15,0.46,0.19,0.15,0.46,0.22,0.15,0.48,0.33,0.15,0.53,0.2,0.15,0.53,0.17,0.15,0.53,0.1,0.15,0.53,0.16,0.15,0.53,0.19,0.15,0.59,0.45,0.15,0.59,0.51,0.15,0.62,0.25,0.15,0.62,0.37,0.15,0.62,0.38,0.15,0.62,0.47,0.15,0.62,0.17
2022-11-02 11:39:00-04:00,2022-11-02 11:59:00-04:00,2022-11-01,0.7680289163039156,0.4849949451056207,25.0,1.75,20,-7.25,-8.36,-0.3344,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,190,11228.25,21,0.72,0.11,-0.29,1,9,LOSS,timeout,-0.3344,6,0.16,0.11,-0.13,0.39,0.11,-0.24,0.5,0.11,-0.49,0.55,0.11,-0.41,0.55,0.11,-0.38,0.57,0.11,-0.48,0.57,0.11,-0.44,0.59,0.11,-0.52,0.72,0.11,-0.58,0.72,0.11,-0.58,0.72,0.11,-0.37,0.72,0.11,-0.36,0.72,0.11,-0.57,0.72,0.11,-0.51,0.72,0.11,-0.47,0.72,0.11,-0.6,0.72,0.11,-0.21,0.72,0.11,-0.16,0.72,0.11,-0.2,0.72,0.11,-0.29
2022-11-02 12:18:00-04:00,2022-11-02 12:38:00-04:00,2022-11-01,0.8191198522130395,0.4443651230024299,25.0,1.75,20,20.0,18.89,0.7556,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,191,11214.0,21,0.39,0.92,0.8,20,2,WIN,timeout,0.7556,6,0.2,0.02,-0.13,0.39,0.02,-0.37,0.39,0.02,-0.31,0.39,0.04,0.03,0.39,0.24,0.14,0.39,0.28,0.14,0.39,0.28,0.03,0.39,0.28,0.13,0.39,0.35,0.31,0.39,0.39,0.33,0.39,0.44,0.42,0.39,0.46,0.29,0.39,0.46,0.34,0.39,0.46,0.29,0.39,0.47,0.3,0.39,0.48,0.45,0.39,0.64,0.64,0.39,0.82,0.69,0.39,0.86,0.71,0.39,0.92,0.8
2022-11-03 13:35:00-04:00,2022-11-03 13:55:00-04:00,2022-11-02,0.7710742468934474,0.5999450169383302,25.0,1.75,20,-5.0,-6.109999999999999,-0.2443999999999999,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,192,10796.0,21,0.44,0.5,-0.2,16,5,LOSS,timeout,-0.2443999999999999,6,0.08,0.13,-0.01,0.08,0.36,0.33,0.22,0.36,-0.13,0.36,0.36,-0.22,0.44,0.36,-0.24,0.44,0.36,-0.23,0.44,0.36,0.04,0.44,0.36,-0.08,0.44,0.36,0.08,0.44,0.42,0.31,0.44,0.42,-0.11,0.44,0.42,-0.14,0.44,0.42,-0.2,0.44,0.42,-0.05,0.44,0.42,0.17,0.44,0.5,0.34,0.44,0.5,0.19,0.44,0.5,-0.08,0.44,0.5,-0.15,0.44,0.5,-0.2
2022-11-03 14:11:00-04:00,2022-11-03 14:22:00-04:00,2022-11-02,0.7566319433946957,0.5496532519820507,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,193,10770.5,21,1.75,0.26,-1.2,1,16,LOSS,stop,-1.0444,6,0.05,0.26,0.18,0.05,0.26,0.06,0.39,0.26,-0.3,0.5,0.26,-0.41,0.5,0.26,-0.42,0.5,0.26,-0.2,0.5,0.26,-0.18,0.5,0.26,-0.43,0.97,0.26,-0.89,0.97,0.26,-0.78,1.09,0.26,-0.86,1.13,0.26,-1.09,1.32,0.26,-1.2,1.36,0.26,-1.3,1.36,0.26,-1.22,1.75,0.26,-1.3,1.75,0.26,-1.38,1.75,0.26,-1.39,1.75,0.26,-1.36,1.75,0.26,-1.2
2022-11-03 16:09:00-04:00,2022-11-03 16:29:00-04:00,2022-11-02,0.7624577702702703,0.5948457813802522,25.0,1.75,20,5.5,4.390000000000001,0.1756,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,194,10731.25,21,0.42,0.27,0.22,19,5,WIN,timeout,0.1756,6,0.09,0.07,0.0,0.3,0.07,-0.24,0.4,0.07,-0.34,0.4,0.07,-0.39,0.42,0.07,-0.29,0.42,0.07,-0.24,0.42,0.07,-0.19,0.42,0.07,-0.07,0.42,0.07,-0.08,0.42,0.07,-0.11,0.42,0.07,-0.05,0.42,0.07,-0.01,0.42,0.11,0.09,0.42,0.11,0.03,0.42,0.16,0.03,0.42,0.16,0.1,0.42,0.16,0.09,0.42,0.25,0.24,0.42,0.27,0.24,0.42,0.27,0.22
2022-11-16 13:56:00-05:00,2022-11-16 14:16:00-05:00,2022-11-15,0.7737983364681742,0.5145831213586435,25.0,1.75,20,8.0,6.890000000000001,0.2756,timeout,20,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,195,11753.0,21,0.28,0.62,0.32,2,14,WIN,timeout,0.2756,7,0.05,0.61,0.55,0.05,0.62,0.44,0.05,0.62,0.33,0.05,0.62,0.38,0.05,0.62,0.18,0.05,0.62,0.23,0.05,0.62,0.15,0.24,0.62,-0.15,0.26,0.62,-0.05,0.26,0.62,0.12,0.26,0.62,0.08,0.26,0.62,-0.07,0.26,0.62,-0.19,0.28,0.62,-0.09,0.28,0.62,-0.01,0.28,0.62,0.05,0.28,0.62,0.11,0.28,0.62,0.01,0.28,0.62,0.11,0.28,0.62,0.32
2022-12-16 16:25:00-05:00,2022-12-16 16:45:00-05:00,2022-12-15,0.8075776774751298,0.5875230591597397,25.0,1.75,20,-5.75,-6.859999999999999,-0.2744,timeout,20,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,196,11312.5,21,0.62,0.06,-0.23,6,4,LOSS,timeout,-0.2744,7,0.26,0.02,-0.19,0.55,0.02,-0.54,0.58,0.02,-0.42,0.62,0.02,-0.46,0.62,0.02,-0.21,0.62,0.06,-0.17,0.62,0.06,-0.13,0.62,0.06,-0.11,0.62,0.06,-0.07,0.62,0.06,-0.23,0.62,0.06,-0.28,0.62,0.06,-0.31,0.62,0.06,-0.32,0.62,0.06,-0.22,0.62,0.06,-0.34,0.62,0.06,-0.19,0.62,0.06,-0.15,0.62,0.06,-0.22,0.62,0.06,-0.25,0.62,0.06,-0.23
2022-12-19 11:08:00-05:00,2022-12-19 11:28:00-05:00,2022-12-18,0.7996808492468365,0.5930749527757256,25.0,1.75,20,-9.5,-10.61,-0.4244,timeout,20,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,197,11217.25,21,0.89,0.1,-0.38,1,12,LOSS,timeout,-0.4244,7,0.21,0.1,-0.16,0.23,0.1,-0.13,0.48,0.1,-0.39,0.52,0.1,-0.4,0.52,0.1,-0.2,0.52,0.1,-0.12,0.52,0.1,-0.32,0.7,0.1,-0.52,0.84,0.1,-0.74,0.84,0.1,-0.75,0.84,0.1,-0.69,0.89,0.1,-0.8,0.89,0.1,-0.38,0.89,0.1,-0.24,0.89,0.1,-0.27,0.89,0.1,-0.75,0.89,0.1,-0.74,0.89,0.1,-0.17,0.89,0.1,-0.15,0.89,0.1,-0.38
2023-02-16 16:21:00-05:00,2023-02-16 16:41:00-05:00,2023-02-15,0.7816112676965995,0.4294630058440842,25.0,1.75,20,-5.5,-6.609999999999999,-0.2643999999999999,timeout,20,8,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,198,12463.5,21,0.25,0.33,-0.22,9,20,LOSS,timeout,-0.2643999999999999,8,0.07,0.12,0.05,0.07,0.12,0.0,0.07,0.12,0.04,0.07,0.19,0.07,0.07,0.19,0.04,0.07,0.22,0.19,0.07,0.26,0.22,0.07,0.28,0.25,0.07,0.33,0.23,0.07,0.33,0.11,0.07,0.33,0.03,0.2,0.33,-0.17,0.2,0.33,-0.15,0.2,0.33,-0.14,0.22,0.33,-0.12,0.23,0.33,-0.16,0.23,0.33,-0.15,0.23,0.33,-0.15,0.23,0.33,-0.09,0.25,0.33,-0.22
2023-03-09 13:37:00-05:00,2023-03-09 13:50:00-05:00,2023-03-08,0.980581954072579,0.5434777814533025,25.0,1.75,20,43.75,42.64,1.7056,target,13,8,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,199,12146.0,21,0.41,1.79,1.25,13,7,WIN,target,1.7056,8,0.2,0.05,-0.03,0.2,0.6,0.47,0.2,0.6,0.1,0.2,0.6,0.15,0.2,0.6,0.09,0.38,0.6,-0.34,0.41,0.6,-0.26,0.41,0.6,-0.05,0.41,0.6,-0.09,0.41,0.6,0.3,0.41,1.32,1.09,0.41,1.45,1.3,0.41,1.79,1.38,0.41,1.79,0.81,0.41,1.79,1.03,0.41,1.79,1.19,0.41,1.79,1.14,0.41,1.79,1.2,0.41,1.79,0.98,0.41,1.79,1.25
2023-03-10 13:20:00-05:00,2023-03-10 13:27:00-05:00,2023-03-09,0.7830678605941277,0.5332142463336641,25.0,1.75,20,43.75,42.64,1.7056,target,7,8,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,200,11883.75,21,0.18,2.4,2.24,15,1,WIN,target,1.7056,8,0.18,0.3,0.24,0.18,0.62,0.46,0.18,0.7,0.27,0.18,0.7,0.64,0.18,0.91,0.75,0.18,1.23,1.2,0.18,1.78,1.72,0.18,1.79,1.21,0.18,1.79,1.44,0.18,1.79,1.65,0.18,1.8,1.57,0.18,2.23,2.11,0.18,2.23,2.0,0.18,2.23,2.13,0.18,2.4,2.34,0.18,2.4,1.92,0.18,2.4,1.59,0.18,2.4,1.88,0.18,2.4,2.03,0.18,2.4,2.24
2023-03-28 10:41:00-04:00,2023-03-28 11:01:00-04:00,2023-03-27,0.7616336439749278,0.5070062851472048,25.0,1.75,20,-18.75,-19.86,-0.7944,timeout,20,8,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,201,12653.5,21,0.86,0.02,-0.75,1,20,LOSS,timeout,-0.7944,8,0.52,0.02,-0.24,0.52,0.02,-0.15,0.52,0.02,-0.15,0.52,0.02,-0.37,0.66,0.02,-0.42,0.67,0.02,-0.63,0.76,0.02,-0.38,0.76,0.02,-0.58,0.76,0.02,-0.51,0.76,0.02,-0.39,0.76,0.02,-0.49,0.76,0.02,-0.44,0.76,0.02,-0.38,0.76,0.02,-0.41,0.78,0.02,-0.37,0.78,0.02,-0.22,0.78,0.02,-0.33,0.78,0.02,-0.11,0.78,0.02,-0.28,0.86,0.02,-0.75
2023-04-03 10:58:00-04:00,2023-04-03 11:18:00-04:00,2023-04-02,0.856148663018,0.4191597750578895,25.0,1.75,20,7.5,6.390000000000001,0.2556,timeout,20,8,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,202,13187.75,21,0.09,1.34,0.3,14,1,WIN,timeout,0.2556,8,0.09,0.42,0.36,0.09,0.42,0.09,0.09,0.42,0.11,0.09,0.42,0.01,0.09,0.42,0.2,0.09,0.48,0.35,0.09,0.48,0.2,0.09,0.56,0.48,0.09,0.6,0.58,0.09,0.72,0.68,0.09,0.78,0.64,0.09,0.97,0.89,0.09,1.31,1.24,0.09,1.34,0.86,0.09,1.34,0.89,0.09,1.34,0.87,0.09,1.34,0.86,0.09,1.34,0.64,0.09,1.34,0.57,0.09,1.34,0.3
2023-04-05 10:50:00-04:00,2023-04-05 11:10:00-04:00,2023-04-04,0.7907459934647019,0.5049862167824457,25.0,1.75,20,13.75,12.64,0.5056,timeout,20,8,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,203,13049.25,21,0.05,1.18,0.55,12,1,WIN,timeout,0.5056,8,0.05,0.43,0.38,0.05,0.53,0.2,0.05,0.53,0.46,0.05,0.55,0.23,0.05,0.55,0.17,0.05,0.55,0.47,0.05,0.67,0.64,0.05,0.69,0.51,0.05,0.88,0.82,0.05,0.96,0.95,0.05,1.17,0.89,0.05,1.18,1.0,0.05,1.18,0.6,0.05,1.18,0.69,0.05,1.18,0.37,0.05,1.18,0.6,0.05,1.18,0.59,0.05,1.18,0.42,0.05,1.18,0.52,0.05,1.18,0.55
2023-05-08 14:07:00-04:00,2023-05-08 14:16:00-04:00,2023-05-07,0.957532060372418,0.4491399717334897,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,9,9,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,204,13296.0,21,1.86,0.28,-1.75,1,15,LOSS,stop,-1.0444,9,0.18,0.28,-0.12,0.3,0.28,-0.14,0.3,0.28,-0.1,0.39,0.28,-0.38,0.8,0.28,-0.65,0.84,0.28,-0.76,0.85,0.28,-0.71,0.92,0.28,-0.83,1.18,0.28,-1.12,1.27,0.28,-1.23,1.3,0.28,-1.23,1.3,0.28,-1.27,1.59,0.28,-1.57,1.84,0.28,-1.79,1.86,0.28,-1.76,1.86,0.28,-1.72,1.86,0.28,-1.7,1.86,0.28,-1.59,1.86,0.28,-1.65,1.86,0.28,-1.75
2023-05-10 13:17:00-04:00,2023-05-10 13:37:00-04:00,2023-05-09,0.7894267282501057,0.467920136169319,25.0,1.75,20,37.25,36.14,1.4456,timeout,20,9,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,205,13307.75,21,0.49,1.61,1.49,13,1,WIN,timeout,1.4456,9,0.49,0.03,-0.44,0.49,0.03,-0.09,0.49,0.11,0.1,0.49,0.25,0.07,0.49,0.25,-0.3,0.49,0.25,-0.02,0.49,0.87,0.86,0.49,1.11,0.94,0.49,1.37,1.09,0.49,1.47,1.36,0.49,1.6,1.5,0.49,1.6,1.37,0.49,1.61,1.45,0.49,1.61,0.98,0.49,1.61,1.19,0.49,1.61,1.28,0.49,1.61,1.18,0.49,1.61,1.05,0.49,1.61,1.31,0.49,1.61,1.49
2023-05-11 13:47:00-04:00,2023-05-11 13:59:00-04:00,2023-05-10,0.8529774313386594,0.4018526378429939,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,9,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,206,13399.0,21,1.21,0.22,-0.94,3,13,LOSS,stop,-1.0444,9,0.28,0.07,-0.16,0.28,0.11,-0.05,0.28,0.22,0.06,0.29,0.22,-0.24,0.65,0.22,-0.62,0.7,0.22,-0.64,0.74,0.22,-0.65,0.74,0.22,-0.59,0.74,0.22,-0.63,0.74,0.22,-0.61,0.8,0.22,-0.76,1.12,0.22,-1.09,1.21,0.22,-1.06,1.21,0.22,-0.93,1.21,0.22,-0.93,1.21,0.22,-1.01,1.21,0.22,-0.94,1.21,0.22,-1.02,1.21,0.22,-0.84,1.21,0.22,-0.94
2023-05-12 10:01:00-04:00,2023-05-12 10:21:00-04:00,2023-05-11,0.7687357003175843,0.5447254079172482,25.0,1.75,20,12.5,11.39,0.4556,timeout,20,9,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,207,13425.5,21,0.45,0.92,0.5,6,2,WIN,timeout,0.4556,9,0.43,0.07,-0.14,0.45,0.28,0.14,0.45,0.6,0.48,0.45,0.71,0.66,0.45,0.82,0.68,0.45,0.92,0.54,0.45,0.92,0.35,0.45,0.92,0.17,0.45,0.92,0.27,0.45,0.92,0.21,0.45,0.92,0.21,0.45,0.92,0.19,0.45,0.92,0.24,0.45,0.92,0.12,0.45,0.92,0.44,0.45,0.92,0.09,0.45,0.92,0.16,0.45,0.92,0.17,0.45,0.92,0.38,0.45,0.92,0.5
2023-05-23 12:42:00-04:00,2023-05-23 13:02:00-04:00,2023-05-22,0.9754207644418342,0.4551214453550598,25.0,1.75,20,-4.5,-5.609999999999999,-0.2244,timeout,20,9,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,208,13788.25,21,0.57,0.49,-0.18,6,15,LOSS,timeout,-0.2244,9,0.17,0.11,0.09,0.17,0.11,-0.06,0.26,0.11,-0.16,0.35,0.11,-0.07,0.35,0.46,0.43,0.35,0.49,0.17,0.35,0.49,0.27,0.35,0.49,0.23,0.35,0.49,-0.08,0.41,0.49,-0.13,0.41,0.49,-0.18,0.41,0.49,-0.23,0.41,0.49,-0.24,0.55,0.49,-0.53,0.57,0.49,-0.42,0.57,0.49,-0.27,0.57,0.49,-0.25,0.57,0.49,-0.35,0.57,0.49,-0.12,0.57,0.49,-0.18
