rule_type,decision_bar,threshold_a,threshold_b,window,trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R
COMBINED,10,0.5,0.0,18,20,0.35,-0.09939999999999997,-1.9879999999999995,0.7908953214405923,-6.725999999999999
COMBINED,10,0.5,0.0,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.5,0.0,20,71,0.36619718309859156,-0.03313239436619715,-2.3523999999999976,0.940652908824865,-8.526
COMBINED,10,0.5,0.0,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,0.0,22,17,0.23529411764705882,-0.2949882352941176,-5.014799999999999,0.5505323916394793,-5.402
COMBINED,10,0.5,-0.25,1,43,0.5116279069767442,0.2074604651162791,8.920800000000002,1.7067435669920143,-2.243199999999999
COMBINED,10,0.5,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.25,3,38,0.34210526315789475,-0.14413684210526315,-5.4772,0.6886185332575328,-6.3115999999999985
COMBINED,10,0.5,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.5,-0.25,5,43,0.4186046511627907,-0.013237209302325553,-0.5691999999999988,0.9674184315970238,-5.639200000000001
COMBINED,10,0.5,-0.25,6,69,0.5217391304347826,0.17951304347826083,12.386399999999997,1.5508690160638996,-4.834
COMBINED,10,0.5,-0.25,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.5,-0.25,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
COMBINED,10,0.5,-0.25,9,40,0.3,-0.28664999999999996,-11.466,0.5104853307831552,-14.186399999999999
COMBINED,10,0.5,-0.25,10,41,0.5121951219512195,0.20706341463414632,8.4896,1.5660488065075342,-4.2376000000000005
COMBINED,10,0.5,-0.25,11,35,0.2571428571428571,-0.3241142857142857,-11.344,0.38827894135156715,-12.690799999999998
COMBINED,10,0.5,-0.25,12,43,0.4418604651162791,0.031181395348837203,1.3407999999999998,1.061180163901513,-5.5008
COMBINED,10,0.5,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.25,14,44,0.5,0.23469090909090912,10.326400000000001,1.5326510821796275,-3.001999999999999
COMBINED,10,0.5,-0.25,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.5,-0.25,16,8,0.625,0.3681,2.9448,2.2675619834710745,-2.3231999999999995
COMBINED,10,0.5,-0.25,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
COMBINED,10,0.5,-0.25,18,20,0.35,-0.13889999999999997,-2.7779999999999996,0.7302179233189604,-7.516
COMBINED,10,0.5,-0.25,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.5,-0.25,20,71,0.38028169014084506,-0.05186478873239431,-3.682399999999996,0.9108239533487027,-9.456
COMBINED,10,0.5,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.25,22,17,0.23529411764705882,-0.34263529411764704,-5.8248,0.5132696035831271,-6.1928
COMBINED,10,0.5,-0.5,1,43,0.5581395348837209,0.23839069767441864,10.250800000000002,1.8304546485628181,-2.4875999999999987
COMBINED,10,0.5,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.5,3,38,0.34210526315789475,-0.23203157894736837,-8.817199999999998,0.5787290969899667,-8.33
COMBINED,10,0.5,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.5,-0.5,5,43,0.4186046511627907,-0.039981395348837157,-1.7191999999999976,0.907669172932331,-6.4792000000000005
COMBINED,10,0.5,-0.5,6,69,0.5362318840579711,0.17502028985507243,12.076399999999998,1.51828263407265,-5.0196000000000005
COMBINED,10,0.5,-0.5,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.5,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,0.5,-0.5,9,40,0.3,-0.30165,-12.065999999999999,0.4977355223284159,-14.7864
COMBINED,10,0.5,-0.5,10,41,0.5365853658536586,0.25413658536585365,10.419599999999999,1.7052851031569827,-4.2376000000000005
COMBINED,10,0.5,-0.5,11,35,0.2857142857142857,-0.4321142857142857,-15.123999999999999,0.3381181619256018,-15.940799999999998
COMBINED,10,0.5,-0.5,12,43,0.4883720930232558,0.013041860465116267,0.5607999999999995,1.0241757483790868,-5.5008
COMBINED,10,0.5,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.5,14,44,0.5227272727272727,0.23378181818181823,10.286400000000002,1.4923512856349679,-3.711999999999998
COMBINED,10,0.5,-0.5,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.5,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,0.5,-0.5,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,0.5,-0.5,18,20,0.35,-0.16489999999999996,-3.297999999999999,0.6951151869245276,-8.036
COMBINED,10,0.5,-0.5,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.5,-0.5,20,71,0.4084507042253521,-0.0744,-5.2824,0.8831709971071416,-8.1372
COMBINED,10,0.5,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.5,22,17,0.29411764705882354,-0.29204705882352944,-4.9648,0.6125124875124875,-7.332799999999999
COMBINED,10,0.5,-0.75,1,43,0.5813953488372093,0.2507162790697675,10.780800000000003,1.9083004751794561,-2.767599999999998
COMBINED,10,0.5,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.75,3,38,0.34210526315789475,-0.2430842105263158,-9.2372,0.5673442622950821,-8.75
COMBINED,10,0.5,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.5,-0.75,5,43,0.4186046511627907,-0.0739348837209302,-3.1791999999999985,0.8416733067729083,-7.039199999999999
COMBINED,10,0.5,-0.75,6,69,0.5507246376811594,0.16748405797101446,11.556399999999996,1.482796076268779,-5.939599999999999
COMBINED,10,0.5,-0.75,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.5,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,0.5,-0.75,9,40,0.3,-0.30165,-12.065999999999999,0.4977355223284159,-14.8964
COMBINED,10,0.5,-0.75,10,41,0.5365853658536586,0.2475512195121951,10.1496,1.6746789332340661,-4.2376000000000005
COMBINED,10,0.5,-0.75,11,35,0.2857142857142857,-0.4372571428571428,-15.303999999999998,0.3354754667824577,-16.120799999999996
COMBINED,10,0.5,-0.75,12,43,0.4883720930232558,-0.011841860465116294,-0.5092000000000007,0.9790165988098967,-6.2308
COMBINED,10,0.5,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.75,14,44,0.5681818181818182,0.2792363636363636,12.286399999999999,1.5928699646779516,-3.711999999999998
COMBINED,10,0.5,-0.75,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.5,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,0.5,-0.75,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,0.5,-0.75,18,20,0.35,-0.21590000000000004,-4.3180000000000005,0.6352177879904031,-9.056000000000001
COMBINED,10,0.5,-0.75,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.5,-0.75,20,71,0.4084507042253521,-0.07820281690140841,-5.552399999999998,0.8779284508231319,-8.196
COMBINED,10,0.5,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.5,-0.75,22,17,0.29411764705882354,-0.34616470588235293,-5.8848,0.5714785040195736,-7.7828
COMBINED,10,0.75,0.0,1,43,0.5581395348837209,0.24536744186046514,10.5508,1.8760503503935702,-2.4875999999999987
COMBINED,10,0.75,0.0,2,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
COMBINED,10,0.75,0.0,3,38,0.34210526315789475,-0.1796631578947368,-6.827199999999999,0.6395353748680043,-6.981599999999999
COMBINED,10,0.75,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.75,0.0,5,43,0.4186046511627907,-0.01579534883720926,-0.6791999999999982,0.9613651877133105,-5.9992
COMBINED,10,0.75,0.0,6,69,0.5362318840579711,0.19009275362318837,13.116399999999997,1.5997220037675812,-5.0196000000000005
COMBINED,10,0.75,0.0,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.75,0.0,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
COMBINED,10,0.75,0.0,9,40,0.3,-0.2849,-11.395999999999999,0.5120154839593717,-13.7264
COMBINED,10,0.75,0.0,10,41,0.4878048780487805,0.1704780487804878,6.9896,1.4582623062599984,-4.2376000000000005
COMBINED,10,0.75,0.0,11,35,0.2571428571428571,-0.3686857142857143,-12.904,0.3578310375029859,-13.720799999999997
COMBINED,10,0.75,0.0,12,43,0.4418604651162791,0.01932093023255815,0.8308000000000004,1.0389944427756084,-5.5008
COMBINED,10,0.75,0.0,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
COMBINED,10,0.75,0.0,14,44,0.5,0.23923636363636366,10.5264,1.5555766673000189,-4.000799999999996
COMBINED,10,0.75,0.0,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.75,0.0,16,8,0.625,0.5656,4.5248,7.088266953713671,-0.7432000000000007
COMBINED,10,0.75,0.0,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
COMBINED,10,0.75,0.0,18,20,0.35,-0.12539999999999996,-2.507999999999999,0.7498803255146003,-7.2459999999999996
COMBINED,10,0.75,0.0,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.75,0.0,20,71,0.38028169014084506,-0.013695774647887276,-0.9723999999999966,0.9756678577505529,-6.5708
COMBINED,10,0.75,0.0,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,0.0,22,17,0.29411764705882354,-0.1773411764705882,-3.0147999999999993,0.7224656626284198,-5.402
COMBINED,10,0.75,-0.25,1,43,0.5581395348837209,0.23839069767441864,10.250800000000002,1.8304546485628181,-2.4875999999999987
COMBINED,10,0.75,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.25,3,38,0.34210526315789475,-0.20308421052631576,-7.717199999999999,0.6108320726172466,-7.75
COMBINED,10,0.75,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.75,-0.25,5,43,0.4186046511627907,-0.01579534883720926,-0.6791999999999982,0.9613651877133105,-5.9992
COMBINED,10,0.75,-0.25,6,69,0.5362318840579711,0.1789333333333333,12.346399999999997,1.545316419914491,-5.0196000000000005
COMBINED,10,0.75,-0.25,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.75,-0.25,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
COMBINED,10,0.75,-0.25,9,40,0.3,-0.3074,-12.296,0.49301535467484703,-14.6264
COMBINED,10,0.75,-0.25,10,41,0.5121951219512195,0.20438048780487805,8.3796,1.5546465448768865,-4.2376000000000005
COMBINED,10,0.75,-0.25,11,35,0.2857142857142857,-0.3741142857142856,-13.093999999999998,0.37108549471661867,-13.910799999999998
COMBINED,10,0.75,-0.25,12,43,0.46511627906976744,0.013506976744186047,0.5808,1.0252838336699865,-5.5008
COMBINED,10,0.75,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.25,14,44,0.5227272727272727,0.27946363636363636,12.2964,1.6512095920010168,-3.001999999999999
COMBINED,10,0.75,-0.25,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.75,-0.25,16,8,0.625,0.3681,2.9448,2.2675619834710745,-2.3231999999999995
COMBINED,10,0.75,-0.25,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
COMBINED,10,0.75,-0.25,18,20,0.35,-0.16489999999999996,-3.297999999999999,0.6951151869245276,-8.036
COMBINED,10,0.75,-0.25,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.75,-0.25,20,71,0.39436619718309857,-0.03242816901408446,-2.302399999999997,0.9446793787482699,-7.366
COMBINED,10,0.75,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.25,22,17,0.29411764705882354,-0.22498823529411763,-3.8247999999999998,0.6723322596120896,-6.192799999999999
COMBINED,10,0.75,-0.5,1,43,0.5581395348837209,0.23839069767441864,10.250800000000002,1.8304546485628181,-2.4875999999999987
COMBINED,10,0.75,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.5,3,38,0.34210526315789475,-0.23203157894736837,-8.817199999999998,0.5787290969899667,-8.33
COMBINED,10,0.75,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.75,-0.5,5,43,0.4186046511627907,-0.04579534883720926,-1.9691999999999983,0.8956438791732909,-6.7292000000000005
COMBINED,10,0.75,-0.5,6,69,0.5507246376811594,0.19052753623188404,13.146399999999998,1.5883005763791935,-5.0196000000000005
COMBINED,10,0.75,-0.5,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.75,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,0.75,-0.5,9,40,0.3,-0.3224,-12.896,0.48111309610030095,-15.2264
COMBINED,10,0.75,-0.5,10,41,0.5365853658536586,0.25413658536585365,10.419599999999999,1.7052851031569827,-4.2376000000000005
COMBINED,10,0.75,-0.5,11,35,0.2857142857142857,-0.4321142857142857,-15.123999999999999,0.3381181619256018,-15.940799999999998
COMBINED,10,0.75,-0.5,12,43,0.4883720930232558,0.013041860465116267,0.5607999999999995,1.0241757483790868,-5.5008
COMBINED,10,0.75,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.5,14,44,0.5227272727272727,0.23378181818181823,10.286400000000002,1.4923512856349679,-3.711999999999998
COMBINED,10,0.75,-0.5,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.75,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,0.75,-0.5,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,0.75,-0.5,18,20,0.35,-0.16489999999999996,-3.297999999999999,0.6951151869245276,-8.036
COMBINED,10,0.75,-0.5,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.75,-0.5,20,71,0.4084507042253521,-0.0744,-5.2824,0.8831709971071416,-8.1372
COMBINED,10,0.75,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.5,22,17,0.29411764705882354,-0.29204705882352944,-4.9648,0.6125124875124875,-7.332799999999999
COMBINED,10,0.75,-0.75,1,43,0.5813953488372093,0.2507162790697675,10.780800000000003,1.9083004751794561,-2.767599999999998
COMBINED,10,0.75,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.75,3,38,0.34210526315789475,-0.2430842105263158,-9.2372,0.5673442622950821,-8.75
COMBINED,10,0.75,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.75,-0.75,5,43,0.4186046511627907,-0.0739348837209302,-3.1791999999999985,0.8416733067729083,-7.039199999999999
COMBINED,10,0.75,-0.75,6,69,0.5507246376811594,0.16748405797101446,11.556399999999996,1.482796076268779,-5.939599999999999
COMBINED,10,0.75,-0.75,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.75,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,0.75,-0.75,9,40,0.3,-0.30165,-12.065999999999999,0.4977355223284159,-14.8964
COMBINED,10,0.75,-0.75,10,41,0.5365853658536586,0.2475512195121951,10.1496,1.6746789332340661,-4.2376000000000005
COMBINED,10,0.75,-0.75,11,35,0.2857142857142857,-0.4372571428571428,-15.303999999999998,0.3354754667824577,-16.120799999999996
COMBINED,10,0.75,-0.75,12,43,0.4883720930232558,-0.011841860465116294,-0.5092000000000007,0.9790165988098967,-6.2308
COMBINED,10,0.75,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.75,14,44,0.5681818181818182,0.2792363636363636,12.286399999999999,1.5928699646779516,-3.711999999999998
COMBINED,10,0.75,-0.75,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.75,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,0.75,-0.75,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,0.75,-0.75,18,20,0.35,-0.21590000000000004,-4.3180000000000005,0.6352177879904031,-9.056000000000001
COMBINED,10,0.75,-0.75,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.75,-0.75,20,71,0.4084507042253521,-0.07820281690140841,-5.552399999999998,0.8779284508231319,-8.196
COMBINED,10,0.75,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.75,-0.75,22,17,0.29411764705882354,-0.34616470588235293,-5.8848,0.5714785040195736,-7.7828
COMBINED,10,1.0,0.0,1,43,0.5813953488372093,0.2507162790697675,10.780800000000003,1.9083004751794561,-2.767599999999998
COMBINED,10,1.0,0.0,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,0.0,3,38,0.34210526315789475,-0.1970315789473684,-7.487199999999999,0.6180000000000001,-6.9816
COMBINED,10,1.0,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,1.0,0.0,5,43,0.4186046511627907,-0.023702325581395314,-1.0191999999999986,0.9431250000000001,-5.861599999999999
COMBINED,10,1.0,0.0,6,69,0.5652173913043478,0.1835710144927536,12.666399999999998,1.554279712935411,-5.559600000000001
COMBINED,10,1.0,0.0,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,10,1.0,0.0,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,1.0,0.0,9,40,0.3,-0.25915,-10.366,0.5356400516055047,-13.196399999999997
COMBINED,10,1.0,0.0,10,41,0.5365853658536586,0.25413658536585365,10.419599999999999,1.7052851031569827,-4.2376000000000005
COMBINED,10,1.0,0.0,11,35,0.2857142857142857,-0.40668571428571426,-14.234,0.35182149362477233,-15.050799999999994
COMBINED,10,1.0,0.0,12,43,0.4883720930232558,0.008855813953488357,0.38079999999999936,1.0162896547003868,-6.2308
COMBINED,10,1.0,0.0,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
COMBINED,10,1.0,0.0,14,44,0.5681818181818182,0.3262818181818182,14.356399999999999,1.7696315992623406,-3.001999999999999
COMBINED,10,1.0,0.0,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,1.0,0.0,16,8,0.625,0.40935,3.2748,2.6429861529199274,-1.9932000000000003
COMBINED,10,1.0,0.0,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,1.0,0.0,18,20,0.35,-0.20140000000000002,-4.0280000000000005,0.6511708466121657,-8.766
COMBINED,10,1.0,0.0,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,1.0,0.0,20,71,0.4225352112676056,0.0329239436619719,2.3376000000000046,1.0594803106329704,-7.366
COMBINED,10,1.0,0.0,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,0.0,22,17,0.29411764705882354,-0.21322352941176467,-3.6247999999999996,0.684052715989122,-6.0120000000000005
COMBINED,10,1.0,-0.25,1,43,0.5813953488372093,0.2507162790697675,10.780800000000003,1.9083004751794561,-2.767599999999998
COMBINED,10,1.0,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,-0.25,3,38,0.34210526315789475,-0.22045263157894732,-8.377199999999998,0.5911566617862373,-7.749999999999999
COMBINED,10,1.0,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,1.0,-0.25,5,43,0.4186046511627907,-0.023702325581395314,-1.0191999999999986,0.9431250000000001,-5.861599999999999
COMBINED,10,1.0,-0.25,6,69,0.5652173913043478,0.1835710144927536,12.666399999999998,1.554279712935411,-5.559600000000001
COMBINED,10,1.0,-0.25,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,10,1.0,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,1.0,-0.25,9,40,0.3,-0.28165,-11.266,0.5148816700540839,-14.096399999999997
COMBINED,10,1.0,-0.25,10,41,0.5365853658536586,0.25413658536585365,10.419599999999999,1.7052851031569827,-4.2376000000000005
COMBINED,10,1.0,-0.25,11,35,0.2857142857142857,-0.40668571428571426,-14.234,0.35182149362477233,-15.050799999999994
COMBINED,10,1.0,-0.25,12,43,0.4883720930232558,-0.011841860465116294,-0.5092000000000007,0.9790165988098967,-6.2308
COMBINED,10,1.0,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,-0.25,14,44,0.5681818181818182,0.3262818181818182,14.356399999999999,1.7696315992623406,-3.001999999999999
COMBINED,10,1.0,-0.25,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,1.0,-0.25,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,1.0,-0.25,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,1.0,-0.25,18,20,0.35,-0.20140000000000002,-4.0280000000000005,0.6511708466121657,-8.766
COMBINED,10,1.0,-0.25,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,1.0,-0.25,20,71,0.4225352112676056,0.019121126760563434,1.357600000000004,1.0337037368049966,-7.366
COMBINED,10,1.0,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,-0.25,22,17,0.29411764705882354,-0.26087058823529413,-4.4348,0.6389422607223109,-6.8027999999999995
COMBINED,10,1.0,-0.5,1,43,0.5813953488372093,0.2507162790697675,10.780800000000003,1.9083004751794561,-2.767599999999998
COMBINED,10,1.0,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,-0.5,3,38,0.34210526315789475,-0.23834736842105259,-9.057199999999998,0.5721681624940955,-8.43
COMBINED,10,1.0,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,1.0,-0.5,5,43,0.4186046511627907,-0.05370232558139532,-2.309199999999999,0.8797917751171266,-6.5916
COMBINED,10,1.0,-0.5,6,69,0.5652173913043478,0.1835710144927536,12.666399999999998,1.554279712935411,-5.559600000000001
COMBINED,10,1.0,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,10,1.0,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,1.0,-0.5,9,40,0.3,-0.29714999999999997,-11.886,0.5014930881760837,-14.716399999999998
COMBINED,10,1.0,-0.5,10,41,0.5365853658536586,0.25413658536585365,10.419599999999999,1.7052851031569827,-4.2376000000000005
COMBINED,10,1.0,-0.5,11,35,0.2857142857142857,-0.42697142857142856,-14.943999999999999,0.340802823114248,-15.760799999999994
COMBINED,10,1.0,-0.5,12,43,0.4883720930232558,-0.011841860465116294,-0.5092000000000007,0.9790165988098967,-6.2308
COMBINED,10,1.0,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,1.0,-0.5,14,44,0.5681818181818182,0.2946909090909091,12.966400000000002,1.6469097367738328,-3.711999999999998
COMBINED,10,1.0,-0.5,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
