trigger_bar,trigger_mae_R,trigger_close_R,final_R,h1_recovered_-0.50R,h1_recovered_-0.40R,h1_recovered_-0.30R,h1_recovered_-0.20R,h1_recovered_-0.10R,h1_recovered_+0.00R,h1_recovered_+0.10R,h1_recovered_+0.20R,h1_recovered_+0.30R,h1_recovered_+0.40R,h1_close_R,h1_max_close_R,h1_max_MAE_R,h1_close_improvement_R,h1_best_recovery_R,h1_additional_MAE_R,h1_improved,h1_positive,h1_breakeven,h2_recovered_-0.50R,h2_recovered_-0.40R,h2_recovered_-0.30R,h2_recovered_-0.20R,h2_recovered_-0.10R,h2_recovered_+0.00R,h2_recovered_+0.10R,h2_recovered_+0.20R,h2_recovered_+0.30R,h2_recovered_+0.40R,h2_close_R,h2_max_close_R,h2_max_MAE_R,h2_close_improvement_R,h2_best_recovery_R,h2_additional_MAE_R,h2_improved,h2_positive,h2_breakeven,h3_recovered_-0.50R,h3_recovered_-0.40R,h3_recovered_-0.30R,h3_recovered_-0.20R,h3_recovered_-0.10R,h3_recovered_+0.00R,h3_recovered_+0.10R,h3_recovered_+0.20R,h3_recovered_+0.30R,h3_recovered_+0.40R,h3_close_R,h3_max_close_R,h3_max_MAE_R,h3_close_improvement_R,h3_best_recovery_R,h3_additional_MAE_R,h3_improved,h3_positive,h3_breakeven,h4_recovered_-0.50R,h4_recovered_-0.40R,h4_recovered_-0.30R,h4_recovered_-0.20R,h4_recovered_-0.10R,h4_recovered_+0.00R,h4_recovered_+0.10R,h4_recovered_+0.20R,h4_recovered_+0.30R,h4_recovered_+0.40R,h4_close_R,h4_max_close_R,h4_max_MAE_R,h4_close_improvement_R,h4_best_recovery_R,h4_additional_MAE_R,h4_improved,h4_positive,h4_breakeven,h5_recovered_-0.50R,h5_recovered_-0.40R,h5_recovered_-0.30R,h5_recovered_-0.20R,h5_recovered_-0.10R,h5_recovered_+0.00R,h5_recovered_+0.10R,h5_recovered_+0.20R,h5_recovered_+0.30R,h5_recovered_+0.40R,h5_close_R,h5_max_close_R,h5_max_MAE_R,h5_close_improvement_R,h5_best_recovery_R,h5_additional_MAE_R,h5_improved,h5_positive,h5_breakeven,h6_recovered_-0.50R,h6_recovered_-0.40R,h6_recovered_-0.30R,h6_recovered_-0.20R,h6_recovered_-0.10R,h6_recovered_+0.00R,h6_recovered_+0.10R,h6_recovered_+0.20R,h6_recovered_+0.30R,h6_recovered_+0.40R,h6_close_R,h6_max_close_R,h6_max_MAE_R,h6_close_improvement_R,h6_best_recovery_R,h6_additional_MAE_R,h6_improved,h6_positive,h6_breakeven,h8_recovered_-0.50R,h8_recovered_-0.40R,h8_recovered_-0.30R,h8_recovered_-0.20R,h8_recovered_-0.10R,h8_recovered_+0.00R,h8_recovered_+0.10R,h8_recovered_+0.20R,h8_recovered_+0.30R,h8_recovered_+0.40R,h8_close_R,h8_max_close_R,h8_max_MAE_R,h8_close_improvement_R,h8_best_recovery_R,h8_additional_MAE_R,h8_improved,h8_positive,h8_breakeven,h10_recovered_-0.50R,h10_recovered_-0.40R,h10_recovered_-0.30R,h10_recovered_-0.20R,h10_recovered_-0.10R,h10_recovered_+0.00R,h10_recovered_+0.10R,h10_recovered_+0.20R,h10_recovered_+0.30R,h10_recovered_+0.40R,h10_close_R,h10_max_close_R,h10_max_MAE_R,h10_close_improvement_R,h10_best_recovery_R,h10_additional_MAE_R,h10_improved,h10_positive,h10_breakeven,h12_recovered_-0.50R,h12_recovered_-0.40R,h12_recovered_-0.30R,h12_recovered_-0.20R,h12_recovered_-0.10R,h12_recovered_+0.00R,h12_recovered_+0.10R,h12_recovered_+0.20R,h12_recovered_+0.30R,h12_recovered_+0.40R,h12_close_R,h12_max_close_R,h12_max_MAE_R,h12_close_improvement_R,h12_best_recovery_R,h12_additional_MAE_R,h12_improved,h12_positive,h12_breakeven,_source_index,mae_threshold,_window
3,0.84,-0.69,2.03,True,True,False,False,False,False,False,False,False,False,-0.36,-0.36,0.84,0.32999999999999996,0.32999999999999996,0.0,True,False,False,True,True,True,True,True,True,False,False,False,False,0.03,0.03,0.84,0.72,0.72,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.39,0.39,0.84,1.08,1.08,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.36,0.39,0.84,1.0499999999999998,1.08,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.31,0.39,0.84,1.0,1.08,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.44,0.44,0.84,1.13,1.13,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.21,0.44,0.84,0.8999999999999999,1.13,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.43,0.73,0.84,1.1199999999999999,1.42,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.75,0.75,0.84,1.44,1.44,0.0,True,True,True,1,0.75,1
3,0.84,-0.69,2.03,True,True,False,False,False,False,False,False,False,False,-0.36,-0.36,0.84,0.32999999999999996,0.32999999999999996,0.0,True,False,False,True,True,True,True,True,True,False,False,False,False,0.03,0.03,0.84,0.72,0.72,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.39,0.39,0.84,1.08,1.08,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.36,0.39,0.84,1.0499999999999998,1.08,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.31,0.39,0.84,1.0,1.08,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.44,0.44,0.84,1.13,1.13,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.21,0.44,0.84,0.8999999999999999,1.13,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.43,0.73,0.84,1.1199999999999999,1.42,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.75,0.75,0.84,1.44,1.44,0.0,True,True,True,1,0.8,1
5,0.88,-0.75,0.21,True,False,False,False,False,False,False,False,False,False,-0.41,-0.41,0.88,0.34,0.34,0.0,True,False,False,True,True,True,False,False,False,False,False,False,False,-0.26,-0.26,0.88,0.49,0.49,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.16,-0.16,0.88,0.59,0.59,0.0,True,False,False,True,True,True,True,True,True,True,True,True,True,0.59,0.59,0.88,1.3399999999999999,1.3399999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.48,0.68,0.88,1.23,1.4300000000000002,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,-0.14,0.68,0.88,0.61,1.4300000000000002,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.1,0.68,0.88,0.85,1.4300000000000002,0.0,True,True,True,2,0.6,1
5,0.88,-0.75,0.21,True,False,False,False,False,False,False,False,False,False,-0.41,-0.41,0.88,0.34,0.34,0.0,True,False,False,True,True,True,False,False,False,False,False,False,False,-0.26,-0.26,0.88,0.49,0.49,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.16,-0.16,0.88,0.59,0.59,0.0,True,False,False,True,True,True,True,True,True,True,True,True,True,0.59,0.59,0.88,1.3399999999999999,1.3399999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.48,0.68,0.88,1.23,1.4300000000000002,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,-0.14,0.68,0.88,0.61,1.4300000000000002,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.1,0.68,0.88,0.85,1.4300000000000002,0.0,True,True,True,2,0.7,1
5,0.88,-0.75,0.21,True,False,False,False,False,False,False,False,False,False,-0.41,-0.41,0.88,0.34,0.34,0.0,True,False,False,True,True,True,False,False,False,False,False,False,False,-0.26,-0.26,0.88,0.49,0.49,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.16,-0.16,0.88,0.59,0.59,0.0,True,False,False,True,True,True,True,True,True,True,True,True,True,0.59,0.59,0.88,1.3399999999999999,1.3399999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.48,0.68,0.88,1.23,1.4300000000000002,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,-0.14,0.68,0.88,0.61,1.4300000000000002,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.1,0.68,0.88,0.85,1.4300000000000002,0.0,True,True,True,2,0.75,1
5,0.88,-0.75,0.21,True,False,False,False,False,False,False,False,False,False,-0.41,-0.41,0.88,0.34,0.34,0.0,True,False,False,True,True,True,False,False,False,False,False,False,False,-0.26,-0.26,0.88,0.49,0.49,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.16,-0.16,0.88,0.59,0.59,0.0,True,False,False,True,True,True,True,True,True,True,True,True,True,0.59,0.59,0.88,1.3399999999999999,1.3399999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.48,0.68,0.88,1.23,1.4300000000000002,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,-0.14,0.68,0.88,0.61,1.4300000000000002,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.1,0.68,0.88,0.85,1.4300000000000002,0.0,True,True,True,2,0.8,1
5,0.88,-0.75,0.21,True,False,False,False,False,False,False,False,False,False,-0.41,-0.41,0.88,0.34,0.34,0.0,True,False,False,True,True,True,False,False,False,False,False,False,False,-0.26,-0.26,0.88,0.49,0.49,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.16,-0.16,0.88,0.59,0.59,0.0,True,False,False,True,True,True,True,True,True,True,True,True,True,0.59,0.59,0.88,1.3399999999999999,1.3399999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.66,0.66,0.88,1.4100000000000001,1.4100000000000001,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.48,0.68,0.88,1.23,1.4300000000000002,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,-0.14,0.68,0.88,0.61,1.4300000000000002,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.1,0.68,0.88,0.85,1.4300000000000002,0.0,True,True,True,2,0.85,1
2,0.68,-0.65,0.1,False,False,False,False,False,False,False,False,False,False,-0.56,-0.56,0.68,0.08999999999999997,0.08999999999999997,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.69,-0.56,0.75,-0.039999999999999925,0.08999999999999997,0.06999999999999995,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.52,-0.52,0.75,0.13,0.13,0.06999999999999995,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.42,-0.42,0.75,0.23000000000000004,0.23000000000000004,0.06999999999999995,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.43,-0.42,0.75,0.22000000000000003,0.23000000000000004,0.06999999999999995,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.47,-0.42,0.75,0.18000000000000005,0.23000000000000004,0.06999999999999995,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.71,-0.42,0.75,-0.05999999999999994,0.23000000000000004,0.06999999999999995,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.6,-0.42,0.84,0.050000000000000044,0.23000000000000004,0.15999999999999992,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.34,-0.34,0.84,0.31,0.31,0.15999999999999992,True,False,False,3,0.6,1
4,0.75,-0.69,0.1,False,False,False,False,False,False,False,False,False,False,-0.52,-0.52,0.75,0.16999999999999993,0.16999999999999993,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.42,-0.42,0.75,0.26999999999999996,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.43,-0.42,0.75,0.25999999999999995,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.47,-0.42,0.75,0.21999999999999997,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.59,-0.42,0.75,0.09999999999999998,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.71,-0.42,0.75,-0.020000000000000018,0.26999999999999996,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.6,-0.42,0.84,0.08999999999999997,0.26999999999999996,0.08999999999999997,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.34,-0.34,0.84,0.3499999999999999,0.3499999999999999,0.08999999999999997,True,False,False,True,True,True,True,True,True,True,False,False,False,0.15,0.15,0.84,0.84,0.84,0.08999999999999997,True,True,True,3,0.7,1
4,0.75,-0.69,0.1,False,False,False,False,False,False,False,False,False,False,-0.52,-0.52,0.75,0.16999999999999993,0.16999999999999993,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.42,-0.42,0.75,0.26999999999999996,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.43,-0.42,0.75,0.25999999999999995,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.47,-0.42,0.75,0.21999999999999997,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.59,-0.42,0.75,0.09999999999999998,0.26999999999999996,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.71,-0.42,0.75,-0.020000000000000018,0.26999999999999996,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.6,-0.42,0.84,0.08999999999999997,0.26999999999999996,0.08999999999999997,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.34,-0.34,0.84,0.3499999999999999,0.3499999999999999,0.08999999999999997,True,False,False,True,True,True,True,True,True,True,False,False,False,0.15,0.15,0.84,0.84,0.84,0.08999999999999997,True,True,True,3,0.75,1
11,0.84,-0.66,0.1,False,False,False,False,False,False,False,False,False,False,-0.6,-0.6,0.84,0.06000000000000005,0.06000000000000005,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.57,-0.57,0.84,0.09000000000000008,0.09000000000000008,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.34,-0.34,0.84,0.32,0.32,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.32,-0.32,0.84,0.34,0.34,0.0,True,False,False,True,True,True,True,True,True,True,False,False,False,0.15,0.15,0.84,0.81,0.81,0.0,True,True,True,True,True,True,True,True,True,True,True,True,False,0.33,0.33,0.84,0.99,0.99,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.17,0.4,0.84,0.8300000000000001,1.06,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.1,0.4,0.84,0.76,1.06,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.1,0.4,0.84,0.76,1.06,0.0,True,True,True,3,0.8,1
7,0.77,-0.63,0.26,True,False,False,False,False,False,False,False,False,False,-0.44,-0.44,0.77,0.19,0.19,0.0,True,False,False,True,True,True,True,True,True,False,False,False,False,0.0,0.0,0.77,0.63,0.63,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.43,0.43,0.77,1.06,1.06,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.88,0.88,0.77,1.51,1.51,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.83,0.88,0.77,1.46,1.51,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.06,1.06,0.77,1.69,1.69,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.69,1.51,0.77,1.3199999999999998,2.14,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.85,1.51,0.77,1.48,2.14,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.56,1.51,0.77,1.19,2.14,0.0,True,True,True,4,0.6,1
7,0.77,-0.63,0.26,True,False,False,False,False,False,False,False,False,False,-0.44,-0.44,0.77,0.19,0.19,0.0,True,False,False,True,True,True,True,True,True,False,False,False,False,0.0,0.0,0.77,0.63,0.63,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.43,0.43,0.77,1.06,1.06,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.88,0.88,0.77,1.51,1.51,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.83,0.88,0.77,1.46,1.51,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.06,1.06,0.77,1.69,1.69,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.69,1.51,0.77,1.3199999999999998,2.14,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.85,1.51,0.77,1.48,2.14,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.56,1.51,0.77,1.19,2.14,0.0,True,True,True,4,0.7,1
7,0.77,-0.63,0.26,True,False,False,False,False,False,False,False,False,False,-0.44,-0.44,0.77,0.19,0.19,0.0,True,False,False,True,True,True,True,True,True,False,False,False,False,0.0,0.0,0.77,0.63,0.63,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,0.43,0.43,0.77,1.06,1.06,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.88,0.88,0.77,1.51,1.51,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.83,0.88,0.77,1.46,1.51,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.06,1.06,0.77,1.69,1.69,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.69,1.51,0.77,1.3199999999999998,2.14,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.85,1.51,0.77,1.48,2.14,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.56,1.51,0.77,1.19,2.14,0.0,True,True,True,4,0.75,1
4,0.69,-0.68,-0.5,True,False,False,False,False,False,False,False,False,False,-0.46,-0.46,0.71,0.22000000000000003,0.22000000000000003,0.020000000000000018,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.61,-0.46,0.71,0.07000000000000006,0.22000000000000003,0.020000000000000018,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.74,-0.46,0.77,-0.05999999999999994,0.22000000000000003,0.08000000000000007,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.64,-0.46,0.8,0.040000000000000036,0.22000000000000003,0.1100000000000001,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.31,-0.31,0.8,0.37000000000000005,0.37000000000000005,0.1100000000000001,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.2,-0.2,0.8,0.48000000000000004,0.48000000000000004,0.1100000000000001,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.29,-0.2,0.8,0.39000000000000007,0.48000000000000004,0.1100000000000001,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.35,-0.2,0.8,0.33000000000000007,0.48000000000000004,0.1100000000000001,True,False,False,True,True,True,True,True,True,True,True,False,False,0.06,0.29,0.8,0.74,0.97,0.1100000000000001,True,True,True,5,0.6,1
5,0.71,-0.46,-0.5,True,False,False,False,False,False,False,False,False,False,-0.61,-0.46,0.71,-0.14999999999999997,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.74,-0.46,0.77,-0.27999999999999997,0.0,0.06000000000000005,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.64,-0.46,0.8,-0.18,0.0,0.09000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.31,-0.31,0.8,0.15000000000000002,0.15000000000000002,0.09000000000000008,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.2,-0.2,0.8,0.26,0.26,0.09000000000000008,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.28,-0.2,0.8,0.18,0.26,0.09000000000000008,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.37,-0.2,0.8,0.09000000000000002,0.26,0.09000000000000008,True,False,False,True,True,True,True,True,True,True,True,False,False,0.29,0.29,0.8,0.75,0.75,0.09000000000000008,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.07,0.29,0.8,0.39,0.75,0.09000000000000008,True,False,True,5,0.7,1
7,0.77,-0.74,-0.5,False,False,False,False,False,False,False,False,False,False,-0.64,-0.64,0.8,0.09999999999999998,0.09999999999999998,0.030000000000000027,True,False,False,True,True,False,False,False,False,False,False,False,False,-0.31,-0.31,0.8,0.43,0.43,0.030000000000000027,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.2,-0.2,0.8,0.54,0.54,0.030000000000000027,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.28,-0.2,0.8,0.45999999999999996,0.54,0.030000000000000027,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.29,-0.2,0.8,0.45,0.54,0.030000000000000027,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.37,-0.2,0.8,0.37,0.54,0.030000000000000027,True,False,False,True,True,True,True,True,True,True,True,False,False,0.29,0.29,0.8,1.03,1.03,0.030000000000000027,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.07,0.29,0.8,0.6699999999999999,1.03,0.030000000000000027,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.16,0.29,0.8,0.58,1.03,0.030000000000000027,True,False,True,5,0.75,1
8,0.8,-0.64,-0.5,True,True,False,False,False,False,False,False,False,False,-0.31,-0.31,0.8,0.33,0.33,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.2,-0.2,0.8,0.44,0.44,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.28,-0.2,0.8,0.36,0.44,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.29,-0.2,0.8,0.35000000000000003,0.44,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.37,-0.2,0.8,0.27,0.44,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.35,-0.2,0.8,0.29000000000000004,0.44,0.0,True,False,False,True,True,True,True,True,True,True,True,False,False,0.06,0.29,0.8,0.7,0.9299999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,0.24,0.29,0.8,0.88,0.9299999999999999,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.5,0.29,0.8,0.14,0.9299999999999999,0.0,True,False,True,5,0.8,1
3,0.9,-0.72,-0.73,True,True,False,False,False,False,False,False,False,False,-0.38,-0.38,0.9,0.33999999999999997,0.33999999999999997,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.19,-0.19,0.9,0.53,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.44,-0.19,0.9,0.27999999999999997,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.75,-0.19,0.9,-0.030000000000000027,0.53,0.0,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.95,-0.19,1.07,-0.22999999999999998,0.53,0.17000000000000004,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.04,-0.19,1.18,-0.32000000000000006,0.53,0.2799999999999999,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.13,-0.19,1.28,-0.4099999999999999,0.53,0.38,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.11,-0.19,1.36,-0.3900000000000001,0.53,0.4600000000000001,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.82,-0.19,1.36,-0.09999999999999998,0.53,0.4600000000000001,False,False,False,6,0.6,1
3,0.9,-0.72,-0.73,True,True,False,False,False,False,False,False,False,False,-0.38,-0.38,0.9,0.33999999999999997,0.33999999999999997,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.19,-0.19,0.9,0.53,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.44,-0.19,0.9,0.27999999999999997,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.75,-0.19,0.9,-0.030000000000000027,0.53,0.0,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.95,-0.19,1.07,-0.22999999999999998,0.53,0.17000000000000004,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.04,-0.19,1.18,-0.32000000000000006,0.53,0.2799999999999999,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.13,-0.19,1.28,-0.4099999999999999,0.53,0.38,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.11,-0.19,1.36,-0.3900000000000001,0.53,0.4600000000000001,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.82,-0.19,1.36,-0.09999999999999998,0.53,0.4600000000000001,False,False,False,6,0.7,1
3,0.9,-0.72,-0.73,True,True,False,False,False,False,False,False,False,False,-0.38,-0.38,0.9,0.33999999999999997,0.33999999999999997,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.19,-0.19,0.9,0.53,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.44,-0.19,0.9,0.27999999999999997,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.75,-0.19,0.9,-0.030000000000000027,0.53,0.0,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.95,-0.19,1.07,-0.22999999999999998,0.53,0.17000000000000004,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.04,-0.19,1.18,-0.32000000000000006,0.53,0.2799999999999999,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.13,-0.19,1.28,-0.4099999999999999,0.53,0.38,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.11,-0.19,1.36,-0.3900000000000001,0.53,0.4600000000000001,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.82,-0.19,1.36,-0.09999999999999998,0.53,0.4600000000000001,False,False,False,6,0.75,1
3,0.9,-0.72,-0.73,True,True,False,False,False,False,False,False,False,False,-0.38,-0.38,0.9,0.33999999999999997,0.33999999999999997,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.19,-0.19,0.9,0.53,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.44,-0.19,0.9,0.27999999999999997,0.53,0.0,True,False,False,True,True,True,True,False,False,False,False,False,False,-0.75,-0.19,0.9,-0.030000000000000027,0.53,0.0,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.95,-0.19,1.07,-0.22999999999999998,0.53,0.17000000000000004,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.04,-0.19,1.18,-0.32000000000000006,0.53,0.2799999999999999,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.13,-0.19,1.28,-0.4099999999999999,0.53,0.38,False,False,False,True,True,True,True,False,False,False,False,False,False,-1.11,-0.19,1.36,-0.3900000000000001,0.53,0.4600000000000001,False,False,False,True,True,True,True,False,False,False,False,False,False,-0.82,-0.19,1.36,-0.09999999999999998,0.53,0.4600000000000001,False,False,False,6,0.8,1
