window,direction,horizon_bars,quantile,mfe_points,mae_points,validation_start,validation_end
14,short_reversion,5,0.75,20.0,-9.75,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,5,0.9,68.05000000000007,-4.0,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,10,0.1,1.25,-79.75,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,10,0.25,4.0,-49.0,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,10,0.5,10.75,-30.0,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,10,0.75,44.375,-16.5,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,10,0.9,108.0,-5.75,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,20,0.1,1.75,-140.29999999999998,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,20,0.25,5.5,-82.0,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,20,0.5,21.0,-49.5,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,20,0.75,77.125,-25.25,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,20,0.9,156.6500000000002,-8.75,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,30,0.1,2.25,-192.05,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,30,0.25,7.0,-113.75,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,30,0.5,31.75,-64.5,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,30,0.75,97.0,-33.0,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,30,0.9,204.0,-12.0,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,60,0.1,3.25,-280.8,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,60,0.25,11.25,-184.625,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,60,0.5,59.25,-112.75,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,60,0.75,148.5,-57.25,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,60,0.9,320.55000000000007,-24.699999999999932,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
15,long_reversion,1,0.1,0.75,-21.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,1,0.25,2.25,-12.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,1,0.5,5.0,-6.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,1,0.75,10.5,-2.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,1,0.9,21.0,0.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,3,0.1,1.5,-40.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,3,0.25,3.5,-24.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,3,0.5,8.0,-13.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,3,0.75,18.5,-7.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,3,0.9,53.39999999999998,-2.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,5,0.1,1.5,-55.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,5,0.25,4.25,-34.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,5,0.5,10.25,-19.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,5,0.75,29.5,-10.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,5,0.9,90.5,-3.6000000000000227,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,10,0.1,2.25,-93.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,10,0.25,5.75,-56.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,10,0.5,16.0,-32.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,10,0.75,58.0,-16.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,10,0.9,147.75,-5.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,20,0.1,3.25,-155.14999999999998,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,20,0.25,8.75,-92.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,20,0.5,33.5,-51.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,20,0.75,109.25,-24.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,20,0.9,231.0,-8.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,30,0.1,4.0,-219.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,30,0.25,11.75,-122.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,30,0.5,50.5,-68.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,30,0.75,145.75,-31.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,30,0.9,284.4,-11.600000000000023,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,60,0.1,6.0,-368.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,60,0.25,23.25,-197.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,60,0.5,91.5,-112.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,60,0.75,247.25,-50.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,60,0.9,383.4,-16.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,1,0.1,0.5,-16.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,1,0.25,1.5,-9.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,1,0.5,3.75,-5.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,1,0.75,7.5,-2.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,1,0.9,15.25,-0.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,3,0.1,0.75,-31.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,3,0.25,2.5,-19.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,3,0.5,5.75,-11.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,3,0.75,12.875,-6.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,3,0.9,38.39999999999998,-2.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,5,0.1,1.0,-45.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,5,0.25,3.0,-27.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,5,0.5,7.0,-16.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,5,0.75,18.375,-9.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,5,0.9,66.89999999999998,-4.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,10,0.1,1.25,-78.89999999999999,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,10,0.25,3.75,-46.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,10,0.5,10.0,-27.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,10,0.75,40.5,-15.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,10,0.9,110.25,-5.850000000000023,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,20,0.1,1.75,-136.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,20,0.25,5.25,-80.625,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,20,0.5,16.5,-45.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,20,0.75,79.75,-23.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,20,0.9,165.75,-8.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,30,0.1,2.25,-189.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,30,0.25,6.25,-109.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,30,0.5,25.25,-60.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,30,0.75,106.5,-30.75,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,30,0.9,229.75,-12.0,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,60,0.1,3.25,-287.65,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,60,0.25,9.625,-200.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,60,0.5,61.75,-108.5,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,60,0.75,172.5,-50.25,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,60,0.9,391.79999999999995,-17.850000000000023,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
16,long_reversion,1,0.1,0.75,-30.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,1,0.25,2.5,-19.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,1,0.5,6.5,-10.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,1,0.75,14.25,-4.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,1,0.9,28.5,-0.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,3,0.1,1.25,-60.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,3,0.25,4.25,-37.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,3,0.5,10.5,-21.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,3,0.75,25.5,-10.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,3,0.9,68.75,-3.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,5,0.1,1.75,-84.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,5,0.25,5.25,-53.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,5,0.5,13.25,-31.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,5,0.75,36.75,-15.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,5,0.9,114.75,-5.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,10,0.1,2.25,-141.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,10,0.25,7.0,-91.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,10,0.5,20.5,-52.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,10,0.75,73.0,-24.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,10,0.9,189.25,-8.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,20,0.1,3.25,-245.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,20,0.25,10.0,-158.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,20,0.5,39.5,-88.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,20,0.75,135.25,-36.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,20,0.9,291.75,-12.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,30,0.1,4.0,-327.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,30,0.25,12.5,-210.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,30,0.5,60.75,-118.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,30,0.75,183.25,-47.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,30,0.9,371.75,-15.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,60,0.1,5.5,-536.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,60,0.25,18.5,-332.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,60,0.5,110.0,-196.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,60,0.75,298.0,-75.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,60,0.9,521.0,-22.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,1,0.1,0.5,-26.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,1,0.25,2.0,-15.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,1,0.5,5.75,-7.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,1,0.75,12.5,-3.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,1,0.9,26.5,-0.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,3,0.1,1.0,-51.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,3,0.25,3.5,-31.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,3,0.5,9.25,-17.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,3,0.75,22.75,-8.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,3,0.9,67.25,-3.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,5,0.1,1.25,-72.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,5,0.25,4.5,-43.3125,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,5,0.5,12.0,-25.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,5,0.75,34.0625,-12.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,5,0.9,124.5,-4.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,10,0.1,2.0,-114.375,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,10,0.25,6.5,-72.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,10,0.5,18.25,-42.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,10,0.75,68.0625,-21.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,10,0.9,214.5,-7.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,20,0.1,3.0,-202.125,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,20,0.25,9.5,-118.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,20,0.5,33.75,-67.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,20,0.75,143.25,-30.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,20,0.9,364.5,-11.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,30,0.1,4.0,-283.125,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,30,0.25,12.4375,-155.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,30,0.5,47.625,-89.875,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,30,0.75,195.0,-38.25,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,30,0.9,465.0,-13.75,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,60,0.1,6.0,-467.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,60,0.25,22.0,-254.3125,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,60,0.5,105.0,-139.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,60,0.75,378.3125,-58.5,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,60,0.9,681.5,-19.0,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
17,long_reversion,1,0.1,0.5,-19.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,1,0.25,1.75,-11.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,1,0.5,4.5,-6.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,1,0.75,9.25,-2.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,1,0.9,18.0,-0.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,3,0.1,1.0,-38.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,3,0.25,3.25,-22.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,3,0.5,7.25,-12.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,3,0.75,17.0,-6.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,3,0.9,55.25,-2.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,5,0.1,1.5,-51.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,5,0.25,4.0,-32.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,5,0.5,9.5,-18.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,5,0.75,28.75,-9.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,5,0.9,80.5,-3.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,10,0.1,2.0,-80.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,10,0.25,5.5,-54.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,10,0.5,16.25,-30.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,10,0.75,59.0,-14.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,10,0.9,122.75,-5.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,20,0.1,3.25,-133.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,20,0.25,9.5,-87.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,20,0.5,37.75,-46.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,20,0.75,97.5,-20.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,20,0.9,199.25,-6.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,30,0.1,4.25,-169.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,30,0.25,13.5,-113.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,30,0.5,57.0,-57.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,30,0.75,126.25,-26.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,30,0.9,248.0,-8.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,60,0.1,6.75,-252.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,60,0.25,36.25,-165.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,60,0.5,101.0,-91.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,60,0.75,208.5,-37.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,60,0.9,356.5,-13.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,1,0.1,0.25,-14.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,1,0.25,1.25,-8.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,1,0.5,3.25,-4.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,1,0.75,7.0,-2.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,1,0.9,14.25,-0.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,3,0.1,0.5,-29.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,3,0.25,2.0,-17.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,3,0.5,5.0,-10.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,3,0.75,12.5,-5.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,3,0.9,39.0,-2.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,5,0.1,0.75,-42.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,5,0.25,2.5,-25.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,5,0.5,6.25,-15.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,5,0.75,18.75,-8.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,5,0.9,55.5,-3.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,10,0.1,1.25,-74.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,10,0.25,3.5,-42.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,10,0.5,10.0,-26.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,10,0.75,39.0,-14.375,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,10,0.9,88.0,-5.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,20,0.1,1.75,-127.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,20,0.25,5.0,-72.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,20,0.5,19.75,-43.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,20,0.75,63.0,-22.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,20,0.9,139.5,-8.25,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,30,0.1,2.0,-163.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,30,0.25,6.5,-103.0,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,30,0.5,28.5,-58.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,30,0.75,80.0,-30.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,30,0.9,168.75,-12.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,60,0.1,2.75,-250.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,60,0.25,11.25,-173.75,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,60,0.5,48.5,-105.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,60,0.75,117.5,-54.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,60,0.9,231.25,-23.5,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
18,long_reversion,1,0.1,0.5,-19.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,1,0.25,2.0,-10.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,1,0.5,4.75,-5.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,1,0.75,9.75,-2.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,1,0.9,21.0,0.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,3,0.1,1.25,-36.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,3,0.25,3.25,-22.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,3,0.5,8.0,-12.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,3,0.75,19.0,-5.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,3,0.9,56.5,-1.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,5,0.1,1.5,-51.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
