target_points,horizon_bars,window,observations,mean_realized_probability,mean_model_probability,baseline_probability,probability_lift,top_decile_lift,mean_future_mfe,median_future_mfe
25.0,5,15,1326,0.19984917043740574,0.16767222388436087,0.1292593635595607,0.03841286032480018,0.32938725298179267,17.648378582202113,11.5
25.0,5,16,1032,0.2374031007751938,0.21673199780343566,0.13339519264757865,0.08333680515585701,0.3185278842754983,19.001211240310077,14.25
25.0,5,17,1149,0.3872932985204526,0.38801733338398886,0.13793103448275862,0.25008629890123024,0.60119940029985,26.86248912097476,18.0
25.0,5,18,841,0.24256837098692033,0.22818832063557987,0.14947809615927135,0.07871022447630852,0.46228660972308167,19.580558858501785,14.25
25.0,5,19,935,0.2802139037433155,0.27159076311256997,0.15252981991112496,0.119060943201445,0.496406350301641,23.616844919786097,14.25
25.0,5,20,1189,0.3473507148864592,0.3446945754791194,0.15701982022640942,0.18767475525271,0.4816356419584645,24.5067283431455,18.0
25.0,5,21,1061,0.4175306314797361,0.44152097293271436,0.16516667866657067,0.27635429426614366,0.6666090222680088,30.466305372290293,20.25
25.0,10,1,1243,0.016894609814963796,0.006587267786530686,0.04804560260586319,-0.041458334819332504,0.0559543973941368,6.819790828640386,5.25
25.0,10,2,1638,0.19536019536019536,0.10032034504451313,0.03237555645487657,0.06794478858963657,0.5651854191548795,17.76129426129426,10.5
25.0,10,3,1892,0.22568710359408034,0.11566201940047857,0.09734728644439036,0.01831473295608821,0.4763369240819254,17.990750528541227,13.25
25.0,10,4,1862,0.24382384532760473,0.23889825039477688,0.1378103649391768,0.10108788545560007,0.39694899334959327,17.803974221267456,13.75
25.0,10,5,1943,0.23005661348430262,0.21524184919303935,0.16291491797024035,0.052326931222798995,0.38067482561950317,17.979670612454967,13.0
25.0,10,6,1234,0.14100486223662884,0.1318336210321715,0.17621864164797063,-0.04438502061579913,0.186684584158481,13.743314424635333,10.0
25.0,10,7,1320,0.2515151515151515,0.26690018156452533,0.17228260869565218,0.09461757286887315,0.3201416337285903,19.034280303030304,13.75
25.0,10,8,1884,0.39384288747346075,0.4379326856186942,0.18074433656957928,0.2571883490491149,0.4012662454410027,26.120355626326965,19.25
25.0,10,9,1357,0.31171702284450997,0.34910067292215136,0.20893007582139847,0.1401705971007529,0.39401110064918976,22.88430361090641,15.75
25.0,10,10,1376,0.25363372093023256,0.333166304192652,0.21787064931735145,0.11529565487530052,0.3183612347406196,19.34938226744186,15.0
25.0,10,11,1154,0.2270363951473137,0.2768444353311066,0.22076927607940156,0.05607515925170503,0.14129968943783983,16.880849220103986,13.0
25.0,10,12,926,0.2580993520518359,0.2426702502036777,0.22116816502123435,0.021502085182443342,0.2842081790647871,17.091522678185743,13.0
25.0,10,13,960,0.21875,0.206163491923265,0.22296269087474418,-0.01679919895147919,0.2770373091252558,17.059635416666666,12.75
25.0,10,14,1289,0.23196276183087663,0.17107238053489415,0.2227606534445721,-0.05168827290967795,0.29661919151666827,18.45500387897595,13.25
25.0,10,15,1326,0.3076923076923077,0.2382974584157077,0.22331737538721486,0.014980083028492852,0.3405923990488754,24.699283559577676,15.75
25.0,10,16,1032,0.3846899224806202,0.3074318186024406,0.22826086956521738,0.07917094903722324,0.36789297658862874,26.212209302325583,19.5
25.0,10,17,1149,0.4917319408181027,0.5268445097078595,0.23508282623394186,0.2917616834739176,0.6170910868095364,36.65339425587467,23.75
25.0,10,18,841,0.36623067776456597,0.34565739071619,0.24696731552009027,0.09869007519609974,0.43538562565638034,26.251189060642094,18.75
25.0,10,19,935,0.4021390374331551,0.40689137365748695,0.25087705620955797,0.15601431744792899,0.44061230549256974,34.92433155080214,20.0
25.0,10,20,1189,0.4751892346509672,0.4858731521588035,0.25619617134905415,0.22967698080974935,0.4328794589030467,35.62279226240538,23.75
25.0,10,21,1061,0.5362865221489161,0.5556365784255894,0.2655698754409965,0.290066702984593,0.5848974142786296,42.14373232799246,27.0
25.0,20,1,1243,0.053901850362027354,0.01955255171333156,0.09771986970684039,-0.07816731799350883,0.1262801302931596,9.249396621078038,6.75
25.0,20,2,1638,0.2875457875457875,0.15037095324161617,0.07567786321327398,0.0746930900283422,0.6377367709330675,24.982905982905983,14.5
25.0,20,3,1892,0.35570824524312894,0.23794870749290076,0.16013628620102216,0.0778124212918786,0.5082847664305568,23.203488372093023,18.25
25.0,20,4,1862,0.37056928034371645,0.4306997525136594,0.22179636727212132,0.20890338524153806,0.38782930117707654,23.943340494092375,18.5
25.0,20,5,1943,0.3638703036541431,0.3136624239240852,0.25702658018567975,0.05663584373840547,0.43528111212201254,24.62403499742666,18.25
25.0,20,6,1234,0.26418152350081037,0.28348986799994746,0.27819702223128695,0.005292845768660515,0.27019007454290656,19.64404376012966,14.625
25.0,20,7,1320,0.3704545454545455,0.31925458292314557,0.2766304347826087,0.04262414814053689,0.34458168642951253,25.73125,18.75
25.0,20,8,1884,0.5148619957537155,0.5849036127763886,0.2866504854368932,0.2982531273394954,0.4540902553038475,36.58718152866242,25.75
25.0,20,9,1357,0.47899778924097275,0.5003528432864298,0.3168351586632968,0.183517684623133,0.35963542957199734,33.041820191599115,23.25
25.0,20,10,1376,0.3800872093023256,0.4728200060997678,0.33094032433818343,0.1418796817615844,0.3357263423284832,25.719476744186046,19.25
25.0,20,11,1154,0.3630849220103986,0.4152716277473876,0.3349237203275019,0.08034790741988568,0.22542110725870496,23.861351819757367,17.75
25.0,20,12,926,0.39740820734341253,0.3818024319715267,0.33671612155975955,0.04508631041176714,0.24392903973056307,24.53887688984881,19.0
25.0,20,13,960,0.3458333333333333,0.3134204218280502,0.3396652148816708,-0.026244793053620596,0.3790847851183292,23.748958333333334,17.25
25.0,20,14,1289,0.360744763382467,0.2585191335341235,0.33996103312184645,-0.08144189958772297,0.25693819168435506,25.49166020170675,17.75
25.0,20,15,1326,0.43514328808446456,0.4077968776751405,0.3412184361212804,0.06657844155386011,0.4256988571118023,33.78450226244344,21.5
25.0,20,16,1032,0.5135658914728682,0.41744414551270215,0.34672145634499824,0.07072268916770391,0.3263554667319249,33.82897286821706,25.875
25.0,20,17,1149,0.5787641427328112,0.635884436782777,0.3539976335361731,0.28188680324660387,0.46339367081165306,51.09203655352481,33.0
25.0,20,18,841,0.49108204518430437,0.4715114817572547,0.36440575504775724,0.10710572670949747,0.4591236567169486,36.16825208085612,24.25
25.0,20,19,935,0.5176470588235295,0.5185570019511456,0.3685585093942465,0.14999849255689912,0.4080372352866045,44.01042780748663,25.75
25.0,20,20,1189,0.6139613120269134,0.604903671812169,0.37380119598330136,0.23110247582886762,0.3656946023360264,50.73107653490328,32.75
25.0,20,21,1061,0.6418473138548539,0.7345847232683327,0.3840809273525812,0.3505037959157515,0.46638636236704495,58.37252591894439,38.25
25.0,30,1,1243,0.10136765888978279,0.03326356196938878,0.13843648208469056,-0.10517292011530177,0.10956351791530944,11.454947707160096,8.25
25.0,30,2,1638,0.35653235653235654,0.33622401040303795,0.1197895588830433,0.21643445151999466,0.5875275142876883,30.025030525030527,17.0
25.0,30,3,1892,0.4365750528541226,0.28268876820835914,0.2141640301776588,0.06852473803070033,0.45952018034865694,27.419001057082454,22.0
25.0,30,4,1862,0.44790547798066593,0.5188493369493301,0.28428595234127646,0.23456338460805365,0.38951083910257384,28.757921589688507,22.25
25.0,30,5,1943,0.4379825012866701,0.3477740786007183,0.3230319216584001,0.024742156942318183,0.40517320654672806,29.06201749871333,21.5
25.0,30,6,1234,0.3225283630470016,0.4176306857722185,0.3458086885580257,0.0718219972141928,0.1380622791839098,23.003646677471636,17.0
25.0,30,7,1320,0.4628787878787879,0.38757386557461526,0.3432065217391304,0.04436734383548485,0.33861166007905136,32.035227272727276,23.25
25.0,30,8,1884,0.5912951167728238,0.6716548268408405,0.3559870550161812,0.3156677718246593,0.34242564339651715,44.23049363057325,32.5
25.0,30,9,1357,0.5556374355195284,0.5856897700481891,0.3871103622577928,0.19857940779039635,0.31877199068338374,40.07240235814296,29.5
25.0,30,10,1376,0.470203488372093,0.5534088713452653,0.4017691173642715,0.15163975398099377,0.22866566524442417,30.91987645348837,23.25
25.0,30,11,1154,0.46533795493934144,0.5019373650811096,0.4073157801731755,0.09462158490793415,0.11854628879234175,30.8698006932409,22.5
25.0,30,12,926,0.49136069114470843,0.47058084103345194,0.41100876951078263,0.0595720715226693,0.234152520811798,29.929535637149026,24.5
25.0,30,13,960,0.43645833333333334,0.41122123433354624,0.414913155271029,-0.0036919209374827733,0.2830035113956376,30.319010416666668,21.75
25.0,30,14,1289,0.425911559348332,0.3714509283873788,0.4159464455213069,-0.044495517133928075,0.1732008413003986,30.92242048099302,21.25
25.0,30,15,1326,0.5203619909502263,0.454699751451825,0.4165493288275603,0.03815042262426471,0.3578867613980036,41.4802036199095,26.0
25.0,30,16,1032,0.5852713178294574,0.48798298530367223,0.4226316719688936,0.06535131333477862,0.27929140495418325,40.669815891472865,30.25
25.0,30,17,1149,0.6492602262837249,0.7091016767982611,0.42972447599729546,0.2793772008009656,0.43114508922009587,60.93603133159269,41.0
25.0,30,18,841,0.5731272294887039,0.5346271157636796,0.4398903800427195,0.09473673572096009,0.3483449140749275,45.46640903686088,29.75
25.0,30,19,935,0.5882352941176471,0.5946835884356244,0.44425820534809385,0.15042538308753056,0.33233753933275717,52.155080213903744,31.25
25.0,30,20,1189,0.6753574432296047,0.6650393962784912,0.449321147843093,0.21571824843539816,0.323788095854386,63.60281749369218,40.5
25.0,30,21,1061,0.6936852026390198,0.7637780896624117,0.4589963280293758,0.3047817616330359,0.39147096169025036,71.64278982092365,47.0
25.0,60,1,1243,0.22847948511665325,0.07487937109900769,0.26547231270358307,-0.19059294160457538,0.15852768729641692,16.50824617860016,12.25
25.0,60,2,1638,0.5183150183150184,0.6041251606053771,0.24686361796843384,0.3572615426369433,0.6372827234949808,48.15659340659341,26.75
25.0,60,3,1892,0.6025369978858351,0.4214574451116258,0.35507422730591387,0.06638321780571194,0.413346825325665,39.69727801268499,30.625
25.0,60,4,1862,0.6020408163265306,0.6742519412897967,0.4330944842526246,0.24115745703717212,0.30487343018587804,42.42830290010741,34.0
25.0,60,5,1943,0.602161605764282,0.519403643271614,0.47310186951545213,0.0463017737561619,0.22946223304865038,42.865671641791046,30.5
25.0,60,6,1234,0.47163695299837927,0.5889632833074036,0.4986742810524169,0.09028900225498665,0.19487410604435734,32.11466774716369,22.75
25.0,60,7,1320,0.568939393939394,0.512533865247458,0.4956521739130435,0.016881691334414528,0.11798418972332014,43.65965909090909,31.75
25.0,60,8,1884,0.692144373673036,0.7870494351898283,0.5034789644012945,0.2835704707885338,0.30604484512251506,61.88933121019108,46.5
25.0,60,9,1357,0.6823876197494473,0.7117403980067265,0.5284330244313395,0.18330737357538696,0.26568462262748394,57.222181282240236,43.75
25.0,60,10,1376,0.6119186046511628,0.6949535874260027,0.541824242035767,0.1531293453902357,0.14658155506568227,44.055414244186046,33.25
25.0,60,11,1154,0.5814558058925476,0.6388235938956435,0.5475054485480356,0.09131814534760785,0.1507704135209299,40.50584922010398,32.0
25.0,60,12,926,0.5885529157667386,0.6041828274453305,0.5496663173570129,0.054516510088317593,0.342806800922557,40.57883369330454,31.25
25.0,60,13,960,0.56875,0.5363125654985197,0.5515558587395708,-0.015243293241051115,0.28177747459376257,41.213541666666664,30.25
25.0,60,14,1289,0.5795190069821567,0.491458384466088,0.5523804765948943,-0.06092209212880628,0.08327843813378788,45.29868114817688,31.0
25.0,60,15,1326,0.6659125188536953,0.5683416590673307,0.5540223411245658,0.014319317942764864,0.24297014007844164,58.94607843137255,37.75
25.0,60,16,1032,0.6686046511627907,0.674706457312717,0.5605779427359491,0.11412851457676787,0.22788359572558936,57.24103682170543,37.25
25.0,60,17,1149,0.7267188859878155,0.7761050318055718,0.5652890466531441,0.21081598515242772,0.32166747508598637,79.0970409051349,56.75
25.0,60,18,841,0.6872770511296076,0.6378177820076982,0.5727642767903921,0.06505350521730613,0.33311807615078437,61.99881093935791,46.75
25.0,60,19,935,0.6983957219251337,0.7085755412750703,0.5765182817494348,0.13205725952563552,0.24263065442077802,68.70347593582888,40.0
25.0,60,20,1189,0.7661900756938604,0.7467916346177822,0.5808040919177103,0.16598754270007188,0.30154884925876024,86.31602186711523,60.0
25.0,60,21,1061,0.7841658812441094,0.8497974795063749,0.5887392900856793,0.2610581894206956,0.24303641084890015,103.61757775683317,62.75
25.0,120,1,1243,0.39501206757843926,0.13610405036840553,0.41205211726384366,-0.27594806689543816,0.04394788273615635,23.32320997586484,19.25
25.0,120,2,1638,0.6697191697191697,0.698794913943857,0.4034803723188992,0.29531454162495774,0.4379830423152471,69.72557997557998,39.25
25.0,120,3,1892,0.7235729386892178,0.4555126752327324,0.5096130445363836,-0.05410036930365114,0.3009132712530901,60.032373150105705,49.0
25.0,120,4,1862,0.7185821697099892,0.8321992283893067,0.5770704882519581,0.25512874013734865,0.17694020693520773,59.29470998925886,45.75
25.0,120,5,1943,0.7256819351518271,0.6590066892461591,0.6105812031031413,0.04842548614301778,0.12788033535839716,63.16996911991765,45.25
25.0,120,6,1234,0.6774716369529984,0.7462249873613568,0.6333877218029778,0.11283726555837903,0.22951550400347387,47.284238249594814,34.75
25.0,120,7,1320,0.718939393939394,0.7466597103118671,0.6383152173913044,0.1083444929205627,0.03592720685111983,64.95359848484848,50.125
25.0,120,8,1884,0.7802547770700637,0.8691006141483404,0.6469255663430421,0.2221750478052983,0.20492628550880976,92.26340233545648,69.75
25.0,120,9,1357,0.7811348563006633,0.7910037585915057,0.6645605167087897,0.12644324188271605,0.1516159538794456,82.8605379513633,68.5
25.0,120,10,1376,0.7434593023255814,0.7791264612054409,0.6747003397218128,0.10442612148362818,0.13689386317673802,71.36845930232558,55.25
25.0,120,11,1154,0.6889081455805892,0.7415289960065582,0.680273310950109,0.06125568505644918,0.15593358560161508,59.399913344887345,44.25
25.0,120,12,926,0.7213822894168467,0.7275435160885748,0.6808229000055154,0.04672061608305944,0.1363814010697535,58.94546436285097,46.5
25.0,120,13,960,0.7208333333333333,0.6717098319980627,0.6827937240908852,-0.011083892092822567,0.21303960924244814,57.72265625,43.75
25.0,120,14,1289,0.6989914662529092,0.648514032427473,0.6846180746365589,-0.03610404220908592,0.0363121579215806,66.20868890612878,46.25
25.0,120,15,1326,0.751131221719457,0.6797707320540739,0.685487656059326,-0.005716924005252144,0.24684317100834308,81.66610105580693,53.25
25.0,120,16,1032,0.7800387596899225,0.7737605532328057,0.689333686815129,0.08442686641767672,0.10874323626179416,82.7439437984496,51.5
25.0,120,17,1149,0.814621409921671,0.8476559007240442,0.693289384719405,0.15436651600463913,0.21975409354146447,127.27828546562228,94.5
25.0,120,18,841,0.7847800237812128,0.7217045154214331,0.6989078305726837,0.022796684848749416,0.2422686400155516,90.28448275862068,64.75
25.0,120,19,935,0.7914438502673797,0.739153519671231,0.7017229281983316,0.0374305914728994,0.0961494122272003,93.51978609625668,57.25
25.0,120,20,1189,0.8275862068965517,0.8204979675722484,0.7048779570499079,0.1156200105223405,0.20268506816017617,114.91484440706476,81.5
25.0,120,21,1061,0.8435438265786993,0.889385122437167,0.7101303189574484,0.17925480347971867,0.2151033259023647,171.42742695570217,100.25
35.0,5,1,1243,0.0008045052292839903,0.001029106129561609,0.008957654723127036,-0.007928548593565427,-0.0009576547231270362,4.992156074014481,3.75
35.0,5,2,1638,0.08363858363858363,0.012740198807422207,0.004856333468231485,0.007883865339190721,0.39148512994640267,13.238858363858364,7.5
35.0,5,3,1892,0.056025369978858354,0.03408057334351376,0.03626186420053541,-0.0021812908570216505,0.25321182000999093,13.344080338266386,9.5
35.0,5,4,1862,0.04242749731471536,0.027274274941888364,0.042492917847025496,-0.015218642905137133,0.13932526397115633,12.679914070891515,9.75
35.0,5,5,1943,0.06227483273288729,0.0424390048838219,0.04247742591886049,-3.8421035038586904e-05,0.22931744587601127,12.969763252702007,8.75
35.0,5,6,1234,0.024311183144246355,0.011679593858431873,0.04640016316540893,-0.03472056930697706,0.09069661102813945,9.772487844408428,7.25
35.0,5,7,1320,0.0893939393939394,0.07365204754669596,0.043931159420289856,0.02972088812640611,0.3121294466403162,14.448295454545455,10.25
35.0,5,8,1884,0.13641188959660297,0.15754331178579334,0.048786407766990295,0.10875690401880304,0.3057109467303642,18.72213375796178,13.75
35.0,5,9,1357,0.0950626381724392,0.08950146157124221,0.060376298792474026,0.029125162778768185,0.2999178188545848,15.857774502579218,11.75
35.0,5,10,1376,0.07267441860465117,0.09129451207872778,0.0633933722197295,0.02790113985899828,0.2337080770556328,15.082848837209303,11.25
35.0,5,11,1154,0.04419410745233969,0.059843861515062984,0.06414560876479944,-0.004301747249736455,0.05654404640761436,12.600086655112651,10.0
35.0,5,12,926,0.04103671706263499,0.04348574414950862,0.0628757376868347,-0.01938999353732608,0.09841458489381046,12.208963282937365,9.25
35.0,5,13,960,0.041666666666666664,0.03727587902149025,0.06181455633100698,-0.024538677309516727,0.10485211033565968,12.032552083333334,9.125
35.0,5,14,1289,0.06516679596586501,0.05741369134845477,0.06084827896288155,-0.003434587614426783,0.19496567452549055,13.668347556245152,10.0
35.0,5,15,1326,0.1085972850678733,0.08236913361530354,0.061109546606589696,0.021259587008713846,0.38249947594980127,17.648378582202113,11.5
35.0,5,16,1032,0.13662790697674418,0.13147039724577736,0.06389183457051961,0.06757856267525775,0.27264662696794195,19.001211240310077,14.25
35.0,5,17,1149,0.2523933855526545,0.2514541683839841,0.06706389452332658,0.18439027386065754,0.43728393156362994,26.86248912097476,18.0
35.0,5,18,841,0.13793103448275862,0.10925638252524847,0.0756458308144924,0.03361055171075607,0.35964828683256644,19.580558858501785,14.25
35.0,5,19,935,0.16363636363636364,0.1661776913559677,0.0776876900288454,0.08849000132712229,0.39039741635413333,23.616844919786097,14.25
35.0,5,20,1189,0.21698906644238855,0.21257670143054433,0.08071006807326338,0.13186663335728094,0.356264721842703,24.5067283431455,18.0
35.0,5,21,1061,0.2865221489161169,0.2956007789661555,0.08654330765353878,0.2090574713126167,0.5676622998230967,30.466305372290293,20.25
35.0,10,1,1243,0.004022526146419952,0.0010531985540655029,0.018729641693811076,-0.017676443139745573,-0.002729641693811076,6.819790828640386,5.25
35.0,10,2,1638,0.12698412698412698,0.02556736710702796,0.0113314447592068,0.01423592234782116,0.4764734332895737,17.76129426129426,10.5
35.0,10,3,1892,0.11416490486257928,0.06833528029233718,0.057434899002190315,0.010900381290146866,0.39519667994517815,17.990750528541227,13.25
35.0,10,4,1862,0.1004296455424275,0.08542954142290338,0.07532077987002166,0.01010876155288172,0.24018724152035265,17.803974221267456,13.75
35.0,10,5,1943,0.12712300566134843,0.07875454448429024,0.08126669210225104,-0.0025121476179608,0.30334869251313357,17.979670612454967,13.0
35.0,10,6,1234,0.0640194489465154,0.046497691208254706,0.09035284519681827,-0.043855153988563565,0.15964715480318173,13.743314424635333,10.0
35.0,10,7,1320,0.14469696969696969,0.17345059454452316,0.08740942028985507,0.08604117425466809,0.24592391304347824,19.034280303030304,13.75
35.0,10,8,1884,0.25,0.2783364484536723,0.09352750809061489,0.1848089403630574,0.39324497868187186,26.120355626326965,19.25
35.0,10,9,1357,0.2033898305084746,0.18846575815371988,0.11422353271552935,0.07424222543819053,0.43724705551976484,22.88430361090641,15.75
35.0,10,10,1376,0.13662790697674418,0.19804373848616474,0.12197936029741684,0.07606437818874791,0.23309310347069911,19.34938226744186,15.0
35.0,10,11,1154,0.11091854419410745,0.13802985733526676,0.12316663721505566,0.014863220120211101,0.1009712938194271,16.880849220103986,13.0
35.0,10,12,926,0.11771058315334773,0.12574489435422903,0.12238707186586509,0.003357822488363943,0.2539570141556403,17.091522678185743,13.0
35.0,10,13,960,0.11666666666666667,0.09925087540541426,0.12215983628063179,-0.02290896087521753,0.26325683038603487,17.059635416666666,12.75
35.0,10,14,1289,0.13964313421256788,0.11308145682286627,0.12189638807014037,-0.008814931247274102,0.23469275921668137,18.45500387897595,13.25
35.0,10,15,1326,0.20135746606334842,0.14307269157946628,0.12297005538346006,0.02010263619600622,0.4033457340902241,24.699283559577676,15.75
35.0,10,16,1032,0.2441860465116279,0.2056923464803357,0.12756274301873455,0.07812960346160117,0.38205264159665003,26.212209302325583,19.5
35.0,10,17,1149,0.3785900783289817,0.4004174103683592,0.13264874915483435,0.26776866121352483,0.545612120410383,36.65339425587467,23.75
35.0,10,18,841,0.23067776456599287,0.21756650518081133,0.14403739975013097,0.07352910543068036,0.455962600249869,26.251189060642094,18.75
35.0,10,19,935,0.2663101604278075,0.2652389315982912,0.14687767989397366,0.11836125170431755,0.45950529882943064,34.92433155080214,20.0
35.0,10,20,1189,0.3322119428090833,0.32605423603016537,0.15107751325736207,0.1749767227728033,0.4455611422048228,35.62279226240538,23.75
35.0,10,21,1061,0.4071630537229029,0.420097545466959,0.15883072935416517,0.2612668161127938,0.616870205225274,42.14373232799246,27.0
35.0,20,1,1243,0.01850362027353178,0.004189635860531132,0.04234527687296417,-0.03815564101243304,0.09365472312703585,9.249396621078038,6.75
35.0,20,2,1638,0.19352869352869354,0.04850843869074322,0.030352084176446782,0.01815635451429644,0.5550137694820898,24.982905982905983,14.5
35.0,20,3,1892,0.20190274841437633,0.10497153081661702,0.09540034071550256,0.009571190101114457,0.3782838698108132,23.203488372093023,18.25
35.0,20,4,1862,0.22073039742212675,0.1818430605503592,0.12897850358273621,0.05286455696762299,0.26674342155095365,23.943340494092375,18.5
35.0,20,5,1943,0.2249099330931549,0.17872124348253748,0.15070583746661578,0.0280154060159217,0.39288390612312774,24.62403499742666,18.25
35.0,20,6,1234,0.14181523500810372,0.11136693170984167,0.1654089333061391,-0.05404200159629742,0.22168784088740928,19.64404376012966,14.625
35.0,20,7,1320,0.25303030303030305,0.2562800611394888,0.16277173913043477,0.09350832200905404,0.28419795783926216,25.73125,18.75
35.0,20,8,1884,0.3853503184713376,0.44384087875511125,0.17241100323624595,0.2714298755188653,0.44663661581137315,36.58718152866242,25.75
35.0,20,9,1357,0.3507737656595431,0.33332995547691335,0.20057568098848638,0.13275427448842697,0.41707137783504306,33.041820191599115,23.25
35.0,20,10,1376,0.23619186046511628,0.31917293668151997,0.21364015127235433,0.10553278540916564,0.2791134719160515,25.719476744186046,19.25
35.0,20,11,1154,0.22010398613518198,0.26455233171820297,0.2154679860988396,0.04908434561936337,0.23280787597012592,23.861351819757367,17.75
35.0,20,12,926,0.2548596112311015,0.23169694597793633,0.2157630577464012,0.01593388823153513,0.20359178096327624,24.53887688984881,19.0
35.0,20,13,960,0.215625,0.19068295310183506,0.21766280107047278,-0.026979847968637727,0.3031705322628606,23.748958333333334,17.25
35.0,20,14,1289,0.22498060512024826,0.17176449695989326,0.21756506969076286,-0.0458005727308696,0.2785589613169891,25.49166020170675,17.75
35.0,20,15,1326,0.30392156862745096,0.22772068297543155,0.21801370505960763,0.009706977915823922,0.4286028362937758,33.78450226244344,21.5
35.0,20,16,1032,0.3682170542635659,0.292775033460569,0.22304701307882643,0.06972802038174256,0.4115683715365581,33.82897286821706,25.875
35.0,20,17,1149,0.4865100087032202,0.5200598847078041,0.22937795807978364,0.2906819266280204,0.5445350853984772,51.09203655352481,33.0
35.0,20,18,841,0.3448275862068966,0.32066592626167323,0.24128481038165478,0.07938111588001845,0.5469504837359922,36.16825208085612,24.25
35.0,20,19,935,0.3657754010695187,0.3947897270929447,0.24467919232868168,0.150110534764263,0.42553357362876515,44.01042780748663,25.75
35.0,20,20,1189,0.4751892346509672,0.44270403954044574,0.24893753055774945,0.1937665089826963,0.4653481837279648,50.73107653490328,32.75
35.0,20,21,1061,0.5362865221489161,0.6130918677076417,0.2586219310245518,0.3544699366830899,0.5077332091623641,58.37252591894439,38.25
35.0,30,1,1243,0.03700724054706356,0.00665244373889603,0.07003257328990228,-0.06338012955100625,0.12196742671009772,11.454947707160096,8.25
35.0,30,2,1638,0.2454212454212454,0.09583676718424251,0.053419668150546336,0.04241709903369618,0.6234096001421366,30.025030525030527,17.0
35.0,30,3,1892,0.273784355179704,0.1292272481597132,0.12995862740326114,-0.000731379243547936,0.44372558312305466,27.419001057082454,22.0
35.0,30,4,1862,0.31149301825993553,0.27284953450005317,0.1753041159806699,0.09754541851938328,0.28993652573056006,28.757921589688507,22.25
35.0,30,5,1943,0.28049408131755016,0.25379719083770563,0.2075543685616177,0.04624282227608792,0.37193281092556185,29.06201749871333,21.5
35.0,30,6,1234,0.19611021069692058,0.15416941651272567,0.22200693452987966,-0.06783751801715399,0.3021866138572171,23.003646677471636,17.0
35.0,30,7,1320,0.3234848484848485,0.32300562083581813,0.21911231884057972,0.10389330199523841,0.39452404479578396,32.035227272727276,23.25
35.0,30,8,1884,0.46709129511677283,0.5357577417049786,0.23025889967637542,0.30549884202860317,0.4469897775723018,44.23049363057325,32.5
35.0,30,9,1357,0.4340456890198968,0.4300787589113333,0.2615838247683235,0.1684949341430098,0.4884161752316765,40.07240235814296,29.5
35.0,30,10,1376,0.32049418604651164,0.4014280947834946,0.27658483430549324,0.12484326047800137,0.2813861801872604,30.91987645348837,23.25
35.0,30,11,1154,0.31629116117850953,0.34558119657861014,0.2801437238616952,0.06543747271691491,0.22847696579347715,30.8698006932409,22.5
35.0,30,12,926,0.3369330453563715,0.29980745420290345,0.2824444321879654,0.017363022014938057,0.2551899764141851,29.929535637149026,24.5
35.0,30,13,960,0.30104166666666665,0.25878062745614444,0.2850920921446188,-0.02631146468847434,0.3399079078553812,30.319010416666668,21.75
35.0,30,14,1289,0.29014740108611325,0.24803285958509838,0.28585702153169806,-0.03782416194659968,0.24127476141403842,30.92242048099302,21.25
35.0,30,15,1326,0.3936651583710407,0.3062759323820309,0.2861165868769361,0.020159345505094795,0.458244315378703,41.4802036199095,26.0
35.0,30,16,1032,0.44476744186046513,0.3698031999849418,0.2924178154825027,0.07738538450243915,0.3998898768251896,40.669815891472865,30.25
35.0,30,17,1149,0.5526544821583986,0.6108246132053817,0.29906186612576063,0.3117627470796211,0.5618076990916308,60.93603133159269,41.0
35.0,30,18,841,0.45422116527942924,0.39095701091212975,0.31080482005400395,0.0801521908581258,0.4891951799459961,45.46640903686088,29.75
35.0,30,19,935,0.4470588235294118,0.488990000344534,0.3155063537849848,0.17348364655954918,0.41853619940650455,52.155080213903744,31.25
35.0,30,20,1189,0.5508830950378469,0.5259795586858179,0.3201323855729813,0.20584717311283662,0.4025566900572708,63.60281749369218,40.5
35.0,30,21,1061,0.5994344957587182,0.6635807433730021,0.3300093599251206,0.3335713834478815,0.41765419147674854,71.64278982092365,47.0
35.0,60,1,1243,0.0997586484312148,0.019608074117107296,0.16205211726384364,-0.14244404314673634,0.12594788273615634,16.50824617860016,12.25
35.0,60,2,1638,0.40354090354090355,0.22449642014522014,0.13071630918656416,0.09378011095865599,0.6985519834963626,48.15659340659341,26.75
35.0,60,3,1892,0.4397463002114165,0.35073351310174733,0.2394743246532003,0.11125918844854704,0.42368357008364177,39.69727801268499,30.625
35.0,60,4,1862,0.48764769065520946,0.47944609531442506,0.3026162306282286,0.17682986468619644,0.33909499931829545,42.42830290010741,34.0
35.0,60,5,1943,0.4333504889346372,0.3992898505719353,0.3464326592903472,0.052857191281588056,0.23305452019683232,42.865671641791046,30.5
35.0,60,6,1234,0.3395461912479741,0.3325466604264094,0.36365490516010607,-0.031108244733696666,0.29763541742053906,32.11466774716369,22.75
35.0,60,7,1320,0.4659090909090909,0.442599521607344,0.36096014492753625,0.08163937667980775,0.2299489459815547,43.65965909090909,31.75
35.0,60,8,1884,0.5939490445859873,0.6654783951953022,0.37216828478964403,0.29331011040565813,0.4373555247341655,61.88933121019108,46.5
35.0,60,9,1357,0.5792188651436994,0.5921441554548267,0.4015023869699523,0.1906417684848744,0.3337917306771066,57.222181282240236,43.75
