window,feature,feature_value,horizon_bars,observations,mean_future_points,median_future_points,positive_probability,cost_covered_probability
16,ou_residual_bucket,<=-2,5,1699,0.4646851088875809,0.25,0.5032371983519718,0.4855797527957622
16,ou_residual_bucket,<=-2,10,1699,-3.213066509711595,-0.75,0.49323131253678637,0.4785167745732784
16,ou_residual_bucket,<=-2,20,1699,-1.9136256621542083,0.0,0.4973513831665686,0.4861683343143025
16,ou_residual_bucket,<=-2,30,1699,-3.403766921718658,-0.25,0.4973513831665686,0.4949970570924073
16,ou_residual_bucket,<=-2,60,1699,-8.763684520306063,-4.5,0.47675103001765745,0.4714537963507946
16,ou_residual_bucket,-2:-1,1,2463,-0.5944985789687373,-0.5,0.4778725131952903,0.43239951278928135
16,ou_residual_bucket,-2:-1,3,2463,-1.1448436865611042,-1.0,0.47421843280552173,0.4470158343483557
16,ou_residual_bucket,-2:-1,5,2463,-1.6173365814047909,-0.5,0.49086479902557856,0.4689403166869671
16,ou_residual_bucket,-2:-1,10,2463,1.2298010556232237,0.25,0.5026390580592773,0.48518067397482745
16,ou_residual_bucket,-2:-1,20,2463,1.3778928136419002,-2.0,0.4835566382460414,0.47421843280552173
16,ou_residual_bucket,-2:-1,30,2463,-0.3814453917986196,1.0,0.5071051563134389,0.4989849776695087
16,ou_residual_bucket,-2:-1,60,2463,-10.432805521721479,-1.5,0.49086479902557856,0.48721071863581
16,half_life_bucket,<=5,1,1589,-0.9801762114537445,-0.5,0.4713656387665198,0.4298300818124607
16,half_life_bucket,<=5,3,1589,-2.377910635619887,-1.5,0.46633102580239144,0.4436752674638137
16,half_life_bucket,<=5,5,1589,-4.103838892385148,-2.0,0.46255506607929514,0.4461925739458779
16,half_life_bucket,<=5,10,1589,-7.7745437382001255,-3.5,0.45311516677155445,0.43738200125865323
16,half_life_bucket,<=5,20,1589,-9.072372561359346,-6.5,0.4417872876022656,0.43360604153555693
16,half_life_bucket,<=5,30,1589,-15.78178099433606,-7.25,0.446821900566394,0.4417872876022656
16,half_life_bucket,<=5,60,1589,-29.57174323473883,-10.5,0.4487098804279421,0.4430459408432977
16,vol_ratio_bucket,<=0.5,1,2908,-0.3270288858321871,-0.25,0.4886519944979367,0.4449793672627235
16,vol_ratio_bucket,<=0.5,3,2908,-0.8992434662998624,-0.5,0.49105914718019256,0.46458046767537825
16,vol_ratio_bucket,<=0.5,5,2908,-0.9405949105914718,0.25,0.500343878954608,0.48005502063273725
16,vol_ratio_bucket,<=0.5,10,2908,1.360213204951857,1.0,0.5123796423658872,0.4965612104539202
16,vol_ratio_bucket,<=0.5,20,2908,2.6057427785419534,-0.375,0.49449793672627235,0.483837689133425
16,vol_ratio_bucket,<=0.5,30,2908,1.2463033012379643,1.5,0.5103163686382394,0.5048143053645117
16,vol_ratio_bucket,<=0.5,60,2908,-8.644687070151306,-0.75,0.4958734525447043,0.49105914718019256
16,vol_ratio_bucket,0.5:0.75,1,994,0.36619718309859156,0.25,0.5010060362173038,0.45774647887323944
16,vol_ratio_bucket,0.5:0.75,3,994,1.1348088531187124,-0.25,0.4869215291750503,0.46579476861167
16,vol_ratio_bucket,0.5:0.75,5,994,0.7145372233400402,-0.25,0.4939637826961771,0.47183098591549294
16,vol_ratio_bucket,0.5:0.75,10,994,-3.086519114688129,-2.25,0.4647887323943662,0.4476861167002012
16,vol_ratio_bucket,0.5:0.75,20,994,-4.853621730382294,-2.375,0.48088531187122735,0.46981891348088534
16,vol_ratio_bucket,0.5:0.75,30,994,-3.1446177062374248,0.375,0.5010060362173038,0.4939637826961771
16,vol_ratio_bucket,0.5:0.75,60,994,-8.095824949698189,-3.125,0.482897384305835,0.4788732394366197
16,vol_ratio_bucket,0.75:1.0,1,260,-2.0576923076923075,-0.5,0.49230769230769234,0.4807692307692308
16,vol_ratio_bucket,0.75:1.0,3,260,-2.8173076923076925,-3.125,0.49615384615384617,0.47692307692307695
16,vol_ratio_bucket,0.75:1.0,5,260,-4.496153846153846,-5.625,0.45384615384615384,0.4423076923076923
16,vol_ratio_bucket,0.75:1.0,10,260,-12.759615384615385,-4.5,0.47692307692307695,0.4576923076923077
16,vol_ratio_bucket,0.75:1.0,20,260,-10.040384615384616,-8.375,0.46153846153846156,0.46153846153846156
16,vol_ratio_bucket,0.75:1.0,30,260,-27.773076923076925,-12.875,0.4307692307692308,0.4269230769230769
16,vol_ratio_bucket,0.75:1.0,60,260,-28.459615384615386,-34.25,0.3730769230769231,0.3730769230769231
17,vwap_distance_bucket,<=-2,1,1775,0.07535211267605633,0.5,0.516056338028169,0.4664788732394366
17,vwap_distance_bucket,<=-2,3,1775,0.3328169014084507,1.25,0.5318309859154929,0.508169014084507
17,vwap_distance_bucket,<=-2,5,1775,0.7146478873239437,1.75,0.5346478873239436,0.5132394366197183
17,vwap_distance_bucket,<=-2,10,1775,1.5669014084507042,2.5,0.5397183098591549,0.5233802816901408
17,vwap_distance_bucket,<=-2,20,1775,5.70718309859155,6.75,0.5802816901408451,0.5712676056338029
17,vwap_distance_bucket,<=-2,30,1775,12.664788732394365,10.5,0.5938028169014085,0.5825352112676057
17,vwap_distance_bucket,<=-2,60,1775,23.207042253521127,19.75,0.6214084507042253,0.6146478873239437
17,vwap_distance_bucket,-2:-1,1,359,-0.22841225626740946,0.25,0.5069637883008357,0.4596100278551532
17,vwap_distance_bucket,-2:-1,3,359,-1.0215877437325904,1.25,0.5376044568245125,0.5041782729805014
17,vwap_distance_bucket,-2:-1,5,359,-0.7910863509749304,1.0,0.5153203342618384,0.49025069637883006
17,vwap_distance_bucket,-2:-1,10,359,-3.7889972144846795,2.0,0.5376044568245125,0.520891364902507
17,vwap_distance_bucket,-2:-1,20,359,-0.7855153203342619,5.0,0.5710306406685237,0.5654596100278552
17,vwap_distance_bucket,-2:-1,30,359,0.9254874651810585,7.25,0.5431754874651811,0.5431754874651811
17,vwap_distance_bucket,-2:-1,60,359,14.977715877437326,12.0,0.6183844011142061,0.6128133704735376
17,vwap_distance_bucket,-1:0,1,332,2.3275602409638556,1.0,0.5391566265060241,0.49096385542168675
17,vwap_distance_bucket,-1:0,3,332,3.2748493975903616,2.0,0.5542168674698795,0.5301204819277109
17,vwap_distance_bucket,-1:0,5,332,2.3381024096385543,3.25,0.5692771084337349,0.5481927710843374
17,vwap_distance_bucket,-1:0,10,332,0.4766566265060241,5.25,0.5873493975903614,0.572289156626506
17,vwap_distance_bucket,-1:0,20,332,-3.384789156626506,1.875,0.5331325301204819,0.5150602409638554
17,vwap_distance_bucket,-1:0,30,332,-8.765060240963855,2.375,0.5180722891566265,0.5060240963855421
17,vwap_distance_bucket,-1:0,60,332,7.989457831325301,10.75,0.5873493975903614,0.5692771084337349
17,vwap_distance_bucket,0:1,1,286,-0.6372377622377622,0.5,0.5244755244755245,0.479020979020979
17,vwap_distance_bucket,0:1,3,286,0.25961538461538464,-0.25,0.4825174825174825,0.458041958041958
17,vwap_distance_bucket,0:1,5,286,2.6424825174825175,0.625,0.5209790209790209,0.4755244755244755
17,vwap_distance_bucket,0:1,10,286,0.9606643356643356,2.0,0.534965034965035,0.527972027972028
17,vwap_distance_bucket,0:1,20,286,-0.5498251748251748,-0.25,0.4965034965034965,0.46503496503496505
17,vwap_distance_bucket,0:1,30,286,0.4755244755244755,0.75,0.5104895104895105,0.4965034965034965
17,vwap_distance_bucket,0:1,60,286,6.499125874125874,8.25,0.583916083916084,0.5664335664335665
17,vwap_distance_bucket,1:2,1,224,0.9073660714285714,0.5,0.5580357142857143,0.4419642857142857
17,vwap_distance_bucket,1:2,3,224,0.3169642857142857,0.0,0.4955357142857143,0.4732142857142857
17,vwap_distance_bucket,1:2,5,224,-0.8080357142857143,-0.25,0.49107142857142855,0.4419642857142857
17,vwap_distance_bucket,1:2,10,224,0.8236607142857143,-0.25,0.48660714285714285,0.45089285714285715
17,vwap_distance_bucket,1:2,20,224,-5.691964285714286,-3.75,0.4419642857142857,0.42410714285714285
17,vwap_distance_bucket,1:2,30,224,-7.9140625,-5.625,0.4107142857142857,0.39732142857142855
17,vwap_distance_bucket,1:2,60,224,-11.268973214285714,-7.375,0.41964285714285715,0.4107142857142857
17,vwap_distance_bucket,>=2,1,926,0.1927645788336933,0.5,0.5302375809935205,0.4514038876889849
17,vwap_distance_bucket,>=2,3,926,0.5561555075593952,0.5,0.5205183585313174,0.46220302375809935
17,vwap_distance_bucket,>=2,5,926,0.12257019438444924,0.5,0.5248380129589633,0.46760259179265656
17,vwap_distance_bucket,>=2,10,926,-0.7308315334773218,1.0,0.5334773218142549,0.49136069114470843
17,vwap_distance_bucket,>=2,20,926,-4.315604751619871,0.75,0.5086393088552916,0.4946004319654428
17,vwap_distance_bucket,>=2,30,926,-5.363390928725702,0.125,0.5,0.48056155507559395
17,vwap_distance_bucket,>=2,60,926,-6.171166306695464,1.625,0.519438444924406,0.5064794816414687
17,ou_residual_bucket,<=-2,1,1696,0.31235259433962265,0.75,0.5324292452830188,0.47582547169811323
17,ou_residual_bucket,<=-2,3,1696,0.19192216981132076,1.0,0.5241745283018868,0.49764150943396224
17,ou_residual_bucket,<=-2,5,1696,0.20887382075471697,1.0,0.5277122641509434,0.49528301886792453
17,ou_residual_bucket,<=-2,10,1696,-0.5061910377358491,1.875,0.5318396226415094,0.5117924528301887
17,ou_residual_bucket,<=-2,20,1696,0.5654481132075472,3.75,0.5512971698113207,0.5406839622641509
17,ou_residual_bucket,<=-2,30,1696,1.9877653301886793,4.25,0.5554245283018868,0.5436320754716981
17,ou_residual_bucket,<=-2,60,1696,11.74439858490566,11.0,0.5849056603773585,0.5754716981132075
17,ou_residual_bucket,-2:-1,1,2206,0.22404805077062556,0.5,0.5167724388032638,0.4546690843155032
17,ou_residual_bucket,-2:-1,3,2206,0.7461468721668177,0.75,0.5271985494106981,0.48957388939256574
17,ou_residual_bucket,-2:-1,5,2206,0.9495693563009973,1.0,0.5317316409791478,0.4972801450589302
17,ou_residual_bucket,-2:-1,10,2206,1.006459655485041,2.0,0.543970988213962,0.5190389845874886
17,ou_residual_bucket,-2:-1,20,2206,1.0593834995466909,2.5,0.5389845874886673,0.5244786944696282
17,ou_residual_bucket,-2:-1,30,2206,4.500339981867634,3.5,0.5349048050770625,0.5217588395285585
17,ou_residual_bucket,-2:-1,60,2206,10.39143245693563,8.5,0.5757026291931097,0.5652765185856754
17,half_life_bucket,<=5,1,1452,0.35055096418732784,0.75,0.5358126721763086,0.48484848484848486
17,half_life_bucket,<=5,3,1452,0.434400826446281,1.5,0.5461432506887053,0.5144628099173554
17,half_life_bucket,<=5,5,1452,0.3362603305785124,1.5,0.5482093663911846,0.5130853994490359
17,half_life_bucket,<=5,10,1452,-0.5717975206611571,3.0,0.5550964187327824,0.5337465564738292
17,half_life_bucket,<=5,20,1452,0.3853305785123967,5.0,0.5681818181818182,0.5544077134986226
17,half_life_bucket,<=5,30,1452,0.5118801652892562,5.5,0.5544077134986226,0.5413223140495868
17,half_life_bucket,<=5,60,1452,8.03495179063361,11.125,0.5860881542699724,0.5785123966942148
17,vol_ratio_bucket,<=0.5,1,2348,0.2143313458262351,0.5,0.5208688245315162,0.4514480408858603
17,vol_ratio_bucket,<=0.5,3,2348,0.4401618398637138,0.75,0.5242759795570698,0.4885008517887564
17,vol_ratio_bucket,<=0.5,5,2348,0.9209965928449745,1.0,0.5319420783645656,0.497870528109029
17,vol_ratio_bucket,<=0.5,10,2348,0.2010221465076661,1.25,0.5255536626916525,0.5017035775127768
17,vol_ratio_bucket,<=0.5,20,2348,1.244995741056218,3.0,0.540885860306644,0.5289608177172062
17,vol_ratio_bucket,<=0.5,30,2348,3.9464437819420786,2.25,0.5259795570698467,0.5127768313458262
17,vol_ratio_bucket,<=0.5,60,2348,9.37212521294719,7.25,0.5621805792163543,0.5515332197614992
17,vol_ratio_bucket,0.5:0.75,1,1276,0.08836206896551724,0.75,0.5203761755485894,0.475705329153605
17,vol_ratio_bucket,0.5:0.75,3,1276,0.3297413793103448,1.25,0.5360501567398119,0.5047021943573667
17,vol_ratio_bucket,0.5:0.75,5,1276,-0.4278996865203762,0.75,0.5227272727272727,0.48510971786833856
17,vol_ratio_bucket,0.5:0.75,10,1276,-0.07445141065830721,2.5,0.5532915360501567,0.530564263322884
17,vol_ratio_bucket,0.5:0.75,20,1276,-0.4608150470219436,2.25,0.5344827586206896,0.5195924764890282
17,vol_ratio_bucket,0.5:0.75,30,1276,1.742358934169279,5.75,0.5713166144200627,0.5587774294670846
17,vol_ratio_bucket,0.5:0.75,60,1276,10.602860501567399,11.0,0.5979623824451411,0.5869905956112853
17,vol_ratio_bucket,0.75:1.0,1,278,1.4676258992805755,1.625,0.5611510791366906,0.5143884892086331
17,vol_ratio_bucket,0.75:1.0,3,278,1.860611510791367,-0.25,0.49280575539568344,0.4784172661870504
17,vol_ratio_bucket,0.75:1.0,5,278,2.9946043165467624,2.5,0.5467625899280576,0.5359712230215827
17,vol_ratio_bucket,0.75:1.0,10,278,3.54226618705036,6.125,0.5827338129496403,0.5683453237410072
17,vol_ratio_bucket,0.75:1.0,20,278,3.4559352517985613,14.75,0.6187050359712231,0.6079136690647482
17,vol_ratio_bucket,0.75:1.0,30,278,6.508992805755396,10.25,0.5683453237410072,0.5611510791366906
17,vol_ratio_bucket,0.75:1.0,60,278,26.284172661870503,20.75,0.6438848920863309,0.6438848920863309
18,vwap_distance_bucket,<=-2,1,2092,0.5448135755258127,0.75,0.5363288718929254,0.4780114722753346
18,vwap_distance_bucket,<=-2,3,2092,1.3912523900573615,1.0,0.52868068833652,0.4961759082217973
18,vwap_distance_bucket,<=-2,5,2092,2.049354684512428,1.375,0.5315487571701721,0.5081261950286807
18,vwap_distance_bucket,<=-2,10,2092,3.9133604206500956,2.75,0.5406309751434034,0.52868068833652
18,vwap_distance_bucket,<=-2,20,2092,4.953274378585086,4.625,0.5554493307839388,0.5434990439770554
18,vwap_distance_bucket,<=-2,30,2092,7.440607074569789,7.0,0.5693116634799236,0.5592734225621415
18,vwap_distance_bucket,<=-2,60,2092,6.967614722753346,7.625,0.5602294455066922,0.5525812619502868
18,vwap_distance_bucket,-2:-1,1,277,-0.7481949458483754,-0.75,0.4548736462093863,0.41155234657039713
18,vwap_distance_bucket,-2:-1,3,277,-0.33664259927797835,0.0,0.4981949458483754,0.4657039711191336
18,vwap_distance_bucket,-2:-1,5,277,-0.9954873646209387,0.0,0.4981949458483754,0.4729241877256318
18,vwap_distance_bucket,-2:-1,10,277,0.06227436823104693,-0.25,0.4981949458483754,0.48014440433212996
18,vwap_distance_bucket,-2:-1,20,277,0.042418772563176894,0.0,0.4981949458483754,0.48375451263537905
18,vwap_distance_bucket,-2:-1,30,277,4.167870036101083,1.5,0.516245487364621,0.5090252707581228
18,vwap_distance_bucket,-2:-1,60,277,-2.450361010830325,-3.25,0.48736462093862815,0.48014440433212996
18,vwap_distance_bucket,-1:0,1,193,-1.3160621761658031,0.0,0.49740932642487046,0.43523316062176165
18,vwap_distance_bucket,-1:0,3,193,-1.7849740932642486,0.0,0.48704663212435234,0.47150259067357514
18,vwap_distance_bucket,-1:0,5,193,-0.09844559585492228,2.0,0.5492227979274611,0.533678756476684
18,vwap_distance_bucket,-1:0,10,193,-0.344559585492228,1.5,0.5233160621761658,0.5129533678756477
18,vwap_distance_bucket,-1:0,20,193,0.6658031088082902,0.5,0.5077720207253886,0.49222797927461137
18,vwap_distance_bucket,-1:0,30,193,1.2305699481865284,1.0,0.5181347150259067,0.49740932642487046
18,vwap_distance_bucket,-1:0,60,193,-0.3860103626943005,6.0,0.5544041450777202,0.5492227979274611
18,vwap_distance_bucket,0:1,1,189,-0.33994708994708994,0.0,0.4973544973544973,0.41798941798941797
18,vwap_distance_bucket,0:1,3,189,-0.7261904761904762,0.75,0.5238095238095238,0.48677248677248675
18,vwap_distance_bucket,0:1,5,189,0.4576719576719577,1.25,0.5502645502645502,0.5079365079365079
18,vwap_distance_bucket,0:1,10,189,1.4867724867724867,2.75,0.5661375661375662,0.5343915343915344
18,vwap_distance_bucket,0:1,20,189,1.9603174603174602,5.75,0.582010582010582,0.5502645502645502
18,vwap_distance_bucket,0:1,30,189,4.604497354497354,3.75,0.5714285714285714,0.5396825396825397
18,vwap_distance_bucket,0:1,60,189,4.126984126984127,10.25,0.582010582010582,0.5714285714285714
18,vwap_distance_bucket,1:2,1,154,0.75,0.25,0.5194805194805194,0.44155844155844154
18,vwap_distance_bucket,1:2,3,154,1.8051948051948052,2.125,0.5584415584415584,0.538961038961039
18,vwap_distance_bucket,1:2,5,154,3.866883116883117,2.5,0.6038961038961039,0.577922077922078
18,vwap_distance_bucket,1:2,10,154,3.603896103896104,1.25,0.5454545454545454,0.5064935064935064
18,vwap_distance_bucket,1:2,20,154,4.141233766233766,3.25,0.5454545454545454,0.525974025974026
18,vwap_distance_bucket,1:2,30,154,4.722402597402597,11.625,0.6363636363636364,0.6233766233766234
18,vwap_distance_bucket,1:2,60,154,10.915584415584416,21.875,0.6753246753246753,0.6753246753246753
18,vwap_distance_bucket,>=2,1,957,0.508098223615465,0.75,0.5475444096133751,0.44932079414838033
18,vwap_distance_bucket,>=2,3,957,0.6572622779519331,0.75,0.5444096133751306,0.47648902821316613
18,vwap_distance_bucket,>=2,5,957,0.7654127481713688,1.25,0.5433646812957158,0.5026123301985371
18,vwap_distance_bucket,>=2,10,957,2.891327063740857,2.5,0.5559038662486938,0.5339602925809822
18,vwap_distance_bucket,>=2,20,957,1.6481191222570533,2.25,0.542319749216301,0.522466039707419
18,vwap_distance_bucket,>=2,30,957,1.083594566353187,4.0,0.5569487983281086,0.5412748171368861
18,vwap_distance_bucket,>=2,60,957,0.4723092998955068,6.0,0.5538140020898642,0.5464994775339603
18,ou_residual_bucket,<=-2,1,1640,0.10289634146341463,0.75,0.5274390243902439,0.473780487804878
18,ou_residual_bucket,<=-2,3,1640,0.6048780487804878,1.625,0.5463414634146342,0.5152439024390244
18,ou_residual_bucket,<=-2,5,1640,1.3602134146341462,1.75,0.5396341463414634,0.5164634146341464
18,ou_residual_bucket,<=-2,10,1640,3.7003048780487804,2.75,0.5414634146341464,0.5274390243902439
18,ou_residual_bucket,<=-2,20,1640,4.340701219512195,2.25,0.5359756097560976,0.5195121951219512
18,ou_residual_bucket,<=-2,30,1640,7.165396341463414,5.0,0.5542682926829269,0.5420731707317074
18,ou_residual_bucket,<=-2,60,1640,5.675914634146341,6.25,0.55,0.5414634146341464
18,ou_residual_bucket,-2:-1,1,2222,0.4713096309630963,0.5,0.5297029702970297,0.44914491449144917
18,ou_residual_bucket,-2:-1,3,2222,1.0128262826282628,0.5,0.5166516651665166,0.46984698469846986
18,ou_residual_bucket,-2:-1,5,2222,1.4294554455445545,1.25,0.5346534653465347,0.5022502250225023
18,ou_residual_bucket,-2:-1,10,2222,2.552655265526553,2.25,0.5423042304230423,0.5234023402340234
18,ou_residual_bucket,-2:-1,20,2222,2.6864311431143113,3.75,0.5544554455445545,0.5396039603960396
18,ou_residual_bucket,-2:-1,30,2222,3.528802880288029,5.5,0.5688568856885688,0.5553555355535553
18,ou_residual_bucket,-2:-1,60,2222,3.342709270927093,8.25,0.5652565256525652,0.5589558955895589
18,half_life_bucket,<=5,1,1305,0.671264367816092,0.75,0.535632183908046,0.46436781609195404
18,half_life_bucket,<=5,3,1305,1.9827586206896552,0.75,0.5264367816091954,0.4850574712643678
18,half_life_bucket,<=5,5,1305,3.135632183908046,1.75,0.5532567049808429,0.5210727969348659
18,half_life_bucket,<=5,10,1305,7.268582375478927,3.25,0.5655172413793104,0.546360153256705
18,half_life_bucket,<=5,20,1305,6.119157088122606,3.75,0.5624521072796935,0.5448275862068965
18,half_life_bucket,<=5,30,1305,7.998659003831418,4.75,0.5632183908045977,0.5478927203065134
18,half_life_bucket,<=5,60,1305,6.448659003831418,7.0,0.5593869731800766,0.5532567049808429
18,vol_ratio_bucket,<=0.5,1,2530,0.5298418972332016,0.625,0.5371541501976285,0.4573122529644269
18,vol_ratio_bucket,<=0.5,3,2530,1.4543478260869565,0.875,0.5316205533596838,0.48853754940711464
18,vol_ratio_bucket,<=0.5,5,2530,1.9187747035573122,1.5,0.5454545454545454,0.5134387351778656
18,vol_ratio_bucket,<=0.5,10,2530,2.3610671936758894,2.25,0.5411067193675889,0.5233201581027668
18,vol_ratio_bucket,<=0.5,20,2530,3.20899209486166,4.25,0.558498023715415,0.5430830039525691
18,vol_ratio_bucket,<=0.5,30,2530,4.823418972332016,5.375,0.5664031620553359,0.5553359683794467
18,vol_ratio_bucket,<=0.5,60,2530,4.809782608695652,8.5,0.5656126482213438,0.558498023715415
18,vol_ratio_bucket,0.5:0.75,1,1110,0.33355855855855854,0.5,0.5225225225225225,0.46936936936936935
18,vol_ratio_bucket,0.5:0.75,3,1110,0.42995495495495495,1.0,0.5342342342342342,0.4945945945945946
18,vol_ratio_bucket,0.5:0.75,5,1110,1.5452702702702703,1.25,0.5288288288288289,0.5036036036036036
18,vol_ratio_bucket,0.5:0.75,10,1110,4.25045045045045,2.625,0.5513513513513514,0.5342342342342342
18,vol_ratio_bucket,0.5:0.75,20,1110,3.282207207207207,1.5,0.5252252252252252,0.5081081081081081
18,vol_ratio_bucket,0.5:0.75,30,1110,5.100225225225225,4.5,0.5576576576576576,0.5387387387387388
18,vol_ratio_bucket,0.5:0.75,60,1110,2.3263513513513514,5.5,0.5468468468468468,0.5387387387387388
18,vol_ratio_bucket,0.75:1.0,1,222,-2.2286036036036037,-1.5,0.46396396396396394,0.4369369369369369
18,vol_ratio_bucket,0.75:1.0,3,222,-4.118243243243243,-1.5,0.4774774774774775,0.46846846846846846
18,vol_ratio_bucket,0.75:1.0,5,222,-5.237612612612613,-0.625,0.4774774774774775,0.47297297297297297
18,vol_ratio_bucket,0.75:1.0,10,222,4.725225225225225,1.625,0.5045045045045045,0.5
18,vol_ratio_bucket,0.75:1.0,20,222,5.972972972972973,1.5,0.5180180180180181,0.509009009009009
18,vol_ratio_bucket,0.75:1.0,30,222,7.782657657657658,8.0,0.545045045045045,0.5405405405405406
18,vol_ratio_bucket,0.75:1.0,60,222,8.941441441441441,10.125,0.5405405405405406,0.536036036036036
19,vwap_distance_bucket,<=-2,1,2211,0.6618046132971506,0.5,0.5187697874265038,0.47218453188602444
19,vwap_distance_bucket,<=-2,3,2211,0.7755540479421077,0.75,0.5174129353233831,0.49072817729534146
19,vwap_distance_bucket,<=-2,5,2211,1.1402080506558119,0.75,0.5151515151515151,0.4902758932609679
19,vwap_distance_bucket,<=-2,10,2211,1.0205789235639982,1.75,0.5251017639077341,0.5124378109452736
19,vwap_distance_bucket,<=-2,20,2211,1.2418588873812755,3.75,0.5345997286295794,0.5260063319764813
19,vwap_distance_bucket,<=-2,30,2211,1.8573043871551334,3.25,0.5318860244233379,0.5214834916327453
19,vwap_distance_bucket,<=-2,60,2211,-4.837064676616915,0.75,0.5042966983265491,0.4966078697421981
19,vwap_distance_bucket,-2:-1,1,329,0.1276595744680851,-0.5,0.48936170212765956,0.42249240121580545
19,vwap_distance_bucket,-2:-1,3,329,1.4696048632218845,-0.25,0.48936170212765956,0.46504559270516715
19,vwap_distance_bucket,-2:-1,5,329,2.6930091185410334,1.75,0.5319148936170213,0.513677811550152
19,vwap_distance_bucket,-2:-1,10,329,2.8541033434650456,1.0,0.5045592705167173,0.49848024316109424
19,vwap_distance_bucket,-2:-1,20,329,0.7895136778115501,0.25,0.5075987841945289,0.49240121580547114
19,vwap_distance_bucket,-2:-1,30,329,-4.623100303951368,1.25,0.5075987841945289,0.5015197568389058
19,vwap_distance_bucket,-2:-1,60,329,-2.7819148936170213,-0.5,0.49240121580547114,0.48936170212765956
19,vwap_distance_bucket,-1:0,1,206,-0.24757281553398058,-0.625,0.470873786407767,0.4320388349514563
19,vwap_distance_bucket,-1:0,3,206,-4.276699029126213,-3.25,0.4223300970873786,0.4029126213592233
19,vwap_distance_bucket,-1:0,5,206,-6.480582524271845,-4.25,0.45145631067961167,0.44660194174757284
19,vwap_distance_bucket,-1:0,10,206,-8.104368932038835,-6.875,0.45145631067961167,0.441747572815534
19,vwap_distance_bucket,-1:0,20,206,-4.730582524271845,2.25,0.5145631067961165,0.5097087378640777
19,vwap_distance_bucket,-1:0,30,206,-11.212378640776699,0.875,0.5097087378640777,0.49514563106796117
19,vwap_distance_bucket,-1:0,60,206,-15.797330097087379,-2.875,0.46116504854368934,0.45145631067961167
19,vwap_distance_bucket,0:1,1,196,0.29209183673469385,-0.25,0.49489795918367346,0.42857142857142855
19,vwap_distance_bucket,0:1,3,196,3.045918367346939,2.25,0.5510204081632653,0.5357142857142857
19,vwap_distance_bucket,0:1,5,196,2.802295918367347,0.5,0.5204081632653061,0.4897959183673469
19,vwap_distance_bucket,0:1,10,196,-3.735969387755102,-3.5,0.45918367346938777,0.44387755102040816
19,vwap_distance_bucket,0:1,20,196,-1.3673469387755102,4.125,0.5357142857142857,0.5255102040816326
19,vwap_distance_bucket,0:1,30,196,-6.0,0.125,0.5,0.49489795918367346
19,vwap_distance_bucket,0:1,60,196,-3.49234693877551,7.25,0.5561224489795918,0.5561224489795918
19,vwap_distance_bucket,1:2,1,149,0.43288590604026844,0.25,0.5167785234899329,0.40939597315436244
19,vwap_distance_bucket,1:2,3,149,3.6073825503355703,0.5,0.5369127516778524,0.47651006711409394
19,vwap_distance_bucket,1:2,5,149,2.9093959731543624,-0.25,0.4697986577181208,0.4429530201342282
19,vwap_distance_bucket,1:2,10,149,-2.6308724832214767,-4.25,0.38926174496644295,0.3825503355704698
19,vwap_distance_bucket,1:2,20,149,-5.333892617449664,-7.5,0.4161073825503356,0.4161073825503356
19,vwap_distance_bucket,1:2,30,149,-9.582214765100671,-5.75,0.42953020134228187,0.42953020134228187
19,vwap_distance_bucket,1:2,60,149,-19.16275167785235,-12.5,0.3959731543624161,0.3959731543624161
19,vwap_distance_bucket,>=2,1,940,0.34122340425531916,0.5,0.5404255319148936,0.4627659574468085
19,vwap_distance_bucket,>=2,3,940,-0.25132978723404253,0.5,0.5234042553191489,0.4808510638297872
19,vwap_distance_bucket,>=2,5,940,-0.21569148936170213,0.5,0.5127659574468085,0.4734042553191489
19,vwap_distance_bucket,>=2,10,940,-2.8441489361702126,0.0,0.4978723404255319,0.474468085106383
19,vwap_distance_bucket,>=2,20,940,-6.243351063829787,-0.5,0.48936170212765956,0.4776595744680851
19,vwap_distance_bucket,>=2,30,940,-6.084840425531915,1.125,0.5127659574468085,0.5
19,vwap_distance_bucket,>=2,60,940,-6.3356382978723405,-2.25,0.4797872340425532,0.474468085106383
19,ou_residual_bucket,<=-2,1,1674,0.3921744324970131,0.5,0.527479091995221,0.4778972520908005
19,ou_residual_bucket,<=-2,3,1674,1.5849761051373954,1.25,0.5316606929510155,0.503584229390681
19,ou_residual_bucket,<=-2,5,1674,2.3757467144563917,1.75,0.5328554360812425,0.507168458781362
19,ou_residual_bucket,<=-2,10,1674,1.0827359617682197,1.5,0.5185185185185185,0.5053763440860215
19,ou_residual_bucket,<=-2,20,1674,-0.39799880525686976,2.25,0.52389486260454,0.513142174432497
19,ou_residual_bucket,<=-2,30,1674,-2.9257765830346476,2.0,0.522700119474313,0.513142174432497
19,ou_residual_bucket,<=-2,60,1674,-6.192502986857826,-2.0,0.4874551971326165,0.482078853046595
19,ou_residual_bucket,-2:-1,1,2357,0.5261985574883327,0.25,0.5108188375053033,0.44633008061094614
19,ou_residual_bucket,-2:-1,3,2357,-0.1857233771743742,0.25,0.5014849384811201,0.46924056003394143
19,ou_residual_bucket,-2:-1,5,2357,-0.4773016546457361,0.0,0.4959694526941027,0.4679677556215528
19,ou_residual_bucket,-2:-1,10,2357,-1.7328171404327535,-0.25,0.4955451845566398,0.48027153160797625
