side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,breakeven_wr,wr_edge_vs_breakeven,wr_ge_50,positive_expectancy,sufficient_sample,candidate,research_score
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,60,0.3926453143534994,-0.21470937129300122,0.5,-0.10735468564650058,False,False,True,False,0.1050711743772242
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,120,0.3926453143534994,-0.21470937129300122,0.5,-0.10735468564650058,False,False,True,False,0.1050711743772242
LONG,2,60-80,3.5,101,30.0,15.0,2.0,30,0.297029702970297,-0.1089108910891089,0.3333333333333333,-0.0363036303630363,False,False,True,False,0.10495049504950495
SHORT,1,80-100,3.0,431,20.0,10.0,2.0,60,0.296983758700696,-0.10904872389791198,0.3333333333333333,-0.03634957463263733,False,False,True,False,0.1048723897911832
SHORT,1,80-100,3.0,431,20.0,10.0,2.0,120,0.296983758700696,-0.10904872389791198,0.3333333333333333,-0.03634957463263733,False,False,True,False,0.1048723897911832
SHORT,1,0-20,3.5,157,15.0,10.0,1.5,10,0.3375796178343949,-0.15605095541401282,0.4,-0.06242038216560514,False,False,True,False,0.1048089171974522
LONG,1,80-100,2.0,3899,5.0,5.0,1.0,120,0.3924083098230315,-0.21518338035393697,0.5,-0.10759169017696851,False,False,True,False,0.10475121826109254
LONG,0,80-100,3.0,256,20.0,10.0,2.0,20,0.296875,-0.109375,0.3333333333333333,-0.036458333333333315,False,False,True,False,0.10468750000000002
SHORT,1,40-60,2.0,2038,10.0,5.0,2.0,120,0.2968596663395486,-0.10942100098135421,0.3333333333333333,-0.03647366699378474,False,False,True,False,0.1046614327772326
LONG,1,40-60,2.5,990,15.0,10.0,1.5,10,0.3373737373737374,-0.15656565656565657,0.4,-0.06262626262626264,False,False,True,False,0.1044949494949495
LONG,1,80-100,2.0,3899,5.0,5.0,1.0,20,0.3921518338035393,-0.21569633239292146,0.5,-0.1078481661964607,False,False,True,False,0.10440497563477803
LONG,1,80-100,2.0,3899,5.0,5.0,1.0,30,0.3921518338035393,-0.21569633239292146,0.5,-0.1078481661964607,False,False,True,False,0.10440497563477803
LONG,1,80-100,2.0,3899,5.0,5.0,1.0,60,0.3921518338035393,-0.21569633239292146,0.5,-0.1078481661964607,False,False,True,False,0.10440497563477803
SHORT,0,40-60,1.5,10374,30.0,15.0,2.0,120,0.2967032967032967,-0.10989010989010983,0.3333333333333333,-0.03663003663003661,False,False,True,False,0.10439560439560443
SHORT,1,20-40,3.0,273,20.0,10.0,2.0,10,0.2967032967032967,-0.10989010989010983,0.3333333333333333,-0.03663003663003661,False,False,True,False,0.10439560439560443
SHORT,2,20-40,2.0,2575,20.0,10.0,2.0,120,0.2966990291262136,-0.1099029126213592,0.3333333333333333,-0.03663430420711972,False,False,True,False,0.10438834951456313
LONG,2,40-60,2.0,2572,10.0,5.0,2.0,60,0.296656298600311,-0.11003110419906703,0.3333333333333333,-0.03667703473302231,False,False,True,False,0.10431570762052869
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,60,0.2966439387231028,-0.11006818383069161,0.3333333333333333,-0.03668939461023052,False,False,True,False,0.10429469582927475
LONG,1,40-60,3.5,145,20.0,10.0,2.0,10,0.296551724137931,-0.110344827586207,0.3333333333333333,-0.0367816091954023,False,False,True,False,0.10413793103448271
LONG,1,40-60,2.5,990,5.0,5.0,1.0,30,0.3919191919191919,-0.21616161616161622,0.5,-0.10808080808080811,False,False,True,False,0.10409090909090905
LONG,1,40-60,2.5,990,5.0,5.0,1.0,60,0.3919191919191919,-0.21616161616161622,0.5,-0.10808080808080811,False,False,True,False,0.10409090909090905
LONG,1,40-60,2.5,990,5.0,5.0,1.0,120,0.3919191919191919,-0.21616161616161622,0.5,-0.10808080808080811,False,False,True,False,0.10409090909090905
SHORT,0,0-20,3.0,222,5.0,5.0,1.0,60,0.3918918918918919,-0.21621621621621623,0.5,-0.10810810810810811,False,False,True,False,0.10405405405405405
LONG,0,40-60,3.0,199,20.0,10.0,2.0,10,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
LONG,0,40-60,3.0,199,30.0,15.0,2.0,20,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
LONG,0,40-60,3.0,199,10.0,5.0,2.0,60,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
SHORT,1,80-100,3.5,199,20.0,10.0,2.0,20,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
SHORT,1,80-100,3.5,199,20.0,10.0,2.0,30,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
SHORT,1,80-100,3.5,199,20.0,10.0,2.0,60,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
SHORT,1,80-100,3.5,199,20.0,10.0,2.0,120,0.2964824120603015,-0.1105527638190954,0.3333333333333333,-0.0368509212730318,False,False,True,False,0.1040201005025126
LONG,2,0-20,1.5,7797,5.0,5.0,1.0,60,0.3918173656534565,-0.21636526869308703,0.5,-0.10818263434654352,False,False,True,False,0.10395344363216626
LONG,0,0-20,3.0,253,10.0,5.0,2.0,60,0.2964426877470356,-0.1106719367588932,0.3333333333333333,-0.03689064558629773,False,False,True,False,0.10395256916996051
LONG,2,40-60,2.5,965,5.0,5.0,1.0,20,0.3917098445595855,-0.21658031088082902,0.5,-0.10829015544041448,False,False,True,False,0.10380829015544044
SHORT,1,0-20,2.0,2700,10.0,5.0,2.0,60,0.2962962962962963,-0.11111111111111116,0.3333333333333333,-0.037037037037037035,False,False,True,False,0.10370370370370369
SHORT,1,40-60,3.5,108,20.0,10.0,2.0,30,0.2962962962962963,-0.11111111111111116,0.3333333333333333,-0.037037037037037035,False,False,True,False,0.10370370370370369
SHORT,1,40-60,3.5,108,20.0,10.0,2.0,60,0.2962962962962963,-0.11111111111111116,0.3333333333333333,-0.037037037037037035,False,False,True,False,0.10370370370370369
SHORT,1,40-60,3.5,108,20.0,10.0,2.0,120,0.2962962962962963,-0.11111111111111116,0.3333333333333333,-0.037037037037037035,False,False,True,False,0.10370370370370369
LONG,0,80-100,2.0,3477,30.0,15.0,2.0,30,0.2962323842392867,-0.1113028472821399,0.3333333333333333,-0.0371009490940466,False,False,True,False,0.10359505320678741
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,30,0.2961448598130841,-0.11156542056074781,0.3333333333333333,-0.03718847352024923,False,False,True,False,0.10344626168224293
SHORT,0,80-100,1.5,10840,10.0,5.0,2.0,10,0.2960332103321033,-0.11190036900369016,0.3333333333333333,-0.037300123001230034,False,False,True,False,0.10325645756457558
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,30,0.296028880866426,-0.11191335740072206,0.3333333333333333,-0.037304452466907334,False,False,True,False,0.10324909747292418
SHORT,1,20-40,1.5,5476,20.0,10.0,2.0,30,0.2960189919649379,-0.1119430241051863,0.3333333333333333,-0.0373143413683954,False,False,True,False,0.10323228634039444
SHORT,0,60-80,2.5,1017,30.0,15.0,2.0,120,0.295968534906588,-0.11209439528023613,0.3333333333333333,-0.03736479842674534,False,False,True,False,0.10314650934119954
SHORT,1,80-100,3.0,431,15.0,10.0,1.5,20,0.3364269141531322,-0.1589327146171695,0.4,-0.06357308584686783,False,False,True,False,0.10305104408352658
SHORT,0,80-100,2.5,899,10.0,5.0,2.0,10,0.2958843159065628,-0.11234705228031172,0.3333333333333333,-0.03744901742677054,False,False,True,False,0.10300333704115672
SHORT,1,40-60,2.0,2038,20.0,10.0,2.0,30,0.2958783120706575,-0.11236506378802746,0.3333333333333333,-0.0374550212626758,False,False,True,False,0.10299313052011777
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,30,0.3910636615262949,-0.2178726769474102,0.5,-0.1089363384737051,False,False,True,False,0.10293594306049812
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,60,0.2957422324510932,-0.11277330264672036,0.3333333333333333,-0.0375911008822401,False,False,True,False,0.10276179516685846
SHORT,2,60-80,2.5,869,20.0,10.0,2.0,60,0.2957422324510932,-0.11277330264672036,0.3333333333333333,-0.0375911008822401,False,False,True,False,0.10276179516685846
LONG,0,0-20,2.0,4136,20.0,10.0,2.0,60,0.2956963249516441,-0.11291102514506768,0.3333333333333333,-0.03763700838168921,False,False,True,False,0.10268375241779498
SHORT,2,0-20,1.5,7338,5.0,5.0,1.0,20,0.3908421913327882,-0.21831561733442362,0.5,-0.10915780866721181,False,False,True,False,0.10263695829926406
LONG,0,40-60,1.5,8453,15.0,10.0,1.5,10,0.3360936945463149,-0.1597657636342128,0.4,-0.06390630545368514,False,False,True,False,0.10254288418313018
SHORT,1,80-100,2.5,1208,15.0,10.0,1.5,10,0.3360927152317881,-0.1597682119205298,0.4,-0.06390728476821195,False,False,True,False,0.1025413907284768
LONG,0,80-100,1.5,9442,30.0,15.0,2.0,30,0.2955941537809786,-0.1132175386570643,0.3333333333333333,-0.03773917955235473,False,False,True,False,0.10251006142766358
SHORT,0,0-20,2.5,1034,5.0,5.0,1.0,10,0.390715667311412,-0.21856866537717595,0.5,-0.109284332688588,False,False,True,False,0.10246615087040621
LONG,1,0-20,2.0,3468,5.0,5.0,1.0,20,0.390715109573241,-0.21856978085351791,0.5,-0.10928489042675898,False,False,True,False,0.1024653979238754
SHORT,1,80-100,2.5,1208,30.0,15.0,2.0,30,0.2955298013245033,-0.11341059602649006,0.3333333333333333,-0.03780353200883002,False,False,True,False,0.10240066225165563
LONG,2,80-100,1.5,4658,15.0,10.0,1.5,30,0.3359811077715758,-0.16004723057106052,0.4,-0.06401889222842422,False,False,True,False,0.1023711893516531
SHORT,1,60-80,2.5,920,15.0,10.0,1.5,20,0.3358695652173913,-0.16032608695652173,0.4,-0.06413043478260871,False,False,True,False,0.10220108695652173
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,20,0.2953874538745387,-0.11383763837638394,0.3333333333333333,-0.03794587945879463,False,False,True,False,0.10215867158671577
SHORT,0,0-20,2.0,4503,10.0,5.0,2.0,30,0.2953586497890295,-0.11392405063291156,0.3333333333333333,-0.03797468354430383,False,False,True,False,0.10210970464135014
LONG,1,60-80,1.5,6118,15.0,10.0,1.5,10,0.3357306309251389,-0.1606734226871528,0.4,-0.06426936907486114,False,False,True,False,0.10198921216083678
SHORT,2,0-20,2.5,1276,5.0,5.0,1.0,120,0.390282131661442,-0.21943573667711602,0.5,-0.10971786833855801,False,False,True,False,0.10188087774294668
SHORT,1,80-100,2.0,3453,15.0,10.0,1.5,10,0.3356501592817839,-0.16087460179554036,0.4,-0.06434984071821614,False,False,True,False,0.10186649290472038
LONG,1,80-100,2.0,3899,30.0,15.0,2.0,30,0.2952038984354962,-0.11438830469351136,0.3333333333333333,-0.0381294348978371,False,False,True,False,0.10184662734034358
LONG,0,0-20,2.0,4136,15.0,10.0,1.5,20,0.3355899419729207,-0.16102514506769827,0.4,-0.06441005802707933,False,False,True,False,0.10177466150870404
SHORT,1,0-20,2.0,2700,15.0,10.0,1.5,20,0.3355555555555555,-0.16111111111111132,0.4,-0.06444444444444453,False,False,True,False,0.1017222222222221
SHORT,2,0-20,2.0,3332,5.0,5.0,1.0,120,0.39015606242497,-0.21968787515006,0.5,-0.10984393757503003,False,False,True,False,0.10171068427370948
LONG,2,0-20,1.5,7797,5.0,5.0,1.0,30,0.3901500577145055,-0.219699884570989,0.5,-0.1098499422854945,False,False,True,False,0.10170257791458244
SHORT,1,60-80,1.5,6537,10.0,5.0,2.0,10,0.2950894905920146,-0.11473152822395616,0.3333333333333333,-0.0382438427413187,False,False,True,False,0.10165213400642485
LONG,2,80-100,3.0,305,10.0,5.0,2.0,20,0.2950819672131147,-0.11475409836065598,0.3333333333333333,-0.03825136612021862,False,False,True,False,0.10163934426229496
SHORT,2,0-20,3.5,244,20.0,10.0,2.0,120,0.2950819672131147,-0.11475409836065598,0.3333333333333333,-0.03825136612021862,False,False,True,False,0.10163934426229496
LONG,1,80-100,2.0,3899,5.0,5.0,1.0,10,0.3901000256476019,-0.2197999487047962,0.5,-0.10989997435239812,False,False,True,False,0.10163503462426257
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,20,0.2950645845382687,-0.11480624638519388,0.3333333333333333,-0.03826874879506459,False,False,True,False,0.10160979371505682
LONG,1,0-20,2.0,3468,20.0,10.0,2.0,30,0.2949826989619377,-0.1150519031141869,0.3333333333333333,-0.03835063437139563,False,False,True,False,0.10147058823529408
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,120,0.2949782522736259,-0.11506524317912226,0.3333333333333333,-0.03835508105970742,False,False,True,False,0.10146302886516406
LONG,0,60-80,2.5,1112,30.0,15.0,2.0,30,0.2949640287769784,-0.11510791366906481,0.3333333333333333,-0.0383693045563549,False,False,True,False,0.1014388489208633
LONG,1,40-60,2.5,990,30.0,15.0,2.0,30,0.2949494949494949,-0.11515151515151534,0.3333333333333333,-0.03838383838383841,False,False,True,False,0.10141414141414132
LONG,1,40-60,2.5,990,10.0,5.0,2.0,60,0.2949494949494949,-0.11515151515151534,0.3333333333333333,-0.03838383838383841,False,False,True,False,0.10141414141414132
LONG,1,40-60,2.5,990,10.0,5.0,2.0,120,0.2949494949494949,-0.11515151515151534,0.3333333333333333,-0.03838383838383841,False,False,True,False,0.10141414141414132
LONG,0,0-20,2.5,1085,10.0,5.0,2.0,30,0.2949308755760368,-0.11520737327188957,0.3333333333333333,-0.038402457757296504,False,False,True,False,0.1013824884792626
LONG,1,20-40,2.5,946,10.0,5.0,2.0,10,0.2949260042283298,-0.11522198731501054,0.3333333333333333,-0.038407329105003496,False,False,True,False,0.1013742071881607
LONG,1,40-60,2.5,990,5.0,5.0,1.0,20,0.3898989898989899,-0.22020202020202012,0.5,-0.11010101010101009,False,False,True,False,0.1013636363636364
LONG,0,0-20,1.5,11227,20.0,10.0,2.0,60,0.2949140464950565,-0.11525786051483056,0.3333333333333333,-0.038419286838276834,False,False,True,False,0.10135387904159603
SHORT,1,40-60,2.0,2038,10.0,5.0,2.0,60,0.2948969578017664,-0.11530912659470083,0.3333333333333333,-0.038436375531566924,False,False,True,False,0.10132482826300288
SHORT,0,80-100,3.0,251,10.0,5.0,2.0,60,0.2948207171314741,-0.1155378486055777,0.3333333333333333,-0.038512616201859196,False,False,True,False,0.10119521912350599
SHORT,0,80-100,3.0,251,10.0,5.0,2.0,120,0.2948207171314741,-0.1155378486055777,0.3333333333333333,-0.038512616201859196,False,False,True,False,0.10119521912350599
SHORT,1,20-40,2.5,703,5.0,5.0,1.0,20,0.3897581792318634,-0.2204836415362732,0.5,-0.1102418207681366,False,False,True,False,0.10117354196301559
SHORT,1,20-40,2.5,703,5.0,5.0,1.0,30,0.3897581792318634,-0.2204836415362732,0.5,-0.1102418207681366,False,False,True,False,0.10117354196301559
SHORT,1,20-40,2.5,703,5.0,5.0,1.0,60,0.3897581792318634,-0.2204836415362732,0.5,-0.1102418207681366,False,False,True,False,0.10117354196301559
SHORT,1,20-40,2.5,703,5.0,5.0,1.0,120,0.3897581792318634,-0.2204836415362732,0.5,-0.1102418207681366,False,False,True,False,0.10117354196301559
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,30,0.2947843797042415,-0.1156468608872755,0.3333333333333333,-0.03854895362909183,False,False,True,False,0.10113344549721055
LONG,1,80-100,1.5,8900,10.0,5.0,2.0,20,0.2947191011235955,-0.11584269662921354,0.3333333333333333,-0.03861423220973781,False,False,True,False,0.10102247191011235
SHORT,2,0-20,2.5,1276,10.0,5.0,2.0,30,0.2946708463949843,-0.11598746081504707,0.3333333333333333,-0.038662486938349006,False,False,True,False,0.10094043887147332
SHORT,0,0-20,1.5,13687,10.0,5.0,2.0,20,0.2946591656316212,-0.1160225031051364,0.3333333333333333,-0.038674167701712114,False,False,True,False,0.10092058157375605
LONG,0,0-20,1.5,11227,10.0,5.0,2.0,20,0.2946468335263205,-0.11605949942103855,0.3333333333333333,-0.03868649980701283,False,False,True,False,0.10089961699474484
SHORT,0,20-40,2.5,784,20.0,10.0,2.0,20,0.2946428571428571,-0.11607142857142871,0.3333333333333333,-0.03869047619047622,False,False,True,False,0.10089285714285706
SHORT,1,0-20,2.5,930,10.0,5.0,2.0,20,0.2946236559139785,-0.11612903225806448,0.3333333333333333,-0.03870967741935483,False,False,True,False,0.10086021505376347
SHORT,1,0-20,2.5,930,10.0,5.0,2.0,30,0.2946236559139785,-0.11612903225806448,0.3333333333333333,-0.03870967741935483,False,False,True,False,0.10086021505376347
SHORT,2,0-20,2.5,1276,5.0,5.0,1.0,60,0.3894984326018809,-0.22100313479623823,0.5,-0.11050156739811912,False,False,True,False,0.1008228840125392
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,60,0.2945828390668248,-0.11625148279952557,0.3333333333333333,-0.038750494266508506,False,False,True,False,0.10079082641360217
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,60,0.3893884892086331,-0.22122302158273377,0.5,-0.11061151079136688,False,False,True,False,0.1006744604316547
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,120,0.3893884892086331,-0.22122302158273377,0.5,-0.11061151079136688,False,False,True,False,0.1006744604316547
LONG,2,60-80,2.5,910,10.0,5.0,2.0,10,0.2945054945054945,-0.1164835164835164,0.3333333333333333,-0.0388278388278388,False,False,True,False,0.1006593406593407
SHORT,1,40-60,2.5,686,30.0,15.0,2.0,120,0.2944606413994169,-0.11661807580174932,0.3333333333333333,-0.0388726919339164,False,False,True,False,0.10058309037900873
LONG,0,40-60,1.5,8453,20.0,10.0,2.0,20,0.294451673961907,-0.11664497811427899,0.3333333333333333,-0.03888165937142629,False,False,True,False,0.10056784573524193
LONG,0,60-80,1.5,9666,15.0,10.0,1.5,10,0.334781709083385,-0.16304572729153743,0.4,-0.06521829091661502,False,False,True,False,0.10054210635216215
SHORT,1,80-100,1.5,8389,10.0,5.0,2.0,20,0.294433186315413,-0.11670044105376098,0.3333333333333333,-0.03890014701792033,False,False,True,False,0.10053641673620212
LONG,1,60-80,2.5,1002,10.0,5.0,2.0,20,0.2944111776447106,-0.11676646706586824,0.3333333333333333,-0.03892215568862273,False,False,True,False,0.10049900199600799
LONG,1,60-80,2.5,1002,10.0,5.0,2.0,30,0.2944111776447106,-0.11676646706586824,0.3333333333333333,-0.03892215568862273,False,False,True,False,0.10049900199600799
LONG,1,60-80,2.5,1002,10.0,5.0,2.0,60,0.2944111776447106,-0.11676646706586824,0.3333333333333333,-0.03892215568862273,False,False,True,False,0.10049900199600799
LONG,1,60-80,2.5,1002,10.0,5.0,2.0,120,0.2944111776447106,-0.11676646706586824,0.3333333333333333,-0.03892215568862273,False,False,True,False,0.10049900199600799
LONG,1,80-100,3.0,547,20.0,10.0,2.0,10,0.2943327239488117,-0.11700182815356486,0.3333333333333333,-0.0390006093845216,False,False,True,False,0.10036563071297992
SHORT,0,20-40,2.0,3371,20.0,10.0,2.0,30,0.294274695935924,-0.11717591219222812,0.3333333333333333,-0.039058637397409335,False,False,True,False,0.10026698309107075
LONG,1,0-20,3.0,452,30.0,15.0,2.0,60,0.2942477876106195,-0.1172566371681415,0.3333333333333333,-0.03908554572271383,False,False,True,False,0.10022123893805314
LONG,2,0-20,1.5,7797,10.0,5.0,2.0,60,0.2942157239964089,-0.11735282801077329,0.3333333333333333,-0.03911760933692443,False,False,True,False,0.10016673079389513
LONG,0,40-60,2.5,792,30.0,15.0,2.0,30,0.2941919191919191,-0.11742424242424265,0.3333333333333333,-0.0391414141414142,False,False,True,False,0.10012626262626251
SHORT,2,20-40,3.5,153,20.0,10.0,2.0,20,0.2941176470588235,-0.11764705882352955,0.3333333333333333,-0.03921568627450983,False,False,True,False,0.09999999999999992
SHORT,2,20-40,3.5,153,20.0,10.0,2.0,30,0.2941176470588235,-0.11764705882352955,0.3333333333333333,-0.03921568627450983,False,False,True,False,0.09999999999999992
LONG,0,60-80,3.5,136,30.0,15.0,2.0,30,0.2941176470588235,-0.11764705882352955,0.3333333333333333,-0.03921568627450983,False,False,True,False,0.09999999999999992
SHORT,2,80-100,2.0,2189,15.0,10.0,1.5,20,0.3343992690726359,-0.1640018273184103,0.4,-0.06560073092736413,False,False,True,False,0.09995888533576974
SHORT,0,20-40,1.5,10677,30.0,15.0,2.0,120,0.2940901002154163,-0.117729699353751,0.3333333333333333,-0.039243233117917,False,False,True,False,0.09995317036620775
SHORT,2,20-40,1.5,5581,20.0,10.0,2.0,60,0.294033327360688,-0.11790001791793603,0.3333333333333333,-0.039300005972645324,False,False,True,False,0.09985665651316959
LONG,0,0-20,1.5,11227,15.0,10.0,1.5,20,0.3342834238888394,-0.16429144027790143,0.4,-0.06571657611116061,False,False,True,False,0.09978222143048011
SHORT,0,0-20,1.5,13687,15.0,10.0,1.5,20,0.334258785709067,-0.1643530357273325,0.4,-0.06574121429093305,False,False,True,False,0.09974464820632716
