candidate,event_id,window,timestamp,side,entry,zscore,tp,sl,rr,horizon,tp_level,sl_level,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,max_favorable_raw,max_adverse_raw
A1,517589,14,2023-12-11 15:31:00+00:00,LONG,16139.75,-2.2921636,50.0,12.5,4.0,3,16189.75,16127.25,,,False,False,UNRESOLVED,NEITHER,20.5,-8.75
A1,517978,14,2023-12-12 14:30:00+00:00,LONG,16225.25,-4.4215612,50.0,12.5,4.0,3,16275.25,16212.75,,,False,False,UNRESOLVED,NEITHER,-8.25,9.0
A1,517979,14,2023-12-12 14:31:00+00:00,LONG,16216.25,-4.1196265,50.0,12.5,4.0,3,16266.25,16203.75,,3.0,False,True,LOSS,SL_ONLY,0.75,12.5
A1,517980,14,2023-12-12 14:32:00+00:00,LONG,16217.0,-3.1338913,50.0,12.5,4.0,3,16267.0,16204.5,,2.0,False,True,LOSS,SL_ONLY,-0.25,18.25
A1,517981,14,2023-12-12 14:33:00+00:00,LONG,16216.75,-2.6549764,50.0,12.5,4.0,3,16266.75,16204.25,,1.0,False,True,LOSS,SL_ONLY,-0.5,18.0
A1,517982,14,2023-12-12 14:34:00+00:00,LONG,16203.75,-3.1710932,50.0,12.5,4.0,3,16253.75,16191.25,,,False,False,UNRESOLVED,NEITHER,12.5,5.0
A1,517983,14,2023-12-12 14:35:00+00:00,LONG,16198.75,-2.9149737,50.0,12.5,4.0,3,16248.75,16186.25,,,False,False,UNRESOLVED,NEITHER,17.5,-9.25
A1,519081,14,2023-12-14 17:53:00+00:00,LONG,16773.75,-3.2713685,50.0,12.5,4.0,3,16823.75,16761.25,,3.0,False,True,LOSS,SL_ONLY,0.75,20.5
A1,519082,14,2023-12-14 17:54:00+00:00,LONG,16774.5,-2.7491226,50.0,12.5,4.0,3,16824.5,16762.0,,1.0,False,True,LOSS,SL_ONLY,-12.5,21.25
A1,519083,14,2023-12-14 17:55:00+00:00,LONG,16762.0,-3.0953608,50.0,12.5,4.0,3,16812.0,16749.5,,3.0,False,True,LOSS,SL_ONLY,-7.75,16.75
A1,519084,14,2023-12-14 17:56:00+00:00,LONG,16753.25,-3.0057077,50.0,12.5,4.0,3,16803.25,16740.75,,3.0,False,True,LOSS,SL_ONLY,1.0,18.0
A1,519085,14,2023-12-14 17:57:00+00:00,LONG,16754.25,-2.5015688,50.0,12.5,4.0,3,16804.25,16741.75,,2.0,False,True,LOSS,SL_ONLY,-9.0,47.0
A1,519137,14,2023-12-14 18:49:00+00:00,LONG,16671.0,-3.1724272,50.0,12.5,4.0,3,16721.0,16658.5,,2.0,False,True,LOSS,SL_ONLY,-12.0,30.5
A1,519138,14,2023-12-14 18:50:00+00:00,LONG,16659.0,-3.5916076,50.0,12.5,4.0,3,16709.0,16646.5,,1.0,False,True,LOSS,SL_ONLY,-15.5,30.75
A1,519139,14,2023-12-14 18:51:00+00:00,LONG,16643.5,-3.7136998,50.0,12.5,4.0,3,16693.5,16631.0,,2.0,False,True,LOSS,SL_ONLY,-2.75,15.25
A1,519140,14,2023-12-14 18:52:00+00:00,LONG,16640.5,-3.1099377,50.0,12.5,4.0,3,16690.5,16628.0,,,False,False,UNRESOLVED,NEITHER,9.5,12.25
A1,519525,14,2023-12-15 17:47:00+00:00,LONG,16814.0,-2.6930048,50.0,12.5,4.0,3,16864.0,16801.5,,,False,False,UNRESOLVED,NEITHER,15.5,-10.75
A1,520297,14,2023-12-19 15:39:00+00:00,LONG,16978.25,-2.3775744,50.0,12.5,4.0,3,17028.25,16965.75,,,False,False,UNRESOLVED,NEITHER,0.0,9.25
A1,520298,14,2023-12-19 15:40:00+00:00,LONG,16969.0,-3.4291048,50.0,12.5,4.0,3,17019.0,16956.5,,,False,False,UNRESOLVED,NEITHER,9.25,-4.25
A1,520301,14,2023-12-19 15:43:00+00:00,LONG,16973.25,-2.20273,50.0,12.5,4.0,3,17023.25,16960.75,,,False,False,UNRESOLVED,NEITHER,1.75,2.25
A1,520980,14,2023-12-20 19:32:00+00:00,LONG,16990.0,-3.1844568,50.0,12.5,4.0,3,17040.0,16977.5,,,False,False,UNRESOLVED,NEITHER,11.75,-6.0
A1,520981,14,2023-12-20 19:33:00+00:00,LONG,16996.0,-2.2798178,50.0,12.5,4.0,3,17046.0,16983.5,,,False,False,UNRESOLVED,NEITHER,5.75,2.75
A1,520985,14,2023-12-20 19:37:00+00:00,LONG,16979.75,-2.4646509,50.0,12.5,4.0,3,17029.75,16967.25,,2.0,False,True,LOSS,SL_ONLY,-3.0,12.75
A1,520986,14,2023-12-20 19:38:00+00:00,LONG,16976.75,-2.3073134,50.0,12.5,4.0,3,17026.75,16964.25,,,False,False,UNRESOLVED,NEITHER,-3.0,9.75
A1,520987,14,2023-12-20 19:39:00+00:00,LONG,16967.0,-2.45774,50.0,12.5,4.0,3,17017.0,16954.5,,,False,False,UNRESOLVED,NEITHER,6.75,5.5
A1,520988,14,2023-12-20 19:40:00+00:00,LONG,16970.25,-2.0452883,50.0,12.5,4.0,3,17020.25,16957.75,,,False,False,UNRESOLVED,NEITHER,3.5,8.75
A1,522521,14,2023-12-27 15:13:00+00:00,LONG,17066.25,-3.5446475,50.0,12.5,4.0,3,17116.25,17053.75,,,False,False,UNRESOLVED,NEITHER,5.25,4.5
A1,522522,14,2023-12-27 15:14:00+00:00,LONG,17061.75,-3.0962188,50.0,12.5,4.0,3,17111.75,17049.25,,,False,False,UNRESOLVED,NEITHER,9.75,-7.25
A1,522523,14,2023-12-27 15:15:00+00:00,LONG,17071.5,-2.1073294,50.0,12.5,4.0,3,17121.5,17059.0,,,False,False,UNRESOLVED,NEITHER,1.75,2.5
A1,522524,14,2023-12-27 15:16:00+00:00,LONG,17069.0,-2.030205,50.0,12.5,4.0,3,17119.0,17056.5,,,False,False,UNRESOLVED,NEITHER,8.5,-1.75
A1,522748,14,2023-12-27 19:00:00+00:00,LONG,17081.25,-4.6007156,50.0,12.5,4.0,3,17131.25,17068.75,,,False,False,UNRESOLVED,NEITHER,3.25,7.75
A1,522749,14,2023-12-27 19:01:00+00:00,LONG,17084.5,-3.1838174,50.0,12.5,4.0,3,17134.5,17072.0,,3.0,False,True,LOSS,SL_ONLY,-9.25,14.0
A1,522750,14,2023-12-27 19:02:00+00:00,LONG,17073.5,-3.3580103,50.0,12.5,4.0,3,17123.5,17061.0,,,False,False,UNRESOLVED,NEITHER,1.75,5.75
A1,522751,14,2023-12-27 19:03:00+00:00,LONG,17075.25,-2.6738155,50.0,12.5,4.0,3,17125.25,17062.75,,,False,False,UNRESOLVED,NEITHER,1.0,7.5
A1,522752,14,2023-12-27 19:04:00+00:00,LONG,17070.5,-2.5726047,50.0,12.5,4.0,3,17120.5,17058.0,,,False,False,UNRESOLVED,NEITHER,5.75,2.75
A1,522753,14,2023-12-27 19:05:00+00:00,LONG,17067.75,-2.3788753,50.0,12.5,4.0,3,17117.75,17055.25,,,False,False,UNRESOLVED,NEITHER,11.5,-6.25
A1,523143,14,2023-12-28 18:05:00+00:00,LONG,17101.75,-2.713963,50.0,12.5,4.0,3,17151.75,17089.25,,,False,False,UNRESOLVED,NEITHER,7.5,0.5
A1,523144,14,2023-12-28 18:06:00+00:00,LONG,17101.25,-2.3902586,50.0,12.5,4.0,3,17151.25,17088.75,,,False,False,UNRESOLVED,NEITHER,16.5,-5.75
A1,523454,14,2023-12-29 15:46:00+00:00,LONG,17025.5,-2.2959583,50.0,12.5,4.0,3,17075.5,17013.0,,1.0,False,True,LOSS,SL_ONLY,-17.75,21.5
A1,523762,14,2023-12-29 20:54:00+00:00,LONG,16998.0,-3.6270657,50.0,12.5,4.0,3,17048.0,16985.5,,,False,False,UNRESOLVED,NEITHER,13.0,-7.25
A1,523763,14,2023-12-29 20:55:00+00:00,LONG,17005.25,-2.3211937,50.0,12.5,4.0,3,17055.25,16992.75,,,False,False,UNRESOLVED,NEITHER,5.75,0.0
A1,523831,14,2024-01-02 14:33:00+00:00,LONG,16848.0,-2.783054,50.0,12.5,4.0,3,16898.0,16835.5,,1.0,False,True,LOSS,SL_ONLY,-6.75,23.5
A1,523832,14,2024-01-02 14:34:00+00:00,LONG,16832.0,-2.603923,50.0,12.5,4.0,3,16882.0,16819.5,,,False,False,UNRESOLVED,NEITHER,9.25,11.5
A1,524552,14,2024-01-03 19:04:00+00:00,LONG,16553.75,-3.55193,50.0,12.5,4.0,3,16603.75,16541.25,,1.0,False,True,LOSS,SL_ONLY,24.5,17.5
A1,524730,14,2024-01-04 14:32:00+00:00,LONG,16488.25,-2.2794454,50.0,12.5,4.0,3,16538.25,16475.75,,1.0,False,True,LOSS,SL_ONLY,0.0,19.25
A1,524923,14,2024-01-04 17:45:00+00:00,LONG,16485.0,-3.8484354,50.0,12.5,4.0,3,16535.0,16472.5,,,False,False,UNRESOLVED,NEITHER,6.75,-1.5
A1,524924,14,2024-01-04 17:46:00+00:00,LONG,16491.75,-2.533853,50.0,12.5,4.0,3,16541.75,16479.25,,,False,False,UNRESOLVED,NEITHER,1.25,5.25
A1,524925,14,2024-01-04 17:47:00+00:00,LONG,16490.75,-2.3558726,50.0,12.5,4.0,3,16540.75,16478.25,,,False,False,UNRESOLVED,NEITHER,2.25,4.25
A1,524926,14,2024-01-04 17:48:00+00:00,LONG,16486.5,-2.444652,50.0,12.5,4.0,3,16536.5,16474.0,,,False,False,UNRESOLVED,NEITHER,6.5,-1.0
A1,525464,15,2024-01-05 19:16:00+00:00,LONG,16486.5,-2.2026358,50.0,12.5,4.0,3,16536.5,16474.0,,2.0,False,True,LOSS,SL_ONLY,-3.0,13.25
A1,525465,15,2024-01-05 19:17:00+00:00,LONG,16483.5,-2.4640355,50.0,12.5,4.0,3,16533.5,16471.0,,,False,False,UNRESOLVED,NEITHER,-3.0,10.25
A1,525466,15,2024-01-05 19:18:00+00:00,LONG,16473.25,-3.3747666,50.0,12.5,4.0,3,16523.25,16460.75,,,False,False,UNRESOLVED,NEITHER,9.75,-3.5
A1,525467,15,2024-01-05 19:19:00+00:00,LONG,16476.75,-2.4278584,50.0,12.5,4.0,3,16526.75,16464.25,,,False,False,UNRESOLVED,NEITHER,8.0,-3.75
A1,525488,15,2024-01-05 19:40:00+00:00,LONG,16464.5,-2.2489953,50.0,12.5,4.0,3,16514.5,16452.0,,,False,False,UNRESOLVED,NEITHER,-2.25,6.0
A1,525489,15,2024-01-05 19:41:00+00:00,LONG,16458.5,-2.7110124,50.0,12.5,4.0,3,16508.5,16446.0,,,False,False,UNRESOLVED,NEITHER,3.75,-2.75
A1,525498,15,2024-01-05 19:50:00+00:00,LONG,16441.0,-2.4420285,50.0,12.5,4.0,3,16491.0,16428.5,,1.0,False,True,LOSS,SL_ONLY,-11.5,14.25
A1,525499,15,2024-01-05 19:51:00+00:00,LONG,16426.75,-2.9042943,50.0,12.5,4.0,3,16476.75,16414.25,,,False,False,UNRESOLVED,NEITHER,2.75,0.5
A1,525500,15,2024-01-05 19:52:00+00:00,LONG,16428.5,-2.4116726,50.0,12.5,4.0,3,16478.5,16416.0,,,False,False,UNRESOLVED,NEITHER,1.0,3.25
A1,525501,15,2024-01-05 19:53:00+00:00,LONG,16429.5,-2.087845,50.0,12.5,4.0,3,16479.5,16417.0,,,False,False,UNRESOLVED,NEITHER,3.75,4.25
A1,525502,15,2024-01-05 19:54:00+00:00,LONG,16426.25,-2.0339663,50.0,12.5,4.0,3,16476.25,16413.75,,,False,False,UNRESOLVED,NEITHER,7.0,3.75
A1,525535,15,2024-01-05 20:27:00+00:00,LONG,16408.5,-3.0717216,50.0,12.5,4.0,3,16458.5,16396.0,,,False,False,UNRESOLVED,NEITHER,10.25,-2.75
A1,525536,15,2024-01-05 20:28:00+00:00,LONG,16411.25,-2.1887639,50.0,12.5,4.0,3,16461.25,16398.75,,,False,False,UNRESOLVED,NEITHER,7.5,-3.0
A1,525729,15,2024-01-08 16:11:00+00:00,LONG,16645.5,-2.132721,50.0,12.5,4.0,3,16695.5,16633.0,,,False,False,UNRESOLVED,NEITHER,5.75,-0.75
A1,526078,15,2024-01-09 14:30:00+00:00,LONG,16682.75,-5.287546,50.0,12.5,4.0,3,16732.75,16670.25,,,False,False,UNRESOLVED,NEITHER,19.5,-17.0
A1,526079,15,2024-01-09 14:31:00+00:00,LONG,16699.75,-3.3218124,50.0,12.5,4.0,3,16749.75,16687.25,,,False,False,UNRESOLVED,NEITHER,11.25,-1.75
A1,526080,15,2024-01-09 14:32:00+00:00,LONG,16702.25,-2.6813486,50.0,12.5,4.0,3,16752.25,16689.75,,,False,False,UNRESOLVED,NEITHER,8.75,11.25
A1,526081,15,2024-01-09 14:33:00+00:00,LONG,16701.5,-2.3418303,50.0,12.5,4.0,3,16751.5,16689.0,,,False,False,UNRESOLVED,NEITHER,9.5,10.5
A1,526374,15,2024-01-09 19:26:00+00:00,LONG,16815.75,-2.0043445,50.0,12.5,4.0,3,16865.75,16803.25,,,False,False,UNRESOLVED,NEITHER,0.5,6.0
A1,526376,15,2024-01-09 19:28:00+00:00,LONG,16809.75,-2.0452597,50.0,12.5,4.0,3,16859.75,16797.25,,,False,False,UNRESOLVED,NEITHER,12.5,-6.5
A1,526448,15,2024-01-09 20:40:00+00:00,LONG,16810.25,-2.0173492,50.0,12.5,4.0,3,16860.25,16797.75,,,False,False,UNRESOLVED,NEITHER,-2.5,9.0
A1,526449,15,2024-01-09 20:41:00+00:00,LONG,16807.75,-2.1291704,50.0,12.5,4.0,3,16857.75,16795.25,,,False,False,UNRESOLVED,NEITHER,-1.75,6.5
A1,526633,15,2024-01-10 16:15:00+00:00,LONG,16857.5,-2.9122515,50.0,12.5,4.0,3,16907.5,16845.0,,,False,False,UNRESOLVED,NEITHER,11.25,-1.75
A1,526634,15,2024-01-10 16:16:00+00:00,LONG,16859.25,-2.3653674,50.0,12.5,4.0,3,16909.25,16846.75,,,False,False,UNRESOLVED,NEITHER,9.5,-3.5
A1,526877,15,2024-01-10 20:19:00+00:00,LONG,16955.25,-2.5879624,50.0,12.5,4.0,3,17005.25,16942.75,,2.0,False,True,LOSS,SL_ONLY,-2.25,14.25
A1,526878,15,2024-01-10 20:20:00+00:00,LONG,16953.0,-2.5787995,50.0,12.5,4.0,3,17003.0,16940.5,,3.0,False,True,LOSS,SL_ONLY,-6.5,19.25
A1,526879,15,2024-01-10 20:21:00+00:00,LONG,16941.0,-3.2706842,50.0,12.5,4.0,3,16991.0,16928.5,,3.0,False,True,LOSS,SL_ONLY,5.5,12.5
A1,526880,15,2024-01-10 20:22:00+00:00,LONG,16946.5,-2.301024,50.0,12.5,4.0,3,16996.5,16934.0,,1.0,False,True,LOSS,SL_ONLY,-8.0,18.0
A1,526881,15,2024-01-10 20:23:00+00:00,LONG,16933.75,-2.9077804,50.0,12.5,4.0,3,16983.75,16921.25,,,False,False,UNRESOLVED,NEITHER,12.5,5.25
A1,526882,15,2024-01-10 20:24:00+00:00,LONG,16928.5,-2.7638743,50.0,12.5,4.0,3,16978.5,16916.0,,,False,False,UNRESOLVED,NEITHER,17.75,-10.0
A1,527554,15,2024-01-12 16:36:00+00:00,LONG,16963.5,-2.398304,50.0,12.5,4.0,3,17013.5,16951.0,,1.0,False,True,LOSS,SL_ONLY,-17.25,28.5
A1,527731,15,2024-01-12 19:33:00+00:00,LONG,16953.25,-3.0530882,50.0,12.5,4.0,3,17003.25,16940.75,,,False,False,UNRESOLVED,NEITHER,5.75,-1.0
A1,527732,15,2024-01-12 19:34:00+00:00,LONG,16956.5,-2.3319159,50.0,12.5,4.0,3,17006.5,16944.0,,,False,False,UNRESOLVED,NEITHER,2.5,2.25
A1,527734,15,2024-01-12 19:36:00+00:00,LONG,16954.25,-2.0643551,50.0,12.5,4.0,3,17004.25,16941.75,,,False,False,UNRESOLVED,NEITHER,7.75,-3.75
A1,528088,15,2024-01-16 14:30:00+00:00,LONG,16932.25,-5.160299,50.0,12.5,4.0,3,16982.25,16919.75,,3.0,False,True,LOSS,SL_ONLY,-2.0,12.75
A1,528089,15,2024-01-16 14:31:00+00:00,LONG,16925.75,-3.9532034,50.0,12.5,4.0,3,16975.75,16913.25,,,False,False,UNRESOLVED,NEITHER,4.5,6.25
A1,528090,15,2024-01-16 14:32:00+00:00,LONG,16930.25,-2.84714,50.0,12.5,4.0,3,16980.25,16917.75,,,False,False,UNRESOLVED,NEITHER,9.25,10.75
A1,528091,15,2024-01-16 14:33:00+00:00,LONG,16919.5,-2.9990742,50.0,12.5,4.0,3,16969.5,16907.0,,,False,False,UNRESOLVED,NEITHER,20.0,-5.5
A1,528092,15,2024-01-16 14:34:00+00:00,LONG,16925.0,-2.273788,50.0,12.5,4.0,3,16975.0,16912.5,,,False,False,UNRESOLVED,NEITHER,14.5,1.75
A1,528351,15,2024-01-16 18:53:00+00:00,LONG,16898.25,-2.1077483,50.0,12.5,4.0,3,16948.25,16885.75,,,False,False,UNRESOLVED,NEITHER,3.0,0.25
A1,528370,15,2024-01-16 19:12:00+00:00,LONG,16882.0,-2.1028695,50.0,12.5,4.0,3,16932.0,16869.5,,,False,False,UNRESOLVED,NEITHER,4.75,1.75
A1,528372,15,2024-01-16 19:14:00+00:00,LONG,16880.25,-2.074618,50.0,12.5,4.0,3,16930.25,16867.75,,,False,False,UNRESOLVED,NEITHER,0.25,6.75
A1,528374,15,2024-01-16 19:16:00+00:00,LONG,16873.5,-2.3187618,50.0,12.5,4.0,3,16923.5,16861.0,,,False,False,UNRESOLVED,NEITHER,2.5,9.0
A1,528376,15,2024-01-16 19:18:00+00:00,LONG,16871.0,-2.1566837,50.0,12.5,4.0,3,16921.0,16858.5,,,False,False,UNRESOLVED,NEITHER,4.75,6.5
A1,528377,15,2024-01-16 19:19:00+00:00,LONG,16864.5,-2.4255722,50.0,12.5,4.0,3,16914.5,16852.0,,,False,False,UNRESOLVED,NEITHER,17.25,-5.0
A1,528538,15,2024-01-17 14:30:00+00:00,LONG,16823.5,-5.2524114,50.0,12.5,4.0,3,16873.5,16811.0,,1.0,False,True,LOSS,SL_ONLY,-28.75,50.25
A1,528678,15,2024-01-17 16:50:00+00:00,LONG,16812.0,-2.1034532,50.0,12.5,4.0,3,16862.0,16799.5,,,False,False,UNRESOLVED,NEITHER,-3.0,9.0
A1,528679,15,2024-01-17 16:51:00+00:00,LONG,16803.0,-3.1268606,50.0,12.5,4.0,3,16853.0,16790.5,,,False,False,UNRESOLVED,NEITHER,6.0,-4.25
A1,528680,15,2024-01-17 16:52:00+00:00,LONG,16807.75,-2.1439133,50.0,12.5,4.0,3,16857.75,16795.25,,,False,False,UNRESOLVED,NEITHER,1.25,0.75
A1,528768,15,2024-01-17 18:20:00+00:00,LONG,16772.25,-2.0286405,50.0,12.5,4.0,3,16822.25,16759.75,,,False,False,UNRESOLVED,NEITHER,-7.75,8.75
A1,528769,15,2024-01-17 18:21:00+00:00,LONG,16764.5,-2.2529798,50.0,12.5,4.0,3,16814.5,16752.0,,,False,False,UNRESOLVED,NEITHER,4.5,1.0
A1,528770,15,2024-01-17 18:22:00+00:00,LONG,16764.0,-2.0335083,50.0,12.5,4.0,3,16814.0,16751.5,,,False,False,UNRESOLVED,NEITHER,5.5,0.5
A1,528882,15,2024-01-17 20:14:00+00:00,LONG,16801.25,-2.1714427,50.0,12.5,4.0,3,16851.25,16788.75,,,False,False,UNRESOLVED,NEITHER,12.75,-8.75
A1,529138,15,2024-01-18 17:00:00+00:00,LONG,17062.5,-2.277157,50.0,12.5,4.0,3,17112.5,17050.0,,2.0,False,True,LOSS,SL_ONLY,-11.25,22.5
A1,529139,15,2024-01-18 17:01:00+00:00,LONG,17051.25,-2.8622286,50.0,12.5,4.0,3,17101.25,17038.75,,3.0,False,True,LOSS,SL_ONLY,-5.75,27.75
A1,529140,15,2024-01-18 17:02:00+00:00,LONG,17045.5,-2.7932582,50.0,12.5,4.0,3,17095.5,17033.0,,2.0,False,True,LOSS,SL_ONLY,-5.5,22.0
A1,529141,15,2024-01-18 17:03:00+00:00,LONG,17040.0,-2.7024395,50.0,12.5,4.0,3,17090.0,17027.5,,1.0,False,True,LOSS,SL_ONLY,-8.0,16.5
A1,529564,15,2024-01-19 16:36:00+00:00,LONG,17238.25,-2.7569106,50.0,12.5,4.0,3,17288.25,17225.75,,,False,False,UNRESOLVED,NEITHER,0.0,6.75
A1,529565,15,2024-01-19 16:37:00+00:00,LONG,17238.25,-2.480572,50.0,12.5,4.0,3,17288.25,17225.75,,,False,False,UNRESOLVED,NEITHER,-1.0,6.75
A1,529566,15,2024-01-19 16:38:00+00:00,LONG,17231.5,-2.8712978,50.0,12.5,4.0,3,17281.5,17219.0,,,False,False,UNRESOLVED,NEITHER,5.75,-1.75
A1,529567,15,2024-01-19 16:39:00+00:00,LONG,17234.5,-2.2706177,50.0,12.5,4.0,3,17284.5,17222.0,,,False,False,UNRESOLVED,NEITHER,2.75,5.75
A1,529570,15,2024-01-19 16:42:00+00:00,LONG,17228.75,-2.1596756,50.0,12.5,4.0,3,17278.75,17216.25,,,False,False,UNRESOLVED,NEITHER,16.5,-8.75
A1,529743,15,2024-01-19 19:35:00+00:00,LONG,17392.75,-2.705583,50.0,12.5,4.0,3,17442.75,17380.25,,,False,False,UNRESOLVED,NEITHER,12.0,-5.25
A1,530044,15,2024-01-22 17:06:00+00:00,LONG,17479.75,-2.1890788,50.0,12.5,4.0,3,17529.75,17467.25,,,False,False,UNRESOLVED,NEITHER,-2.5,11.25
A1,530045,15,2024-01-22 17:07:00+00:00,LONG,17477.25,-2.2057722,50.0,12.5,4.0,3,17527.25,17464.75,,,False,False,UNRESOLVED,NEITHER,-3.0,9.5
A1,530046,15,2024-01-22 17:08:00+00:00,LONG,17474.25,-2.2478747,50.0,12.5,4.0,3,17524.25,17461.75,,,False,False,UNRESOLVED,NEITHER,0.5,6.5
A1,530047,15,2024-01-22 17:09:00+00:00,LONG,17468.5,-2.4652476,50.0,12.5,4.0,3,17518.5,17456.0,,,False,False,UNRESOLVED,NEITHER,6.25,0.75
A1,530048,15,2024-01-22 17:10:00+00:00,LONG,17467.75,-2.2913082,50.0,12.5,4.0,3,17517.75,17455.25,,,False,False,UNRESOLVED,NEITHER,12.0,-7.0
A1,530098,15,2024-01-22 18:00:00+00:00,LONG,17470.75,-2.3926458,50.0,12.5,4.0,3,17520.75,17458.25,,,False,False,UNRESOLVED,NEITHER,-1.75,6.0
A1,530099,15,2024-01-22 18:01:00+00:00,LONG,17469.0,-2.480085,50.0,12.5,4.0,3,17519.0,17456.5,,,False,False,UNRESOLVED,NEITHER,-3.5,7.5
A1,530100,15,2024-01-22 18:02:00+00:00,LONG,17464.75,-2.707443,50.0,12.5,4.0,3,17514.75,17452.25,,,False,False,UNRESOLVED,NEITHER,8.25,3.25
A1,530101,15,2024-01-22 18:03:00+00:00,LONG,17465.5,-2.2579591,50.0,12.5,4.0,3,17515.5,17453.0,,,False,False,UNRESOLVED,NEITHER,7.5,4.0
A1,530102,15,2024-01-22 18:04:00+00:00,LONG,17461.5,-2.4584162,50.0,12.5,4.0,3,17511.5,17449.0,,,False,False,UNRESOLVED,NEITHER,11.5,-5.5
A1,530999,15,2024-01-24 18:01:00+00:00,LONG,17758.5,-2.9692438,50.0,12.5,4.0,3,17808.5,17746.0,,,False,False,UNRESOLVED,NEITHER,4.5,2.75
A1,531000,15,2024-01-24 18:02:00+00:00,LONG,17763.0,-2.1252055,50.0,12.5,4.0,3,17813.0,17750.5,,,False,False,UNRESOLVED,NEITHER,-2.25,11.5
A1,531001,15,2024-01-24 18:03:00+00:00,LONG,17760.75,-2.1441684,50.0,12.5,4.0,3,17810.75,17748.25,,,False,False,UNRESOLVED,NEITHER,-3.0,9.25
A1,531002,15,2024-01-24 18:04:00+00:00,LONG,17755.75,-2.364104,50.0,12.5,4.0,3,17805.75,17743.25,,,False,False,UNRESOLVED,NEITHER,2.0,4.25
A1,531003,15,2024-01-24 18:05:00+00:00,LONG,17751.5,-2.433092,50.0,12.5,4.0,3,17801.5,17739.0,,,False,False,UNRESOLVED,NEITHER,6.25,5.25
A1,531006,15,2024-01-24 18:08:00+00:00,LONG,17746.25,-2.2411401,50.0,12.5,4.0,3,17796.25,17733.75,,,False,False,UNRESOLVED,NEITHER,10.75,-7.25
A1,531013,15,2024-01-24 18:15:00+00:00,LONG,17731.0,-2.1531954,50.0,12.5,4.0,3,17781.0,17718.5,,,False,False,UNRESOLVED,NEITHER,-0.25,3.75
A1,531068,15,2024-01-24 19:10:00+00:00,LONG,17690.0,-2.9886081,50.0,12.5,4.0,3,17740.0,17677.5,,,False,False,UNRESOLVED,NEITHER,1.75,2.0
A1,531069,15,2024-01-24 19:11:00+00:00,LONG,17691.75,-2.378965,50.0,12.5,4.0,3,17741.75,17679.25,,3.0,False,True,LOSS,SL_ONLY,-3.0,13.25
A1,531070,15,2024-01-24 19:12:00+00:00,LONG,17688.0,-2.5585227,50.0,12.5,4.0,3,17738.0,17675.5,,,False,False,UNRESOLVED,NEITHER,0.75,9.5
A1,531071,15,2024-01-24 19:13:00+00:00,LONG,17688.75,-2.1750653,50.0,12.5,4.0,3,17738.75,17676.25,,,False,False,UNRESOLVED,NEITHER,-9.75,10.25
A1,531072,15,2024-01-24 19:14:00+00:00,LONG,17678.5,-2.792188,50.0,12.5,4.0,3,17728.5,17666.0,,,False,False,UNRESOLVED,NEITHER,0.5,6.75
A1,531073,15,2024-01-24 19:15:00+00:00,LONG,17678.5,-2.4171865,50.0,12.5,4.0,3,17728.5,17666.0,,,False,False,UNRESOLVED,NEITHER,0.5,10.25
A1,531074,15,2024-01-24 19:16:00+00:00,LONG,17679.0,-2.0996733,50.0,12.5,4.0,3,17729.0,17666.5,,,False,False,UNRESOLVED,NEITHER,-5.5,10.75
A1,531075,15,2024-01-24 19:17:00+00:00,LONG,17671.75,-2.3394556,50.0,12.5,4.0,3,17721.75,17659.25,,,False,False,UNRESOLVED,NEITHER,1.75,4.5
A1,531076,15,2024-01-24 19:18:00+00:00,LONG,17668.25,-2.2671585,50.0,12.5,4.0,3,17718.25,17655.75,,3.0,False,True,LOSS,SL_ONLY,5.25,24.75
A1,531370,15,2024-01-25 16:42:00+00:00,LONG,17705.0,-3.566161,50.0,12.5,4.0,3,17755.0,17692.5,,,False,False,UNRESOLVED,NEITHER,11.5,-2.25
A1,531371,15,2024-01-25 16:43:00+00:00,LONG,17707.25,-2.617757,50.0,12.5,4.0,3,17757.25,17694.75,,,False,False,UNRESOLVED,NEITHER,14.25,-7.25
A1,531503,15,2024-01-25 18:55:00+00:00,LONG,17601.0,-2.1946397,50.0,12.5,4.0,3,17651.0,17588.5,,2.0,False,True,LOSS,SL_ONLY,-1.25,26.0
A1,531504,15,2024-01-25 18:56:00+00:00,LONG,17599.75,-2.0750904,50.0,12.5,4.0,3,17649.75,17587.25,,1.0,False,True,LOSS,SL_ONLY,-13.5,24.75
A1,531592,15,2024-01-25 20:24:00+00:00,LONG,17590.5,-2.7866614,50.0,12.5,4.0,3,17640.5,17578.0,,,False,False,UNRESOLVED,NEITHER,8.75,-5.5
A1,531688,15,2024-01-26 14:30:00+00:00,LONG,17563.0,-3.3262181,50.0,12.5,4.0,3,17613.0,17550.5,,,False,False,UNRESOLVED,NEITHER,4.25,10.0
A1,531815,15,2024-01-26 16:37:00+00:00,LONG,17595.75,-2.200065,50.0,12.5,4.0,3,17645.75,17583.25,,,False,False,UNRESOLVED,NEITHER,-5.75,10.75
A1,531816,15,2024-01-26 16:38:00+00:00,LONG,17588.0,-2.790625,50.0,12.5,4.0,3,17638.0,17575.5,,,False,False,UNRESOLVED,NEITHER,2.0,8.25
