candidate,event_id,window,timestamp,side,zscore,tp,sl,rr,horizon,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,terminal_favorable,terminal_adverse
C1,539248,15,2024-02-20 12:00:00-05:00,LONG,-2.8994656,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
C1,539460,15,2024-02-20 15:32:00-05:00,LONG,-2.183445,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,26.75
C1,539461,15,2024-02-20 15:33:00-05:00,LONG,-3.569194,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.0,5.5
C1,539462,15,2024-02-20 15:34:00-05:00,LONG,-2.8412082,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.5,1.5
C1,539463,15,2024-02-20 15:35:00-05:00,LONG,-2.8652084,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,32.25,0.0
C1,539551,15,2024-02-21 09:33:00-05:00,LONG,-2.5922198,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.0,7.0
C1,539552,15,2024-02-21 09:34:00-05:00,LONG,-2.0623317,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,8.5,4.5
C1,539553,15,2024-02-21 09:35:00-05:00,LONG,-2.0940514,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.5,0.0
C1,539708,15,2024-02-21 12:10:00-05:00,LONG,-2.2769237,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,7.5
C1,539760,15,2024-02-21 13:02:00-05:00,LONG,-2.397465,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,23.25,0.0
C1,540073,15,2024-02-22 10:45:00-05:00,LONG,-2.3002026,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.0,2.75
C1,540074,15,2024-02-22 10:46:00-05:00,LONG,-2.250101,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.25,11.25
C1,540077,15,2024-02-22 10:49:00-05:00,LONG,-2.154144,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,19.75,0.0
C1,540508,15,2024-02-23 10:30:00-05:00,LONG,-2.5946717,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,22.25,0.0
C1,540538,15,2024-02-23 11:00:00-05:00,LONG,-2.282513,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,13.5
C1,540540,15,2024-02-23 11:02:00-05:00,LONG,-2.35902,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,38.75
C1,540541,15,2024-02-23 11:03:00-05:00,LONG,-2.0974953,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,40.0
C1,540628,15,2024-02-23 12:30:00-05:00,LONG,-2.8197303,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,16.25,3.0
C1,540629,15,2024-02-23 12:31:00-05:00,LONG,-2.2627094,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,18.25,0.0
C1,540630,15,2024-02-23 12:32:00-05:00,LONG,-2.159546,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,22.75,0.0
C1,541134,15,2024-02-26 13:26:00-05:00,LONG,-2.8633146,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,3.25
C1,541802,15,2024-02-28 09:34:00-05:00,LONG,-2.051304,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,17.75,0.0
C1,542332,15,2024-02-29 10:54:00-05:00,LONG,-2.1325312,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
C1,542339,15,2024-02-29 11:01:00-05:00,LONG,-2.31673,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,7.25,2.75
C1,542340,15,2024-02-29 11:02:00-05:00,LONG,-2.6149535,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,22.0,0.0
C1,542367,15,2024-02-29 11:29:00-05:00,LONG,-2.3131475,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,10.0
C1,542368,15,2024-02-29 11:30:00-05:00,LONG,-2.6571345,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,0.75
C1,542369,15,2024-02-29 11:31:00-05:00,LONG,-2.2632337,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,1.0,19.0
C1,542372,15,2024-02-29 11:34:00-05:00,LONG,-2.745318,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.0,1.5
C1,542375,15,2024-02-29 11:37:00-05:00,LONG,-2.0073485,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,59.0
C1,542376,15,2024-02-29 11:38:00-05:00,LONG,-2.7796884,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,38.25
C1,542377,15,2024-02-29 11:39:00-05:00,LONG,-2.8475492,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,7.75,3.25
C1,543523,15,2024-03-04 15:45:00-05:00,LONG,-2.025288,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,22.75
C1,543525,15,2024-03-04 15:47:00-05:00,LONG,-2.048055,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.25,18.5
C1,543526,15,2024-03-04 15:48:00-05:00,LONG,-2.3070614,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,8.75
C1,543527,15,2024-03-04 15:49:00-05:00,LONG,-2.0509498,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,5.5
C1,543600,15,2024-03-05 09:32:00-05:00,LONG,-3.4592543,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,35.0
C1,543601,15,2024-03-05 09:33:00-05:00,LONG,-2.9738882,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,1.0,21.0
C1,543602,15,2024-03-05 09:34:00-05:00,LONG,-2.6093361,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,15.75
C1,543603,15,2024-03-05 09:35:00-05:00,LONG,-2.1888762,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,18.25
C1,543604,15,2024-03-05 09:36:00-05:00,LONG,-2.2024496,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,18.75,0.0
C1,543731,15,2024-03-05 11:43:00-05:00,LONG,-2.6183524,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.5,0.0
C1,543733,15,2024-03-05 11:45:00-05:00,LONG,-2.019015,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,25.0,0.0
C1,543852,15,2024-03-05 13:44:00-05:00,LONG,-2.706188,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.5,0.0
C1,543853,15,2024-03-05 13:45:00-05:00,LONG,-2.259751,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.5,0.0
C1,543854,15,2024-03-05 13:46:00-05:00,LONG,-2.1122313,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.0,0.0
C1,544170,15,2024-03-06 11:32:00-05:00,LONG,-2.3353128,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,7.75,5.75
C1,544828,15,2024-03-07 15:00:00-05:00,LONG,-4.1798096,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.0,0.0
C1,544830,15,2024-03-07 15:02:00-05:00,LONG,-2.3801599,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.75,2.0
C1,544831,15,2024-03-07 15:03:00-05:00,LONG,-2.0518856,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.25,0.0
C1,544891,15,2024-03-07 16:03:00-05:00,LONG,-2.8294983,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,35.5
C1,544892,15,2024-03-07 16:04:00-05:00,LONG,-2.106437,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,27.25
C1,545013,15,2024-03-08 10:35:00-05:00,LONG,-2.1549647,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,23.0
C1,545014,15,2024-03-08 10:36:00-05:00,LONG,-3.3323047,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,11.5
C1,545015,15,2024-03-08 10:37:00-05:00,LONG,-2.1451006,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,28.0
C1,545016,15,2024-03-08 10:38:00-05:00,LONG,-2.3081048,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,15.0,3.5
C1,545017,15,2024-03-08 10:39:00-05:00,LONG,-2.1747172,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,14.5,0.0
C1,545018,15,2024-03-08 10:40:00-05:00,LONG,-2.044963,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,19.5,1.25
C1,545190,15,2024-03-08 13:32:00-05:00,LONG,-2.0064523,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,15.5
C1,545192,15,2024-03-08 13:34:00-05:00,LONG,-2.4933174,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,22.0
C1,545193,15,2024-03-08 13:35:00-05:00,LONG,-2.298645,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,5.0,10.25
C1,545194,15,2024-03-08 13:36:00-05:00,LONG,-2.713843,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,22.5,0.0
C1,545195,15,2024-03-08 13:37:00-05:00,LONG,-2.1253445,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,2.75
C1,545620,15,2024-03-11 13:12:00-04:00,LONG,-2.788056,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,3.0
C1,545621,15,2024-03-11 13:13:00-04:00,LONG,-2.190124,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.5,4.5
C1,545623,15,2024-03-11 13:15:00-04:00,LONG,-2.1086345,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.5,0.0
C1,545978,15,2024-03-12 11:40:00-04:00,LONG,-2.8332295,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.75
C1,545979,15,2024-03-12 11:41:00-04:00,LONG,-2.9430294,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.0,0.0
C1,545980,15,2024-03-12 11:42:00-04:00,LONG,-2.5949028,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,4.75,13.75
C1,545981,15,2024-03-12 11:43:00-04:00,LONG,-2.085336,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.5,20.0
C1,545984,15,2024-03-12 11:46:00-04:00,LONG,-2.4647193,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,29.25,0.0
C1,546043,15,2024-03-12 12:45:00-04:00,LONG,-2.5342705,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.5,2.75
C1,546044,15,2024-03-12 12:46:00-04:00,LONG,-2.4692307,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.0,0.0
C1,546329,15,2024-03-13 10:01:00-04:00,LONG,-2.2240741,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,21.75,0.0
C1,546383,15,2024-03-13 10:55:00-04:00,LONG,-2.0912514,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.25,1.75
C1,546384,15,2024-03-13 10:56:00-04:00,LONG,-2.3587148,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,19.5,0.0
C1,546417,15,2024-03-13 11:29:00-04:00,LONG,-2.3406823,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,18.5,0.0
C1,546418,15,2024-03-13 11:30:00-04:00,LONG,-2.0262265,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.0,0.0
C1,546430,15,2024-03-13 11:42:00-04:00,LONG,-2.6539354,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,3.0
C1,546431,15,2024-03-13 11:43:00-04:00,LONG,-2.4103224,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.75,0.0
C1,546655,15,2024-03-13 15:27:00-04:00,LONG,-4.0509224,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,3.25,27.75
C1,546903,15,2024-03-14 12:05:00-04:00,LONG,-2.7442832,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,23.75
C1,546904,15,2024-03-14 12:06:00-04:00,LONG,-3.2642274,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,11.0
C1,546905,15,2024-03-14 12:07:00-04:00,LONG,-3.0379732,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,8.75
C1,546906,15,2024-03-14 12:08:00-04:00,LONG,-2.6320312,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,13.75,2.0
C1,546907,15,2024-03-14 12:09:00-04:00,LONG,-2.2528353,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,6.5
C1,546955,15,2024-03-14 12:57:00-04:00,LONG,-2.3349612,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.75,5.25
C1,546956,15,2024-03-14 12:58:00-04:00,LONG,-2.0084562,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.25,8.25
C1,547069,15,2024-03-14 14:51:00-04:00,LONG,-2.1306784,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,1.25,13.25
C1,547070,15,2024-03-14 14:52:00-04:00,LONG,-2.4918754,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,6.75
C1,547072,15,2024-03-14 14:54:00-04:00,LONG,-2.1863043,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,6.25
C1,547073,15,2024-03-14 14:55:00-04:00,LONG,-2.025129,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.75,10.0
C1,547074,15,2024-03-14 14:56:00-04:00,LONG,-2.1371825,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.25,6.75
C1,547078,15,2024-03-14 15:00:00-04:00,LONG,-2.479037,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.0,0.75
C1,547079,15,2024-03-14 15:01:00-04:00,LONG,-2.0938618,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.75,6.0
C1,547086,15,2024-03-14 15:08:00-04:00,LONG,-2.083528,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,16.5
C1,547087,15,2024-03-14 15:09:00-04:00,LONG,-2.1703026,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.5,7.0
C1,547296,15,2024-03-15 11:08:00-04:00,LONG,-2.1175463,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,26.75,0.0
C1,547326,15,2024-03-15 11:38:00-04:00,LONG,-2.1525056,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.0,0.0
C1,547359,15,2024-03-15 12:11:00-04:00,LONG,-2.5329447,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.5
C1,547360,15,2024-03-15 12:12:00-04:00,LONG,-2.8948467,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.5,0.5
C1,547365,15,2024-03-15 12:17:00-04:00,LONG,-2.4415472,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.5,0.0
C1,547399,15,2024-03-15 12:51:00-04:00,LONG,-2.95278,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,5.25
C1,547400,15,2024-03-15 12:52:00-04:00,LONG,-2.4293811,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,13.5
C1,547401,15,2024-03-15 12:53:00-04:00,LONG,-2.0165148,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,14.25
C1,547402,15,2024-03-15 12:54:00-04:00,LONG,-2.407815,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.5,7.75
C1,547403,15,2024-03-15 12:55:00-04:00,LONG,-2.2604892,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,6.5
C1,547404,15,2024-03-15 12:56:00-04:00,LONG,-2.0423806,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,7.0
C1,547754,15,2024-03-18 11:16:00-04:00,LONG,-2.7194178,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,19.25,0.0
C1,548102,15,2024-03-19 09:34:00-04:00,LONG,-2.1922715,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,36.25
C1,548103,15,2024-03-19 09:35:00-04:00,LONG,-2.2133174,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,32.0
C1,548104,15,2024-03-19 09:36:00-04:00,LONG,-2.0617492,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,35.25
C1,548105,15,2024-03-19 09:37:00-04:00,LONG,-2.1116168,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,34.25
C1,548106,15,2024-03-19 09:38:00-04:00,LONG,-2.0418017,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,22.0
C1,548148,15,2024-03-19 10:20:00-04:00,LONG,-2.3537576,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.5,0.0
C1,548443,15,2024-03-19 15:15:00-04:00,LONG,-2.5174387,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,13.5,0.0
C1,549095,15,2024-03-21 11:07:00-04:00,LONG,-2.5406656,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,20.0,0.0
C1,549303,15,2024-03-21 14:35:00-04:00,LONG,-3.0808537,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.5,6.25
C1,549304,15,2024-03-21 14:36:00-04:00,LONG,-2.6508083,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.0,5.75
C1,549306,15,2024-03-21 14:38:00-04:00,LONG,-2.4849734,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.5,0.0
C1,549310,15,2024-03-21 14:42:00-04:00,LONG,-2.0379012,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,23.75,0.0
C1,549450,15,2024-03-22 09:32:00-04:00,LONG,-3.1932452,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.5,7.75
C1,549451,15,2024-03-22 09:33:00-04:00,LONG,-2.6857321,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.75,0.0
C1,549452,15,2024-03-22 09:34:00-04:00,LONG,-2.5464265,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,17.0,0.0
C1,550734,15,2024-03-26 15:56:00-04:00,LONG,-2.2007656,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.0,0.0
C1,550824,15,2024-03-27 09:56:00-04:00,LONG,-2.0120301,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,6.25
C1,551637,15,2024-03-28 15:59:00-04:00,LONG,-3.183363,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,8.75,0.25
C1,551638,15,2024-03-28 16:00:00-04:00,LONG,-3.4129193,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,13.0,0.0
C1,551639,15,2024-03-28 16:01:00-04:00,LONG,-2.2063632,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,2.5
C1,551803,15,2024-04-01 11:15:00-04:00,LONG,-2.663352,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,13.5
C1,551804,15,2024-04-01 11:16:00-04:00,LONG,-2.8594344,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.25,4.25
C1,551805,15,2024-04-01 11:17:00-04:00,LONG,-2.4051208,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.75,8.0
C1,551806,15,2024-04-01 11:18:00-04:00,LONG,-2.4527235,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.25,8.25
C1,551808,15,2024-04-01 11:20:00-04:00,LONG,-2.111903,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,24.25,0.0
C1,551840,15,2024-04-01 11:52:00-04:00,LONG,-2.4969332,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,13.0
C1,552228,15,2024-04-02 10:50:00-04:00,LONG,-2.204725,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.0,0.0
C1,552942,15,2024-04-03 15:14:00-04:00,LONG,-3.9363081,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,14.5,4.5
C1,552943,15,2024-04-03 15:15:00-04:00,LONG,-3.3535986,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.5,0.0
C1,552944,15,2024-04-03 15:16:00-04:00,LONG,-2.4827557,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.25,3.75
C1,552945,15,2024-04-03 15:17:00-04:00,LONG,-2.1919096,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.0,3.5
C1,553328,15,2024-04-04 14:10:00-04:00,LONG,-2.8746653,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.25,7.75
C1,553329,15,2024-04-04 14:11:00-04:00,LONG,-2.2026217,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,24.5
C1,553330,15,2024-04-04 14:12:00-04:00,LONG,-2.0687966,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,29.75
C1,553331,15,2024-04-04 14:13:00-04:00,LONG,-2.1171293,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,27.25
C1,553332,15,2024-04-04 14:14:00-04:00,LONG,-2.200396,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,14.75
C1,553333,15,2024-04-04 14:15:00-04:00,LONG,-2.106338,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,32.0
C1,553336,15,2024-04-04 14:18:00-04:00,LONG,-2.0900755,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,11.0,5.5
C1,553679,15,2024-04-05 12:31:00-04:00,LONG,-2.8227212,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,20.25,0.0
C1,553680,15,2024-04-05 12:32:00-04:00,LONG,-2.6253705,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,17.75,0.0
C1,553765,15,2024-04-05 13:57:00-04:00,LONG,-2.6614673,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,5.75,18.25
C1,553766,15,2024-04-05 13:58:00-04:00,LONG,-2.0816305,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,45.5
C1,553767,15,2024-04-05 13:59:00-04:00,LONG,-2.035845,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,37.0
C1,553768,15,2024-04-05 14:00:00-04:00,LONG,-2.2921612,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,14.0
C1,553953,15,2024-04-08 09:35:00-04:00,LONG,-2.7189908,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,12.75,13.75
C1,553956,15,2024-04-08 09:38:00-04:00,LONG,-2.9241834,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,8.0,14.5
C1,554040,15,2024-04-08 11:02:00-04:00,LONG,-2.7516227,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,19.0,0.0
C1,554065,15,2024-04-08 11:27:00-04:00,LONG,-2.0223897,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,5.75,15.75
C1,554068,15,2024-04-08 11:30:00-04:00,LONG,-2.957695,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.75,0.0
C1,554069,15,2024-04-08 11:31:00-04:00,LONG,-2.0160336,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.5,2.5
C1,554074,15,2024-04-08 11:36:00-04:00,LONG,-3.1065917,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.75,0.75
C1,554075,15,2024-04-08 11:37:00-04:00,LONG,-2.4436867,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.0,0.0
C1,554076,15,2024-04-08 11:38:00-04:00,LONG,-2.324405,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.0,0.0
C1,554111,15,2024-04-08 12:13:00-04:00,LONG,-2.5903065,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.0,0.0
C1,554120,15,2024-04-08 12:22:00-04:00,LONG,-2.2899637,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,5.25,10.25
C1,554121,15,2024-04-08 12:23:00-04:00,LONG,-2.874449,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,18.5,0.0
C1,554122,15,2024-04-08 12:24:00-04:00,LONG,-2.508565,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,25.5,0.0
C1,554455,15,2024-04-09 10:27:00-04:00,LONG,-3.375232,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,80.0
C1,554456,15,2024-04-09 10:28:00-04:00,LONG,-3.6093056,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,66.25
C1,554650,15,2024-04-09 13:42:00-04:00,LONG,-2.1103377,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.75,2.25
C1,555781,15,2024-04-12 10:03:00-04:00,LONG,-2.048736,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,17.25,6.25
C1,555900,15,2024-04-12 12:02:00-04:00,LONG,-2.0469465,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.25,0.0
C1,555912,15,2024-04-12 12:14:00-04:00,LONG,-2.010763,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,2.0,14.5
C1,555915,15,2024-04-12 12:17:00-04:00,LONG,-2.1263978,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,20.5
C1,555916,15,2024-04-12 12:18:00-04:00,LONG,-2.2010472,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,5.0,10.25
C1,555917,15,2024-04-12 12:19:00-04:00,LONG,-2.823933,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,22.0,0.0
