target_points,horizon_bars,window,probability_decile,observations,mean_probability,realized_probability,mean_future_mfe
1.0,10,19,8,109,0.9889192,0.963302752293578,37.55045871559633
1.0,10,19,9,109,0.9925619,1.0,33.77981651376147
1.0,10,20,0,106,0.9426579,0.9905660377358491,38.2877358490566
1.0,10,20,1,106,0.96808904,0.9716981132075472,33.509433962264154
1.0,10,20,2,106,0.9747917,1.0,34.22877358490566
1.0,10,20,3,105,0.97873586,0.9714285714285714,32.37619047619047
1.0,10,20,4,106,0.9818329,0.9716981132075472,29.370283018867923
1.0,10,20,5,106,0.9844505,1.0,38.79009433962264
1.0,10,20,6,105,0.9867882,0.9809523809523809,36.89047619047619
1.0,10,20,7,106,0.9885677,0.9905660377358491,37.568396226415096
1.0,10,20,8,106,0.99054056,0.9811320754716981,32.62264150943396
1.0,10,20,9,106,0.9932927,0.9811320754716981,33.31367924528302
1.0,10,21,0,115,0.95938253,0.9739130434782609,30.65
1.0,10,21,1,114,0.9744028,0.9824561403508771,42.62061403508772
1.0,10,21,2,114,0.97926986,0.9736842105263158,44.62280701754386
1.0,10,21,3,115,0.9821946,1.0,42.88695652173913
1.0,10,21,4,114,0.984613,0.9912280701754386,49.86622807017544
1.0,10,21,5,114,0.98664796,0.9649122807017544,47.671052631578945
1.0,10,21,6,115,0.9885145,0.991304347826087,39.61086956521739
1.0,10,21,7,114,0.9902579,0.9912280701754386,41.25
1.0,10,21,8,114,0.9922071,0.9824561403508771,43.530701754385966
1.0,10,21,9,115,0.9947323,0.991304347826087,33.084782608695654
1.0,10,22,0,24,0.9401536,0.9583333333333334,22.96875
1.0,10,22,1,23,0.96571547,1.0,18.5
1.0,10,22,2,24,0.97323984,0.9583333333333334,16.552083333333332
1.0,10,22,3,23,0.9782087,0.9565217391304348,23.630434782608695
1.0,10,22,4,24,0.98147887,1.0,33.583333333333336
1.0,10,22,5,23,0.9843574,0.9565217391304348,25.847826086956523
1.0,10,22,6,23,0.9867221,1.0,29.793478260869566
1.0,10,22,7,24,0.9889874,1.0,37.541666666666664
1.0,10,22,8,23,0.99139,0.9565217391304348,31.22826086956522
1.0,10,22,9,24,0.9942468,1.0,41.052083333333336
1.0,20,1,0,124,0.93122673,0.9596774193548387,22.552419354838708
1.0,20,1,1,124,0.95189685,0.9516129032258065,16.254032258064516
1.0,20,1,2,124,0.9587969,0.9758064516129032,19.568548387096776
1.0,20,1,3,124,0.9636126,0.9193548387096774,15.516129032258064
1.0,20,1,4,124,0.9684459,0.9758064516129032,17.383064516129032
1.0,20,1,5,123,0.97202027,0.983739837398374,18.711382113821138
1.0,20,1,6,124,0.9752106,0.9435483870967742,21.923387096774192
1.0,20,1,7,124,0.9787351,0.9758064516129032,22.532258064516128
1.0,20,1,8,124,0.98239213,0.9919354838709677,29.87701612903226
1.0,20,1,9,124,0.9880296,1.0,30.804435483870968
1.0,20,2,0,99,0.91000164,0.9595959595959596,14.212121212121213
1.0,20,2,1,99,0.9440181,0.9292929292929293,14.484848484848484
1.0,20,2,2,99,0.9553714,0.9797979797979798,15.505050505050505
1.0,20,2,3,99,0.96285504,0.9797979797979798,15.007575757575758
1.0,20,2,4,99,0.9677336,0.98989898989899,17.55808080808081
1.0,20,2,5,99,0.97206515,0.9393939393939394,15.964646464646465
1.0,20,2,6,99,0.9765117,0.9696969696969697,19.525252525252526
1.0,20,2,7,99,0.9803502,0.9797979797979798,19.765151515151516
1.0,20,2,8,99,0.9839777,0.9797979797979798,21.477272727272727
1.0,20,2,9,99,0.9897632,0.98989898989899,27.133838383838384
1.0,20,3,0,147,0.94895923,0.9591836734693877,25.632653061224488
1.0,20,3,1,147,0.96905416,0.9455782312925171,27.290816326530614
1.0,20,3,2,147,0.9760274,0.9863945578231292,27.3078231292517
1.0,20,3,3,146,0.9801786,0.9863013698630136,33.09417808219178
1.0,20,3,4,147,0.9834925,0.9863945578231292,30.132653061224488
1.0,20,3,5,147,0.9859009,1.0,42.87755102040816
1.0,20,3,6,146,0.9880783,0.9726027397260274,38.0513698630137
1.0,20,3,7,147,0.99045587,1.0,32.47789115646258
1.0,20,3,8,147,0.9924371,0.9795918367346939,33.37755102040816
1.0,20,3,9,147,0.9946918,0.9795918367346939,38.46768707482993
1.0,20,4,0,174,0.96015173,0.9827586206896551,30.314655172413794
1.0,20,4,1,174,0.97416615,0.9425287356321839,29.432471264367816
1.0,20,4,2,174,0.97931063,0.9827586206896551,31.926724137931036
1.0,20,4,3,174,0.9827272,0.9597701149425287,30.808908045977013
1.0,20,4,4,174,0.98504466,0.9827586206896551,37.214080459770116
1.0,20,4,5,173,0.987147,0.976878612716763,35.6893063583815
1.0,20,4,6,174,0.9890952,0.9770114942528736,36.73132183908046
1.0,20,4,7,174,0.9912094,0.9827586206896551,36.82902298850575
1.0,20,4,8,174,0.99324334,0.9827586206896551,37.79022988505747
1.0,20,4,9,174,0.99565387,0.9597701149425287,39.73419540229885
1.0,20,5,0,136,0.9459409,0.9705882352941176,35.661764705882355
1.0,20,5,1,135,0.9682027,0.9555555555555556,32.912962962962965
1.0,20,5,2,135,0.97502214,0.9703703703703703,40.28148148148148
1.0,20,5,3,135,0.9793609,0.9777777777777777,37.27407407407407
1.0,20,5,4,135,0.98262715,0.9777777777777777,34.55740740740741
1.0,20,5,5,135,0.98533154,0.9703703703703703,35.95740740740741
1.0,20,5,6,135,0.98791665,0.9777777777777777,38.67407407407408
1.0,20,5,7,135,0.9904152,0.9703703703703703,38.34814814814815
1.0,20,5,8,135,0.9929907,0.9777777777777777,40.75185185185185
1.0,20,5,9,136,0.99588865,0.9926470588235294,41.689338235294116
1.0,20,6,0,137,0.94677275,0.9781021897810219,29.99270072992701
1.0,20,6,1,137,0.9656764,0.9708029197080292,26.074817518248175
1.0,20,6,2,137,0.9724678,0.9635036496350365,26.04014598540146
1.0,20,6,3,137,0.9768655,0.9708029197080292,27.322992700729927
1.0,20,6,4,137,0.979942,0.9854014598540146,27.771897810218977
1.0,20,6,5,136,0.98261124,0.9705882352941176,28.106617647058822
1.0,20,6,6,137,0.98527783,0.948905109489051,29.50729927007299
1.0,20,6,7,137,0.98798144,0.9562043795620438,29.324817518248175
1.0,20,6,8,137,0.99069506,0.9854014598540146,30.795620437956206
1.0,20,6,9,137,0.99422884,0.9708029197080292,31.12773722627737
1.0,20,7,0,121,0.9252829,0.9421487603305785,19.423553719008265
1.0,20,7,1,121,0.95426416,0.9669421487603306,20.295454545454547
1.0,20,7,2,120,0.9626649,0.9583333333333334,20.929166666666667
1.0,20,7,3,121,0.9691422,0.9669421487603306,23.068181818181817
1.0,20,7,4,121,0.97402126,0.9669421487603306,19.84710743801653
1.0,20,7,5,120,0.9775795,0.9583333333333334,21.51875
1.0,20,7,6,121,0.98051715,0.9421487603305785,20.675619834710744
1.0,20,7,7,120,0.9836547,0.975,25.897916666666667
1.0,20,7,8,121,0.9870845,0.9504132231404959,29.475206611570247
1.0,20,7,9,121,0.99223804,0.9752066115702479,34.53512396694215
1.0,20,8,0,131,0.92549485,0.9618320610687023,18.297709923664122
1.0,20,8,1,131,0.95793116,0.916030534351145,20.540076335877863
1.0,20,8,2,130,0.96520376,0.9615384615384616,21.807692307692307
1.0,20,8,3,131,0.969782,0.9694656488549618,19.345419847328245
1.0,20,8,4,130,0.9737666,0.9615384615384616,21.001923076923077
1.0,20,8,5,131,0.9767264,0.9770992366412213,21.269083969465647
1.0,20,8,6,130,0.9795111,0.9846153846153847,22.40576923076923
1.0,20,8,7,131,0.9824149,0.9770992366412213,22.900763358778626
1.0,20,8,8,130,0.98583066,0.9923076923076923,24.823076923076922
1.0,20,8,9,131,0.9905309,0.9694656488549618,33.22328244274809
1.0,20,9,0,101,0.9215803,0.9207920792079208,21.84158415841584
1.0,20,9,1,101,0.95117325,0.9702970297029703,23.690594059405942
1.0,20,9,2,101,0.96149606,0.9504950495049505,23.024752475247524
1.0,20,9,3,100,0.96765685,0.92,23.29
1.0,20,9,4,101,0.9722491,0.9801980198019802,23.735148514851485
1.0,20,9,5,101,0.9764763,0.9603960396039604,25.821782178217823
1.0,20,9,6,100,0.9801508,0.98,24.435
1.0,20,9,7,101,0.9828732,0.9504950495049505,22.21039603960396
1.0,20,9,8,101,0.9861031,0.9900990099009901,24.85148514851485
1.0,20,9,9,101,0.9899122,1.0,26.11881188118812
1.0,20,10,0,90,0.91550326,0.8888888888888888,15.916666666666666
1.0,20,10,1,90,0.9504709,0.9444444444444444,22.230555555555554
1.0,20,10,2,89,0.95969015,0.9550561797752809,23.174157303370787
1.0,20,10,3,90,0.9656386,0.9888888888888889,21.43888888888889
1.0,20,10,4,90,0.9699825,0.9777777777777777,23.5
1.0,20,10,5,89,0.973419,0.9775280898876404,24.06741573033708
1.0,20,10,6,90,0.9767057,0.9777777777777777,22.788888888888888
1.0,20,10,7,89,0.97977215,1.0,27.870786516853933
1.0,20,10,8,90,0.9832356,0.9666666666666667,22.091666666666665
1.0,20,10,9,90,0.9886873,0.9666666666666667,29.67222222222222
1.0,20,11,0,109,0.86889625,0.926605504587156,17.40366972477064
1.0,20,11,1,108,0.93982923,0.9629629629629629,20.180555555555557
1.0,20,11,2,109,0.9548859,0.944954128440367,19.98165137614679
1.0,20,11,3,108,0.9632941,0.9351851851851852,21.787037037037038
1.0,20,11,4,109,0.9690753,0.981651376146789,19.76834862385321
1.0,20,11,5,108,0.9735381,0.9722222222222222,23.46064814814815
1.0,20,11,6,108,0.97731316,0.9722222222222222,20.525462962962962
1.0,20,11,7,109,0.98072606,0.9357798165137615,26.21330275229358
1.0,20,11,8,108,0.9841175,0.9259259259259259,25.319444444444443
1.0,20,11,9,109,0.98867315,0.9724770642201835,24.30504587155963
1.0,20,12,0,121,0.8996782,0.9421487603305785,32.35123966942149
1.0,20,12,1,121,0.9378621,0.9669421487603306,18.78099173553719
1.0,20,12,2,121,0.95036983,0.9504132231404959,20.514462809917354
1.0,20,12,3,120,0.9577897,0.9583333333333334,20.6375
1.0,20,12,4,121,0.963913,0.9752066115702479,23.3099173553719
1.0,20,12,5,121,0.9688313,0.9669421487603306,20.204545454545453
1.0,20,12,6,120,0.9730535,0.975,26.76875
1.0,20,12,7,121,0.97756773,0.9834710743801653,26.026859504132233
1.0,20,12,8,121,0.98228544,0.9669421487603306,28.233471074380166
1.0,20,12,9,121,0.9888621,0.9752066115702479,35.85537190082645
1.0,20,13,0,129,0.88815904,0.9767441860465116,18.511627906976745
1.0,20,13,1,129,0.9430887,0.9767441860465116,18.65891472868217
1.0,20,13,2,128,0.95706683,0.9765625,24.265625
1.0,20,13,3,129,0.9650062,0.9844961240310077,25.397286821705425
1.0,20,13,4,129,0.97042626,0.9612403100775194,24.232558139534884
1.0,20,13,5,128,0.9755287,0.984375,25.90625
1.0,20,13,6,129,0.9797503,0.9612403100775194,26.56201550387597
1.0,20,13,7,128,0.98316646,0.9921875,34.31640625
1.0,20,13,8,129,0.98646605,1.0,33.01937984496124
1.0,20,13,9,129,0.9905868,1.0,36.58139534883721
1.0,20,14,0,125,0.92373776,0.96,27.714
1.0,20,14,1,125,0.9558464,0.984,34.052
1.0,20,14,2,124,0.96697366,0.967741935483871,31.6875
1.0,20,14,3,125,0.9748014,0.992,34.054
1.0,20,14,4,124,0.9798698,1.0,44.32459677419355
1.0,20,14,5,125,0.9836701,0.968,45.522
1.0,20,14,6,124,0.9871516,0.9919354838709677,44.86693548387097
1.0,20,14,7,125,0.9901965,0.984,57.038
1.0,20,14,8,124,0.9923324,1.0,51.225806451612904
1.0,20,14,9,125,0.99491274,1.0,43.65
1.0,20,15,0,100,0.93355024,0.98,18.7425
1.0,20,15,1,100,0.95835996,1.0,24.19
1.0,20,15,2,100,0.9665668,0.99,22.2225
1.0,20,15,3,100,0.9727012,0.98,26.1025
1.0,20,15,4,100,0.9779103,0.99,26.99
1.0,20,15,5,100,0.98286134,0.99,30.5425
1.0,20,15,6,100,0.9869045,0.99,41.86
1.0,20,15,7,100,0.99035203,0.99,39.79
1.0,20,15,8,100,0.99310184,0.99,53.6025
1.0,20,15,9,100,0.99582946,0.99,46.0675
1.0,20,16,0,114,0.951066,0.9736842105263158,23.31578947368421
1.0,20,16,1,113,0.97846484,0.9734513274336283,37.71238938053097
1.0,20,16,2,113,0.98599386,0.9911504424778761,46.97787610619469
1.0,20,16,3,113,0.98974985,0.9646017699115044,43.730088495575224
1.0,20,16,4,113,0.9918561,0.9911504424778761,50.03982300884956
1.0,20,16,5,113,0.9930578,0.9469026548672567,51.690265486725664
1.0,20,16,6,113,0.9941896,0.9911504424778761,73.48008849557522
1.0,20,16,7,113,0.9951976,0.9911504424778761,65.36283185840708
1.0,20,16,8,113,0.9961458,0.9911504424778761,65.20796460176992
1.0,20,16,9,113,0.997264,0.9911504424778761,68.21681415929204
1.0,20,17,0,100,0.94818187,0.98,22.76
1.0,20,17,1,100,0.9660128,0.99,31.1775
1.0,20,17,2,100,0.9726887,0.95,28.5225
1.0,20,17,3,99,0.9774249,0.9595959595959596,32.62626262626262
1.0,20,17,4,100,0.98085374,0.98,34.455
1.0,20,17,5,100,0.98352057,0.96,37.285
1.0,20,17,6,99,0.9861434,0.9494949494949495,33.56818181818182
1.0,20,17,7,100,0.98851866,0.97,35.58
1.0,20,17,8,100,0.9910719,0.98,44.64
1.0,20,17,9,100,0.99466443,0.99,52.305
1.0,20,18,0,90,0.9404883,0.9666666666666667,27.91111111111111
1.0,20,18,1,89,0.9641448,0.9550561797752809,34.80898876404494
1.0,20,18,2,89,0.97163296,1.0,31.96067415730337
1.0,20,18,3,89,0.97636116,0.9662921348314607,32.550561797752806
1.0,20,18,4,89,0.9801219,0.9887640449438202,31.382022471910112
1.0,20,18,5,89,0.9832547,0.9775280898876404,63.985955056179776
1.0,20,18,6,89,0.98574305,1.0,51.54494382022472
1.0,20,18,7,89,0.9882057,0.9887640449438202,35.23033707865169
1.0,20,18,8,89,0.99052095,0.9887640449438202,43.49438202247191
1.0,20,18,9,89,0.9941449,0.9775280898876404,36.32865168539326
1.0,20,19,0,109,0.9468921,0.963302752293578,24.628440366972477
1.0,20,19,1,109,0.9714545,0.963302752293578,38.527522935779814
1.0,20,19,2,109,0.97831994,0.981651376146789,34.5
1.0,20,19,3,109,0.9826105,0.981651376146789,48.091743119266056
1.0,20,19,4,109,0.9854723,1.0,43.03440366972477
1.0,20,19,5,109,0.98784155,1.0,40.887614678899084
1.0,20,19,6,109,0.9898321,1.0,40.72935779816514
1.0,20,19,7,109,0.9917886,0.981651376146789,50.13073394495413
1.0,20,19,8,109,0.9936882,0.9908256880733946,51.53211009174312
1.0,20,19,9,109,0.99570954,0.9908256880733946,57.830275229357795
1.0,20,20,0,106,0.94722307,0.9716981132075472,58.181603773584904
1.0,20,20,1,106,0.974387,0.9905660377358491,48.72877358490566
1.0,20,20,2,106,0.980718,0.9905660377358491,44.714622641509436
1.0,20,20,3,105,0.9845525,0.9904761904761905,45.226190476190474
1.0,20,20,4,106,0.98717636,1.0,54.15094339622642
1.0,20,20,5,106,0.98956656,0.9905660377358491,41.04009433962264
1.0,20,20,6,105,0.9914023,0.9619047619047619,49.819047619047616
1.0,20,20,7,106,0.993077,1.0,59.31132075471698
1.0,20,20,8,106,0.9947238,0.9905660377358491,59.360849056603776
1.0,20,20,9,106,0.99651104,0.9905660377358491,56.375
1.0,20,21,0,115,0.9687425,0.9826086956521739,46.60217391304348
1.0,20,21,1,114,0.9826308,1.0,53.80482456140351
1.0,20,21,2,114,0.98654515,0.9824561403508771,60.85745614035088
1.0,20,21,3,115,0.9889593,0.9826086956521739,53.81304347826087
1.0,20,21,4,114,0.99075043,1.0,68.8859649122807
1.0,20,21,5,114,0.9922919,0.9824561403508771,62.0921052631579
1.0,20,21,6,115,0.993606,1.0,64.42391304347827
1.0,20,21,7,114,0.99490064,1.0,58.28728070175438
1.0,20,21,8,114,0.9960182,1.0,57.91228070175438
1.0,20,21,9,115,0.9975004,0.991304347826087,49.55434782608695
1.0,20,22,0,24,0.95900613,1.0,26.291666666666668
1.0,20,22,1,23,0.9765492,1.0,37.96739130434783
1.0,20,22,2,24,0.9834526,1.0,21.239583333333332
1.0,20,22,3,23,0.9867402,0.9565217391304348,33.619565217391305
1.0,20,22,4,24,0.9889527,1.0,30.0
1.0,20,22,5,23,0.99151766,0.9565217391304348,34.44565217391305
1.0,20,22,6,23,0.99293923,1.0,54.29347826086956
1.0,20,22,7,24,0.9942465,1.0,58.34375
1.0,20,22,8,23,0.99564683,0.9130434782608695,49.44565217391305
1.0,20,22,9,24,0.99722546,0.9583333333333334,42.947916666666664
1.0,30,1,0,124,0.9322256,0.967741935483871,27.568548387096776
1.0,30,1,1,124,0.9545074,0.9435483870967742,19.993951612903224
1.0,30,1,2,124,0.9629456,0.9838709677419355,19.383064516129032
1.0,30,1,3,124,0.96836275,0.9919354838709677,21.16733870967742
1.0,30,1,4,124,0.97288597,0.9516129032258065,21.010080645161292
1.0,30,1,5,123,0.976412,0.9512195121951219,21.571138211382113
1.0,30,1,6,124,0.97995335,0.9758064516129032,26.608870967741936
1.0,30,1,7,124,0.98334914,1.0,29.995967741935484
1.0,30,1,8,124,0.9865167,0.9838709677419355,29.614919354838708
1.0,30,1,9,124,0.99094933,1.0,36.042338709677416
1.0,30,2,0,99,0.92079145,0.9595959595959596,20.174242424242426
1.0,30,2,1,99,0.9530602,0.98989898989899,16.742424242424242
1.0,30,2,2,99,0.96256024,0.9696969696969697,21.742424242424242
1.0,30,2,3,99,0.9684184,0.9696969696969697,22.694444444444443
1.0,30,2,4,99,0.9732931,1.0,17.646464646464647
1.0,30,2,5,99,0.9771414,1.0,22.444444444444443
1.0,30,2,6,99,0.98057127,0.9696969696969697,21.734848484848484
1.0,30,2,7,99,0.9839778,0.9393939393939394,22.141414141414142
1.0,30,2,8,99,0.9874063,0.9797979797979798,26.015151515151516
1.0,30,2,9,99,0.99192923,1.0,30.421717171717173
1.0,30,3,0,147,0.9529465,0.9659863945578231,35.304421768707485
1.0,30,3,1,147,0.97228837,0.9795918367346939,33.92687074829932
1.0,30,3,2,147,0.9783369,0.9727891156462585,30.482993197278912
1.0,30,3,3,146,0.98238164,0.9863013698630136,32.888698630136986
1.0,30,3,4,147,0.9854564,0.9727891156462585,40.61054421768708
1.0,30,3,5,147,0.98787093,1.0,43.70918367346939
1.0,30,3,6,146,0.98986584,0.9931506849315068,47.5
1.0,30,3,7,147,0.9915794,0.9931972789115646,47.24149659863946
1.0,30,3,8,147,0.99326944,0.9931972789115646,39.61904761904762
1.0,30,3,9,147,0.9953792,0.9727891156462585,48.295918367346935
1.0,30,4,0,174,0.95890826,0.9942528735632183,41.104885057471265
1.0,30,4,1,174,0.97638816,0.9712643678160919,37.60775862068966
1.0,30,4,2,174,0.98131686,0.9770114942528736,42.51724137931034
1.0,30,4,3,174,0.98435515,0.9655172413793104,39.820402298850574
1.0,30,4,4,174,0.9868241,0.9942528735632183,39.708333333333336
1.0,30,4,5,173,0.9888219,0.9653179190751445,39.89884393063584
1.0,30,4,6,175,0.9906138,0.96,41.25714285714286
1.0,30,4,7,173,0.99222404,0.9942196531791907,40.77745664739884
1.0,30,4,8,174,0.9939419,0.9770114942528736,46.73132183908046
1.0,30,4,9,174,0.995928,0.9827586206896551,53.23419540229885
1.0,30,5,0,136,0.95685625,0.9926470588235294,43.32720588235294
1.0,30,5,1,135,0.9739396,0.9555555555555556,45.61851851851852
1.0,30,5,2,135,0.9794464,0.9333333333333333,46.44814814814815
1.0,30,5,3,135,0.9825471,0.9703703703703703,47.870370370370374
1.0,30,5,4,135,0.98542535,1.0,41.644444444444446
1.0,30,5,5,135,0.9877983,0.9777777777777777,40.272222222222226
1.0,30,5,6,135,0.9898901,0.9777777777777777,40.16851851851852
1.0,30,5,7,135,0.9918527,0.9851851851851852,53.083333333333336
1.0,30,5,8,135,0.99396,0.9925925925925926,52.57222222222222
1.0,30,5,9,136,0.99626744,0.9926470588235294,49.900735294117645
1.0,30,6,0,137,0.9535721,0.9927007299270073,37.75182481751825
1.0,30,6,1,137,0.9720164,0.9927007299270073,34.65510948905109
1.0,30,6,2,137,0.97775114,0.9781021897810219,39.166058394160586
1.0,30,6,3,137,0.98105246,0.9781021897810219,34.78102189781022
1.0,30,6,4,137,0.98374826,0.9927007299270073,31.775547445255473
1.0,30,6,5,136,0.98566294,0.9779411764705882,32.810661764705884
1.0,30,6,6,137,0.98768985,0.9781021897810219,32.01459854014598
1.0,30,6,7,137,0.99011016,0.9562043795620438,33.83576642335766
1.0,30,6,8,137,0.99223626,0.9635036496350365,34.63321167883212
1.0,30,6,9,137,0.9949687,0.9781021897810219,37.68248175182482
1.0,30,7,0,121,0.94476783,1.0,26.634297520661157
1.0,30,7,1,121,0.9637966,0.9504132231404959,27.15909090909091
1.0,30,7,2,120,0.970713,0.95,26.577083333333334
1.0,30,7,3,121,0.9754572,0.9752066115702479,24.698347107438018
1.0,30,7,4,121,0.97930515,0.9421487603305785,27.634297520661157
1.0,30,7,5,120,0.9820243,0.975,22.55625
1.0,30,7,6,121,0.9846049,0.9504132231404959,29.83884297520661
1.0,30,7,7,120,0.98711294,0.95,30.147916666666667
1.0,30,7,8,121,0.9897167,0.9752066115702479,29.572314049586776
1.0,30,7,9,121,0.9934619,0.9834710743801653,45.460743801652896
1.0,30,8,0,131,0.93482935,0.9465648854961832,21.942748091603054
1.0,30,8,1,131,0.961206,0.9770992366412213,29.948473282442748
1.0,30,8,2,130,0.96922743,0.9461538461538461,24.846153846153847
1.0,30,8,3,131,0.97436374,0.9694656488549618,26.14503816793893
1.0,30,8,4,130,0.9780408,0.9692307692307692,24.346153846153847
1.0,30,8,5,131,0.9811333,0.9770992366412213,28.841603053435115
1.0,30,8,6,130,0.98395383,0.9538461538461539,27.45
1.0,30,8,7,131,0.98656154,0.9847328244274809,27.12213740458015
1.0,30,8,8,130,0.9889963,1.0,35.86730769230769
1.0,30,8,9,131,0.99310875,0.9694656488549618,35.60687022900763
1.0,30,9,0,101,0.9322468,0.9504950495049505,25.215346534653467
1.0,30,9,1,101,0.95623213,0.9702970297029703,27.566831683168317
1.0,30,9,2,101,0.9660714,0.9603960396039604,30.33910891089109
1.0,30,9,3,100,0.97242326,0.96,29.35
1.0,30,9,4,101,0.9761958,0.9801980198019802,26.76732673267327
1.0,30,9,5,101,0.9798519,0.9405940594059405,33.39356435643565
1.0,30,9,6,100,0.9829129,0.96,27.6575
1.0,30,9,7,101,0.98556036,0.9900990099009901,28.254950495049506
1.0,30,9,8,101,0.9879958,0.9900990099009901,33.415841584158414
1.0,30,9,9,101,0.99145526,0.9603960396039604,30.507425742574256
1.0,30,10,0,90,0.9275238,0.9333333333333333,25.71388888888889
1.0,30,10,1,90,0.9562123,0.9666666666666667,22.627777777777776
1.0,30,10,2,89,0.9645243,0.9550561797752809,23.196629213483146
1.0,30,10,3,90,0.9701143,0.9444444444444444,27.755555555555556
1.0,30,10,4,90,0.9740787,0.9888888888888889,23.908333333333335
1.0,30,10,5,89,0.97733617,1.0,31.558988764044944
1.0,30,10,6,90,0.9801437,0.9888888888888889,33.16388888888889
1.0,30,10,7,89,0.9830148,0.9775280898876404,27.365168539325843
1.0,30,10,8,90,0.98641264,1.0,30.11111111111111
1.0,30,10,9,90,0.9913174,0.9666666666666667,38.955555555555556
1.0,30,11,0,109,0.88520694,0.9541284403669725,39.325688073394495
1.0,30,11,1,108,0.9445609,0.9351851851851852,21.30324074074074
1.0,30,11,2,109,0.95946795,0.944954128440367,23.1697247706422
1.0,30,11,3,108,0.967611,0.9907407407407407,24.10648148148148
1.0,30,11,4,109,0.9725734,0.9724770642201835,26.139908256880734
1.0,30,11,5,108,0.9762731,0.9722222222222222,25.25
1.0,30,11,6,108,0.9793915,0.9814814814814815,23.94675925925926
1.0,30,11,7,109,0.98222464,0.9541284403669725,31.839449541284402
1.0,30,11,8,108,0.9856099,0.9444444444444444,29.64814814814815
1.0,30,11,9,109,0.9902451,0.944954128440367,30.736238532110093
1.0,30,12,0,121,0.91239864,0.9669421487603306,40.50826446280992
1.0,30,12,1,121,0.9447255,0.9586776859504132,22.109504132231404
