tp,sl,rr,horizon,observations,wins,losses,ambiguous,unresolved,resolved,win_rate_resolved,resolved_rate,ambiguous_rate,expectancy_resolved_r,expectancy_all_r,score,side,hmm_state,vol_bucket,zscore
5.0,2.173913043478261,2.3,63,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,64,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,65,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,66,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,67,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,68,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,69,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,70,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,71,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,72,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,73,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,74,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,75,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,76,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,77,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,78,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,79,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,80,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,81,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,82,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,83,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,84,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,85,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,86,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,87,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,88,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,89,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,90,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,91,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,92,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,93,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,94,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,95,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,96,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,97,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,98,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,99,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,100,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,101,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,102,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,103,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,104,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,105,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,106,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,107,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,108,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,109,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,110,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,111,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,112,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,113,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,114,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,115,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,116,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,117,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,118,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,119,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,120,372,186,186,0,0,372,0.5,1.0,0.0,0.6499999999999999,0.6499999999999999,0.336396194984426,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,5,372,185,185,0,2,370,0.5,0.9946236559139785,0.0,0.6499999999999999,0.6465053763440859,0.33549068541466237,LONG,1,20-40,3.0
5.0,2.173913043478261,2.3,4,372,184,184,0,4,368,0.5,0.989247311827957,0.0,0.6499999999999999,0.643010752688172,0.3345827251966245,LONG,1,20-40,3.0
5.0,2.0,2.5,2,154,83,65,0,6,148,0.5608108108108109,0.961038961038961,0.0,0.962837837837838,0.9253246753246753,0.32753811414279144,LONG,2,60-80,3.5
5.0,2.0,2.5,16,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,17,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,18,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,19,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,20,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,21,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,22,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,23,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,24,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,25,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,26,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,27,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,28,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,29,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,30,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,31,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,32,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,33,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,34,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,35,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,36,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,37,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,38,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,39,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,40,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,41,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,42,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,43,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,44,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,45,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,46,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,47,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,48,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,49,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,50,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,51,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,52,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,53,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,54,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,55,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,56,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,57,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,58,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,59,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,60,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,61,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,62,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,63,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,64,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,65,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,66,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,67,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,68,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,69,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,70,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,71,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,72,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,73,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,74,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,75,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,76,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,77,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,78,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,79,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,80,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,81,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,82,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,83,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,84,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,85,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,86,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,87,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,88,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,89,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,90,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,91,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,92,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,93,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,94,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,95,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,96,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,97,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,98,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,99,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,100,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,101,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,102,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,103,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,104,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,105,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,106,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,107,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,108,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,109,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,110,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,111,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,112,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,113,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,114,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,115,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,116,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,117,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,118,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,119,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,120,154,85,69,0,0,154,0.551948051948052,1.0,0.0,0.9318181818181819,0.9318181818181818,0.3218148616748536,LONG,2,60-80,3.5
5.0,2.0,2.5,3,154,83,67,0,4,150,0.5533333333333333,0.974025974025974,0.0,0.9366666666666666,0.9123376623376623,0.3195048252113468,LONG,2,60-80,3.5
