side,zscore_threshold,stop_points,target_points,horizon_bars,windows,total_trades,total_points,mean_window_points,median_window_points,mean_win_rate,median_win_rate,mean_profit_factor,median_profit_factor,mean_mfe,mean_mae,mean_holding_bars,positive_window_ratio
SHORT,1.5,35.0,20.0,60,22,122694,-94588.0,-4299.454545454545,-4520.625,0.5267529397710667,0.5408477486547869,0.9359915014108394,0.9295334755423802,45.35376570441506,43.488519581881434,25.324402682822452,0.2727272727272727
SHORT,1.5,35.0,20.0,120,22,122686,-121278.0,-5512.636363636364,-5738.125,0.5797243696412498,0.5927343041361096,0.9279953650864233,0.9085752698588544,68.49821212074973,65.19919152693315,32.52996902159825,0.22727272727272727
SHORT,1.5,35.0,25.0,10,22,122702,-14860.75,-675.4886363636364,-1653.25,0.20450198788135768,0.1931059250444247,0.9755784603316869,0.9534079760326002,17.846991539001465,17.16697972471064,8.47943445546786,0.36363636363636365
SHORT,1.5,35.0,25.0,20,22,122700,-34334.75,-1560.6704545454545,-2923.875,0.30689657683490396,0.2984443483443808,0.9629511241164397,0.9411776473849968,25.623995910991322,24.58054122057828,14.5022141953662,0.3181818181818182
SHORT,1.5,35.0,25.0,30,22,122700,-61972.25,-2816.9204545454545,-4136.625,0.36576600135874043,0.3597032794811944,0.9474852153627323,0.9327383767901741,31.65977616743608,30.417079058560457,19.129460278491976,0.2727272727272727
SHORT,1.5,35.0,25.0,60,22,122694,-98718.75,-4487.215909090909,-5440.5,0.4555575051154021,0.46857179794496173,0.9368514099502565,0.9239255602985839,45.35376570441506,43.488519581881434,28.497396924651902,0.2727272727272727
SHORT,1.5,35.0,25.0,120,22,122686,-138893.5,-6313.340909090909,-7688.75,0.5160433360063912,0.531448471764381,0.924338107231637,0.9049773003459176,68.49821212074973,65.19919152693315,37.57606372712396,0.22727272727272727
SHORT,1.5,35.0,35.0,10,22,122702,-5352.0,-243.27272727272728,-1378.875,0.12341835247850605,0.1124442429526562,0.9860281731844452,0.9627597667938079,17.846991539001465,17.16697972471064,8.923218680920712,0.4090909090909091
SHORT,1.5,35.0,35.0,20,22,122700,-15858.75,-720.8522727272727,-1763.75,0.2072283539938606,0.19116553653647012,0.9788875291111754,0.962799002417106,25.623995910991322,24.58054122057828,15.773385198924958,0.3181818181818182
SHORT,1.5,35.0,35.0,30,22,122700,-47281.0,-2149.1363636363635,-2964.75,0.2596513903406454,0.24518069580340487,0.9597960053954893,0.9473127148229081,31.65977616743608,30.417079058560457,21.26827775311912,0.3181818181818182
SHORT,1.5,35.0,35.0,60,22,122694,-84538.0,-3842.6363636363635,-4965.0,0.34952078667936964,0.3552484691995783,0.9496062704124468,0.9389559143274825,45.35376570441506,43.488519581881434,32.991057307672605,0.3181818181818182
SHORT,1.5,35.0,35.0,120,22,122686,-135873.75,-6176.079545454545,-8926.375,0.4211772343368176,0.43823036342776245,0.9342243826743645,0.9097456684270246,68.49821212074973,65.19919152693315,45.277804292159985,0.3181818181818182
SHORT,1.5,35.0,50.0,10,22,122702,7583.0,344.6818181818182,-828.0,0.06434920629648673,0.05024668452311941,0.9994231994385743,0.977167636951751,17.846991539001465,17.16697972471064,9.204985724882944,0.45454545454545453
SHORT,1.5,35.0,50.0,20,22,122700,3995.75,181.625,-588.875,0.12061841693837899,0.11084262387090654,0.9943093341161863,0.9902605231106616,25.623995910991322,24.58054122057828,16.718723344894478,0.45454545454545453
SHORT,1.5,35.0,50.0,30,22,122700,-29836.75,-1356.215909090909,-1593.875,0.1624667338823125,0.14881063634883096,0.9723748116657741,0.9687551034323881,31.65977616743608,30.417079058560457,23.011440245430062,0.36363636363636365
SHORT,1.5,35.0,50.0,60,22,122694,-60900.5,-2768.2045454545455,-3540.625,0.24148671881939177,0.23484608011305996,0.9633093000428605,0.9590669980810113,45.35376570441506,43.488519581881434,37.194762962267475,0.3181818181818182
SHORT,1.5,35.0,50.0,120,22,122686,-115461.75,-5248.261363636364,-7588.625,0.32045460777849755,0.3285952525969025,0.9479259718110208,0.9297487205304751,68.49821212074973,65.19919152693315,53.318895035518146,0.36363636363636365
SHORT,1.5,35.0,75.0,10,22,122702,20902.0,950.0909090909091,-327.75,0.02680605164302874,0.021297601897468724,1.0129999979120192,0.992552531088291,17.846991539001465,17.16697972471064,9.368339751944275,0.45454545454545453
SHORT,1.5,35.0,75.0,20,22,122700,25339.5,1151.7954545454545,160.25,0.05755489864908188,0.04693321682283377,1.0090424982920776,1.0030380597306712,25.623995910991322,24.58054122057828,17.349753712352836,0.5454545454545454
SHORT,1.5,35.0,75.0,30,22,122700,5896.5,268.02272727272725,210.125,0.08425921975073193,0.07473476154046277,0.9944496249779561,1.001414032694165,31.65977616743608,30.417079058560457,24.272457654240338,0.5
SHORT,1.5,35.0,75.0,60,22,122694,-16660.5,-757.2954545454545,-2799.125,0.14055620015206782,0.12628349808065734,0.9852290254239491,0.9712702037817749,45.35376570441506,43.488519581881434,40.71900934033043,0.36363636363636365
SHORT,1.5,35.0,75.0,120,22,122686,-62982.25,-2862.8295454545455,-8036.125,0.2138509459459767,0.20704000064213351,0.9722053544396432,0.9304707358002777,68.49821212074973,65.19919152693315,61.42455420114284,0.4090909090909091
SHORT,1.5,35.0,100.0,10,22,122702,27812.0,1264.1818181818182,13.625,0.012367426169180682,0.008738938188479817,1.0209430648316717,1.0003222393035942,17.846991539001465,17.16697972471064,9.421534183777645,0.5
SHORT,1.5,35.0,100.0,20,22,122700,36312.0,1650.5454545454545,1031.125,0.029763309450596985,0.024233706056387052,1.0171224630883051,1.0189863543071298,25.623995910991322,24.58054122057828,17.595763152743526,0.6363636363636364
SHORT,1.5,35.0,100.0,30,22,122700,23978.5,1089.9318181818182,768.875,0.046960356720835386,0.039772408523868395,1.0050127841369558,1.0084889822313825,31.65977616743608,30.417079058560457,24.813837609310408,0.5
SHORT,1.5,35.0,100.0,60,22,122694,15835.75,719.8068181818181,-1481.5,0.08782096316410488,0.07691065411397469,1.0002340315604779,0.9828151435432133,45.35376570441506,43.488519581881434,42.46536971201072,0.45454545454545453
SHORT,1.5,35.0,100.0,120,22,122686,-22850.25,-1038.6477272727273,-2271.375,0.14833270914285498,0.13561211510975282,0.986899361676866,0.9812932086236332,68.49821212074973,65.19919152693315,66.02406575802061,0.4090909090909091
SHORT,1.5,50.0,5.0,10,22,122702,-18728.25,-851.2840909090909,-995.375,0.7167849969314494,0.7310920704419364,0.962156650078451,0.9547965262332829,17.846991539001465,17.16697972471064,4.533095955749307,0.2727272727272727
SHORT,1.5,50.0,5.0,20,22,122700,-41973.75,-1907.8977272727273,-2173.75,0.7875209066402129,0.8005704041236991,0.9262374323121269,0.9109000648549175,25.623995910991322,24.58054122057828,6.6532216553796,0.2727272727272727
SHORT,1.5,50.0,5.0,30,22,122700,-56802.25,-2581.9204545454545,-2960.375,0.8188935128040039,0.8342932913214284,0.906382616298255,0.8835554941124282,31.65977616743608,30.417079058560457,8.143371444330162,0.18181818181818182
SHORT,1.5,50.0,5.0,60,22,122694,-80270.0,-3648.6363636363635,-3934.75,0.8579185205514764,0.8676078017688222,0.8805315781041219,0.8667187029429009,45.35376570441506,43.488519581881434,10.963322554209439,0.13636363636363635
SHORT,1.5,50.0,5.0,120,22,122686,-91790.0,-4172.272727272727,-4888.375,0.8814889702536806,0.8847527920117322,0.8698379526022215,0.8359784788221847,68.49821212074973,65.19919152693315,13.44952988857567,0.18181818181818182
SHORT,1.5,50.0,10.0,10,22,122702,-32907.0,-1495.7727272727273,-1974.375,0.511349205672214,0.505358432621545,0.9487778989697394,0.9367291343999009,17.846991539001465,17.16697972471064,6.545100330679596,0.3181818181818182
SHORT,1.5,50.0,10.0,20,22,122700,-68525.25,-3114.784090909091,-3492.875,0.6152653107491439,0.6143042068856139,0.9184084544389873,0.910181112453566,25.623995910991322,24.58054122057828,10.37178554948886,0.18181818181818182
SHORT,1.5,50.0,10.0,30,22,122700,-89366.75,-4062.125,-3881.25,0.6685505141573981,0.6657890117605757,0.9054038562697982,0.9087104175449016,31.65977616743608,30.417079058560457,13.186535610296591,0.13636363636363635
SHORT,1.5,50.0,10.0,60,22,122694,-127558.25,-5798.102272727273,-5961.75,0.7384653331466285,0.7453860482891315,0.8858804649372438,0.8660620865074449,45.35376570441506,43.488519581881434,18.730613564778757,0.18181818181818182
SHORT,1.5,50.0,10.0,120,22,122686,-156299.5,-7104.522727272727,-7635.25,0.7810733882275035,0.7937015522800979,0.8729482056007787,0.8537951760580159,68.49821212074973,65.19919152693315,23.972051958119252,0.18181818181818182
SHORT,1.5,50.0,15.0,10,22,122702,-32342.5,-1470.1136363636363,-1803.75,0.3723528855140055,0.35843449254416165,0.9537253703045228,0.9526999650347079,17.846991539001465,17.16697972471064,7.659968868898026,0.22727272727272727
SHORT,1.5,50.0,15.0,20,22,122700,-65517.5,-2978.068181818182,-3092.75,0.48907864171770843,0.4858189485196436,0.9321408845951702,0.920527931383375,25.623995910991322,24.58054122057828,12.717090874106248,0.22727272727272727
SHORT,1.5,50.0,15.0,30,22,122700,-86344.75,-3924.7613636363635,-3911.625,0.5526435655553403,0.5486802033875937,0.9231227706635529,0.9115994470725531,31.65977616743608,30.417079058560457,16.568229348868485,0.18181818181818182
SHORT,1.5,50.0,15.0,60,22,122694,-132665.75,-6030.261363636364,-5816.375,0.6421029282167197,0.6505300377246237,0.9045336862821028,0.8885490521578876,45.35376570441506,43.488519581881434,24.447038287163608,0.13636363636363635
SHORT,1.5,50.0,15.0,120,22,122686,-175065.75,-7957.534090909091,-8737.625,0.7008606161869148,0.7129374670281112,0.890321523335722,0.8615196318692551,68.49821212074973,65.19919152693315,32.3277326258797,0.13636363636363635
SHORT,1.5,50.0,20.0,10,22,122702,-30508.5,-1386.75,-1835.75,0.27645050420733147,0.25682432932629745,0.9580251517266339,0.9525440655664494,17.846991539001465,17.16697972471064,8.31806056110404,0.2727272727272727
SHORT,1.5,50.0,20.0,20,22,122700,-59086.75,-2685.7613636363635,-3241.875,0.39307470208843615,0.38703192043164203,0.9415333423473544,0.9249028386246281,25.623995910991322,24.58054122057828,14.273067029235266,0.18181818181818182
SHORT,1.5,50.0,20.0,30,22,122700,-83757.25,-3807.1477272727275,-4038.875,0.4591546239444636,0.4542980531691827,0.9305014174750489,0.9197930952029391,31.65977616743608,30.417079058560457,18.954670847983504,0.22727272727272727
SHORT,1.5,50.0,20.0,60,22,122694,-133533.0,-6069.681818181818,-6375.375,0.5599136077949373,0.5706260938992385,0.9142925445304985,0.9019428190734475,45.35376570441506,43.488519581881434,28.85110696601819,0.2727272727272727
SHORT,1.5,50.0,20.0,120,22,122686,-190449.0,-8656.772727272728,-11155.625,0.6309278503623541,0.6468495459255279,0.8973126204584126,0.8649379497031309,68.49821212074973,65.19919152693315,39.187281753346674,0.22727272727272727
SHORT,1.5,50.0,25.0,10,22,122702,-25695.0,-1167.9545454545455,-1894.25,0.20935952482194198,0.1977206512509776,0.9637279071636645,0.9547960884350388,17.846991539001465,17.16697972471064,8.737228379784204,0.2727272727272727
SHORT,1.5,50.0,25.0,20,22,122700,-49630.0,-2255.909090909091,-2673.5,0.31817688409799033,0.30558534428849116,0.9512855247789801,0.9431821797785989,25.623995910991322,24.58054122057828,15.364095186498984,0.18181818181818182
SHORT,1.5,50.0,25.0,30,22,122700,-81474.0,-3703.3636363636365,-4024.625,0.38348212197617715,0.37497333046529946,0.9351742713593887,0.9247092773885395,31.65977616743608,30.417079058560457,20.71887754979177,0.22727272727272727
SHORT,1.5,50.0,25.0,60,22,122694,-140992.0,-6408.727272727273,-7869.125,0.48729558880464585,0.49599020460142884,0.9153613909739231,0.8982487271336693,45.35376570441506,43.488519581881434,32.409272791837864,0.22727272727272727
SHORT,1.5,50.0,25.0,120,22,122686,-213868.0,-9721.272727272728,-12635.75,0.5678326481034275,0.5826855604388195,0.8960114676172353,0.8685224506544391,68.49821212074973,65.19919152693315,45.175908036642255,0.2727272727272727
SHORT,1.5,50.0,35.0,10,22,122702,-16280.0,-740.0,-1750.625,0.12719432338707357,0.11399167849646258,0.9741808705145999,0.960062378567771,17.846991539001465,17.16697972471064,9.194797892089122,0.36363636363636365
SHORT,1.5,50.0,35.0,20,22,122700,-31552.0,-1434.1818181818182,-1934.75,0.21637759197566606,0.1992603666478874,0.9675139828020541,0.9715499530248763,25.623995910991322,24.58054122057828,16.70137853597201,0.3181818181818182
SHORT,1.5,50.0,35.0,30,22,122700,-67836.0,-3083.4545454545455,-3526.375,0.2742746248894173,0.2570900735820336,0.9478119759824594,0.945514815150353,31.65977616743608,30.417079058560457,23.007267769083278,0.22727272727272727
SHORT,1.5,50.0,35.0,60,22,122694,-129346.25,-5879.375,-7587.875,0.3774146658312937,0.3796234582943949,0.9288916655102987,0.9033578755870886,45.35376570441506,43.488519581881434,37.42736239041463,0.22727272727272727
SHORT,1.5,50.0,35.0,120,22,122686,-216274.0,-9830.636363636364,-12419.375,0.469957864106129,0.484951801954151,0.908128140648935,0.8824355248048096,68.49821212074973,65.19919152693315,54.32562674163742,0.3181818181818182
SHORT,1.5,50.0,50.0,10,22,122702,-3208.0,-145.8181818181818,-1148.75,0.06686628647332243,0.05161375056652297,0.9875580547637894,0.9753107786163788,17.846991539001465,17.16697972471064,9.485748300878576,0.36363636363636365
SHORT,1.5,50.0,50.0,20,22,122700,-12098.0,-549.9090909090909,-949.5,0.126839216973003,0.11502644542407539,0.9826891603172815,0.9852118170221349,25.623995910991322,24.58054122057828,17.69879929213639,0.45454545454545453
SHORT,1.5,50.0,50.0,30,22,122700,-49950.75,-2270.4886363636365,-2366.25,0.17335508037572633,0.1586009940266232,0.9607674461594325,0.9635287744016335,31.65977616743608,30.417079058560457,24.87465200089306,0.22727272727272727
SHORT,1.5,50.0,50.0,60,22,122694,-102060.75,-4639.125,-5316.625,0.26383483543694675,0.25177330618119,0.944689015169822,0.9317534149423575,45.35376570441506,43.488519581881434,42.09302316813145,0.22727272727272727
SHORT,1.5,50.0,50.0,120,22,122686,-190198.5,-8645.386363636364,-12391.375,0.36305901964693826,0.36809719930938384,0.9251046641735733,0.8977595315733126,68.49821212074973,65.19919152693315,63.736387438554125,0.36363636363636365
SHORT,1.5,50.0,75.0,10,22,122702,9890.25,449.5568181818182,-702.5,0.027989337021611327,0.021938291316925946,1.0007288294436998,0.9828841573756621,17.846991539001465,17.16697972471064,9.656065646553085,0.4090909090909091
SHORT,1.5,50.0,75.0,20,22,122700,6380.75,290.03409090909093,470.25,0.06070185487535828,0.04910426789422094,0.9952032984239584,1.008206817857747,25.623995910991322,24.58054122057828,18.367356149647392,0.5909090909090909
SHORT,1.5,50.0,75.0,30,22,122700,-18281.0,-830.9545454545455,-854.375,0.0900285159612857,0.07996993916216326,0.9794986147455429,0.9884987331418656,31.65977616743608,30.417079058560457,26.233664093521426,0.4090909090909091
SHORT,1.5,50.0,75.0,60,22,122694,-59942.25,-2724.6477272727275,-4738.25,0.15487686727163766,0.1415618045688281,0.9640813179094269,0.9491202442636455,45.35376570441506,43.488519581881434,46.014510535245826,0.2727272727272727
SHORT,1.5,50.0,75.0,120,22,122686,-141926.75,-6451.215909090909,-10342.5,0.24428381098636767,0.2326518262097477,0.9461917074876468,0.9204154830671377,68.49821212074973,65.19919152693315,73.12309023757304,0.3181818181818182
SHORT,1.5,50.0,100.0,10,22,122702,15852.25,720.5568181818181,-307.0,0.012868982405244778,0.008923542212847548,1.0079339681616946,0.9929305886243478,17.846991539001465,17.16697972471064,9.71150227936954,0.45454545454545453
SHORT,1.5,50.0,100.0,20,22,122700,16486.5,749.3863636363636,1092.375,0.031566221574867985,0.02538940132265924,1.0027909660945822,1.0195544009954487,25.623995910991322,24.58054122057828,18.62719859571204,0.6363636363636364
SHORT,1.5,50.0,100.0,30,22,122700,-2182.75,-99.2159090909091,-1034.375,0.05028303109189232,0.0428422786871423,0.9888172060448229,0.9832243204138008,31.65977616743608,30.417079058560457,26.812596513084507,0.45454545454545453
SHORT,1.5,50.0,100.0,60,22,122694,-28081.5,-1276.4318181818182,-3352.0,0.09707419305832037,0.0879451796741531,0.97759315933578,0.9633861701109594,45.35376570441506,43.488519581881434,47.94446700410169,0.3181818181818182
SHORT,1.5,50.0,100.0,120,22,122686,-93165.25,-4234.784090909091,-7764.5,0.17114583568101938,0.1567148905864611,0.9614998926682202,0.9472250227544174,68.49821212074973,65.19919152693315,78.37031606343234,0.3181818181818182
SHORT,2.0,5.0,5.0,10,22,46539,-30233.25,-1374.2386363636363,-1156.375,0.4125441880422326,0.42497892298499645,0.7743680544394611,0.8088731450342515,19.23615561832081,18.205510334535077,2.1499418378011184,0.0
SHORT,2.0,5.0,5.0,20,22,46538,-30699.75,-1395.4431818181818,-1120.875,0.42574550685120865,0.435350912580087,0.7730391853400641,0.8116827460970446,27.196313337846235,25.883780132640492,2.4252742521706168,0.0
SHORT,2.0,5.0,5.0,30,22,46538,-30916.0,-1405.2727272727273,-1096.75,0.4293470407938324,0.43988698119347036,0.7723900816493493,0.8169383596865256,33.43050302158702,31.89750896800648,2.542235626612336,0.0
SHORT,2.0,5.0,5.0,60,22,46536,-30920.75,-1405.4886363636363,-1094.75,0.4324294195653293,0.4456328311637658,0.7730294549207418,0.8176648201278743,47.0392709645358,44.93865420601585,2.6481685206222907,0.0
SHORT,2.0,5.0,5.0,120,22,46532,-30836.0,-1401.6363636363637,-1090.0,0.4331241398378581,0.4496223235617409,0.7737123121721141,0.8177605372727323,70.90160031752153,67.4044055071744,2.6888268225359826,0.0
SHORT,2.0,5.0,10.0,10,22,46539,-17059.0,-775.4090909090909,-678.25,0.2701705263098952,0.2809586604514229,0.8901305532171279,0.8933974428946276,19.23615561832081,18.205510334535077,2.9774880795040333,0.09090909090909091
SHORT,2.0,5.0,10.0,20,22,46538,-17198.25,-781.7386363636364,-734.25,0.29153734790133784,0.299047354790973,0.892365943853691,0.8902703412903585,27.196313337846235,25.883780132640492,3.5735866161543752,0.09090909090909091
SHORT,2.0,5.0,10.0,30,22,46538,-17619.5,-800.8863636363636,-673.75,0.2987659982862889,0.30485092501221533,0.8910370981475818,0.8987642847046058,33.43050302158702,31.89750896800648,3.861683072025048,0.09090909090909091
SHORT,2.0,5.0,10.0,60,22,46536,-17627.75,-801.2613636363636,-717.125,0.305417386336646,0.30710020966632356,0.8920856975698951,0.8969452566635568,47.0392709645358,44.93865420601585,4.211341588833894,0.09090909090909091
SHORT,2.0,5.0,10.0,120,22,46532,-17522.5,-796.4772727272727,-719.375,0.3073938951335165,0.309095276878782,0.8930494312356717,0.8961594668017219,70.90160031752153,67.4044055071744,4.3965937459338145,0.09090909090909091
