side,hmm_state,zscore,volatility_regime,sl_points,tp_points,horizon,aggregate_expectancy_R,aggregate_pf,aggregate_win_rate,observations
LONG,2,2.5,<20,10.0,50.0,20,-0.6200265251989391,0.3380530973451327,0.0633289124668435,6032
LONG,2,2.5,<20,10.0,50.0,30,-0.5444297082228118,0.41083602439899536,0.07592838196286472,6032
LONG,2,2.5,<20,10.0,50.0,60,-0.3942307692307693,0.5614973262032086,0.10096153846153846,6032
LONG,2,2.5,<20,10.0,50.0,120,-0.1744031830238727,0.7977700884275278,0.13759946949602123,6032
LONG,2,2.5,<20,10.0,75.0,10,-0.7801724137931034,0.19911504424778761,0.02586206896551724,6032
LONG,2,2.5,<20,10.0,75.0,20,-0.6970324933687002,0.27720474471377,0.03564323607427056,6032
LONG,2,2.5,<20,10.0,75.0,30,-0.6378481432360743,0.33376623376623377,0.04260610079575597,6032
LONG,2,2.5,<20,10.0,75.0,60,-0.5208885941644562,0.4479971890372453,0.05636604774535809,6032
LONG,2,2.5,<20,10.0,75.0,120,-0.2573773209549072,0.717983651226158,0.08736737400530505,6032
LONG,2,2.5,<20,10.0,100.0,10,-0.8431697612732095,0.1446350487722839,0.014257294429708222,6032
LONG,2,2.5,<20,10.0,100.0,20,-0.7519893899204244,0.23066485753052918,0.022546419098143235,6032
LONG,2,2.5,<20,10.0,100.0,30,-0.6972811671087533,0.28298670303443574,0.027519893899204242,6032
LONG,2,2.5,<20,10.0,100.0,60,-0.5988063660477454,0.3785271851342051,0.03647214854111406,6032
LONG,2,2.5,<20,10.0,100.0,120,-0.36173740053050396,0.6159802886307638,0.058023872679045095,6032
LONG,2,2.5,<20,10.0,125.0,10,-0.87690649867374,0.11502425966203782,0.009118037135278515,6032
LONG,2,2.5,<20,10.0,125.0,20,-0.812002652519894,0.1765299260255548,0.013925729442970823,6032
LONG,2,2.5,<20,10.0,125.0,30,-0.7560510610079576,0.23003545500590916,0.01807029177718833,6032
LONG,2,2.5,<20,10.0,125.0,60,-0.6754807692307692,0.3078817733990148,0.02403846153846154,6032
LONG,2,2.5,<20,10.0,125.0,120,-0.42705570291777195,0.554016620498615,0.042440318302387266,6032
LONG,2,2.5,<20,12.5,20.0,10,-0.4426724137931034,0.4365477948934375,0.21435676392572944,6032
LONG,2,2.5,<20,12.5,20.0,20,-0.3008620689655172,0.5884807256235828,0.26889920424403185,6032
LONG,2,2.5,<20,12.5,20.0,30,-0.209051724137931,0.6995472956873957,0.304210875331565,6032
LONG,2,2.5,<20,12.5,20.0,60,-0.09741379310344822,0.8507872016251905,0.34714854111405835,6032
LONG,2,2.5,<20,12.5,20.0,120,-0.024137931034482696,0.9613588110403397,0.3753315649867374,6032
LONG,2,2.5,<20,12.5,25.0,10,-0.5160809018567638,0.3846610001976675,0.16130636604774537,6032
LONG,2,2.5,<20,12.5,25.0,20,-0.373342175066313,0.5280804694048616,0.20888594164456234,6032
LONG,2,2.5,<20,12.5,25.0,30,-0.2828249336870027,0.628322440087146,0.2390583554376658,6032
LONG,2,2.5,<20,12.5,25.0,60,-0.15301724137931028,0.7867867867867868,0.2823275862068966,6032
LONG,2,2.5,<20,12.5,25.0,120,-0.04708222811671092,0.9310009718172984,0.3176392572944297,6032
LONG,2,2.5,<20,12.5,35.0,10,-0.6157161803713528,0.3150129103651789,0.10112732095490716,6032
LONG,2,2.5,<20,12.5,35.0,20,-0.49728116710875336,0.4269010317157049,0.1322944297082228,6032
LONG,2,2.5,<20,12.5,35.0,30,-0.4078249336870027,0.5168892380204242,0.15583554376657824,6032
LONG,2,2.5,<20,12.5,35.0,60,-0.2490716180371354,0.6895867768595041,0.1976127320954907,6032
LONG,2,2.5,<20,12.5,35.0,120,-0.08905835543766583,0.8828608809419973,0.23972148541114058,6032
LONG,2,2.5,<20,12.5,50.0,10,-0.7214854111405835,0.23595505617977527,0.05570291777188329,6032
LONG,2,2.5,<20,12.5,50.0,20,-0.6236737400530503,0.32556471853711005,0.07526525198938992,6032
LONG,2,2.5,<20,12.5,50.0,30,-0.5532161803713528,0.3924995448752958,0.08935676392572944,6032
LONG,2,2.5,<20,12.5,50.0,60,-0.411472148541114,0.5336339721909057,0.1177055702917772,6032
LONG,2,2.5,<20,12.5,50.0,120,-0.18517904509283822,0.7787680728857199,0.16296419098143236,6032
LONG,2,2.5,<20,12.5,75.0,10,-0.7887931034482759,0.18666666666666668,0.03017241379310345,6032
LONG,2,2.5,<20,12.5,75.0,20,-0.7017572944297081,0.26701298701298704,0.04260610079575597,6032
LONG,2,2.5,<20,12.5,75.0,30,-0.6460543766578251,0.31953902566788894,0.05056366047745358,6032
LONG,2,2.5,<20,12.5,75.0,60,-0.5311671087533156,0.43070362473347545,0.06697612732095491,6032
LONG,2,2.5,<20,12.5,75.0,120,-0.27934350132625996,0.6885973017926447,0.10295092838196286,6032
LONG,2,2.5,<20,12.5,100.0,10,-0.8522877984084881,0.13349064554188436,0.016412466843501325,6032
LONG,2,2.5,<20,12.5,100.0,20,-0.7597811671087533,0.21938340998126385,0.026690981432360743,6032
LONG,2,2.5,<20,12.5,100.0,30,-0.698607427055703,0.27718696397941683,0.033488063660477456,6032
LONG,2,2.5,<20,12.5,100.0,60,-0.6046087533156499,0.36760880873937923,0.04393236074270557,6032
LONG,2,2.5,<20,12.5,100.0,120,-0.37185013262599476,0.600249509891285,0.0697944297082228,6032
LONG,2,2.5,<20,12.5,125.0,10,-0.8851127320954907,0.10554531747361368,0.010444297082228117,6032
LONG,2,2.5,<20,12.5,125.0,20,-0.8194628647214854,0.16686330692735546,0.016412466843501325,6032
LONG,2,2.5,<20,12.5,125.0,30,-0.7592838196286472,0.22372881355932203,0.021883289124668436,6032
LONG,2,2.5,<20,12.5,125.0,60,-0.6735742705570292,0.3058260720997779,0.029675066312997347,6032
LONG,2,2.5,<20,12.5,125.0,120,-0.4365053050397878,0.5399266119168269,0.05122679045092838,6032
LONG,2,2.5,<20,15.0,20.0,10,-0.45573607427055707,0.40562162162162163,0.23325596816976127,6032
LONG,2,2.5,<20,15.0,20.0,20,-0.31415782493368705,0.5550598732096736,0.29393236074270557,6032
LONG,2,2.5,<20,15.0,20.0,30,-0.22093280282935462,0.6683258669321386,0.3338859416445623,6032
LONG,2,2.5,<20,15.0,20.0,60,-0.10295092838196285,0.8327497980070024,0.3844496021220159,6032
LONG,2,2.5,<20,15.0,20.0,120,-0.02713306808134397,0.9534641266230688,0.41694297082228116,6032
LONG,2,2.5,<20,15.0,25.0,10,-0.5282935455349248,0.3581738838536422,0.17688992042440319,6032
LONG,2,2.5,<20,15.0,25.0,20,-0.3850574712643678,0.4995331465919702,0.23060344827586207,6032
LONG,2,2.5,<20,15.0,25.0,30,-0.2926613616268788,0.601684717208183,0.26525198938992045,6032
LONG,2,2.5,<20,15.0,25.0,60,-0.15694076038903615,0.7705050505050506,0.3161472148541114,6032
LONG,2,2.5,<20,15.0,25.0,120,-0.046861184792219235,0.9270725834193326,0.3574270557029178,6032
LONG,2,2.5,<20,15.0,35.0,10,-0.6264367816091954,0.2944983818770227,0.11206896551724138,6032
LONG,2,2.5,<20,15.0,35.0,20,-0.5114942528735632,0.40067340067340074,0.14655172413793102,6032
LONG,2,2.5,<20,15.0,35.0,30,-0.42583996463306806,0.4855464316710061,0.17224801061007958,6032
LONG,2,2.5,<20,15.0,35.0,60,-0.2595048629531388,0.6663824950269964,0.22214854111405835,6032
LONG,2,2.5,<20,15.0,35.0,120,-0.09924845269672844,0.8640012115704983,0.2702254641909814,6032
LONG,2,2.5,<20,15.0,50.0,10,-0.7298850574712644,0.22159358793022163,0.0623342175066313,6032
LONG,2,2.5,<20,15.0,50.0,20,-0.6343390804597702,0.30720019313175206,0.08438328912466843,6032
LONG,2,2.5,<20,15.0,50.0,30,-0.5653735632183907,0.3715987961427431,0.10029840848806366,6032
LONG,2,2.5,<20,15.0,50.0,60,-0.423132183908046,0.5118888251418372,0.1331233421750663,6032
LONG,2,2.5,<20,15.0,50.0,120,-0.20474137931034475,0.749238578680203,0.1835212201591512,6032
LONG,2,2.5,<20,15.0,75.0,10,-0.8000663129973474,0.17235465614817355,0.03332228116710875,6032
LONG,2,2.5,<20,15.0,75.0,20,-0.7165119363395226,0.24795545502001043,0.04724801061007958,6032
LONG,2,2.5,<20,15.0,75.0,30,-0.6637931034482759,0.2968036529680365,0.05603448275862069,6032
LONG,2,2.5,<20,15.0,75.0,60,-0.5533819628647214,0.40211355901844886,0.07443633952254641,6032
LONG,2,2.5,<20,15.0,75.0,120,-0.3057029177718833,0.6542932133483315,0.11571618037135278,6032
LONG,2,2.5,<20,15.0,100.0,10,-0.8614610963748894,0.12268557600315157,0.01807029177718833,6032
LONG,2,2.5,<20,15.0,100.0,20,-0.7686781609195402,0.20740740740740743,0.03017241379310345,6032
LONG,2,2.5,<20,15.0,100.0,30,-0.7076702033598585,0.26427668620016087,0.038129973474801064,6032
LONG,2,2.5,<20,15.0,100.0,60,-0.6237842617152961,0.3440260344026035,0.04907161803713528,6032
LONG,2,2.5,<20,15.0,100.0,120,-0.3962754199823164,0.5698518385219843,0.07874668435013263,6032
LONG,2,2.5,<20,15.0,125.0,10,-0.8901414677276747,0.09925627691103284,0.011770557029177718,6032
LONG,2,2.5,<20,15.0,125.0,20,-0.8282493368700266,0.15622361087654113,0.01840185676392573,6032
LONG,2,2.5,<20,15.0,125.0,30,-0.7663572060123784,0.213965878818795,0.02503315649867374,6032
LONG,2,2.5,<20,15.0,125.0,60,-0.6874447391688772,0.28873642081189255,0.033488063660477456,6032
LONG,2,2.5,<20,15.0,125.0,120,-0.4584438549955791,0.5133169071923033,0.058023872679045095,6032
LONG,2,2.5,<20,20.0,20.0,10,-0.47745358090185674,0.35368043087971274,0.2612732095490716,6032
LONG,2,2.5,<20,20.0,20.0,20,-0.3385278514588859,0.49417884567748327,0.330736074270557,6032
LONG,2,2.5,<20,20.0,20.0,30,-0.2490053050397878,0.6012742235200425,0.3754973474801061,6032
LONG,2,2.5,<20,20.0,20.0,60,-0.1223474801061008,0.7819793205317578,0.4388262599469496,6032
LONG,2,2.5,<20,20.0,20.0,120,-0.03348806366047746,0.9351940968880333,0.4832559681697613,6032
LONG,2,2.5,<20,20.0,25.0,10,-0.5494031830238727,0.3130182421227197,0.2002652519893899,6032
LONG,2,2.5,<20,20.0,25.0,20,-0.4095242042440318,0.44476286806023824,0.2624336870026525,6032
LONG,2,2.5,<20,20.0,25.0,30,-0.32223972148541113,0.5388493475682088,0.3012267904509284,6032
LONG,2,2.5,<20,20.0,25.0,60,-0.17863063660477457,0.7186684073107049,0.365053050397878,6032
LONG,2,2.5,<20,20.0,25.0,120,-0.051434018567639184,0.9110776726855833,0.42158488063660476,6032
LONG,2,2.5,<20,20.0,35.0,10,-0.6471319628647215,0.25760745530620005,0.128315649867374,6032
LONG,2,2.5,<20,20.0,35.0,20,-0.5336124005305038,0.3574066679976043,0.16959549071618038,6032
LONG,2,2.5,<20,20.0,35.0,30,-0.44972645888594165,0.4377720207253886,0.20009946949602123,6032
LONG,2,2.5,<20,20.0,35.0,60,-0.29016080901856767,0.6088826815642459,0.25812334217506633,6032
LONG,2,2.5,<20,20.0,35.0,120,-0.11099137931034475,0.8359872611464968,0.3232758620689655,6032
LONG,2,2.5,<20,20.0,50.0,10,-0.7417937665782494,0.19912296402362628,0.07377320954907161,6032
LONG,2,2.5,<20,20.0,50.0,20,-0.6443136604774535,0.28280125484406715,0.10162466843501326,6032
LONG,2,2.5,<20,20.0,50.0,30,-0.5758454907161803,0.3447462742878702,0.12118700265251989,6032
LONG,2,2.5,<20,20.0,50.0,60,-0.4383289124668436,0.47788309636650866,0.16047745358090185,6032
LONG,2,2.5,<20,20.0,50.0,120,-0.21203580901856756,0.7263585793752675,0.22513262599469497,6032
LONG,2,2.5,<20,20.0,75.0,10,-0.811795424403183,0.15471258415328845,0.039622015915119366,6032
LONG,2,2.5,<20,20.0,75.0,20,-0.7235991379310345,0.2316933638443936,0.05818965517241379,6032
LONG,2,2.5,<20,20.0,75.0,30,-0.6755636604774535,0.2749110320284697,0.06830238726790451,6032
LONG,2,2.5,<20,20.0,75.0,60,-0.5668932360742707,0.37623130244436337,0.09118037135278514,6032
LONG,2,2.5,<20,20.0,75.0,120,-0.31962864721485407,0.6269349845201239,0.14323607427055704,6032
LONG,2,2.5,<20,20.0,100.0,10,-0.8726790450928381,0.10840108401084012,0.021220159151193633,6032
LONG,2,2.5,<20,20.0,100.0,20,-0.7751989389920425,0.19462624870823286,0.03746684350132626,6032
LONG,2,2.5,<20,20.0,100.0,30,-0.7224801061007958,0.24248218320876064,0.04625331564986737,6032
LONG,2,2.5,<20,20.0,100.0,60,-0.6409151193633953,0.3182860165755599,0.059847480106100796,6032
LONG,2,2.5,<20,20.0,100.0,120,-0.40815649867374004,0.5471767518852308,0.09864058355437666,6032
LONG,2,2.5,<20,20.0,125.0,10,-0.907451923076923,0.0808144416456759,0.01276525198938992,6032
LONG,2,2.5,<20,20.0,125.0,20,-0.8485576923076923,0.13333897731120894,0.020888594164456233,6032
LONG,2,2.5,<20,20.0,125.0,30,-0.7896634615384615,0.1867423595697456,0.029011936339522548,6032
LONG,2,2.5,<20,20.0,125.0,60,-0.7139423076923077,0.2567311011391094,0.03945623342175066,6032
LONG,2,2.5,<20,20.0,125.0,120,-0.4855769230769231,0.4773376159885796,0.0709549071618037,6032
LONG,2,2.5,<20,25.0,20.0,10,-0.49270557029177714,0.3139427516158818,0.28183023872679047,6032
LONG,2,2.5,<20,25.0,20.0,20,-0.3536472148541114,0.4482152095188826,0.35908488063660476,6032
LONG,2,2.5,<20,25.0,20.0,30,-0.2665119363395226,0.5501958589815333,0.40749336870026526,6032
LONG,2,2.5,<20,25.0,20.0,60,-0.1322281167108753,0.7446862996158771,0.48209549071618035,6032
LONG,2,2.5,<20,25.0,20.0,120,-0.03673740053050395,0.9209700427960057,0.5351458885941645,6032
LONG,2,2.5,<20,25.0,25.0,10,-0.5669761273209548,0.27634363097757086,0.21651193633952254,6032
LONG,2,2.5,<20,25.0,25.0,20,-0.4280503978779841,0.4005107963779893,0.285974801061008,6032
LONG,2,2.5,<20,25.0,25.0,30,-0.34383289124668437,0.4882802862077473,0.3280835543766578,6032
LONG,2,2.5,<20,25.0,25.0,60,-0.1949602122015915,0.6736958934517203,0.40251989389920423,6032
LONG,2,2.5,<20,25.0,25.0,120,-0.06167108753315653,0.8838226108682073,0.46916445623342173,6032
LONG,2,2.5,<20,25.0,35.0,10,-0.6610079575596817,0.23027027027027025,0.14124668435013263,6032
LONG,2,2.5,<20,25.0,35.0,20,-0.5496021220159151,0.3234285714285714,0.1876657824933687,6032
LONG,2,2.5,<20,25.0,35.0,30,-0.4672413793103449,0.3994459833795014,0.22198275862068967,6032
LONG,2,2.5,<20,25.0,35.0,60,-0.310079575596817,0.5648208469055375,0.2874668435013263,6032
LONG,2,2.5,<20,25.0,35.0,120,-0.12864721485411146,0.7980218636127017,0.3630636604774536,6032
LONG,2,2.5,<20,25.0,50.0,10,-0.7498342175066313,0.18194971965997467,0.08338859416445624,6032
LONG,2,2.5,<20,25.0,50.0,20,-0.6558355437665783,0.2591760299625468,0.11472148541114058,6032
LONG,2,2.5,<20,25.0,50.0,30,-0.5876989389920424,0.3186623102056506,0.13743368700265252,6032
LONG,2,2.5,<20,25.0,50.0,60,-0.45142572944297077,0.447555285047677,0.1828580901856764,6032
LONG,2,2.5,<20,25.0,50.0,120,-0.2291114058355438,0.6916555109326193,0.2569628647214854,6032
LONG,2,2.5,<20,25.0,75.0,10,-0.8236074270557029,0.1383975026014568,0.04409814323607427,6032
LONG,2,2.5,<20,25.0,75.0,20,-0.7393899204244031,0.20907962404681682,0.06515251989389921,6032
LONG,2,2.5,<20,25.0,75.0,30,-0.6883289124668436,0.2535059331175836,0.07791777188328912,6032
LONG,2,2.5,<20,25.0,75.0,60,-0.5789124668435014,0.3529738743746526,0.10527188328912467,6032
LONG,2,2.5,<20,25.0,75.0,120,-0.3388594164456234,0.5940417080436942,0.16528514588859416,6032
LONG,2,2.5,<20,25.0,100.0,10,-0.8806366047745359,0.09782608695652174,0.023872679045092837,6032
LONG,2,2.5,<20,25.0,100.0,20,-0.7894562334217506,0.1758393907926618,0.042108753315649866,6032
LONG,2,2.5,<20,25.0,100.0,30,-0.7322612732095491,0.22630933613592574,0.05354774535809018,6032
LONG,2,2.5,<20,25.0,100.0,60,-0.6526856763925729,0.29859255300195975,0.06946286472148541,6032
LONG,2,2.5,<20,25.0,100.0,120,-0.4338527851458886,0.5107496728360441,0.11322944297082228,6032
LONG,2,2.5,<20,25.0,125.0,10,-0.9124668435013262,0.0740242261103634,0.014588859416445624,6032
LONG,2,2.5,<20,25.0,125.0,20,-0.851790450928382,0.12663607003229646,0.02470159151193634,6032
LONG,2,2.5,<20,25.0,125.0,30,-0.7940981432360742,0.17768240343347638,0.03431697612732096,6032
LONG,2,2.5,<20,25.0,125.0,60,-0.7155172413793103,0.248868778280543,0.04741379310344827,6032
LONG,2,2.5,<20,25.0,125.0,120,-0.5076259946949602,0.4469929564746252,0.08206233421750662,6032
LONG,2,2.5,<20,35.0,20.0,10,-0.5185676392572944,0.25239005736137665,0.3063660477453581,6032
LONG,2,2.5,<20,35.0,20.0,20,-0.3867468738158393,0.36572671482948804,0.39025198938992045,6032
LONG,2,2.5,<20,35.0,20.0,30,-0.3028609321712771,0.4556444747147965,0.4436339522546419,6032
LONG,2,2.5,<20,35.0,20.0,60,-0.1663508904888215,0.645682001614205,0.5305039787798409,6032
LONG,2,2.5,<20,35.0,20.0,120,-0.058237021599090555,0.8546604409244045,0.5993037135278515,6032
LONG,2,2.5,<20,35.0,25.0,10,-0.5930276619931792,0.22236024844720498,0.23740053050397877,6032
LONG,2,2.5,<20,35.0,25.0,20,-0.46229632436528983,0.326432022084196,0.3136604774535809,6032
LONG,2,2.5,<20,35.0,25.0,30,-0.38215233042819247,0.4025031474487151,0.3604111405835544,6032
LONG,2,2.5,<20,35.0,25.0,60,-0.23237968927624097,0.5791911480893769,0.4477785145888594,6032
LONG,2,2.5,<20,35.0,25.0,120,-0.08914361500568391,0.8097933195209459,0.5313328912466844,6032
LONG,2,2.5,<20,35.0,35.0,10,-0.6803713527851458,0.19021310181531176,0.15981432360742706,6032
LONG,2,2.5,<20,35.0,35.0,20,-0.5742705570291777,0.2704296545914069,0.21286472148541113,6032
LONG,2,2.5,<20,35.0,35.0,30,-0.4973474801061008,0.3356953055801594,0.2513262599469496,6032
LONG,2,2.5,<20,35.0,35.0,60,-0.3494694960212201,0.48206388206388207,0.32526525198938994,6032
LONG,2,2.5,<20,35.0,35.0,120,-0.16147214854111408,0.721952612046817,0.419263925729443,6032
LONG,2,2.5,<20,35.0,50.0,10,-0.7648730579765062,0.15313614432557165,0.09681697612732096,6032
LONG,2,2.5,<20,35.0,50.0,20,-0.6722716938234179,0.22285495263647814,0.13494694960212203,6032
LONG,2,2.5,<20,35.0,50.0,30,-0.6098664266767715,0.27341214977004036,0.16064323607427056,6032
LONG,2,2.5,<20,35.0,50.0,60,-0.4838480485032209,0.3855639097744361,0.21253315649867374,6032
LONG,2,2.5,<20,35.0,50.0,120,-0.2624100037893141,0.6231292517006803,0.3037135278514589,6032
LONG,2,2.5,<20,35.0,75.0,10,-0.8400435771125426,0.11490954460386775,0.05089522546419098,6032
LONG,2,2.5,<20,35.0,75.0,20,-0.7540735126942023,0.18191161356628982,0.07824933687002653,6032
LONG,2,2.5,<20,35.0,75.0,30,-0.7050966275104206,0.22189117139720874,0.09383289124668436,6032
LONG,2,2.5,<20,35.0,75.0,60,-0.6066218264494125,0.3065865345569723,0.1251657824933687,6032
LONG,2,2.5,<20,35.0,75.0,120,-0.3726790450928382,0.5343827671913836,0.19960212201591512,6032
LONG,2,2.5,<20,35.0,100.0,10,-0.8932123910572187,0.0813542808427719,0.027685676392572946,6032
LONG,2,2.5,<20,35.0,100.0,20,-0.8030503978779842,0.15373864430468204,0.05106100795755968,6032
LONG,2,2.5,<20,35.0,100.0,30,-0.7499763167866617,0.1980398612201484,0.0648209549071618,6032
LONG,2,2.5,<20,35.0,100.0,60,-0.6770793861311102,0.2610561141409703,0.08372015915119363,6032
LONG,2,2.5,<20,35.0,100.0,120,-0.4724564228874573,0.45268731652445887,0.13677055702917773,6032
LONG,2,2.5,<20,35.0,125.0,10,-0.9264873057976506,0.05837044168973403,0.016080901856763925,6032
LONG,2,2.5,<20,35.0,125.0,20,-0.8666161424782115,0.10733801717408274,0.029177718832891247,6032
LONG,2,2.5,<20,35.0,125.0,30,-0.8090185676392574,0.15570934256055363,0.04177718832891247,6032
LONG,2,2.5,<20,35.0,125.0,60,-0.7332322849564229,0.22132796780684105,0.058355437665782495,6032
LONG,2,2.5,<20,35.0,125.0,120,-0.5361879499810533,0.4032683183974697,0.10145888594164457,6032
LONG,2,2.5,<20,50.0,20.0,10,-0.547181697612732,0.19122764028424408,0.3234416445623342,6032
LONG,2,2.5,<20,50.0,20.0,20,-0.42068965517241375,0.28235294117647064,0.41379310344827586,6032
LONG,2,2.5,<20,50.0,20.0,30,-0.34015251989389916,0.35660081530260274,0.4713196286472148,6032
LONG,2,2.5,<20,50.0,20.0,60,-0.2015915119363395,0.5308641975308642,0.5702917771883289,6032
LONG,2,2.5,<20,50.0,20.0,120,-0.08368700265251988,0.7577735124760077,0.6545092838196287,6032
LONG,2,2.5,<20,50.0,25.0,10,-0.620275198938992,0.16947835738068812,0.2531498673740053,6032
LONG,2,2.5,<20,50.0,25.0,20,-0.4961870026525199,0.2528706939590614,0.3358753315649867,6032
LONG,2,2.5,<20,50.0,25.0,30,-0.4198441644562334,0.31535550148688835,0.38677055702917773,6032
LONG,2,2.5,<20,50.0,25.0,60,-0.2686505305039788,0.4757360077644775,0.4875663129973475,6032
LONG,2,2.5,<20,50.0,25.0,120,-0.1187002652519894,0.7122186495176849,0.5875331564986738,6032
LONG,2,2.5,<20,50.0,35.0,10,-0.706614721485411,0.14600280504908836,0.17257957559681697,6032
LONG,2,2.5,<20,50.0,35.0,20,-0.6048740053050398,0.21196544276457882,0.23242705570291777,6032
LONG,2,2.5,<20,50.0,35.0,30,-0.5355437665782494,0.26313868613138686,0.27320954907161804,6032
LONG,2,2.5,<20,50.0,35.0,60,-0.3901193633952255,0.3916235780765253,0.3587533156498674,6032
LONG,2,2.5,<20,50.0,35.0,120,-0.20101127320954915,0.6207381920550515,0.46999336870026526,6032
LONG,2,2.5,<20,50.0,50.0,10,-0.7877984084880636,0.11869436201780416,0.10610079575596817,6032
LONG,2,2.5,<20,50.0,50.0,20,-0.6999336870026525,0.17651648137312267,0.15003315649867374,6032
LONG,2,2.5,<20,50.0,50.0,30,-0.6409151193633953,0.2188320872903617,0.17954244031830238,6032
LONG,2,2.5,<20,50.0,50.0,60,-0.5198938992042441,0.3158813263525305,0.24005305039787797,6032
LONG,2,2.5,<20,50.0,50.0,120,-0.3040450928381963,0.5336892957030257,0.3479774535809019,6032
LONG,2,2.5,<20,50.0,75.0,10,-0.8607427055702918,0.08848314606741572,0.05570291777188329,6032
LONG,2,2.5,<20,50.0,75.0,20,-0.780752652519894,0.14419407595856806,0.08769893899204244,6032
LONG,2,2.5,<20,50.0,75.0,30,-0.7335046419098143,0.1789756912228614,0.10659814323607426,6032
LONG,2,2.5,<20,50.0,75.0,60,-0.6448110079575597,0.24840579710144928,0.14207559681697612,6032
LONG,2,2.5,<20,50.0,75.0,120,-0.42680702917771884,0.4462249946224995,0.22927718832891247,6032
LONG,2,2.5,<20,50.0,100.0,10,-0.9064986737400531,0.06433949349760439,0.03116710875331565,6032
LONG,2,2.5,<20,50.0,100.0,20,-0.8269230769230769,0.12244897959183673,0.057692307692307696,6032
LONG,2,2.5,<20,50.0,100.0,30,-0.7747015915119364,0.16239469438967558,0.07509946949602123,6032
LONG,2,2.5,<20,50.0,100.0,60,-0.7070623342175066,0.21642476575417968,0.09764588859416445,6032
LONG,2,2.5,<20,50.0,100.0,120,-0.5280172413793103,0.3734015345268542,0.15732758620689655,6032
LONG,2,2.5,<20,50.0,125.0,10,-0.93559350132626,0.046867083262962336,0.01840185676392573,6032
LONG,2,2.5,<20,50.0,125.0,20,-0.8833720159151194,0.08617732807408678,0.03332228116710875,6032
