side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,wr_ge_50,wr_ge_55,wr_ge_60,positive_expectancy
LONG,0,40-60,2.0,3057,10.0,5.0,2.0,60,0.338567222767419,0.015701668302257055,False,False,False,True
LONG,0,40-60,2.0,3057,15.0,10.0,1.5,60,0.4164213280994439,0.04105332024860975,False,False,False,True
LONG,0,40-60,2.0,3057,20.0,10.0,2.0,60,0.343146876022244,0.029440628066731978,False,False,False,True
LONG,0,40-60,2.0,3057,30.0,15.0,2.0,60,0.3140333660451423,-0.057899901864573056,False,False,False,False
LONG,0,40-60,2.0,3057,5.0,5.0,1.0,120,0.4533856722276742,-0.0932286555446517,False,False,False,False
LONG,0,40-60,2.0,3057,10.0,5.0,2.0,120,0.3395485770363101,0.018645731108930197,False,False,False,True
LONG,0,40-60,2.0,3057,15.0,10.0,1.5,120,0.4226365718024206,0.05659142950605145,False,False,False,True
LONG,0,40-60,2.0,3057,20.0,10.0,2.0,120,0.3493621197252208,0.048086359175662396,False,False,False,True
LONG,0,40-60,2.0,3057,30.0,15.0,2.0,120,0.3287536800785083,-0.013738959764475145,False,False,False,False
LONG,0,40-60,2.5,792,5.0,5.0,1.0,10,0.404040404040404,-0.19191919191919204,False,False,False,False
LONG,0,40-60,2.5,792,10.0,5.0,2.0,10,0.3068181818181818,-0.07954545454545447,False,False,False,False
LONG,0,40-60,2.5,792,15.0,10.0,1.5,10,0.3585858585858585,-0.1035353535353537,False,False,False,False
LONG,0,40-60,2.5,792,20.0,10.0,2.0,10,0.2891414141414141,-0.13257575757575768,False,False,False,False
LONG,0,40-60,2.5,792,30.0,15.0,2.0,10,0.1893939393939394,-0.43181818181818177,False,False,False,False
LONG,0,40-60,2.5,792,5.0,5.0,1.0,20,0.4116161616161616,-0.17676767676767685,False,False,False,False
LONG,0,40-60,2.5,792,10.0,5.0,2.0,20,0.3118686868686868,-0.06439393939393956,False,False,False,False
LONG,0,40-60,2.5,792,15.0,10.0,1.5,20,0.3863636363636363,-0.03409090909090928,False,False,False,False
LONG,0,40-60,2.5,792,20.0,10.0,2.0,20,0.3244949494949495,-0.02651515151515149,False,False,False,False
LONG,0,40-60,2.5,792,30.0,15.0,2.0,20,0.2714646464646464,-0.18560606060606077,False,False,False,False
LONG,0,40-60,2.5,792,5.0,5.0,1.0,30,0.4154040404040404,-0.16919191919191917,False,False,False,False
LONG,0,40-60,2.5,792,10.0,5.0,2.0,30,0.3156565656565656,-0.053030303030303316,False,False,False,False
LONG,0,40-60,2.5,792,15.0,10.0,1.5,30,0.3977272727272727,-0.005681818181818232,False,False,False,False
LONG,0,40-60,2.5,792,20.0,10.0,2.0,30,0.3333333333333333,-1.1102230246251565e-16,False,False,False,False
LONG,0,40-60,2.5,792,30.0,15.0,2.0,30,0.2941919191919191,-0.11742424242424265,False,False,False,False
LONG,0,40-60,2.5,792,5.0,5.0,1.0,60,0.4154040404040404,-0.16919191919191917,False,False,False,False
LONG,0,40-60,2.5,792,10.0,5.0,2.0,60,0.3194444444444444,-0.04166666666666674,False,False,False,False
LONG,0,40-60,2.5,792,15.0,10.0,1.5,60,0.4027777777777778,0.006944444444444531,False,False,False,True
LONG,0,40-60,2.5,792,20.0,10.0,2.0,60,0.3396464646464646,0.0189393939393937,False,False,False,True
LONG,0,40-60,2.5,792,30.0,15.0,2.0,60,0.3219696969696969,-0.03409090909090928,False,False,False,False
LONG,0,40-60,2.5,792,5.0,5.0,1.0,120,0.4154040404040404,-0.16919191919191917,False,False,False,False
LONG,0,40-60,2.5,792,10.0,5.0,2.0,120,0.3207070707070707,-0.037878787878787845,False,False,False,False
LONG,0,40-60,2.5,792,15.0,10.0,1.5,120,0.4103535353535353,0.02588383838383823,False,False,False,True
LONG,0,40-60,2.5,792,20.0,10.0,2.0,120,0.3484848484848485,0.045454545454545525,False,False,False,True
LONG,0,40-60,2.5,792,30.0,15.0,2.0,120,0.3358585858585858,0.007575757575757458,False,False,False,True
LONG,0,40-60,3.0,199,5.0,5.0,1.0,10,0.371859296482412,-0.256281407035176,False,False,False,False
LONG,0,40-60,3.0,199,10.0,5.0,2.0,10,0.2914572864321608,-0.1256281407035177,False,False,False,False
LONG,0,40-60,3.0,199,15.0,10.0,1.5,10,0.3517587939698492,-0.12060301507537696,False,False,False,False
LONG,0,40-60,3.0,199,20.0,10.0,2.0,10,0.2964824120603015,-0.1105527638190954,False,False,False,False
LONG,0,40-60,3.0,199,30.0,15.0,2.0,10,0.2010050251256281,-0.3969849246231157,False,False,False,False
LONG,0,40-60,3.0,199,5.0,5.0,1.0,20,0.371859296482412,-0.256281407035176,False,False,False,False
LONG,0,40-60,3.0,199,10.0,5.0,2.0,20,0.2914572864321608,-0.1256281407035177,False,False,False,False
LONG,0,40-60,3.0,199,15.0,10.0,1.5,20,0.3618090452261306,-0.09547738693467345,False,False,False,False
LONG,0,40-60,3.0,199,20.0,10.0,2.0,20,0.3165829145728643,-0.05025125628140714,False,False,False,False
LONG,0,40-60,3.0,199,30.0,15.0,2.0,20,0.2964824120603015,-0.1105527638190954,False,False,False,False
LONG,0,40-60,3.0,199,5.0,5.0,1.0,30,0.3768844221105528,-0.24623115577889448,False,False,False,False
LONG,0,40-60,3.0,199,10.0,5.0,2.0,30,0.2914572864321608,-0.1256281407035177,False,False,False,False
LONG,0,40-60,3.0,199,15.0,10.0,1.5,30,0.3919597989949748,-0.020100502512563012,False,False,False,False
LONG,0,40-60,3.0,199,20.0,10.0,2.0,30,0.3266331658291457,-0.0201005025125629,False,False,False,False
LONG,0,40-60,3.0,199,30.0,15.0,2.0,30,0.3266331658291457,-0.0201005025125629,False,False,False,False
LONG,0,40-60,3.0,199,5.0,5.0,1.0,60,0.3768844221105528,-0.24623115577889448,False,False,False,False
LONG,0,40-60,3.0,199,10.0,5.0,2.0,60,0.2964824120603015,-0.1105527638190954,False,False,False,False
LONG,0,40-60,3.0,199,15.0,10.0,1.5,60,0.3919597989949748,-0.020100502512563012,False,False,False,False
LONG,0,40-60,3.0,199,20.0,10.0,2.0,60,0.3316582914572864,-0.005025125628140725,False,False,False,False
LONG,0,40-60,3.0,199,30.0,15.0,2.0,60,0.3366834170854271,0.01005025125628134,False,False,False,True
LONG,0,40-60,3.0,199,5.0,5.0,1.0,120,0.3768844221105528,-0.24623115577889448,False,False,False,False
LONG,0,40-60,3.0,199,10.0,5.0,2.0,120,0.3015075376884422,-0.09547738693467345,False,False,False,False
LONG,0,40-60,3.0,199,15.0,10.0,1.5,120,0.4070351758793969,0.01758793969849226,False,False,False,True
LONG,0,40-60,3.0,199,20.0,10.0,2.0,120,0.3517587939698492,0.055276381909547645,False,False,False,True
LONG,0,40-60,3.0,199,30.0,15.0,2.0,120,0.3567839195979899,0.0703517587939696,False,False,False,True
LONG,0,60-80,1.5,9666,5.0,5.0,1.0,10,0.425098282640182,-0.14980343471963598,False,False,False,False
LONG,0,60-80,1.5,9666,10.0,5.0,2.0,10,0.3084005793503,-0.0747982619491,False,False,False,False
LONG,0,60-80,1.5,9666,15.0,10.0,1.5,10,0.334781709083385,-0.16304572729153743,False,False,False,False
LONG,0,60-80,1.5,9666,20.0,10.0,2.0,10,0.244568590937306,-0.266294227188082,False,False,False,False
LONG,0,60-80,1.5,9666,30.0,15.0,2.0,10,0.1513552658804055,-0.5459342023587835,False,False,False,False
LONG,0,60-80,1.5,9666,5.0,5.0,1.0,20,0.430684874818953,-0.13863025036209398,False,False,False,False
LONG,0,60-80,1.5,9666,10.0,5.0,2.0,20,0.3198841299399959,-0.04034761018001232,False,False,False,False
LONG,0,60-80,1.5,9666,15.0,10.0,1.5,20,0.3771984274777571,-0.057003931305607214,False,False,False,False
LONG,0,60-80,1.5,9666,20.0,10.0,2.0,20,0.2991930477963997,-0.1024208566108008,False,False,False,False
LONG,0,60-80,1.5,9666,30.0,15.0,2.0,20,0.2342230498655079,-0.2973308504034763,False,False,False,False
LONG,0,60-80,1.5,9666,5.0,5.0,1.0,30,0.4324436168011587,-0.13511276639768255,False,False,False,False
LONG,0,60-80,1.5,9666,10.0,5.0,2.0,30,0.3225739706186633,-0.03227808814401023,False,False,False,False
LONG,0,60-80,1.5,9666,15.0,10.0,1.5,30,0.3899234429960687,-0.02519139250982827,False,False,False,False
LONG,0,60-80,1.5,9666,20.0,10.0,2.0,30,0.3177115663149182,-0.046865301055245445,False,False,False,False
LONG,0,60-80,1.5,9666,30.0,15.0,2.0,30,0.2771570453134699,-0.16852886405959022,False,False,False,False
LONG,0,60-80,1.5,9666,5.0,5.0,1.0,60,0.4353403683012621,-0.1293192633974758,False,False,False,False
LONG,0,60-80,1.5,9666,10.0,5.0,2.0,60,0.3245396234223049,-0.026381129733085262,False,False,False,False
LONG,0,60-80,1.5,9666,15.0,10.0,1.5,60,0.3975791433891992,-0.006052141527001953,False,False,False,False
LONG,0,60-80,1.5,9666,20.0,10.0,2.0,60,0.3290916614938961,-0.012725015518311622,False,False,False,False
LONG,0,60-80,1.5,9666,30.0,15.0,2.0,60,0.3195737637078419,-0.041278708876474224,False,False,False,False
LONG,0,60-80,1.5,9666,5.0,5.0,1.0,120,0.43596110076557,-0.12807779846886008,False,False,False,False
LONG,0,60-80,1.5,9666,10.0,5.0,2.0,120,0.3283674736188702,-0.014897579143389406,False,False,False,False
LONG,0,60-80,1.5,9666,15.0,10.0,1.5,120,0.4037864680322781,0.009466170080695169,False,False,False,True
LONG,0,60-80,1.5,9666,20.0,10.0,2.0,120,0.3362300848334368,0.008690254500310357,False,False,False,True
LONG,0,60-80,1.5,9666,30.0,15.0,2.0,120,0.3342644320297951,0.0027932960893853886,False,False,False,True
LONG,0,60-80,2.0,3715,5.0,5.0,1.0,10,0.4204576043068641,-0.15908479138627185,False,False,False,False
LONG,0,60-80,2.0,3715,10.0,5.0,2.0,10,0.3095558546433378,-0.07133243606998663,False,False,False,False
LONG,0,60-80,2.0,3715,15.0,10.0,1.5,10,0.3442799461641992,-0.13930013458950197,False,False,False,False
LONG,0,60-80,2.0,3715,20.0,10.0,2.0,10,0.2594885598923284,-0.2215343203230148,False,False,False,False
LONG,0,60-80,2.0,3715,30.0,15.0,2.0,10,0.166621803499327,-0.5001345895020191,False,False,False,False
LONG,0,60-80,2.0,3715,5.0,5.0,1.0,20,0.4250336473755047,-0.14993270524899055,False,False,False,False
LONG,0,60-80,2.0,3715,10.0,5.0,2.0,20,0.3187079407806191,-0.04387617765814278,False,False,False,False
LONG,0,60-80,2.0,3715,15.0,10.0,1.5,20,0.3795423956931359,-0.05114401076716024,False,False,False,False
LONG,0,60-80,2.0,3715,20.0,10.0,2.0,20,0.3074024226110363,-0.07779273216689109,False,False,False,False
LONG,0,60-80,2.0,3715,30.0,15.0,2.0,20,0.2514131897711978,-0.24576043068640663,False,False,False,False
LONG,0,60-80,2.0,3715,5.0,5.0,1.0,30,0.4261103633916555,-0.1477792732166891,False,False,False,False
LONG,0,60-80,2.0,3715,10.0,5.0,2.0,30,0.3205921938088829,-0.03822341857335132,False,False,False,False
LONG,0,60-80,2.0,3715,15.0,10.0,1.5,30,0.3938088829071332,-0.015477792732167095,False,False,False,False
LONG,0,60-80,2.0,3715,20.0,10.0,2.0,30,0.3243606998654105,-0.026917900403768513,False,False,False,False
LONG,0,60-80,2.0,3715,30.0,15.0,2.0,30,0.2915208613728129,-0.12543741588156132,False,False,False,False
LONG,0,60-80,2.0,3715,5.0,5.0,1.0,60,0.4296096904441454,-0.1407806191117093,False,False,False,False
LONG,0,60-80,2.0,3715,10.0,5.0,2.0,60,0.3219380888290713,-0.03418573351278609,False,False,False,False
LONG,0,60-80,2.0,3715,15.0,10.0,1.5,60,0.3986541049798116,-0.003364737550471064,False,False,False,False
LONG,0,60-80,2.0,3715,20.0,10.0,2.0,60,0.3332436069986541,-0.0002691790040377784,False,False,False,False
LONG,0,60-80,2.0,3715,30.0,15.0,2.0,60,0.3259757738896366,-0.022072678331090168,False,False,False,False
LONG,0,60-80,2.0,3715,5.0,5.0,1.0,120,0.4304172274562584,-0.1391655450874833,False,False,False,False
LONG,0,60-80,2.0,3715,10.0,5.0,2.0,120,0.326514131897712,-0.02045760430686394,False,False,False,False
LONG,0,60-80,2.0,3715,15.0,10.0,1.5,120,0.4048452220726783,0.012113055181695809,False,False,False,True
LONG,0,60-80,2.0,3715,20.0,10.0,2.0,120,0.3397039030955585,0.019111709286675382,False,False,False,True
LONG,0,60-80,2.0,3715,30.0,15.0,2.0,120,0.3399730820995962,0.019919246298788607,False,False,False,True
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,10,0.381294964028777,-0.23741007194244595,False,False,False,False
LONG,0,60-80,2.5,1112,10.0,5.0,2.0,10,0.2760791366906475,-0.1717625899280576,False,False,False,False
LONG,0,60-80,2.5,1112,15.0,10.0,1.5,10,0.3327338129496403,-0.16816546762589935,False,False,False,False
LONG,0,60-80,2.5,1112,20.0,10.0,2.0,10,0.256294964028777,-0.23111510791366896,False,False,False,False
LONG,0,60-80,2.5,1112,30.0,15.0,2.0,10,0.1861510791366906,-0.4415467625899282,False,False,False,False
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,20,0.3866906474820143,-0.22661870503597137,False,False,False,False
LONG,0,60-80,2.5,1112,10.0,5.0,2.0,20,0.2805755395683453,-0.15827338129496404,False,False,False,False
LONG,0,60-80,2.5,1112,15.0,10.0,1.5,20,0.3579136690647482,-0.10521582733812951,False,False,False,False
LONG,0,60-80,2.5,1112,20.0,10.0,2.0,20,0.289568345323741,-0.13129496402877705,False,False,False,False
LONG,0,60-80,2.5,1112,30.0,15.0,2.0,20,0.2553956834532374,-0.23381294964028787,False,False,False,False
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,30,0.3866906474820143,-0.22661870503597137,False,False,False,False
LONG,0,60-80,2.5,1112,10.0,5.0,2.0,30,0.2805755395683453,-0.15827338129496404,False,False,False,False
LONG,0,60-80,2.5,1112,15.0,10.0,1.5,30,0.3696043165467625,-0.07598920863309366,False,False,False,False
LONG,0,60-80,2.5,1112,20.0,10.0,2.0,30,0.3048561151079136,-0.08543165467625913,False,False,False,False
LONG,0,60-80,2.5,1112,30.0,15.0,2.0,30,0.2949640287769784,-0.11510791366906481,False,False,False,False
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,60,0.3893884892086331,-0.22122302158273377,False,False,False,False
LONG,0,60-80,2.5,1112,10.0,5.0,2.0,60,0.2823741007194245,-0.15287769784172656,False,False,False,False
LONG,0,60-80,2.5,1112,15.0,10.0,1.5,60,0.3732014388489209,-0.06699640287769781,False,False,False,False
LONG,0,60-80,2.5,1112,20.0,10.0,2.0,60,0.3111510791366906,-0.0665467625899282,False,False,False,False
LONG,0,60-80,2.5,1112,30.0,15.0,2.0,60,0.3210431654676259,-0.036870503597122295,False,False,False,False
LONG,0,60-80,2.5,1112,5.0,5.0,1.0,120,0.3893884892086331,-0.22122302158273377,False,False,False,False
LONG,0,60-80,2.5,1112,10.0,5.0,2.0,120,0.2850719424460431,-0.1447841726618707,False,False,False,False
LONG,0,60-80,2.5,1112,15.0,10.0,1.5,120,0.3776978417266187,-0.055755395683453224,False,False,False,False
LONG,0,60-80,2.5,1112,20.0,10.0,2.0,120,0.3156474820143884,-0.05305755395683476,False,False,False,False
LONG,0,60-80,2.5,1112,30.0,15.0,2.0,120,0.3318345323741007,-0.004496402877697814,False,False,False,False
LONG,0,60-80,3.0,312,5.0,5.0,1.0,10,0.2724358974358974,-0.45512820512820523,False,False,False,False
LONG,0,60-80,3.0,312,10.0,5.0,2.0,10,0.2083333333333333,-0.37500000000000017,False,False,False,False
LONG,0,60-80,3.0,312,15.0,10.0,1.5,10,0.3108974358974359,-0.22275641025641024,False,False,False,False
LONG,0,60-80,3.0,312,20.0,10.0,2.0,10,0.2435897435897435,-0.2692307692307695,False,False,False,False
LONG,0,60-80,3.0,312,30.0,15.0,2.0,10,0.1987179487179487,-0.4038461538461539,False,False,False,False
LONG,0,60-80,3.0,312,5.0,5.0,1.0,20,0.2788461538461538,-0.44230769230769246,False,False,False,False
LONG,0,60-80,3.0,312,10.0,5.0,2.0,20,0.2083333333333333,-0.37500000000000017,False,False,False,False
LONG,0,60-80,3.0,312,15.0,10.0,1.5,20,0.3205128205128205,-0.1987179487179488,False,False,False,False
LONG,0,60-80,3.0,312,20.0,10.0,2.0,20,0.2532051282051282,-0.24038461538461542,False,False,False,False
LONG,0,60-80,3.0,312,30.0,15.0,2.0,20,0.25,-0.25,False,False,False,False
LONG,0,60-80,3.0,312,5.0,5.0,1.0,30,0.2788461538461538,-0.44230769230769246,False,False,False,False
LONG,0,60-80,3.0,312,10.0,5.0,2.0,30,0.2083333333333333,-0.37500000000000017,False,False,False,False
LONG,0,60-80,3.0,312,15.0,10.0,1.5,30,0.3301282051282051,-0.17467948717948723,False,False,False,False
LONG,0,60-80,3.0,312,20.0,10.0,2.0,30,0.2628205128205128,-0.21153846153846168,False,False,False,False
LONG,0,60-80,3.0,312,30.0,15.0,2.0,30,0.2724358974358974,-0.18269230769230782,False,False,False,False
LONG,0,60-80,3.0,312,5.0,5.0,1.0,60,0.2788461538461538,-0.44230769230769246,False,False,False,False
LONG,0,60-80,3.0,312,10.0,5.0,2.0,60,0.2083333333333333,-0.37500000000000017,False,False,False,False
LONG,0,60-80,3.0,312,15.0,10.0,1.5,60,0.3301282051282051,-0.17467948717948723,False,False,False,False
LONG,0,60-80,3.0,312,20.0,10.0,2.0,60,0.2724358974358974,-0.18269230769230782,False,False,False,False
LONG,0,60-80,3.0,312,30.0,15.0,2.0,60,0.2884615384615384,-0.13461538461538491,False,False,False,False
LONG,0,60-80,3.0,312,5.0,5.0,1.0,120,0.2788461538461538,-0.44230769230769246,False,False,False,False
LONG,0,60-80,3.0,312,10.0,5.0,2.0,120,0.2083333333333333,-0.37500000000000017,False,False,False,False
LONG,0,60-80,3.0,312,15.0,10.0,1.5,120,0.3301282051282051,-0.17467948717948723,False,False,False,False
LONG,0,60-80,3.0,312,20.0,10.0,2.0,120,0.2724358974358974,-0.18269230769230782,False,False,False,False
LONG,0,60-80,3.0,312,30.0,15.0,2.0,120,0.3012820512820512,-0.09615384615384637,False,False,False,False
LONG,0,60-80,3.5,136,5.0,5.0,1.0,10,0.2573529411764705,-0.48529411764705893,False,False,False,False
LONG,0,60-80,3.5,136,10.0,5.0,2.0,10,0.213235294117647,-0.36029411764705904,False,False,False,False
LONG,0,60-80,3.5,136,15.0,10.0,1.5,10,0.3455882352941176,-0.13602941176470607,False,False,False,False
LONG,0,60-80,3.5,136,20.0,10.0,2.0,10,0.3014705882352941,-0.09558823529411764,False,False,False,False
LONG,0,60-80,3.5,136,30.0,15.0,2.0,10,0.2279411764705882,-0.3161764705882354,False,False,False,False
LONG,0,60-80,3.5,136,5.0,5.0,1.0,20,0.2573529411764705,-0.48529411764705893,False,False,False,False
LONG,0,60-80,3.5,136,10.0,5.0,2.0,20,0.213235294117647,-0.36029411764705904,False,False,False,False
LONG,0,60-80,3.5,136,15.0,10.0,1.5,20,0.3529411764705882,-0.11764705882352955,False,False,False,False
LONG,0,60-80,3.5,136,20.0,10.0,2.0,20,0.3014705882352941,-0.09558823529411764,False,False,False,False
LONG,0,60-80,3.5,136,30.0,15.0,2.0,20,0.2647058823529412,-0.20588235294117652,False,False,False,False
LONG,0,60-80,3.5,136,5.0,5.0,1.0,30,0.2573529411764705,-0.48529411764705893,False,False,False,False
LONG,0,60-80,3.5,136,10.0,5.0,2.0,30,0.213235294117647,-0.36029411764705904,False,False,False,False
LONG,0,60-80,3.5,136,15.0,10.0,1.5,30,0.3602941176470588,-0.09926470588235292,False,False,False,False
LONG,0,60-80,3.5,136,20.0,10.0,2.0,30,0.3088235294117647,-0.07352941176470584,False,False,False,False
LONG,0,60-80,3.5,136,30.0,15.0,2.0,30,0.2941176470588235,-0.11764705882352955,False,False,False,False
LONG,0,60-80,3.5,136,5.0,5.0,1.0,60,0.2573529411764705,-0.48529411764705893,False,False,False,False
LONG,0,60-80,3.5,136,10.0,5.0,2.0,60,0.213235294117647,-0.36029411764705904,False,False,False,False
LONG,0,60-80,3.5,136,15.0,10.0,1.5,60,0.3602941176470588,-0.09926470588235292,False,False,False,False
LONG,0,60-80,3.5,136,20.0,10.0,2.0,60,0.3088235294117647,-0.07352941176470584,False,False,False,False
LONG,0,60-80,3.5,136,30.0,15.0,2.0,60,0.3014705882352941,-0.09558823529411764,False,False,False,False
LONG,0,60-80,3.5,136,5.0,5.0,1.0,120,0.2573529411764705,-0.48529411764705893,False,False,False,False
LONG,0,60-80,3.5,136,10.0,5.0,2.0,120,0.213235294117647,-0.36029411764705904,False,False,False,False
LONG,0,60-80,3.5,136,15.0,10.0,1.5,120,0.3602941176470588,-0.09926470588235292,False,False,False,False
LONG,0,60-80,3.5,136,20.0,10.0,2.0,120,0.3088235294117647,-0.07352941176470584,False,False,False,False
LONG,0,60-80,3.5,136,30.0,15.0,2.0,120,0.3088235294117647,-0.07352941176470584,False,False,False,False
LONG,0,80-100,1.5,9442,5.0,5.0,1.0,10,0.4402668926074984,-0.11946621478500319,False,False,False,False
LONG,0,80-100,1.5,9442,10.0,5.0,2.0,10,0.3080915060368566,-0.07572548188943029,False,False,False,False
LONG,0,80-100,1.5,9442,15.0,10.0,1.5,10,0.3392289769116712,-0.151927557720822,False,False,False,False
LONG,0,80-100,1.5,9442,20.0,10.0,2.0,10,0.2537597966532514,-0.2387206100402458,False,False,False,False
LONG,0,80-100,1.5,9442,30.0,15.0,2.0,10,0.1576996399067994,-0.5269010802796019,False,False,False,False
LONG,0,80-100,1.5,9442,5.0,5.0,1.0,20,0.4451387417919932,-0.1097225164160136,False,False,False,False
LONG,0,80-100,1.5,9442,10.0,5.0,2.0,20,0.3191061215844101,-0.04268163524676971,False,False,False,False
LONG,0,80-100,1.5,9442,15.0,10.0,1.5,20,0.3790510485066723,-0.052372378733319236,False,False,False,False
LONG,0,80-100,1.5,9442,20.0,10.0,2.0,20,0.3067146790934124,-0.07985596271976292,False,False,False,False
LONG,0,80-100,1.5,9442,30.0,15.0,2.0,20,0.253971616183012,-0.23808515145096398,False,False,False,False
LONG,0,80-100,1.5,9442,5.0,5.0,1.0,30,0.4461978394407964,-0.10760432111840723,False,False,False,False
LONG,0,80-100,1.5,9442,10.0,5.0,2.0,30,0.3206947680576149,-0.03791569582715537,False,False,False,False
LONG,0,80-100,1.5,9442,15.0,10.0,1.5,30,0.3887947468756619,-0.028013132810845276,False,False,False,False
LONG,0,80-100,1.5,9442,20.0,10.0,2.0,30,0.3218597754712984,-0.03442067358610479,False,False,False,False
LONG,0,80-100,1.5,9442,30.0,15.0,2.0,30,0.2955941537809786,-0.1132175386570643,False,False,False,False
LONG,0,80-100,1.5,9442,5.0,5.0,1.0,60,0.4475746663842406,-0.10485066723151881,False,False,False,False
LONG,0,80-100,1.5,9442,10.0,5.0,2.0,60,0.3229188731201016,-0.03124338063969523,False,False,False,False
