side,hmm_state,zscore_threshold,stop_points,target_points,horizon_bars,observations,win_rate,stop_rate,timeout_rate,total_points,mean_points,profit_factor,mean_holding_bars
LONG,0,2.5,25.0,10.0,20,5455,0.6458295142071494,0.3541704857928506,0.0,-13070.0,-2.395967002749771,0.729399585921325,5.941521539871677
LONG,0,2.5,25.0,15.0,20,5455,0.5297891842346472,0.4702108157653529,0.0,-20775.0,-3.8084326306141154,0.6760233918128655,7.903208065994501
LONG,0,2.5,25.0,20.0,20,5455,0.4320806599450046,0.5679193400549954,0.0,-30310.0,-5.556370302474794,0.6086507424144609,9.448945921173236
LONG,0,2.5,25.0,25.0,20,5455,0.3543538038496792,0.6456461961503208,0.0,-39725.0,-7.28230980751604,0.5488358886996025,10.629880843263061
LONG,0,2.5,25.0,35.0,20,5455,0.24527956003666362,0.7547204399633364,0.0,-56095.0,-10.283226397800183,0.4549914986640758,12.164986251145738
LONG,0,2.5,25.0,50.0,20,5455,0.13547204399633364,0.8645279560036664,0.0,-80950.0,-14.839596700274978,0.31340118744698897,13.52942254812099
LONG,0,2.5,25.0,75.0,20,5455,0.05756186984417965,0.9424381301558203,0.0,-104975.0,-19.243813015582035,0.18323283407897295,14.344087992667278
LONG,0,2.5,25.0,100.0,20,5455,0.028964252978918425,0.9710357470210815,0.0,-116625.0,-21.3794683776352,0.11931281857655276,14.646379468377635
LONG,0,2.5,35.0,5.0,20,5455,0.8293308890925756,0.17066911090742437,0.0,-9965.0,-1.8267644362969753,0.6941844406935707,3.957103574702108
LONG,0,2.5,35.0,10.0,20,5455,0.6830430797433548,0.3169569202566453,0.0,-23255.0,-4.263061411549038,0.6157151119557135,6.908340971585702
LONG,0,2.5,35.0,15.0,20,5455,0.5666361136571952,0.43336388634280476,0.0,-36375.0,-6.668194317140238,0.5603698332124728,9.111274060494958
LONG,0,2.5,35.0,20.0,20,5455,0.46672777268560955,0.5332722273143905,0.0,-50895.0,-9.329972502291476,0.5001227716937583,10.83794683776352
LONG,0,2.5,35.0,25.0,20,5455,0.3853345554537122,0.6146654445462878,0.0,-64805.0,-11.879926672777268,0.4477866303097439,12.14518790100825
LONG,0,2.5,35.0,35.0,20,5455,0.2689275893675527,0.7310724106324473,0.0,-88235.0,-16.17506874427131,0.36785356068204617,13.846746104491292
LONG,0,2.5,35.0,50.0,20,5455,0.15142071494042164,0.8485792850595784,0.0,-120715.0,-22.12923923006416,0.25491466839490173,15.350687442713108
LONG,0,2.5,35.0,75.0,20,5455,0.06434463794683776,0.9356553620531622,0.0,-152315.0,-27.922089825847845,0.14736341244961934,16.266361136571952
LONG,0,2.5,35.0,100.0,20,5455,0.03318056828597617,0.9668194317140238,0.0,-166490.0,-30.520623281393217,0.0980551492496885,16.6025664527956
LONG,0,2.5,50.0,5.0,20,5455,0.8480293308890926,0.15197066911090742,0.0,-18320.0,-3.3583868010999085,0.558021712907117,4.452428964252979
LONG,0,2.5,50.0,10.0,20,5455,0.7065077910174152,0.29349220898258477,0.0,-41510.0,-7.609532538955087,0.4814490943160525,7.768102658111824
LONG,0,2.5,50.0,15.0,20,5455,0.5902841429880843,0.40971585701191565,0.0,-63450.0,-11.63153070577452,0.43221476510067114,10.205866177818516
LONG,0,2.5,50.0,20.0,20,5455,0.4894592117323556,0.5105407882676444,0.0,-85850.0,-15.737855178735105,0.38348294434470376,12.064344637946839
LONG,0,2.5,50.0,25.0,20,5455,0.40458295142071493,0.595417048579285,0.0,-107225.0,-19.65627864344638,0.33974753694581283,13.495875343721357
LONG,0,2.5,50.0,35.0,20,5455,0.2843263061411549,0.715673693858845,0.0,-140915.0,-25.832263978001833,0.27809938524590166,15.323739688359304
LONG,0,2.5,50.0,50.0,20,5455,0.16425297891842347,0.8357470210815765,0.0,-183150.0,-33.57470210815765,0.19653432770344373,16.939505041246562
LONG,0,2.5,50.0,75.0,20,5455,0.07241063244729606,0.9275893675527039,0.0,-223375.0,-40.94867094408799,0.11709486166007906,17.94738771769019
LONG,0,2.5,50.0,100.0,20,5455,0.036480293308890924,0.9635197066911091,0.0,-242900.0,-44.52795600366636,0.07572298325722983,18.324839596700276
LONG,0,2.5,5.0,5.0,30,5455,0.41026581118240146,0.5897341888175985,0.0,-4895.0,-0.8973418881759854,0.6956792042275411,1.6969752520623282
LONG,0,2.5,5.0,10.0,30,5455,0.3063244729605866,0.6936755270394134,0.0,-2210.0,-0.40513290559120074,0.8831923890063424,2.538405132905591
LONG,0,2.5,5.0,15.0,30,5455,0.23538038496791935,0.7646196150320806,0.0,-1595.0,-0.2923923006416132,0.9235195396787341,3.292025664527956
LONG,0,2.5,5.0,20.0,30,5455,0.19028414298808433,0.8097158570119156,0.0,-1325.0,-0.24289642529789185,0.940004527960154,4.023648029330889
LONG,0,2.5,5.0,25.0,30,5455,0.153987167736022,0.846012832263978,0.0,-2075.0,-0.38038496791934007,0.9100758396533044,4.597250229147571
LONG,0,2.5,5.0,35.0,30,5455,0.10669110907424381,0.8933088909257562,0.0,-3995.0,-0.7323556370302475,0.8360352965319106,5.431897341888176
LONG,0,2.5,5.0,50.0,30,5455,0.06104491292392301,0.938955087076077,0.0,-8960.0,-1.6425297891842348,0.6501366653650917,6.246196150320807
LONG,0,2.5,5.0,75.0,30,5455,0.028230980751604032,0.971769019248396,0.0,-14955.0,-2.7415215398716772,0.4357668364459536,6.822914757103574
LONG,0,2.5,5.0,100.0,30,5455,0.013932172318973418,0.9860678276810266,0.0,-19295.0,-3.537121906507791,0.2825804052797918,7.042713107241063
LONG,0,2.5,10.0,5.0,30,5455,0.6056828597616866,0.3943171402383135,0.0,-4990.0,-0.9147571035747021,0.7680148768014877,2.267461044912924
LONG,0,2.5,10.0,10.0,30,5455,0.4694775435380385,0.5305224564619615,0.0,-3330.0,-0.6104491292392301,0.8849343469246718,3.7908340971585703
LONG,0,2.5,10.0,15.0,30,5455,0.37158570119156736,0.6284142988084326,0.0,-3875.0,-0.7103574702108157,0.8869603267211202,5.14903758020165
LONG,0,2.5,10.0,20.0,30,5455,0.307057745187901,0.692942254812099,0.0,-4300.0,-0.7882676443629697,0.8862433862433863,6.346104491292392
LONG,0,2.5,10.0,25.0,30,5455,0.25261228230980753,0.7473877176901925,0.0,-6320.0,-1.158570119156737,0.8449840569045867,7.354353803849679
LONG,0,2.5,10.0,35.0,30,5455,0.17800183318056828,0.8219981668194317,0.0,-10855.0,-1.989917506874427,0.7579170383586084,8.730339138405133
LONG,0,2.5,10.0,50.0,30,5455,0.10650779101741521,0.8934922089825847,0.0,-19690.0,-3.609532538955087,0.5960196963479688,10.037580201649863
LONG,0,2.5,10.0,75.0,30,5455,0.04729605866177818,0.9527039413382218,0.0,-32620.0,-5.979835013748854,0.37233019049451604,11.045279560036663
LONG,0,2.5,10.0,100.0,30,5455,0.0230980751604033,0.9769019248395967,0.0,-40690.0,-7.459211732355637,0.23644210921373615,11.419431714023832
LONG,0,2.5,15.0,5.0,30,5455,0.7129239230064162,0.2870760769935839,0.0,-4045.0,-0.7415215398716773,0.8277990634312473,2.7418881759853346
LONG,0,2.5,15.0,10.0,30,5455,0.56993583868011,0.43006416131989,0.0,-4100.0,-0.7516040329972502,0.883489627735152,4.860861594867094
LONG,0,2.5,15.0,15.0,30,5455,0.46544454628780935,0.5345554537121906,0.0,-5655.0,-1.0366636113657195,0.870713305898491,6.699908340971586
LONG,0,2.5,15.0,20.0,30,5455,0.3862511457378552,0.6137488542621449,0.0,-8080.0,-1.4812098991750688,0.8391079251294306,8.273327222731439
LONG,0,2.5,15.0,25.0,30,5455,0.31750687442713105,0.6824931255728689,0.0,-12545.0,-2.299725022914757,0.7753603724594861,9.535472043996334
LONG,0,2.5,15.0,35.0,30,5455,0.22639780018331807,0.773602199816682,0.0,-20075.0,-3.6801099908340973,0.6828593996840442,11.297708524289643
LONG,0,2.5,15.0,50.0,30,5455,0.13510540788267644,0.8648945921173236,0.0,-33920.0,-6.218148487626031,0.5207008619471527,13.02364802933089
LONG,0,2.5,15.0,75.0,30,5455,0.06067827681026581,0.9393217231897342,0.0,-52035.0,-9.538955087076078,0.3229898516783763,14.26159486709441
LONG,0,2.5,15.0,100.0,30,5455,0.03171402383134739,0.9682859761686526,0.0,-61930.0,-11.35288725939505,0.21835163448188818,14.727039413382219
LONG,0,2.5,20.0,5.0,30,5455,0.7717690192483959,0.22823098075160403,0.0,-3850.0,-0.7057745187901008,0.8453815261044176,3.243263061411549
LONG,0,2.5,20.0,10.0,30,5455,0.6302474793767187,0.3697525206232814,0.0,-5960.0,-1.0925756186984419,0.8522558254833912,5.806599450045829
LONG,0,2.5,20.0,15.0,30,5455,0.5226397800183318,0.4773602199816682,0.0,-9315.0,-1.7076076993583869,0.8211405529953917,7.994500458295142
LONG,0,2.5,20.0,20.0,30,5455,0.4366636113657195,0.5633363886342805,0.0,-13820.0,-2.533455545371219,0.7751383013342011,9.85242896425298
LONG,0,2.5,20.0,25.0,30,5455,0.3638863428047663,0.6361136571952337,0.0,-19775.0,-3.6251145737855177,0.715057636887608,11.330339138405133
LONG,0,2.5,20.0,35.0,30,5455,0.2615948670944088,0.7384051329055912,0.0,-30615.0,-5.612282309807516,0.6199726911618669,13.359670027497708
LONG,0,2.5,20.0,50.0,30,5455,0.15802016498625115,0.8419798350137488,0.0,-48760.0,-8.93858845096242,0.4691922490746789,15.376718606782768
LONG,0,2.5,20.0,75.0,30,5455,0.07002749770852429,0.9299725022914757,0.0,-72810.0,-13.347387717690193,0.2823772915434654,16.820348304307974
LONG,0,2.5,20.0,100.0,30,5455,0.03739688359303391,0.962603116406966,0.0,-84620.0,-15.51237396883593,0.1942487145305656,17.34628780934922
LONG,0,2.5,25.0,5.0,30,5455,0.8040329972502291,0.19596700274977086,0.0,-4795.0,-0.8790100824931256,0.8205799812909261,3.682493125572869
LONG,0,2.5,25.0,10.0,30,5455,0.6692942254812099,0.3307057745187901,0.0,-8590.0,-1.5747021081576535,0.8095343680709535,6.658661778185151
LONG,0,2.5,25.0,15.0,30,5455,0.5631530705774519,0.4368469294225481,0.0,-13495.0,-2.473877176901925,0.7734788082249265,9.126489459211733
LONG,0,2.5,25.0,20.0,30,5455,0.47369385884509624,0.5263061411549037,0.0,-20095.0,-3.683776351970669,0.7200278648554511,11.197066911090742
LONG,0,2.5,25.0,25.0,30,5455,0.39761686526122825,0.6023831347387718,0.0,-27925.0,-5.119156736938589,0.6600730371272063,12.849862511457378
LONG,0,2.5,25.0,35.0,30,5455,0.28670944087992667,0.7132905591200733,0.0,-42535.0,-7.7974335472044,0.5627345155487021,15.128505957836847
LONG,0,2.5,25.0,50.0,30,5455,0.17525206232813934,0.8247479376718607,0.0,-64675.0,-11.856095325389552,0.4249833296288064,17.338038496791935
LONG,0,2.5,25.0,75.0,30,5455,0.07882676443629698,0.921173235563703,0.0,-93375.0,-17.1173235563703,0.25671641791044775,18.921723189734188
LONG,0,2.5,25.0,100.0,30,5455,0.04106324472960587,0.9589367552703941,0.0,-108375.0,-19.867094408799268,0.17128656088701968,19.515857011915674
LONG,0,2.5,35.0,5.0,30,5455,0.8421631530705774,0.15783684692942254,0.0,-7165.0,-1.313473877176902,0.7622366019578564,4.37910174152154
LONG,0,2.5,35.0,10.0,30,5455,0.7132905591200733,0.28670944087992667,0.0,-15830.0,-2.9019248395967003,0.7108147606868834,7.949954170485793
LONG,0,2.5,35.0,15.0,30,5455,0.6062328139321723,0.3937671860678277,0.0,-25575.0,-4.688359303391384,0.6598164405426975,10.784967919340055
LONG,0,2.5,35.0,20.0,30,5455,0.5167736021998167,0.48322639780018334,0.0,-35880.0,-6.577451879010082,0.6110990678517234,13.162419798350138
LONG,0,2.5,35.0,25.0,30,5455,0.4366636113657195,0.5633363886342805,0.0,-48005.0,-8.80018331805683,0.5536702152387151,15.035380384967919
LONG,0,2.5,35.0,35.0,30,5455,0.3164069660861595,0.6835930339138405,0.0,-70105.0,-12.851512373968836,0.4628586752480558,17.610999083409716
LONG,0,2.5,35.0,50.0,30,5455,0.19486709440879926,0.8051329055912008,0.0,-100570.0,-18.436296975252063,0.3457585219880302,20.101924839596702
LONG,0,2.5,35.0,75.0,30,5455,0.08780934922089825,0.9121906507791018,0.0,-138235.0,-25.34097158570119,0.20627583830960036,21.89532538955087
LONG,0,2.5,35.0,100.0,30,5455,0.04674610449129239,0.9532538955087076,0.0,-156500.0,-28.68927589367553,0.1401098901098901,22.557103574702108
LONG,0,2.5,50.0,5.0,30,5455,0.8643446379468378,0.13565536205316223,0.0,-13425.0,-2.461044912923923,0.6371621621621621,5.081943171402383
LONG,0,2.5,50.0,10.0,30,5455,0.7417048579285059,0.25829514207149407,0.0,-29990.0,-5.497708524289642,0.5743080198722498,9.22346471127406
LONG,0,2.5,50.0,15.0,30,5455,0.6357470210815765,0.36425297891842345,0.0,-47330.0,-8.676443629697525,0.5236034222445899,12.435930339138405
LONG,0,2.5,50.0,20.0,30,5455,0.5457378551787351,0.45426214482126487,0.0,-64360.0,-11.798350137488542,0.4805488297013721,15.037580201649863
LONG,0,2.5,50.0,25.0,30,5455,0.46379468377635197,0.536205316223648,0.0,-83000.0,-15.215398716773603,0.4324786324786325,17.13950504124656
LONG,0,2.5,50.0,35.0,30,5455,0.3373052245646196,0.6626947754353804,0.0,-116350.0,-21.329055912007334,0.3562932226832642,19.976718606782768
LONG,0,2.5,50.0,50.0,30,5455,0.21173235563703025,0.7882676443629697,0.0,-157250.0,-28.826764436296976,0.2686046511627907,22.685976168652612
LONG,0,2.5,50.0,75.0,30,5455,0.09844179651695692,0.901558203483043,0.0,-205625.0,-37.694775435380386,0.16378609190727939,24.65737855178735
LONG,0,2.5,50.0,100.0,30,5455,0.053712190650779104,0.9462878093492209,0.0,-228800.0,-41.943171402383136,0.11352189074002325,25.40494958753437
LONG,0,2.5,5.0,5.0,60,5455,0.41173235563703026,0.5882676443629697,0.0,-4815.0,-0.8826764436296975,0.6999065129323777,1.7660861594867094
LONG,0,2.5,5.0,10.0,60,5455,0.3077910174152154,0.6922089825847846,0.0,-2090.0,-0.383134738771769,0.8893008474576272,2.6804766269477542
LONG,0,2.5,5.0,15.0,60,5455,0.2403299725022915,0.7596700274977085,0.0,-1055.0,-0.1934005499541705,0.9490830115830116,3.535288725939505
LONG,0,2.5,5.0,20.0,60,5455,0.19780018331805682,0.8021998166819432,0.0,-300.0,-0.054995417048579284,0.9862888482632541,4.445462878093492
LONG,0,2.5,5.0,25.0,60,5455,0.16425297891842347,0.8357470210815765,0.0,-395.0,-0.07241063244729606,0.9826716385172187,5.285792850595784
LONG,0,2.5,5.0,35.0,60,5455,0.12080659945004583,0.8791934005499542,0.0,-915.0,-0.1677360219981668,0.9618432026688908,6.611182401466545
LONG,0,2.5,5.0,50.0,60,5455,0.07864344637946838,0.9213565536205316,0.0,-3680.0,-0.6746104491292392,0.8535614803024274,8.13602199816682
LONG,0,2.5,5.0,75.0,60,5455,0.041979835013748856,0.9580201649862512,0.0,-8955.0,-1.6416131989000917,0.6572904707233066,9.482126489459212
LONG,0,2.5,5.0,100.0,60,5455,0.024381301558203484,0.9756186984417965,0.0,-13310.0,-2.4399633363886344,0.49981210071401727,10.056828597616866
LONG,0,2.5,10.0,5.0,60,5455,0.6091659028414299,0.3908340971585701,0.0,-4705.0,-0.8625114573785518,0.7793151969981238,2.407699358386801
LONG,0,2.5,10.0,10.0,60,5455,0.47571035747021084,0.5242896425297892,0.0,-2650.0,-0.4857928505957837,0.9073426573426573,4.153620531622365
LONG,0,2.5,10.0,15.0,60,5455,0.3836846929422548,0.6163153070577452,0.0,-2225.0,-0.4078826764436297,0.9338191552647234,5.794133822181485
LONG,0,2.5,10.0,20.0,60,5455,0.3242896425297892,0.6757103574702108,0.0,-1480.0,-0.27131072410632445,0.9598480737927293,7.379468377635197
LONG,0,2.5,10.0,25.0,60,5455,0.27406049495875345,0.7259395050412466,0.0,-2225.0,-0.4078826764436297,0.9438131313131313,8.88890925756187
LONG,0,2.5,10.0,35.0,60,5455,0.2060494958753437,0.7939505041246563,0.0,-3970.0,-0.7277726856095326,0.9083352574463173,11.179285059578369
LONG,0,2.5,10.0,50.0,60,5455,0.13620531622364804,0.8637946837763519,0.0,-9970.0,-1.8276810265811183,0.7884125636672326,13.706507791017415
LONG,0,2.5,10.0,75.0,60,5455,0.07369385884509624,0.9263061411549037,0.0,-20380.0,-3.7360219981668195,0.5966752424302395,16.081759853345556
LONG,0,2.5,10.0,100.0,60,5455,0.04142988084326306,0.958570119156737,0.0,-29690.0,-5.4427131072410635,0.43220501051826354,17.11640696608616
LONG,0,2.5,15.0,5.0,60,5455,0.7169569202566453,0.28304307974335474,0.0,-3605.0,-0.6608615948670944,0.8443436960276338,2.9483043079743356
LONG,0,2.5,15.0,10.0,60,5455,0.5792850595783685,0.42071494042163154,0.0,-2825.0,-0.5178735105407882,0.9179375453885258,5.4049495875343725
LONG,0,2.5,15.0,15.0,60,5455,0.4841429880843263,0.5158570119156737,0.0,-2595.0,-0.47571035747021084,0.9385216773276475,7.67314390467461
LONG,0,2.5,15.0,20.0,60,5455,0.41191567369385884,0.5880843263061412,0.0,-3180.0,-0.5829514207149404,0.9339152119700748,9.806049495875344
LONG,0,2.5,15.0,25.0,60,5455,0.35142071494042165,0.6485792850595784,0.0,-5145.0,-0.9431714023831348,0.9030525720746184,11.722639780018332
LONG,0,2.5,15.0,35.0,60,5455,0.2702108157653529,0.7297891842346471,0.0,-8125.0,-1.4894592117323557,0.8639370342460019,14.799266727772686
LONG,0,2.5,15.0,50.0,60,5455,0.1770852428964253,0.8229147571035748,0.0,-19035.0,-3.4894592117323557,0.7173089775005569,18.208249312557285
LONG,0,2.5,15.0,75.0,60,5455,0.09440879926672777,0.9055912007332723,0.0,-35475.0,-6.5032080659945,0.521255060728745,21.225297891842345
LONG,0,2.5,15.0,100.0,60,5455,0.054445462878093494,0.9455545371219065,0.0,-47670.0,-8.738771769019248,0.38386971694455213,22.51622364802933
LONG,0,2.5,20.0,5.0,60,5455,0.7783684692942254,0.22163153070577452,0.0,-2950.0,-0.5407882676443629,0.8779983457402812,3.499725022914757
LONG,0,2.5,20.0,10.0,60,5455,0.6450962419798351,0.354903758020165,0.0,-3530.0,-0.6471127406049496,0.9088326446280992,6.54775435380385
LONG,0,2.5,20.0,15.0,60,5455,0.5495875343721357,0.45041246562786436,0.0,-4170.0,-0.7644362969752521,0.9151404151404151,9.36846929422548
LONG,0,2.5,20.0,20.0,60,5455,0.47277726856095326,0.5272227314390467,0.0,-5940.0,-1.0889092575618697,0.8967315716272601,11.994683776351971
LONG,0,2.5,20.0,25.0,60,5455,0.4089825847846013,0.5910174152153987,0.0,-8705.0,-1.5957836846929423,0.8649968982630273,14.277543538038497
LONG,0,2.5,20.0,35.0,60,5455,0.3153070577451879,0.6846929422548121,0.0,-14500.0,-2.6581118240146653,0.8058902275769746,17.906141154903757
LONG,0,2.5,20.0,50.0,60,5455,0.21173235563703025,0.7882676443629697,0.0,-28250.0,-5.178735105407883,0.6715116279069767,21.951420714940422
LONG,0,2.5,20.0,75.0,60,5455,0.11310724106324473,0.8868927589367552,0.0,-50485.0,-9.254812098991751,0.4782451426209177,25.55032080659945
LONG,0,2.5,20.0,100.0,60,5455,0.06489459211732355,0.9351054078826765,0.0,-66620.0,-12.212648945921174,0.34699078612036854,27.121356553620533
LONG,0,2.5,25.0,5.0,60,5455,0.815032080659945,0.184967919340055,0.0,-2995.0,-0.5490375802016498,0.8812685827552031,4.067094408799266
LONG,0,2.5,25.0,10.0,60,5455,0.6898258478460129,0.3101741521539872,0.0,-4670.0,-0.8560953253895509,0.8895981087470449,7.6967919340055
LONG,0,2.5,25.0,15.0,60,5455,0.5967002749770852,0.4032997250229148,0.0,-6175.0,-1.1319890009165903,0.8877272727272727,11.000549954170486
LONG,0,2.5,25.0,20.0,60,5455,0.5186067827681027,0.4813932172318973,0.0,-9070.0,-1.6626947754353805,0.8618431073876618,14.052062328139321
LONG,0,2.5,25.0,25.0,60,5455,0.45114573785517875,0.5488542621448212,0.0,-13325.0,-2.442713107241063,0.8219772879091516,16.68230980751604
LONG,0,2.5,25.0,35.0,60,5455,0.34922089825847846,0.6507791017415215,0.0,-22075.0,-4.046746104491293,0.7512676056338028,20.823281393217233
LONG,0,2.5,25.0,50.0,60,5455,0.23978001833180568,0.7602199816681943,0.0,-38275.0,-7.016498625114574,0.6308174584036653,25.316223648029332
LONG,0,2.5,25.0,75.0,60,5455,0.12997250229147572,0.8700274977085243,0.0,-65475.0,-12.002749770852429,0.4481668773704172,29.348670944087992
LONG,0,2.5,25.0,100.0,60,5455,0.07497708524289642,0.9250229147571035,0.0,-85250.0,-15.627864344637947,0.32421720174395563,31.21576535288726
LONG,0,2.5,35.0,5.0,60,5455,0.8570119156736938,0.14298808432630614,0.0,-3925.0,-0.7195233730522457,0.8562271062271062,5.003116406966086
LONG,0,2.5,35.0,10.0,60,5455,0.7422548120989918,0.25774518790100825,0.0,-8720.0,-1.5985334555453712,0.8228002438528754,9.635747021081576
LONG,0,2.5,35.0,15.0,60,5455,0.6516956920256646,0.3483043079743355,0.0,-13175.0,-2.4152153987167737,0.8018796992481203,13.636296975252062
LONG,0,2.5,35.0,20.0,60,5455,0.5767186067827681,0.4232813932172319,0.0,-17895.0,-3.2804766269477543,0.7785683350863082,17.31879010082493
LONG,0,2.5,35.0,25.0,60,5455,0.5035747021081577,0.49642529789184237,0.0,-26105.0,-4.785517873510541,0.7245726946613209,20.451879010082493
LONG,0,2.5,35.0,35.0,60,5455,0.3937671860678277,0.6062328139321723,0.0,-40565.0,-7.436296975252063,0.6495312972482613,25.26104491292392
LONG,0,2.5,35.0,50.0,60,5455,0.27204399633363885,0.7279560036663612,0.0,-64785.0,-11.876260311640696,0.5338705615713926,30.421264894592117
LONG,0,2.5,35.0,75.0,60,5455,0.14757103574702107,0.8524289642529789,0.0,-102375.0,-18.76718606782768,0.3709677419354839,35.04949587534372
LONG,0,2.5,35.0,100.0,60,5455,0.08542621448212649,0.9145737855178735,0.0,-128015.0,-23.467461044912923,0.26687283452166194,37.15967002749771
LONG,0,2.5,50.0,5.0,60,5455,0.8823098075160404,0.11769019248395968,0.0,-8035.0,-1.472960586617782,0.7496884735202493,6.081209899175069
LONG,0,2.5,50.0,10.0,60,5455,0.7809349220898258,0.21906507791017416,0.0,-17150.0,-3.1439046746104493,0.7129707112970711,11.702291475710357
LONG,0,2.5,50.0,15.0,60,5455,0.694775435380385,0.30522456461961506,0.0,-26400.0,-4.839596700274977,0.6828828828828829,16.424014665444545
LONG,0,2.5,50.0,20.0,60,5455,0.6214482126489459,0.3785517873510541,0.0,-35450.0,-6.498625114573786,0.6566585956416465,20.63263061411549
LONG,0,2.5,50.0,25.0,60,5455,0.5495875343721357,0.45041246562786436,0.0,-47900.0,-8.780934922089825,0.6100936100936101,24.271127406049494
