trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,tail_percent,rr,horizon,probability_threshold,model,auc
60,0.43333333333333335,0.01833333333333337,1.1000000000000023,1.032352941176471,-8.550000000000002,6,4.383333333333334,12,15,0.22000105939770073,1,19.999999999999996,1.35,15,0.54,xgboost,0.5417528759414052
45,0.4,-0.059999999999999956,-2.699999999999998,0.9000000000000001,-9.6,5,4.355555555555555,10,13,-0.6424574018319477,1,19.999999999999996,1.35,15,0.56,xgboost,0.5417528759414052
37,0.40540540540540543,-0.04729729729729727,-1.7499999999999991,0.9204545454545456,-5.65,4,4.378378378378378,9,11,-0.45216308015709666,1,19.999999999999996,1.35,15,0.58,xgboost,0.5417528759414052
27,0.48148148148148145,0.13148148148148153,3.5500000000000016,1.2535714285714286,-3.0,3,4.333333333333333,10,7,1.2374376266642522,1,19.999999999999996,1.35,15,0.6,xgboost,0.5417528759414052
113,0.5132743362831859,0.17931415929203542,20.262500000000003,1.4195134575569357,-9.1375,5,3.5132743362831858,25,18,2.4916791945969416,2,9.999999999999998,1.2,10,0.0,baseline,0.600250626566416
58,0.5344827586206896,0.1758620689655172,10.199999999999998,1.3777777777777782,-4.6,3,2.396551724137931,18,12,2.052948939208575,2,9.999999999999998,1.2,10,0.5,xgboost,0.600250626566416
51,0.5490196078431373,0.2078431372549019,10.599999999999996,1.4608695652173913,-3.8000000000000007,3,2.2745098039215685,16,12,2.178255388690266,2,9.999999999999998,1.2,10,0.52,xgboost,0.600250626566416
45,0.5333333333333333,0.1733333333333333,7.799999999999999,1.3714285714285712,-3.8000000000000007,3,2.2,15,11,1.9310799175294462,2,9.999999999999998,1.2,10,0.54,xgboost,0.600250626566416
41,0.5609756097560976,0.2341463414634146,9.599999999999998,1.533333333333333,-3.8000000000000007,3,2.1463414634146343,14,10,2.160335298836196,2,9.999999999999998,1.2,10,0.56,xgboost,0.600250626566416
37,0.6216216216216216,0.3675675675675675,13.599999999999996,1.971428571428571,-2.0,2,2.081081081081081,15,7,3.2627642819444715,2,9.999999999999998,1.2,10,0.58,xgboost,0.600250626566416
36,0.6388888888888888,0.40555555555555545,14.599999999999996,2.1230769230769226,-2.0,2,2.0,15,7,3.4643144478273826,2,9.999999999999998,1.2,10,0.6,xgboost,0.600250626566416
112,0.5446428571428571,0.20814732142857142,23.3125,1.4902733964248167,-6.362499999999999,5,3.6875,27,16,2.8580615317608284,2,9.999999999999998,1.2,12,0.0,baseline,0.5961047254150702
61,0.5901639344262295,0.2983606557377049,18.2,1.7280000000000004,-3.0,3,2.3442622950819674,19,10,3.3482852080135754,2,9.999999999999998,1.2,12,0.5,xgboost,0.5961047254150702
57,0.5964912280701754,0.312280701754386,17.8,1.773913043478261,-3.0,3,2.087719298245614,19,8,3.506092258744666,2,9.999999999999998,1.2,12,0.52,xgboost,0.5961047254150702
49,0.5918367346938775,0.30204081632653057,14.799999999999999,1.7400000000000002,-2.1999999999999993,2,2.0408163265306123,17,8,3.2992044131074545,2,9.999999999999998,1.2,12,0.54,xgboost,0.5961047254150702
43,0.5813953488372093,0.2790697674418604,11.999999999999996,1.6666666666666665,-2.1999999999999993,2,2.116279069767442,16,8,2.886628109857092,2,9.999999999999998,1.2,12,0.56,xgboost,0.5961047254150702
41,0.5609756097560976,0.23414634146341462,9.6,1.533333333333333,-3.3999999999999995,2,2.024390243902439,14,9,2.3300437752738015,2,9.999999999999998,1.2,12,0.58,xgboost,0.5961047254150702
37,0.5675675675675675,0.24864864864864858,9.199999999999998,1.5749999999999997,-3.3999999999999995,3,2.054054054054054,13,9,1.956106214941837,2,9.999999999999998,1.2,12,0.6,xgboost,0.5961047254150702
112,0.5357142857142857,0.20178571428571426,22.599999999999998,1.468151216986018,-6.699999999999998,5,3.9017857142857144,27,16,2.7734043430859465,2,9.999999999999998,1.2,15,0.0,baseline,0.5797889350815478
62,0.5483870967741935,0.20645161290322575,12.799999999999997,1.4571428571428573,-5.799999999999999,4,2.596774193548387,18,13,2.418833795119836,2,9.999999999999998,1.2,15,0.5,xgboost,0.5797889350815478
55,0.6,0.31999999999999995,17.599999999999998,1.8,-4.199999999999999,4,2.5454545454545454,18,8,3.4316951664753623,2,9.999999999999998,1.2,15,0.52,xgboost,0.5797889350815478
51,0.5882352941176471,0.2941176470588235,14.999999999999998,1.7142857142857146,-5.0,5,2.549019607843137,15,8,2.964615462493943,2,9.999999999999998,1.2,15,0.54,xgboost,0.5797889350815478
46,0.5869565217391305,0.29130434782608683,13.399999999999995,1.7052631578947368,-5.6,5,2.5869565217391304,14,8,2.762723265582123,2,9.999999999999998,1.2,15,0.56,xgboost,0.5797889350815478
41,0.5609756097560976,0.2341463414634146,9.599999999999998,1.533333333333333,-5.6,5,2.658536585365854,13,8,2.3765032990870423,2,9.999999999999998,1.2,15,0.58,xgboost,0.5797889350815478
36,0.5555555555555556,0.2222222222222222,7.999999999999999,1.4999999999999998,-3.8000000000000007,3,2.4444444444444446,12,7,2.0179519109301256,2,9.999999999999998,1.2,15,0.6,xgboost,0.5797889350815478
112,0.5089285714285714,0.19218749999999998,21.525,1.4456521739130435,-7.775,5,3.5535714285714284,25,18,2.8419805520806296,2,9.999999999999998,1.25,10,0.0,baseline,0.5748006379585328
56,0.5178571428571429,0.16517857142857142,9.25,1.3425925925925926,-4.75,3,2.357142857142857,16,12,1.8859097679047072,2,9.999999999999998,1.25,10,0.5,xgboost,0.5748006379585328
51,0.5490196078431373,0.23529411764705882,12.0,1.5217391304347827,-3.75,3,2.450980392156863,17,10,2.565398900570848,2,9.999999999999998,1.25,10,0.52,xgboost,0.5748006379585328
46,0.5434782608695652,0.22282608695652173,10.25,1.4880952380952381,-3.0,3,2.3260869565217392,16,10,2.3584215634371297,2,9.999999999999998,1.25,10,0.54,xgboost,0.5748006379585328
42,0.5476190476190477,0.23214285714285715,9.75,1.513157894736842,-3.0,3,2.4047619047619047,15,9,2.313045604701925,2,9.999999999999998,1.25,10,0.56,xgboost,0.5748006379585328
36,0.5277777777777778,0.1875,6.75,1.3970588235294117,-3.0,3,2.4444444444444446,14,10,1.9249296164176053,2,9.999999999999998,1.25,10,0.58,xgboost,0.5748006379585328
32,0.53125,0.1953125,6.25,1.4166666666666667,-2.5,2,2.53125,13,10,1.8001295672351347,2,9.999999999999998,1.25,10,0.6,xgboost,0.5748006379585328
111,0.5405405405405406,0.2248873873873874,24.962500000000002,1.5249737118822293,-4.812500000000001,5,3.72972972972973,27,16,3.2649856501392005,2,9.999999999999998,1.25,12,0.0,baseline,0.6143599740090968
59,0.559322033898305,0.2584745762711864,15.25,1.5865384615384615,-3.75,3,2.440677966101695,19,12,3.316367502912008,2,9.999999999999998,1.25,12,0.5,xgboost,0.6143599740090968
57,0.5789473684210527,0.3026315789473684,17.25,1.71875,-3.75,3,2.3157894736842106,20,10,3.8240275784044275,2,9.999999999999998,1.25,12,0.52,xgboost,0.6143599740090968
52,0.5961538461538461,0.34134615384615385,17.75,1.8452380952380953,-3.0,3,2.3846153846153846,19,9,4.02680499742396,2,9.999999999999998,1.25,12,0.54,xgboost,0.6143599740090968
48,0.6041666666666666,0.359375,17.25,1.9078947368421053,-2.0,2,2.2708333333333335,18,8,3.938005611953792,2,9.999999999999998,1.25,12,0.56,xgboost,0.6143599740090968
43,0.627906976744186,0.4127906976744186,17.75,2.109375,-2.0,2,2.0697674418604652,18,6,4.2097407576,2,9.999999999999998,1.25,12,0.58,xgboost,0.6143599740090968
37,0.6216216216216216,0.39864864864864863,14.75,2.0535714285714284,-2.0,2,2.108108108108108,15,6,3.624386828718674,2,9.999999999999998,1.25,12,0.6,xgboost,0.6143599740090968
111,0.5315315315315315,0.21711711711711712,24.1,1.4992232004142934,-5.1000000000000005,5,3.945945945945946,27,16,3.1596407173172545,2,9.999999999999998,1.25,15,0.0,baseline,0.6046133853151396
61,0.5737704918032787,0.29098360655737704,17.75,1.6826923076923077,-3.0,3,2.7704918032786887,21,10,3.8294928960023005,2,9.999999999999998,1.25,15,0.5,xgboost,0.6046133853151396
59,0.5932203389830508,0.3347457627118644,19.75,1.8229166666666667,-3.0,3,2.8135593220338984,21,9,4.18656687414718,2,9.999999999999998,1.25,15,0.52,xgboost,0.6046133853151396
54,0.5740740740740741,0.2916666666666667,15.75,1.684782608695652,-3.0,3,2.5185185185185186,18,10,3.4633136342381254,2,9.999999999999998,1.25,15,0.54,xgboost,0.6046133853151396
44,0.6136363636363636,0.3806818181818182,16.75,1.9852941176470589,-3.75,3,2.6818181818181817,17,8,3.4230657441157177,2,9.999999999999998,1.25,15,0.56,xgboost,0.6046133853151396
38,0.6052631578947368,0.3618421052631579,13.75,1.9166666666666667,-3.0,3,2.5789473684210527,16,7,3.2638309470571163,2,9.999999999999998,1.25,15,0.58,xgboost,0.6046133853151396
34,0.5882352941176471,0.3235294117647059,11.0,1.7857142857142858,-3.0,3,2.6176470588235294,14,7,2.73188267211426,2,9.999999999999998,1.25,15,0.6,xgboost,0.6046133853151396
110,0.509090909090909,0.21090909090909093,23.200000000000003,1.4904862579281184,-7.425000000000001,4,3.6545454545454548,27,16,2.9858384077907436,2,9.999999999999998,1.3,10,0.0,baseline,0.5898709036742801
37,0.5945945945945946,0.36756756756756764,13.600000000000003,1.906666666666667,-3.1000000000000005,3,2.3783783783783785,15,10,2.8964846055382973,2,9.999999999999998,1.3,10,0.5,xgboost,0.5898709036742801
34,0.5588235294117647,0.2852941176470589,9.700000000000003,1.646666666666667,-4.4,4,2.4705882352941178,13,11,2.235027551148924,2,9.999999999999998,1.3,10,0.52,xgboost,0.5898709036742801
30,0.5666666666666667,0.30333333333333334,9.1,1.7000000000000002,-4.0,4,2.4,13,10,2.409302911303667,2,9.999999999999998,1.3,10,0.54,xgboost,0.5898709036742801
29,0.5517241379310345,0.2689655172413793,7.8,1.6,-4.0,4,2.4482758620689653,13,10,2.2023745562829053,2,9.999999999999998,1.3,10,0.56,xgboost,0.5898709036742801
24,0.6666666666666666,0.5333333333333333,12.8,2.6,-2.0,2,2.375,14,6,3.776675046815453,2,9.999999999999998,1.3,10,0.58,xgboost,0.5898709036742801
22,0.6818181818181818,0.5681818181818183,12.500000000000004,2.785714285714286,-2.0,2,2.4545454545454546,13,5,3.847252330987208,2,9.999999999999998,1.3,10,0.6,xgboost,0.5898709036742801
109,0.5412844036697247,0.24392201834862387,26.587500000000002,1.5711600429645538,-5.325000000000002,5,3.853211009174312,27,16,3.340589063386928,2,9.999999999999998,1.3,12,0.0,baseline,0.6468013468013468
45,0.6444444444444445,0.4822222222222223,21.700000000000003,2.3562499999999993,-3.0,3,2.3777777777777778,17,9,4.074774134928752,2,9.999999999999998,1.3,12,0.5,xgboost,0.6468013468013468
43,0.6744186046511628,0.5511627906976746,23.700000000000006,2.692857142857142,-2.0,2,2.4186046511627906,17,7,4.537465262246327,2,9.999999999999998,1.3,12,0.52,xgboost,0.6468013468013468
38,0.6842105263157895,0.5736842105263159,21.800000000000004,2.8166666666666664,-2.0,2,2.473684210526316,16,7,4.153593108671333,2,9.999999999999998,1.3,12,0.54,xgboost,0.6468013468013468
36,0.7222222222222222,0.6611111111111112,23.800000000000004,3.38,-2.0,2,2.3055555555555554,16,5,4.626287558154789,2,9.999999999999998,1.3,12,0.56,xgboost,0.6468013468013468
33,0.7272727272727273,0.6727272727272728,22.200000000000003,3.466666666666667,-2.0,2,2.393939393939394,16,4,4.919053593971529,2,9.999999999999998,1.3,12,0.58,xgboost,0.6468013468013468
28,0.7142857142857143,0.642857142857143,18.000000000000004,3.2500000000000004,-2.0,2,2.5714285714285716,15,4,4.60152358110849,2,9.999999999999998,1.3,12,0.6,xgboost,0.6468013468013468
109,0.5229357798165137,0.23233944954128447,25.325000000000006,1.535412262156448,-4.712500000000001,5,4.10091743119266,26,17,3.1887148647866104,2,9.999999999999998,1.3,15,0.0,baseline,0.6265993265993266
52,0.5961538461538461,0.3711538461538462,19.300000000000004,1.9190476190476182,-3.6999999999999993,3,2.8653846153846154,20,10,3.634983019135668,2,9.999999999999998,1.3,15,0.5,xgboost,0.6265993265993266
43,0.627906976744186,0.444186046511628,19.100000000000005,2.1937499999999996,-3.6999999999999993,3,3.0,18,9,3.9352673066892234,2,9.999999999999998,1.3,15,0.52,xgboost,0.6265993265993266
38,0.6842105263157895,0.5736842105263159,21.800000000000004,2.8166666666666664,-3.0,3,3.1052631578947367,18,6,4.624260653501512,2,9.999999999999998,1.3,15,0.54,xgboost,0.6265993265993266
31,0.7096774193548387,0.6322580645161291,19.6,3.1777777777777785,-3.0,3,3.096774193548387,16,4,4.706972933791852,2,9.999999999999998,1.3,15,0.56,xgboost,0.6265993265993266
24,0.6666666666666666,0.5333333333333333,12.799999999999999,2.6,-3.0,3,2.8333333333333335,11,4,3.4251388581156856,2,9.999999999999998,1.3,15,0.58,xgboost,0.6265993265993266
22,0.6818181818181818,0.5681818181818183,12.500000000000004,2.785714285714286,-3.0,3,2.8181818181818183,11,3,3.634572074763195,2,9.999999999999998,1.3,15,0.6,xgboost,0.6265993265993266
108,0.5,0.21423611111111118,23.137500000000006,1.4891649048625788,-9.3375,6,3.759259259259259,27,16,2.9111299576502008,2,9.999999999999998,1.35,10,0.0,baseline,0.6119711042311662
34,0.6176470588235294,0.4514705882352942,15.350000000000001,2.1807692307692315,-3.0,3,2.2941176470588234,14,8,3.4480373739624075,2,9.999999999999998,1.35,10,0.5,xgboost,0.6119711042311662
31,0.6129032258064516,0.4403225806451613,13.65,2.1375000000000006,-4.3,4,2.2580645161290325,13,8,3.161057584851513,2,9.999999999999998,1.35,10,0.52,xgboost,0.6119711042311662
29,0.5862068965517241,0.37758620689655176,10.950000000000001,1.9125000000000003,-4.3,4,2.3448275862068964,12,8,2.826585217073249,2,9.999999999999998,1.35,10,0.54,xgboost,0.6119711042311662
24,0.5833333333333334,0.3708333333333334,8.900000000000002,1.8900000000000001,-3.0,3,2.375,11,6,2.630024822636774,2,9.999999999999998,1.35,10,0.56,xgboost,0.6119711042311662
23,0.5652173913043478,0.32826086956521733,7.549999999999999,1.7550000000000001,-3.0,3,2.391304347826087,11,6,2.3242264508703285,2,9.999999999999998,1.35,10,0.58,xgboost,0.6119711042311662
17,0.6470588235294118,0.5205882352941177,8.850000000000001,2.475,-2.0,2,2.0588235294117645,10,4,3.06035097251855,2,9.999999999999998,1.35,10,0.6,xgboost,0.6119711042311662
107,0.5327102803738317,0.24754672897196264,26.487500000000004,1.5690118152524166,-6.650000000000002,5,3.9626168224299065,27,16,3.2671324383920277,2,9.999999999999998,1.35,12,0.0,baseline,0.6254367575122292
45,0.6,0.4100000000000001,18.450000000000003,2.0250000000000004,-5.300000000000001,5,2.4444444444444446,17,9,3.802159251609878,2,9.999999999999998,1.35,12,0.5,xgboost,0.6254367575122292
36,0.6666666666666666,0.5666666666666669,20.40000000000001,2.7000000000000006,-4.0,4,2.5555555555555554,16,7,4.325593110682755,2,9.999999999999998,1.35,12,0.52,xgboost,0.6254367575122292
30,0.7333333333333333,0.7233333333333337,21.70000000000001,3.7125000000000012,-3.0,3,2.3333333333333335,14,4,4.710693446316719,2,9.999999999999998,1.35,12,0.54,xgboost,0.6254367575122292
25,0.76,0.7860000000000003,19.650000000000006,4.275000000000001,-2.0,2,2.24,13,3,4.603751195590446,2,9.999999999999998,1.35,12,0.56,xgboost,0.6254367575122292
21,0.7619047619047619,0.7904761904761906,16.6,4.32,-2.0,2,2.380952380952381,12,2,4.47705457357925,2,9.999999999999998,1.35,12,0.58,xgboost,0.6254367575122292
19,0.7894736842105263,0.8552631578947368,16.25,5.062500000000001,-1.0,1,2.3157894736842106,12,1,5.092612020046045,2,9.999999999999998,1.35,12,0.6,xgboost,0.6254367575122292
107,0.5233644859813084,0.25070093457943926,26.825000000000003,1.5757982291387176,-6.325,6,4.214953271028038,26,17,3.3127033874159717,2,9.999999999999998,1.35,15,0.0,baseline,0.6582809224318658
46,0.6739130434782609,0.5836956521739133,26.85000000000001,2.790000000000001,-3.0,3,2.9565217391304346,17,6,4.7187889947441635,2,9.999999999999998,1.35,15,0.5,xgboost,0.6582809224318658
37,0.6756756756756757,0.587837837837838,21.750000000000007,2.8125000000000004,-4.0,4,2.864864864864865,16,6,4.266951162212587,2,9.999999999999998,1.35,15,0.52,xgboost,0.6582809224318658
34,0.7058823529411765,0.6588235294117649,22.400000000000006,3.2400000000000007,-3.0,3,2.735294117647059,16,6,4.533391432377228,2,9.999999999999998,1.35,15,0.54,xgboost,0.6582809224318658
29,0.7241379310344828,0.7017241379310348,20.35000000000001,3.543750000000001,-2.0,2,2.5517241379310347,15,5,4.690878987289014,2,9.999999999999998,1.35,15,0.56,xgboost,0.6582809224318658
25,0.72,0.6920000000000002,17.300000000000004,3.471428571428572,-2.0,2,2.76,14,4,4.56420183140608,2,9.999999999999998,1.35,15,0.58,xgboost,0.6582809224318658
20,0.8,0.8800000000000001,17.6,5.4,-1.0,1,2.75,13,2,5.1644656121544505,2,9.999999999999998,1.35,15,0.6,xgboost,0.6582809224318658
135,0.5259259259259259,0.2013888888888889,27.1875,1.4838709677419357,-6.062500000000001,6,3.562962962962963,27,19,2.765023708447527,2,12.5,1.2,10,0.0,baseline,0.5843214756258235
56,0.5714285714285714,0.2571428571428572,14.4,1.5999999999999999,-4.0,4,2.4642857142857144,18,10,2.3755790401496633,2,12.5,1.2,10,0.5,xgboost,0.5843214756258235
52,0.5576923076923077,0.22692307692307687,11.799999999999997,1.5130434782608697,-4.2,4,2.519230769230769,18,9,2.068413970266253,2,12.5,1.2,10,0.52,xgboost,0.5843214756258235
48,0.5208333333333334,0.14583333333333334,7.0,1.3043478260869563,-4.800000000000001,4,2.4583333333333335,15,11,1.2331719873126938,2,12.5,1.2,10,0.54,xgboost,0.5843214756258235
43,0.5348837209302325,0.17674418604651157,7.599999999999998,1.3799999999999997,-4.800000000000001,4,2.5813953488372094,14,11,1.3829478039782663,2,12.5,1.2,10,0.56,xgboost,0.5843214756258235
38,0.5263157894736842,0.15789473684210523,5.999999999999999,1.333333333333333,-4.8,4,2.4473684210526314,14,9,1.2464144418282075,2,12.5,1.2,10,0.58,xgboost,0.5843214756258235
31,0.4838709677419355,0.06451612903225805,1.9999999999999996,1.1249999999999998,-4.8,4,2.6451612903225805,11,9,0.5556195886792674,2,12.5,1.2,10,0.6,xgboost,0.5843214756258235
134,0.5522388059701493,0.22649253731343283,30.349999999999998,1.5487005649717513,-5.737500000000001,6,3.753731343283582,28,18,3.0540122721878165,2,12.5,1.2,12,0.0,baseline,0.6111607142857143
52,0.6346153846153846,0.39615384615384613,20.599999999999998,2.0842105263157897,-3.0,3,2.730769230769231,20,7,3.8577187322079167,2,12.5,1.2,12,0.5,xgboost,0.6111607142857143
49,0.6326530612244898,0.3918367346938775,19.199999999999996,2.0666666666666673,-3.0,3,2.5714285714285716,18,6,3.671139456204223,2,12.5,1.2,12,0.52,xgboost,0.6111607142857143
46,0.6086956521739131,0.33913043478260857,15.599999999999994,1.8666666666666667,-3.0,3,2.6739130434782608,17,6,3.123696307156537,2,12.5,1.2,12,0.54,xgboost,0.6111607142857143
40,0.625,0.37499999999999994,14.999999999999998,1.9999999999999998,-3.8000000000000007,3,2.55,18,5,3.3003430963565945,2,12.5,1.2,12,0.56,xgboost,0.6111607142857143
33,0.5757575757575758,0.2666666666666666,8.799999999999997,1.6285714285714283,-4.0,4,2.6666666666666665,14,5,1.9576795937695122,2,12.5,1.2,12,0.58,xgboost,0.6111607142857143
29,0.5517241379310345,0.21379310344827587,6.2,1.4769230769230768,-4.0,4,2.6206896551724137,12,5,1.5900149502413465,2,12.5,1.2,12,0.6,xgboost,0.6111607142857143
134,0.5522388059701493,0.22042910447761194,29.537499999999998,1.5261634379870854,-6.0,6,3.985074626865672,28,18,2.9625747185379465,2,12.5,1.2,15,0.0,baseline,0.5868544600938967
60,0.6166666666666667,0.3566666666666666,21.399999999999995,1.9304347826086963,-5.0,5,3.0,19,10,3.538220535586104,2,12.5,1.2,15,0.5,xgboost,0.5868544600938967
53,0.6226415094339622,0.36981132075471695,19.599999999999998,1.98,-4.0,4,2.8679245283018866,18,8,3.4754122463639625,2,12.5,1.2,15,0.52,xgboost,0.5868544600938967
